block,arm,seed,time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,unique_submitted_cases,unique_domestic_cases,unique_customer_cases,multi_cases,customer_share_all_cases,customer_share_submitted,domestic_share_submitted,first_domestic_share,first_customer_share,first_both_share,no_submission_share,domestic_then_customer_share,mean_escalation_time,external_path_trigger_rate,external_user_case_resolution_rate,customer_intervention_rate,material_at_customer_review_share,external_user_mean_merit,external_user_mean_dependence,unresolved_fraction,submitted_unresolved_fraction,external_user_unresolved_fraction,mean_processing_time,median_processing_time,unresolved_case_rounds,pending_case_rounds,t0_first_e,t0_first_both,t0_first_count,pre_first_e,pre_first_both,pre_first_count,post_first_e,post_first_both,post_first_count,pre_domestic_cohort_count,pre_domestic_later_e,post_customer_submissions,post_mean_belief_d,final_belief_d,final_informed
learning_off,unchanged,0,49,2,2,2,1,2,0,71,6,0,65,3,4,0,58,99,129,2,3,129,111,96,78,0.7441860465116279,0.7441860465116279,0.8604651162790697,0.5581395348837209,0.3178294573643411,0.12403100775193798,0.0,0.5416666666666666,3.871794871794872,0.2708333333333333,0.4583333333333333,0.6629213483146067,0.23595505617977527,0.6382572668547554,0.5076474542132673,0.5503875968992248,0.5503875968992248,0.5416666666666666,4.517241379310345,3.0,2598,549,0.28125,0.0625,32,0.3333333333333333,0.1,60,0.30434782608695654,0.14492753623188406,69,34,0.17647058823529413,55,0.42381040890994137,0.42381040890994137,0.0
learning_off,unchanged,1,49,1,1,1,0,1,0,78,9,0,69,7,3,0,56,101,134,7,2,134,123,77,66,0.5746268656716418,0.5746268656716418,0.917910447761194,0.6940298507462687,0.208955223880597,0.09701492537313433,0.0,0.3870967741935484,4.333333333333333,0.24675324675324675,0.4155844155844156,0.45588235294117646,0.25,0.523484892757588,0.504675389034863,0.582089552238806,0.582089552238806,0.5844155844155844,4.125,3.0,2795,539,0.23809523809523808,0.09523809523809523,42,0.22580645161290322,0.08064516129032258,62,0.19444444444444445,0.1111111111111111,72,43,0.046511627906976744,46,0.4058064740457306,0.4058064740457306,0.0
learning_off,unchanged,2,49,2,2,2,2,2,1,80,4,3,73,2,3,2,47,99,127,1,4,124,114,88,78,0.6929133858267716,0.7096774193548387,0.9193548387096774,0.6370967741935484,0.27419354838709675,0.08870967741935484,0.023622047244094488,0.5443037974683544,3.86046511627907,0.25,0.4318181818181818,0.4878048780487805,0.3048780487804878,0.6337476968251968,0.49586368460192626,0.6299212598425197,0.6209677419354839,0.5681818181818182,4.872340425531915,5.0,2780,541,0.21212121212121213,0.030303030303030304,33,0.21739130434782608,0.043478260869565216,46,0.3076923076923077,0.11538461538461539,78,34,0.08823529411764706,61,0.3918531521491295,0.39185315214912947,0.0
learning_off,unchanged,3,49,2,2,2,2,1,1,74,3,3,68,2,1,0,55,101,129,1,0,126,113,84,71,0.6511627906976745,0.6666666666666666,0.8968253968253969,0.6984126984126984,0.23809523809523808,0.06349206349206349,0.023255813953488372,0.5227272727272727,4.043478260869565,0.3333333333333333,0.5,0.6052631578947368,0.34210526315789475,0.5989957822183156,0.4808059101291226,0.5736434108527132,0.5634920634920635,0.5,4.6909090909090905,3.0,2834,550,0.1794871794871795,0.07692307692307693,39,0.20967741935483872,0.08064516129032258,62,0.265625,0.046875,64,44,0.1590909090909091,49,0.40416631834414135,0.4041663183441414,0.0
learning_off,unchanged,4,49,0,0,0,0,1,1,83,1,3,79,0,1,0,46,99,129,1,0,126,119,59,52,0.4573643410852713,0.46825396825396826,0.9444444444444444,0.7857142857142857,0.12698412698412698,0.0873015873015873,0.023255813953488372,0.32323232323232326,3.875,0.288135593220339,0.3728813559322034,0.625,0.32142857142857145,0.590452356764003,0.5047544073486856,0.6434108527131783,0.6349206349206349,0.6271186440677966,4.021739130434782,3.0,2763,494,0.13333333333333333,0.03333333333333333,30,0.12244897959183673,0.10204081632653061,49,0.12987012987012986,0.07792207792207792,77,38,0.10526315789473684,38,0.41180458069490433,0.4118045806949044,0.0
learning_off,unchanged,5,49,3,3,3,3,0,0,84,6,2,76,5,1,0,57,106,141,3,1,139,123,86,70,0.6099290780141844,0.6187050359712231,0.8848920863309353,0.7194244604316546,0.2589928057553957,0.02158273381294964,0.014184397163120567,0.47,4.212765957446808,0.32558139534883723,0.4186046511627907,0.5121951219512195,0.2926829268292683,0.5924395450518398,0.4955691528144697,0.5957446808510638,0.5899280575539568,0.5813953488372093,4.543859649122807,3.0,3220,622,0.20408163265306123,0.0,49,0.23943661971830985,0.014084507042253521,71,0.27941176470588236,0.029411764705882353,68,53,0.03773584905660377,47,0.4074821471779559,0.4074821471779559,0.0
learning_off,unchanged,6,49,0,0,0,0,1,1,83,7,2,74,5,2,1,52,100,135,7,4,133,120,76,63,0.562962962962963,0.5714285714285714,0.9022556390977443,0.6842105263157895,0.24060150375939848,0.07518796992481203,0.014814814814814815,0.37362637362637363,4.647058823529412,0.27631578947368424,0.3815789473684211,0.5633802816901409,0.23943661971830985,0.617846317115915,0.5107242927892908,0.6148148148148148,0.6090225563909775,0.618421052631579,4.038461538461538,3.0,2841,537,0.2571428571428571,0.08571428571428572,35,0.2692307692307692,0.09615384615384616,52,0.2222222222222222,0.06172839506172839,81,33,0.09090909090909091,51,0.4125743316078427,0.41257433160784274,0.0
learning_off,unchanged,7,49,0,0,0,0,0,0,78,1,3,74,1,0,0,37,93,115,2,1,112,104,61,53,0.5304347826086957,0.5446428571428571,0.9285714285714286,0.7053571428571429,0.16964285714285715,0.125,0.02608695652173913,0.35443037974683544,4.964285714285714,0.21311475409836064,0.3442622950819672,0.47368421052631576,0.19298245614035087,0.5973094855923746,0.48392962366534775,0.6782608695652174,0.6696428571428571,0.6557377049180327,3.7567567567567566,3.0,2927,440,0.20588235294117646,0.08823529411764706,34,0.13333333333333333,0.1,60,0.21153846153846154,0.15384615384615385,52,46,0.06521739130434782,35,0.41706347740345806,0.41706347740345806,0.0
learning_off,unchanged,8,49,0,0,0,1,0,1,73,5,1,67,5,0,0,47,93,120,4,1,119,114,54,49,0.45,0.453781512605042,0.957983193277311,0.7899159663865546,0.13445378151260504,0.07563025210084033,0.008333333333333333,0.30851063829787234,4.068965517241379,0.24074074074074073,0.3148148148148148,0.5849056603773585,0.37735849056603776,0.6166009494548158,0.5094552503270904,0.6083333333333333,0.6050420168067226,0.6851851851851852,4.1063829787234045,3.0,2746,483,0.1891891891891892,0.02702702702702703,37,0.13333333333333333,0.05,60,0.13559322033898305,0.1016949152542373,59,49,0.061224489795918366,31,0.4143718555128623,0.4143718555128623,0.0
learning_off,unchanged,9,49,1,1,1,1,1,1,84,5,4,75,4,1,0,49,98,133,4,2,129,122,82,75,0.6165413533834586,0.6356589147286822,0.9457364341085271,0.7209302325581395,0.20155038759689922,0.07751937984496124,0.03007518796992481,0.4946236559139785,3.782608695652174,0.24390243902439024,0.3780487804878049,0.6,0.3333333333333333,0.6130003585973821,0.4773851310740463,0.631578947368421,0.6201550387596899,0.6219512195121951,4.653061224489796,4.0,3023,547,0.17857142857142858,0.10714285714285714,28,0.2,0.10909090909090909,55,0.20270270270270271,0.05405405405405406,74,38,0.13157894736842105,52,0.41957533256295587,0.41957533256295587,0.0
learning_off,unchanged,10,49,3,3,3,3,0,0,77,4,1,72,4,0,0,37,96,114,2,0,113,103,48,38,0.42105263157894735,0.4247787610619469,0.911504424778761,0.7876106194690266,0.1592920353982301,0.05309734513274336,0.008771929824561403,0.2696629213483146,4.666666666666667,0.3125,0.3958333333333333,0.6170212765957447,0.3191489361702128,0.5937548677392613,0.4726545797052786,0.6754385964912281,0.672566371681416,0.6041666666666666,3.864864864864865,3.0,2951,443,0.1388888888888889,0.05555555555555555,36,0.12962962962962962,0.037037037037037035,54,0.1864406779661017,0.06779661016949153,59,45,0.0,26,0.42953137094815663,0.42953137094815663,0.0
learning_off,unchanged,11,49,0,0,0,1,1,2,78,6,4,68,4,3,2,49,99,127,6,3,123,113,67,57,0.5275590551181102,0.5447154471544715,0.9186991869918699,0.6747967479674797,0.18699186991869918,0.13821138211382114,0.031496062992125984,0.3253012048192771,4.037037037037037,0.29850746268656714,0.417910447761194,0.6190476190476191,0.30158730158730157,0.6314527989964263,0.5372274741336109,0.6141732283464567,0.6016260162601627,0.582089552238806,3.938775510204082,3.0,2974,506,0.16666666666666666,0.047619047619047616,42,0.15873015873015872,0.07936507936507936,63,0.21666666666666667,0.2,60,48,0.041666666666666664,39,0.41170148681283275,0.4117014868128328,0.0
learning_off,unchanged,12,49,0,0,0,0,0,0,73,5,1,67,4,2,0,38,93,111,4,5,110,101,67,58,0.6036036036036037,0.6090909090909091,0.9181818181818182,0.7545454545454545,0.19090909090909092,0.05454545454545454,0.009009009009009009,0.4819277108433735,4.675,0.29850746268656714,0.3582089552238806,0.6461538461538462,0.38461538461538464,0.6202283666114898,0.49269538490149384,0.6576576576576577,0.6545454545454545,0.6417910447761194,4.973684210526316,4.5,2487,474,0.1724137931034483,0.13793103448275862,29,0.175,0.1,40,0.2,0.02857142857142857,70,29,0.06896551724137931,43,0.41939489331707464,0.41939489331707464,0.0
learning_off,unchanged,13,49,0,0,0,0,0,0,71,5,1,65,4,1,2,64,98,135,6,2,134,119,76,61,0.562962962962963,0.5671641791044776,0.8880597014925373,0.6791044776119403,0.27611940298507465,0.04477611940298507,0.007407407407407408,0.3626373626373626,3.6666666666666665,0.3157894736842105,0.4342105263157895,0.6081081081081081,0.2972972972972973,0.6080417832947872,0.511582664082778,0.5259259259259259,0.5223880597014925,0.5657894736842105,4.0,3.0,2548,549,0.3888888888888889,0.0,36,0.33962264150943394,0.03773584905660377,53,0.2345679012345679,0.04938271604938271,81,33,0.06060606060606061,44,0.41111429331561555,0.4111142933156156,0.0
learning_off,unchanged,14,49,1,1,1,1,0,0,71,6,1,64,5,1,1,50,95,121,5,2,120,110,72,62,0.5950413223140496,0.6,0.9166666666666666,0.7,0.21666666666666667,0.08333333333333333,0.008264462809917356,0.42857142857142855,4.083333333333333,0.2777777777777778,0.4166666666666667,0.5217391304347826,0.30434782608695654,0.6207343911343681,0.5128050909762055,0.5867768595041323,0.5833333333333334,0.5833333333333334,4.58,3.0,2589,499,0.29411764705882354,0.11764705882352941,34,0.2545454545454545,0.07272727272727272,55,0.18461538461538463,0.09230769230769231,65,37,0.05405405405405406,40,0.4024711501363797,0.40247115013637963,0.0
learning_off,unchanged,15,49,0,0,0,0,0,0,72,2,1,69,2,0,0,58,103,130,4,0,129,114,74,59,0.5692307692307692,0.5736434108527132,0.8837209302325582,0.6821705426356589,0.24031007751937986,0.07751937984496124,0.007692307692307693,0.375,3.6666666666666665,0.28378378378378377,0.43243243243243246,0.5230769230769231,0.2153846153846154,0.6454480236346236,0.5091008888294071,0.5538461538461539,0.5503875968992248,0.5675675675675675,3.9655172413793105,3.0,2518,499,0.2727272727272727,0.06060606060606061,33,0.23636363636363636,0.07272727272727272,55,0.24324324324324326,0.08108108108108109,74,38,0.07894736842105263,45,0.419382283784947,0.41938228378494696,0.0
learning_off,unchanged,16,49,1,1,1,2,2,2,90,11,2,77,6,6,0,53,108,143,4,4,141,132,76,67,0.5314685314685315,0.5390070921985816,0.9361702127659575,0.8014184397163121,0.14893617021276595,0.04964539007092199,0.013986013986013986,0.4247787610619469,3.9375,0.3157894736842105,0.39473684210526316,0.6521739130434783,0.42028985507246375,0.6607690803292359,0.4765561546540688,0.6293706293706294,0.624113475177305,0.6052631578947368,4.716981132075472,4.0,3175,606,0.19047619047619047,0.07142857142857142,42,0.14516129032258066,0.06451612903225806,62,0.1518987341772152,0.0379746835443038,79,49,0.10204081632653061,48,0.4141586171779515,0.41415861717795155,0.0
learning_off,unchanged,17,49,2,2,2,2,0,0,84,5,2,77,4,1,1,56,102,140,3,1,138,123,69,54,0.4928571428571429,0.5,0.8913043478260869,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.014285714285714285,0.3235294117647059,4.03030303030303,0.2753623188405797,0.391304347826087,0.5757575757575758,0.3181818181818182,0.5991945072927707,0.509956847870309,0.6,0.5942028985507246,0.6086956521739131,4.196428571428571,3.0,3167,561,0.28888888888888886,0.044444444444444446,45,0.2878787878787879,0.030303030303030304,66,0.1527777777777778,0.05555555555555555,72,45,0.022222222222222223,30,0.39845970064875513,0.3984597006487551,0.0
learning_off,unchanged,18,49,0,0,0,0,1,1,75,4,0,71,2,2,0,38,94,113,2,1,113,102,85,74,0.7522123893805309,0.7522123893805309,0.9026548672566371,0.6371681415929203,0.2920353982300885,0.07079646017699115,0.0,0.6111111111111112,3.8636363636363638,0.2235294117647059,0.3058823529411765,0.5949367088607594,0.2911392405063291,0.5988788321739423,0.5056623983602245,0.6637168141592921,0.6637168141592921,0.6941176470588235,4.078947368421052,3.0,2690,506,0.3333333333333333,0.030303030303030304,33,0.3125,0.020833333333333332,48,0.27692307692307694,0.1076923076923077,65,32,0.03125,49,0.4335659132669256,0.4335659132669256,0.0
learning_off,unchanged,19,49,1,1,1,1,0,0,70,2,0,68,1,1,0,48,97,118,1,3,118,103,87,72,0.7372881355932204,0.7372881355932204,0.8728813559322034,0.5847457627118644,0.288135593220339,0.1271186440677966,0.0,0.5507246376811594,3.8421052631578947,0.26436781609195403,0.3793103448275862,0.5476190476190477,0.2857142857142857,0.6133223627677958,0.5114998833398241,0.5932203389830508,0.5932203389830508,0.6206896551724138,4.458333333333333,3.0,2362,498,0.3448275862068966,0.13793103448275862,29,0.3469387755102041,0.10204081632653061,49,0.2463768115942029,0.14492753623188406,69,27,0.0,50,0.4070324646876301,0.40703246468763005,0.0
learning_off,no_notice,0,49,3,3,3,2,2,0,58,8,0,50,6,4,0,84,99,142,4,4,142,123,93,74,0.6549295774647887,0.6549295774647887,0.8661971830985915,0.5633802816901409,0.30985915492957744,0.1267605633802817,0.0,0.3875,3.774193548387097,0.23655913978494625,0.5591397849462365,0.6309523809523809,0.19047619047619047,0.6303273624177153,0.5006810101445397,0.4084507042253521,0.4084507042253521,0.44086021505376344,4.25,3.0,2237,560,0.28125,0.0625,32,0.3333333333333333,0.1,60,0.2926829268292683,0.14634146341463414,82,34,0.11764705882352941,52,0.42381040890994137,0.42381040890994137,0.0
learning_off,no_notice,1,49,1,1,1,0,1,0,68,9,0,59,7,3,0,74,101,142,7,2,142,131,71,60,0.5,0.5,0.9225352112676056,0.7112676056338029,0.19718309859154928,0.09154929577464789,0.0,0.297029702970297,4.333333333333333,0.19718309859154928,0.4507042253521127,0.423728813559322,0.1694915254237288,0.5307367442866432,0.5041407966876794,0.4788732394366197,0.4788732394366197,0.5492957746478874,3.6216216216216215,3.0,2525,539,0.23809523809523808,0.09523809523809523,42,0.22580645161290322,0.08064516129032258,62,0.175,0.1,80,43,0.046511627906976744,40,0.4058064740457306,0.4058064740457306,0.0
learning_off,no_notice,2,49,2,2,2,2,2,1,72,5,3,64,4,2,1,65,99,137,3,2,134,124,84,74,0.6131386861313869,0.6268656716417911,0.9253731343283582,0.6492537313432836,0.2537313432835821,0.09701492537313433,0.021897810218978103,0.42528735632183906,3.810810810810811,0.2261904761904762,0.47619047619047616,0.4230769230769231,0.28205128205128205,0.6283559743739836,0.49738155894595804,0.5255474452554745,0.5149253731343284,0.5238095238095238,4.153846153846154,3.0,2567,550,0.21212121212121213,0.030303030303030304,33,0.21739130434782608,0.043478260869565216,46,0.2727272727272727,0.125,88,34,0.058823529411764705,57,0.3918531521491295,0.39185315214912947,0.0
learning_off,no_notice,3,49,2,2,2,2,1,1,60,3,3,54,2,1,0,72,101,132,1,0,129,116,75,62,0.5681818181818182,0.5813953488372093,0.8992248062015504,0.7054263565891473,0.23255813953488372,0.06201550387596899,0.022727272727272728,0.4065934065934066,4.27027027027027,0.29333333333333333,0.5466666666666666,0.5757575757575758,0.3181818181818182,0.5981485263051799,0.48023881274435015,0.45454545454545453,0.4418604651162791,0.4533333333333333,4.083333333333333,3.0,2491,531,0.1794871794871795,0.07692307692307693,39,0.20967741935483872,0.08064516129032258,62,0.2537313432835821,0.04477611940298507,67,44,0.11363636363636363,40,0.40416631834414135,0.4041663183441414,0.0
learning_off,no_notice,4,49,1,1,1,1,0,0,67,5,3,59,4,1,1,77,99,144,4,2,141,134,50,43,0.3472222222222222,0.3546099290780142,0.950354609929078,0.8014184397163121,0.11347517730496454,0.0851063829787234,0.020833333333333332,0.19469026548672566,3.8181818181818183,0.28,0.46,0.6170212765957447,0.2553191489361702,0.584393295754572,0.5090041569657993,0.4652777777777778,0.45390070921985815,0.54,3.5324675324675323,3.0,2248,509,0.13333333333333333,0.03333333333333333,30,0.12244897959183673,0.10204081632653061,49,0.10869565217391304,0.07608695652173914,92,38,0.05263157894736842,29,0.41180458069490433,0.4118045806949044,0.0
learning_off,no_notice,5,49,3,3,3,3,0,0,69,5,2,62,5,0,1,88,106,157,3,1,155,135,91,71,0.5796178343949044,0.5870967741935483,0.8709677419354839,0.6903225806451613,0.2903225806451613,0.01935483870967742,0.012738853503184714,0.40186915887850466,4.069767441860465,0.31868131868131866,0.5714285714285714,0.4691358024691358,0.2222222222222222,0.5913455624348992,0.4944413602367722,0.4394904458598726,0.432258064516129,0.42857142857142855,4.204545454545454,3.0,2782,652,0.20408163265306123,0.0,49,0.23943661971830985,0.014084507042253521,71,0.3333333333333333,0.023809523809523808,84,53,0.018867924528301886,52,0.4074821471779559,0.4074821471779559,0.0
learning_off,no_notice,6,49,0,0,0,0,0,0,63,8,2,53,7,1,1,82,100,145,9,3,143,130,67,54,0.46206896551724136,0.46853146853146854,0.9090909090909091,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.013793103448275862,0.23232323232323232,4.956521739130435,0.29850746268656714,0.5522388059701493,0.5645161290322581,0.1935483870967742,0.6158738074469293,0.5080795477460902,0.43448275862068964,0.42657342657342656,0.44776119402985076,3.817073170731707,3.0,2352,540,0.2571428571428571,0.08571428571428572,35,0.2692307692307692,0.09615384615384616,52,0.2087912087912088,0.06593406593406594,91,33,0.06060606060606061,42,0.4125743316078427,0.41257433160784274,0.0
learning_off,no_notice,7,49,1,1,1,1,0,0,68,2,3,63,2,0,0,55,93,123,3,1,120,112,62,54,0.5040650406504065,0.5166666666666667,0.9333333333333333,0.7,0.16666666666666666,0.13333333333333333,0.024390243902439025,0.30952380952380953,4.461538461538462,0.20967741935483872,0.5,0.5087719298245614,0.17543859649122806,0.6003719634127793,0.48072463443906727,0.5528455284552846,0.5416666666666666,0.5,3.7454545454545456,3.0,2672,458,0.20588235294117646,0.08823529411764706,34,0.13333333333333333,0.1,60,0.2,0.16666666666666666,60,46,0.06521739130434782,36,0.41706347740345806,0.41706347740345806,0.0
learning_off,no_notice,8,49,2,2,2,3,0,1,59,9,1,49,9,0,1,72,93,131,8,1,130,125,51,46,0.3893129770992366,0.3923076923076923,0.9615384615384616,0.8,0.13076923076923078,0.06923076923076923,0.007633587786259542,0.2403846153846154,4.08,0.23529411764705882,0.43137254901960786,0.58,0.36,0.6169178748483055,0.5108242314056929,0.45038167938931295,0.4461538461538462,0.5686274509803921,3.75,3.0,2286,504,0.1891891891891892,0.02702702702702703,37,0.13333333333333333,0.05,60,0.12857142857142856,0.08571428571428572,70,49,0.061224489795918366,28,0.4143718555128623,0.4143718555128623,0.0
learning_off,no_notice,9,49,1,1,1,1,1,1,71,8,4,59,7,1,0,77,98,148,7,1,144,135,77,68,0.5202702702702703,0.5347222222222222,0.9375,0.7152777777777778,0.20833333333333334,0.0763888888888889,0.02702702702702703,0.34951456310679613,3.6944444444444446,0.19480519480519481,0.4805194805194805,0.5588235294117647,0.2647058823529412,0.6218014777335933,0.4803944222714161,0.4797297297297297,0.4652777777777778,0.5194805194805194,4.116883116883117,3.0,2562,561,0.17857142857142858,0.10714285714285714,28,0.2,0.10909090909090909,55,0.21348314606741572,0.056179775280898875,89,38,0.07894736842105263,47,0.41957533256295587,0.41957533256295587,0.0
learning_off,no_notice,10,49,3,3,3,3,0,0,69,4,1,64,4,0,0,52,96,121,3,0,120,110,45,35,0.371900826446281,0.375,0.9166666666666666,0.8,0.15,0.05,0.008264462809917356,0.21875,4.476190476190476,0.35555555555555557,0.4666666666666667,0.6136363636363636,0.3181818181818182,0.6024386934555427,0.47276761613253176,0.5702479338842975,0.5666666666666667,0.5333333333333333,3.75,3.0,2683,456,0.1388888888888889,0.05555555555555555,36,0.12962962962962962,0.037037037037037035,54,0.16666666666666666,0.06060606060606061,66,45,0.0,23,0.42953137094815663,0.42953137094815663,0.0
learning_off,no_notice,11,49,0,0,0,1,1,2,67,8,4,55,5,4,2,67,99,134,7,4,130,119,65,54,0.48507462686567165,0.5,0.9153846153846154,0.6846153846153846,0.18461538461538463,0.13076923076923078,0.029850746268656716,0.2696629213483146,4.041666666666667,0.2923076923076923,0.5230769230769231,0.6166666666666667,0.25,0.6330671611453028,0.5375103545013565,0.5,0.4846153846153846,0.47692307692307695,3.8358208955223883,3.0,2721,516,0.16666666666666666,0.047619047619047616,42,0.15873015873015872,0.07936507936507936,63,0.208955223880597,0.1791044776119403,67,48,0.041666666666666664,37,0.41170148681283275,0.4117014868128328,0.0
learning_off,no_notice,12,49,1,1,1,1,0,0,63,6,1,56,5,2,0,55,93,118,4,5,117,108,61,52,0.5169491525423728,0.5213675213675214,0.9230769230769231,0.7606837606837606,0.18803418803418803,0.05128205128205128,0.00847457627118644,0.3707865168539326,4.818181818181818,0.21311475409836064,0.39344262295081966,0.6296296296296297,0.3333333333333333,0.6075247612411886,0.4908097076725055,0.5338983050847458,0.5299145299145299,0.6065573770491803,4.036363636363636,3.0,2196,463,0.1724137931034483,0.13793103448275862,29,0.175,0.1,40,0.19480519480519481,0.025974025974025976,77,29,0.034482758620689655,37,0.41939489331707464,0.41939489331707464,0.0
learning_off,no_notice,13,49,2,2,2,1,1,0,62,10,1,51,8,2,4,88,98,150,10,2,149,133,77,61,0.5133333333333333,0.5167785234899329,0.8926174496644296,0.697986577181208,0.2684563758389262,0.03355704697986577,0.006666666666666667,0.3076923076923077,4.59375,0.2597402597402597,0.5194805194805194,0.5909090909090909,0.19696969696969696,0.6107228154899956,0.5120160923543484,0.41333333333333333,0.40939597315436244,0.4805194805194805,3.75,3.0,2237,568,0.3888888888888889,0.0,36,0.33962264150943394,0.03773584905660377,53,0.22916666666666666,0.03125,96,33,0.06060606060606061,45,0.41111429331561555,0.4111142933156156,0.0
learning_off,no_notice,14,49,2,2,2,2,0,0,58,6,1,51,6,0,1,70,95,128,5,1,127,117,68,58,0.53125,0.5354330708661418,0.9212598425196851,0.7165354330708661,0.2047244094488189,0.07874015748031496,0.0078125,0.3516483516483517,4.0625,0.29411764705882354,0.4852941176470588,0.5079365079365079,0.2857142857142857,0.6160227730403631,0.51343733007519,0.453125,0.44881889763779526,0.5147058823529411,4.128571428571429,3.0,2291,500,0.29411764705882354,0.11764705882352941,34,0.2545454545454545,0.07272727272727272,55,0.16666666666666666,0.08333333333333333,72,37,0.02702702702702703,36,0.4024711501363797,0.40247115013637963,0.0
learning_off,no_notice,15,49,1,1,1,1,1,1,53,5,0,48,4,1,1,100,103,153,5,0,153,137,83,67,0.5424836601307189,0.5424836601307189,0.8954248366013072,0.6797385620915033,0.2222222222222222,0.09803921568627451,0.0,0.3269230769230769,3.588235294117647,0.24096385542168675,0.6265060240963856,0.5294117647058824,0.17647058823529413,0.6467145727238586,0.5132496099582495,0.3464052287581699,0.3464052287581699,0.37349397590361444,3.76,3.0,2020,562,0.2727272727272727,0.06060606060606061,33,0.23636363636363636,0.07272727272727272,55,0.21428571428571427,0.11224489795918367,98,38,0.07894736842105263,54,0.419382283784947,0.41938228378494696,0.0
learning_off,no_notice,16,49,1,1,1,2,1,1,67,8,2,57,6,3,1,86,108,153,5,3,151,142,67,58,0.43790849673202614,0.44370860927152317,0.9403973509933775,0.8079470198675497,0.1456953642384106,0.046357615894039736,0.013071895424836602,0.3114754098360656,3.8684210526315788,0.2835820895522388,0.44776119402985076,0.6101694915254238,0.3559322033898305,0.6439068809749143,0.47833218154810186,0.43790849673202614,0.4304635761589404,0.5522388059701493,3.9186046511627906,3.0,2677,604,0.19047619047619047,0.07142857142857142,42,0.14516129032258066,0.06451612903225806,62,0.14606741573033707,0.033707865168539325,89,49,0.04081632653061224,39,0.4141586171779515,0.41415861717795155,0.0
learning_off,no_notice,17,49,2,2,2,2,0,0,71,5,2,64,4,1,1,73,102,144,3,1,142,127,65,50,0.4513888888888889,0.45774647887323944,0.8943661971830986,0.7464788732394366,0.2112676056338028,0.04225352112676056,0.013888888888888888,0.27358490566037735,4.0344827586206895,0.26153846153846155,0.46153846153846156,0.5573770491803278,0.26229508196721313,0.5928637225687645,0.5120701640401806,0.4930555555555556,0.4859154929577465,0.5384615384615384,3.9863013698630136,3.0,2904,559,0.28888888888888886,0.044444444444444446,45,0.2878787878787879,0.030303030303030304,66,0.14473684210526316,0.05263157894736842,76,45,0.0,26,0.39845970064875513,0.3984597006487551,0.0
learning_off,no_notice,18,49,0,0,0,0,0,0,62,4,0,58,3,1,0,62,94,124,3,1,124,112,81,69,0.6532258064516129,0.6532258064516129,0.9032258064516129,0.6532258064516129,0.28225806451612906,0.06451612903225806,0.0,0.4691358024691358,3.8421052631578947,0.2345679012345679,0.4074074074074074,0.5921052631578947,0.25,0.6012762859027867,0.5076195650335283,0.5,0.5,0.5925925925925926,3.8870967741935485,3.0,2422,526,0.3333333333333333,0.030303030303030304,33,0.3125,0.020833333333333332,48,0.2631578947368421,0.09210526315789473,76,32,0.03125,45,0.4335659132669256,0.4335659132669256,0.0
learning_off,no_notice,19,49,1,1,1,1,0,0,51,2,0,49,2,0,2,72,97,123,3,2,123,108,81,66,0.6585365853658537,0.6585365853658537,0.8780487804878049,0.6016260162601627,0.2764227642276423,0.12195121951219512,0.0,0.43243243243243246,3.8125,0.24691358024691357,0.5308641975308642,0.5540540540540541,0.21621621621621623,0.6111796789976744,0.5114881466142808,0.4146341463414634,0.4146341463414634,0.4691358024691358,3.9722222222222223,3.0,2034,488,0.3448275862068966,0.13793103448275862,29,0.3469387755102041,0.10204081632653061,49,0.22972972972972974,0.13513513513513514,74,27,0.0,44,0.4070324646876301,0.40703246468763005,0.0
learning_off,immediate,0,49,3,3,3,3,1,1,53,7,0,46,6,1,1,87,99,140,4,1,140,135,67,62,0.4785714285714286,0.4785714285714286,0.9642857142857143,0.7428571428571429,0.15,0.10714285714285714,0.0,0.2980769230769231,4.096774193548387,0.2835820895522388,0.5074626865671642,0.7076923076923077,0.27692307692307694,0.6102317088729591,0.5014826319573435,0.37857142857142856,0.37857142857142856,0.4925373134328358,3.8620689655172415,3.0,2091,547,0.28125,0.0625,32,0.3333333333333333,0.1,60,0.0125,0.1125,80,34,0.029411764705882353,26,0.7038104089099414,0.7038104089099413,1.0
learning_off,immediate,1,49,2,2,2,1,1,0,69,9,0,60,6,3,0,77,101,146,5,3,146,142,57,53,0.3904109589041096,0.3904109589041096,0.9726027397260274,0.8287671232876712,0.11643835616438356,0.0547945205479452,0.0,0.2644628099173554,3.96875,0.19298245614035087,0.3508771929824561,0.37254901960784315,0.29411764705882354,0.5332409860104268,0.5025706472272937,0.4726027397260274,0.4726027397260274,0.6491228070175439,3.727272727272727,3.0,2524,560,0.23809523809523808,0.09523809523809523,42,0.22580645161290322,0.08064516129032258,62,0.03571428571428571,0.03571428571428571,84,43,0.023255813953488372,26,0.6858064740457307,0.6858064740457306,1.0
