time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
9,3,3,3,3,2,2,49,14,0,35,11,3,1,24,70,73,10,8,0.38481697196526915,0.4326531879488156,0.0,0.4166666666666667,main,immediate,5
10,3,3,3,5,0,2,47,13,0,34,11,2,5,29,73,76,11,5,0.6731101548684896,0.4319812525179201,1.0,0.43333333333333335,main,immediate,5
11,2,2,2,2,1,0,47,10,0,37,10,1,2,31,75,78,11,2,0.6882460325660376,0.43866992209663597,1.0,0.4083333333333333,main,immediate,5
12,1,1,1,2,0,1,46,9,0,37,9,1,2,33,76,79,10,3,0.6894009984220504,0.4334080495293087,1.0,0.4,main,immediate,5
13,2,2,2,2,0,0,45,6,0,39,6,0,3,36,77,81,9,1,0.6898538581338675,0.4414580598018425,1.0,0.4,main,immediate,5
14,0,0,0,0,0,0,43,4,0,39,4,0,2,38,77,81,6,1,0.6816181047009403,0.438254266731728,1.0,0.375,main,immediate,5
15,4,4,4,4,1,0,45,6,0,39,6,1,2,40,79,85,4,0,0.6846811423205393,0.44301781029492504,1.0,0.39166666666666666,main,immediate,5
16,4,4,4,4,0,0,47,8,0,39,8,1,2,42,83,89,6,1,0.6894145292750647,0.44301781029492504,1.0,0.4083333333333333,main,immediate,5
17,4,4,4,4,2,0,51,12,0,39,12,3,0,42,85,93,8,1,0.6951392496406534,0.44535723873884436,1.0,0.425,main,immediate,5
18,6,6,6,6,0,0,54,14,0,40,14,2,3,45,88,99,12,3,0.6917641134254423,0.44535723873884436,1.0,0.475,main,immediate,5
19,1,1,1,1,1,1,52,12,0,40,11,1,3,48,89,100,14,2,0.6883465084068797,0.4483437778681531,1.0,0.4583333333333333,main,immediate,5
20,2,2,2,2,1,1,51,11,0,40,9,2,3,51,91,102,11,3,0.6881894608934752,0.4437546835702691,1.0,0.45,main,immediate,5
21,1,1,1,1,1,1,48,7,0,41,4,3,4,55,92,103,9,2,0.6873142707156156,0.4437546835702691,1.0,0.43333333333333335,main,immediate,5
22,3,3,3,3,2,1,51,9,0,42,6,4,0,55,94,106,4,3,0.6868986222339697,0.4408564364638808,1.0,0.425,main,immediate,5
23,2,2,2,2,1,1,50,9,0,41,6,4,3,58,95,108,6,4,0.6820641750131171,0.4422043109493225,1.0,0.44166666666666665,main,immediate,5
24,5,5,5,5,0,0,55,12,0,43,10,2,0,58,97,113,6,4,0.6879204941803624,0.446086329473111,1.0,0.4583333333333333,main,immediate,5
25,3,3,3,3,1,1,56,11,0,45,10,1,2,60,98,116,10,3,0.6837722859270579,0.4402760706139952,1.0,0.48333333333333334,main,immediate,5
26,6,6,6,6,2,1,62,16,0,46,14,3,0,60,99,122,10,2,0.6881503819162056,0.43934425565628654,1.0,0.5166666666666667,main,immediate,5
27,0,0,0,0,1,1,59,11,0,48,9,3,3,63,99,122,14,3,0.6763070376693978,0.43560735671157713,1.0,0.5166666666666667,main,immediate,5
28,1,1,1,1,2,1,57,9,0,48,7,3,3,66,99,123,9,4,0.6779199408792199,0.4388571779004347,1.0,0.5,main,immediate,5
29,2,2,2,2,0,0,56,4,0,52,3,2,3,69,99,125,7,5,0.6837953587356068,0.43902822945598186,1.0,0.49166666666666664,main,immediate,5
30,4,4,4,4,1,1,60,8,0,52,7,1,0,69,101,129,3,3,0.6882752841843272,0.4361876242445563,1.0,0.5,main,immediate,5
31,1,1,1,1,0,0,60,8,0,52,7,1,1,70,102,130,7,3,0.6907713690871541,0.43443991916138136,1.0,0.5083333333333333,main,immediate,5
32,2,2,2,2,0,0,61,8,0,53,7,1,1,71,102,132,7,1,0.685612798097604,0.43821790369925623,1.0,0.5166666666666667,main,immediate,5
33,2,2,2,2,1,1,61,6,0,55,5,1,2,73,102,134,7,1,0.6870038542354799,0.44121065096047907,1.0,0.525,main,immediate,5
34,2,2,2,2,2,2,63,9,0,54,6,3,0,73,102,136,5,1,0.6825543689372503,0.44436836605066,1.0,0.525,main,immediate,5
35,1,1,1,1,0,0,63,8,0,55,5,3,1,74,103,137,6,3,0.6776818575203237,0.44436836605066,1.0,0.5333333333333333,main,immediate,5
36,2,2,2,2,1,1,62,7,0,55,5,2,3,77,104,139,5,3,0.6779088210641898,0.44436836605066,1.0,0.5416666666666666,main,immediate,5
37,1,1,1,1,0,0,63,5,0,58,4,1,0,77,104,140,5,3,0.6841725428069522,0.4462967435923598,1.0,0.525,main,immediate,5
38,0,0,0,0,2,2,63,5,0,58,3,2,0,77,104,140,4,1,0.6830629649261943,0.4427124401023304,1.0,0.525,main,immediate,5
39,5,5,5,5,3,1,67,9,0,58,6,5,1,78,104,145,3,3,0.6839006022597356,0.4404472616151541,1.0,0.5666666666666667,main,immediate,5
40,2,2,2,2,2,2,69,12,0,57,7,7,0,78,105,147,6,5,0.6781533320289993,0.43929124335573816,1.0,0.575,main,immediate,5
41,4,4,4,3,1,0,71,13,0,58,10,4,2,80,105,151,7,7,0.6778949735612496,0.4428368239677002,1.0,0.6083333333333333,main,immediate,5
42,0,0,0,0,0,0,66,8,0,58,5,3,5,85,105,151,10,6,0.6791561602000523,0.4455838486051011,1.0,0.5916666666666667,main,immediate,5
43,0,0,0,0,0,0,64,3,0,61,3,0,2,87,105,151,5,3,0.6873946371957971,0.44826973044027346,1.0,0.55,main,immediate,5
44,1,1,1,2,2,3,64,4,0,60,2,2,1,88,105,152,3,1,0.688755012818249,0.44863362521382294,1.0,0.5416666666666666,main,immediate,5
45,2,2,2,2,2,2,66,8,0,58,4,4,0,88,105,154,2,2,0.6825742002434876,0.448552040383144,1.0,0.55,main,immediate,5
46,2,2,2,2,1,0,68,9,0,59,6,4,0,88,105,156,4,4,0.6784601305275071,0.4457461172375587,1.0,0.5666666666666667,main,immediate,5
47,1,1,1,1,0,0,67,5,0,62,5,1,2,90,105,157,6,5,0.6803420619268296,0.4436377793852931,1.0,0.575,main,immediate,5
48,1,1,1,1,0,0,67,4,0,63,4,0,1,91,106,158,5,3,0.6866670410298042,0.4395824660926536,1.0,0.5666666666666667,main,immediate,5
49,4,4,4,4,0,0,70,6,0,64,6,0,1,92,108,162,4,1,0.6843623918385181,0.4375956838863735,1.0,0.5916666666666667,main,immediate,5
0,38,35,35,26,12,0,38,35,3,0,26,12,0,0,35,38,0,0,0.4125743316078427,0.43768470375690577,0.0,0.31666666666666665,main,immediate,6
1,2,3,3,3,1,0,40,38,2,0,29,13,0,0,38,40,26,12,0.4125743316078427,0.43768470375690577,0.0,0.3333333333333333,main,immediate,6
2,2,2,2,1,1,0,42,34,2,6,30,8,0,0,40,42,29,13,0.4125743316078427,0.43768470375690577,0.0,0.35,main,immediate,6
3,1,1,1,8,1,7,36,29,2,5,28,4,7,7,41,43,30,14,0.4125743316078427,0.42331438617566336,0.0,0.35833333333333334,main,immediate,6
4,1,1,1,1,0,0,31,16,2,13,15,2,6,13,42,44,28,4,0.4105342917732929,0.4302987008791182,0.0,0.30833333333333335,main,immediate,6
5,2,2,2,0,7,5,33,16,2,15,9,7,0,13,44,46,15,2,0.40540032153131306,0.43083045154633215,0.0,0.275,main,immediate,6
6,2,2,2,3,2,2,34,12,2,20,4,9,1,14,45,48,9,8,0.3951343774032533,0.43704219948369993,0.0,0.2916666666666667,main,immediate,6
7,2,2,2,2,0,0,36,13,2,21,5,9,0,14,47,50,4,9,0.38477678394871884,0.43061837001062125,0.0,0.3,main,immediate,6
8,1,1,1,0,1,0,33,6,2,25,5,2,4,18,48,51,5,9,0.3851671856697726,0.4303999149061495,0.0,0.30833333333333335,main,immediate,6
9,4,4,4,4,2,2,36,9,2,25,6,3,1,19,51,55,5,3,0.3942878871686153,0.44031084340004106,0.0,0.30833333333333335,main,immediate,6
10,4,6,6,6,0,0,38,12,0,26,10,2,2,21,56,59,6,3,0.6847883385419132,0.44301131531789195,1.0,0.3333333333333333,main,immediate,6
11,2,2,2,3,0,1,40,13,0,27,13,0,0,21,58,61,10,3,0.6937383926232119,0.4413794139610698,1.0,0.3333333333333333,main,immediate,6
12,2,2,2,3,0,1,39,12,0,27,12,0,3,24,60,63,13,2,0.6937383926232119,0.4340360501279427,1.0,0.35,main,immediate,6
13,2,2,2,2,1,1,38,9,0,29,8,1,3,27,62,65,12,0,0.6980751011414864,0.430800546190594,1.0,0.3416666666666667,main,immediate,6
14,2,2,2,2,3,3,38,10,0,28,7,3,2,29,64,67,8,1,0.6887085252241112,0.43248786607300754,1.0,0.3333333333333333,main,immediate,6
15,5,5,5,5,0,0,41,11,0,30,9,2,2,31,69,72,7,4,0.6877733367498606,0.43768470375690577,1.0,0.35833333333333334,main,immediate,6
16,3,3,3,3,1,1,42,13,0,29,10,3,2,33,72,75,9,4,0.6861027711733189,0.4353879805238435,1.0,0.36666666666666664,main,immediate,6
17,1,1,1,1,0,0,39,10,0,29,9,1,4,37,73,76,10,4,0.6921669789097529,0.4353879805238435,1.0,0.35833333333333334,main,immediate,6
18,0,0,0,0,0,0,37,5,0,32,4,1,2,39,73,76,9,1,0.6952732448032403,0.43946551527583144,1.0,0.325,main,immediate,6
19,6,6,6,6,1,1,40,8,0,32,7,1,3,42,75,82,4,1,0.694712121626699,0.4417622385088938,1.0,0.35833333333333334,main,immediate,6
20,4,4,4,4,0,0,43,11,0,32,10,1,1,43,77,86,7,1,0.6925352521600234,0.44418416539384087,1.0,0.36666666666666664,main,immediate,6
21,1,1,1,1,0,0,44,12,0,32,11,1,0,43,78,87,10,1,0.6921576041962517,0.4401066306418528,1.0,0.36666666666666664,main,immediate,6
22,2,2,2,2,0,0,41,7,0,34,7,0,5,48,79,89,11,1,0.6936570985287367,0.4401066306418528,1.0,0.38333333333333336,main,immediate,6
23,0,0,0,0,0,0,39,3,0,36,3,0,2,50,79,89,7,0,0.697677417872231,0.4367514622967334,1.0,0.3416666666666667,main,immediate,6
24,2,2,2,2,2,2,41,6,0,35,4,2,0,50,79,91,3,0,0.6935393803528156,0.4367514622967334,1.0,0.3416666666666667,main,immediate,6
25,2,2,2,2,1,1,41,7,0,34,4,3,2,52,81,93,4,2,0.6886650828062566,0.4367514622967334,1.0,0.35833333333333334,main,immediate,6
26,1,1,1,1,0,0,42,7,0,35,5,2,0,52,81,94,4,3,0.6872891388794543,0.43768470375690577,1.0,0.35,main,immediate,6
27,4,4,4,4,1,0,44,8,0,36,7,2,2,54,83,98,5,3,0.6893493742596618,0.4363221794440454,1.0,0.38333333333333336,main,immediate,6
28,3,3,3,3,2,2,46,10,0,36,8,3,1,55,83,101,7,2,0.6917713135796003,0.44034577193102364,1.0,0.39166666666666666,main,immediate,6
29,2,2,2,2,0,0,47,11,0,36,9,3,1,56,83,103,8,3,0.684142662801494,0.4451074118483395,1.0,0.4,main,immediate,6
30,1,1,1,1,0,0,47,8,0,39,6,2,1,57,84,104,9,3,0.6852290059366889,0.44654028112011984,1.0,0.4,main,immediate,6
31,0,0,0,0,2,2,44,5,0,39,3,2,3,60,84,104,6,2,0.6832661866501089,0.4396798758271271,1.0,0.39166666666666666,main,immediate,6
32,4,4,4,4,2,2,46,8,0,38,5,3,2,62,85,108,3,2,0.6879137459575939,0.43605676860257353,1.0,0.4,main,immediate,6
33,2,2,2,2,0,0,48,8,0,40,6,2,0,62,85,110,5,4,0.6902568967016214,0.43605676860257353,1.0,0.4,main,immediate,6
34,1,1,1,1,0,0,49,8,0,41,7,1,0,62,86,111,6,4,0.6933590846845079,0.4377107406141744,1.0,0.4083333333333333,main,immediate,6
35,1,1,1,0,1,0,47,4,0,43,3,1,3,65,87,112,7,2,0.6940989237855708,0.4335839651750298,1.0,0.4166666666666667,main,immediate,6
36,4,4,4,4,2,2,49,8,0,41,5,3,2,67,90,116,3,1,0.6869060004467927,0.4373516866779591,1.0,0.425,main,immediate,6
37,2,2,2,2,0,0,51,8,0,43,6,2,0,67,92,118,5,3,0.691706073062249,0.43892037824511626,1.0,0.425,main,immediate,6
38,1,1,1,2,0,1,52,10,0,42,8,2,0,67,92,119,6,3,0.6877360526980395,0.4389851635262699,1.0,0.43333333333333335,main,immediate,6
39,6,6,6,6,0,0,56,11,0,45,11,0,2,69,93,125,8,2,0.6912861443601633,0.43517024085534695,1.0,0.48333333333333334,main,immediate,6
40,4,4,4,4,2,1,57,13,0,44,12,2,3,72,95,129,11,0,0.6868135912363653,0.43502664912070765,1.0,0.5,main,immediate,6
41,3,3,3,3,1,0,58,14,0,44,13,3,2,74,96,132,12,2,0.6953623068796789,0.4375411120222664,1.0,0.5,main,immediate,6
42,1,1,1,1,0,0,55,8,0,47,8,2,4,78,96,133,13,3,0.6978270135301359,0.4375411120222664,1.0,0.49166666666666664,main,immediate,6
43,2,2,2,2,2,2,53,8,0,45,6,2,4,82,97,135,8,3,0.6952097927640559,0.4366181585336519,1.0,0.475,main,immediate,6
44,2,2,2,2,0,0,53,7,0,46,5,2,2,84,97,137,6,3,0.6985608606080387,0.43800944939710384,1.0,0.4583333333333333,main,immediate,6
45,1,1,1,1,1,1,53,7,0,46,5,2,1,85,97,138,5,2,0.6978018325207499,0.43800944939710384,1.0,0.45,main,immediate,6
46,3,3,3,2,1,0,55,7,0,48,5,2,1,86,99,141,5,3,0.7045051231515456,0.43643387470249734,1.0,0.4666666666666667,main,immediate,6
47,3,3,3,3,0,0,57,7,0,50,6,1,1,87,101,144,5,2,0.6983493617311433,0.4318498907228243,1.0,0.48333333333333334,main,immediate,6
48,5,5,5,5,0,0,61,10,0,51,10,0,1,88,102,149,6,2,0.6936101563104322,0.431184035946167,1.0,0.5166666666666667,main,immediate,6
49,1,1,1,2,0,1,61,10,0,51,10,0,1,89,102,150,10,1,0.6929278518059117,0.43145181714817415,1.0,0.5166666666666667,main,immediate,6
0,36,34,34,27,10,0,36,34,2,0,27,10,0,0,34,36,0,0,0.41706347740345806,0.43816714134902335,0.0,0.3,main,immediate,7
1,1,1,1,1,0,0,37,35,2,0,28,10,0,0,35,37,27,10,0.41706347740345806,0.43816714134902335,0.0,0.30833333333333335,main,immediate,7
2,4,4,4,4,1,0,41,34,2,5,32,5,0,0,39,41,28,10,0.41706347740345806,0.43816714134902335,0.0,0.3416666666666667,main,immediate,7
3,2,2,2,6,1,5,37,28,2,7,27,3,6,6,41,43,32,11,0.41706347740345806,0.42686563074711614,0.0,0.35833333333333334,main,immediate,7
4,2,2,2,3,2,3,34,21,2,11,18,3,5,11,43,45,27,3,0.4191541201833036,0.42959205561437414,0.0,0.325,main,immediate,7
5,4,5,5,4,5,4,36,22,1,13,14,8,2,13,47,49,18,4,0.41282178231367284,0.4298687160154719,0.0,0.31666666666666665,main,immediate,7
6,6,5,5,5,4,3,40,20,2,18,12,9,2,15,52,55,14,8,0.4096184136341037,0.4407654841761522,0.0,0.35,main,immediate,7
7,3,3,3,3,1,1,43,17,2,24,12,6,0,15,54,58,12,11,0.4022456061062523,0.43891480077591344,0.0,0.35833333333333334,main,immediate,7
8,1,1,1,1,0,0,43,11,2,30,9,2,1,16,55,59,12,10,0.39911946259371167,0.4290342876202403,0.0,0.36666666666666664,main,immediate,7
9,4,4,4,4,2,1,46,8,2,36,8,1,1,17,59,63,9,5,0.3977770885565197,0.4273938181330477,0.0,0.39166666666666666,main,immediate,7
10,0,2,2,4,0,2,44,9,0,35,9,1,2,19,61,63,8,3,0.6728706814151607,0.4240303180312029,1.0,0.38333333333333336,main,immediate,7
11,0,0,0,0,0,0,44,8,0,36,8,1,0,19,61,63,9,2,0.6781401136806587,0.43275208567687323,1.0,0.36666666666666664,main,immediate,7
12,2,2,2,2,1,1,44,7,0,37,6,1,2,21,63,65,8,2,0.6838276134979521,0.4341508540409195,1.0,0.38333333333333336,main,immediate,7
13,4,4,4,4,1,1,44,8,0,36,6,2,4,25,67,69,6,1,0.6838387485491293,0.44074343632067947,1.0,0.4,main,immediate,7
14,0,0,0,0,0,0,44,8,0,36,6,2,0,25,67,69,6,2,0.6907553342414364,0.44074343632067947,1.0,0.36666666666666664,main,immediate,7
15,4,4,4,4,1,1,48,9,0,39,8,1,0,25,71,73,6,2,0.6932509275191198,0.44074343632067947,1.0,0.4,main,immediate,7
16,0,0,0,0,0,0,46,5,0,41,4,1,2,27,71,73,8,2,0.6948739329507665,0.43454472848118103,1.0,0.4,main,immediate,7
17,0,0,0,0,2,2,46,7,0,39,4,3,0,27,71,73,4,1,0.6882668515248566,0.43454472848118103,1.0,0.38333333333333336,main,immediate,7
18,4,4,4,4,2,2,48,7,0,41,4,3,2,29,73,77,4,3,0.6882668515248566,0.43454472848118103,1.0,0.4166666666666667,main,immediate,7
19,4,4,4,4,1,1,52,11,0,41,8,3,0,29,75,81,4,4,0.6912477456153074,0.441804273020264,1.0,0.43333333333333335,main,immediate,7
20,1,1,1,1,0,0,52,10,0,42,9,1,1,30,76,82,8,5,0.6930854544539397,0.43969536976501644,1.0,0.44166666666666665,main,immediate,7
21,2,2,2,2,0,0,52,8,0,44,7,1,2,32,78,84,9,3,0.6930854544539397,0.44044401401330846,1.0,0.45,main,immediate,7
22,1,1,1,1,1,1,51,5,0,46,4,1,2,34,79,85,7,1,0.6910180500311772,0.43678249448574685,1.0,0.44166666666666665,main,immediate,7
23,1,1,1,1,1,1,51,6,0,45,4,2,1,35,79,86,4,1,0.6897976139635045,0.4360818013741498,1.0,0.43333333333333335,main,immediate,7
24,2,2,2,1,1,0,51,5,0,46,3,2,2,37,81,88,4,2,0.6911401668810918,0.43530087919609145,1.0,0.44166666666666665,main,immediate,7
25,3,3,3,3,0,0,53,7,0,46,5,2,1,38,82,91,3,3,0.6996088705950653,0.43287318114311746,1.0,0.45,main,immediate,7
26,3,3,3,3,0,0,56,7,0,49,7,0,0,38,84,94,5,2,0.7035283859090632,0.4357394432960494,1.0,0.4666666666666667,main,immediate,7
27,0,0,0,1,0,1,56,7,0,49,7,0,0,38,84,94,7,1,0.6992638499737704,0.4330065478449049,1.0,0.4666666666666667,main,immediate,7
28,2,2,2,2,2,2,55,7,0,48,6,1,3,41,85,96,7,0,0.6928494967853174,0.4351934872202374,1.0,0.48333333333333334,main,immediate,7
29,2,2,2,2,0,0,55,6,0,49,5,1,2,43,87,98,6,2,0.6959855271703327,0.4351934872202374,1.0,0.475,main,immediate,7
30,3,3,3,3,1,1,57,9,0,48,7,2,1,44,88,101,5,2,0.7001051675422656,0.43816714134902335,1.0,0.48333333333333334,main,immediate,7
31,2,2,2,2,0,0,58,8,0,50,7,1,1,45,89,103,7,3,0.7041810832447245,0.43816714134902335,1.0,0.49166666666666664,main,immediate,7
32,0,0,0,0,1,1,56,6,0,50,5,1,2,47,89,103,7,1,0.6932290486644782,0.4362156342140212,1.0,0.48333333333333334,main,immediate,7
33,2,2,2,2,1,1,57,6,0,51,4,2,1,48,91,105,5,2,0.6943756918229387,0.43407599772247624,1.0,0.48333333333333334,main,immediate,7
34,1,1,1,1,0,0,57,5,0,52,3,2,1,49,91,106,4,2,0.6894725950343659,0.43407599772247624,1.0,0.48333333333333334,main,immediate,7
35,0,0,0,0,1,1,56,5,0,51,3,2,1,50,91,106,3,2,0.693915169553328,0.43602750485747843,1.0,0.475,main,immediate,7
36,1,1,1,1,0,0,57,3,0,54,2,1,0,50,91,107,3,2,0.6916126639459245,0.4435297136840382,1.0,0.475,main,immediate,7
37,1,1,1,1,2,2,57,4,0,53,2,2,1,51,91,108,2,1,0.6889876725240017,0.44213304085561145,1.0,0.48333333333333334,main,immediate,7
38,3,3,3,3,0,0,60,7,0,53,5,2,0,51,92,111,2,3,0.6921213482807652,0.43940981147103325,1.0,0.5,main,immediate,7
39,2,2,2,2,1,1,61,7,0,54,6,1,1,52,92,113,5,2,0.6921213482807652,0.4340472391360184,1.0,0.5166666666666667,main,immediate,7
40,0,0,0,0,0,0,61,5,0,56,5,0,0,52,92,113,6,3,0.7006733935798022,0.4329501134756712,1.0,0.5083333333333333,main,immediate,7
41,2,2,2,2,1,0,61,4,0,57,4,1,2,54,94,115,5,1,0.6975353436771857,0.4339760947723223,1.0,0.525,main,immediate,7
42,2,2,2,2,0,0,62,4,0,58,4,1,1,55,94,117,4,2,0.6981773306113533,0.4339760947723223,1.0,0.525,main,immediate,7
43,3,3,3,3,1,1,65,8,0,57,7,1,0,55,94,120,4,1,0.6926892752032299,0.43646989326109636,1.0,0.5416666666666666,main,immediate,7
44,2,2,2,2,1,1,66,8,0,58,7,1,1,56,95,122,7,2,0.694230017733542,0.43686819154993367,1.0,0.5583333333333333,main,immediate,7
45,1,1,1,1,1,1,66,7,0,59,6,1,1,57,96,123,7,2,0.6924815095226953,0.43686819154993367,1.0,0.5583333333333333,main,immediate,7
46,2,2,2,2,1,1,68,6,0,62,5,1,0,57,96,125,6,3,0.6935161937947039,0.43686819154993367,1.0,0.5666666666666667,main,immediate,7
47,2,2,2,2,3,3,69,9,0,60,5,4,1,58,96,127,5,3,0.6766315261208261,0.4352915391178201,1.0,0.5833333333333334,main,immediate,7
48,0,0,0,0,1,1,69,9,0,60,4,5,0,58,96,127,5,5,0.6759679718467952,0.4352915391178201,1.0,0.575,main,immediate,7
49,1,1,1,1,0,0,69,6,0,63,3,3,1,59,96,128,4,5,0.6767671498608477,0.4352915391178201,1.0,0.5833333333333334,main,immediate,7
0,37,37,37,30,8,0,37,37,0,0,30,8,0,0,37,37,0,0,0.4143718555128623,0.4358619891769564,0.0,0.30833333333333335,main,immediate,8
1,3,3,3,3,0,0,40,40,0,0,33,8,0,0,40,40,30,8,0.4143718555128623,0.4358619891769564,0.0,0.3333333333333333,main,immediate,8
2,1,1,1,1,0,0,41,36,0,5,34,3,0,0,41,41,33,8,0.4143718555128623,0.4358619891769564,0.0,0.3416666666666667,main,immediate,8
3,1,1,1,7,2,8,39,32,0,7,29,4,3,3,42,42,34,8,0.4143718555128623,0.4284492629999704,0.0,0.35,main,immediate,8
4,2,2,2,2,4,4,37,26,0,11,21,6,4,7,44,44,29,4,0.41149337415322335,0.4265780668573681,0.0,0.3416666666666667,main,immediate,8
5,3,3,3,3,1,1,37,20,0,17,13,7,3,10,46,47,21,6,0.41033722527611666,0.42177705559044926,0.0,0.3333333333333333,main,immediate,8
6,5,5,5,4,6,4,40,18,0,22,9,10,2,12,50,52,13,7,0.40140421312736346,0.4287369682534431,0.0,0.35,main,immediate,8
7,2,2,2,2,1,1,40,15,0,25,9,7,2,14,51,54,9,11,0.39928857697380865,0.42814440562465655,0.0,0.35,main,immediate,8
8,1,1,1,2,0,1,39,12,0,27,8,5,2,16,52,55,9,8,0.40165647780343844,0.4248312664881217,0.0,0.3416666666666667,main,immediate,8
9,5,5,5,6,2,2,42,12,0,30,10,3,2,18,57,60,8,7,0.41022938640588635,0.4284306868298013,0.0,0.36666666666666664,main,immediate,8
10,0,0,0,0,1,1,39,10,0,29,8,3,3,21,57,60,10,3,0.6795559462968228,0.4286188919837655,1.0,0.35,main,immediate,8
11,2,2,2,2,1,1,39,11,0,28,8,3,2,23,59,62,8,3,0.6792559889434777,0.44051391521625083,1.0,0.3416666666666667,main,immediate,8
12,0,0,0,0,0,0,36,4,0,32,2,2,3,26,59,62,8,4,0.6899264446647739,0.4364197330596241,1.0,0.325,main,immediate,8
13,0,0,0,0,2,2,35,4,0,31,2,2,1,27,59,62,2,2,0.6937093772366143,0.44479335291068534,1.0,0.3,main,immediate,8
14,3,3,3,3,0,0,36,5,0,31,3,2,2,29,60,65,2,3,0.6913005442381005,0.43962155836365907,1.0,0.31666666666666665,main,immediate,8
15,0,0,0,0,0,0,36,3,0,33,3,0,0,29,60,65,3,2,0.6912419046783288,0.44030896206263587,1.0,0.3,main,immediate,8
16,3,3,3,3,0,0,39,6,0,33,6,0,0,29,63,68,3,2,0.6973226536336898,0.4317752956707883,1.0,0.325,main,immediate,8
17,3,3,3,3,0,0,40,6,0,34,6,0,2,31,65,71,6,0,0.6973226536336898,0.4319246173282506,1.0,0.35,main,immediate,8
18,4,4,4,4,0,0,44,10,0,34,10,0,0,31,67,75,6,0,0.6947507444583629,0.4319246173282506,1.0,0.36666666666666664,main,immediate,8
19,2,2,2,2,0,0,45,9,0,36,9,0,1,32,68,77,10,0,0.6947507444583629,0.4358619891769564,1.0,0.38333333333333336,main,immediate,8
20,3,3,3,3,1,1,47,10,0,37,9,1,1,33,69,80,9,0,0.6896050135881157,0.4358619891769564,1.0,0.4,main,immediate,8
21,2,2,2,2,2,2,47,10,0,37,7,3,2,35,70,82,9,1,0.6855912959628311,0.4358619891769564,1.0,0.4083333333333333,main,immediate,8
22,3,3,3,3,1,1,49,12,0,37,8,4,1,36,70,85,7,3,0.6847174807072526,0.4358619891769564,1.0,0.4166666666666667,main,immediate,8
23,5,5,5,5,1,1,50,13,0,37,10,3,4,40,75,90,8,4,0.6885904501029189,0.4358619891769564,1.0,0.45,main,immediate,8
24,0,0,0,0,0,0,49,9,0,40,8,1,1,41,75,90,10,4,0.6958652585687138,0.4374196680987036,1.0,0.4166666666666667,main,immediate,8
25,3,3,3,3,0,0,50,8,0,42,8,0,2,43,77,93,8,2,0.6936348208470625,0.4346236698011581,1.0,0.43333333333333335,main,immediate,8
26,1,1,1,1,2,1,48,5,0,43,4,2,3,46,78,94,8,1,0.6932237885937512,0.43327051568944164,1.0,0.425,main,immediate,8
27,1,1,1,1,1,1,49,7,0,42,5,3,0,46,79,95,4,2,0.6871821652845903,0.4317199356421691,1.0,0.4083333333333333,main,immediate,8
28,1,1,1,1,0,0,49,5,0,44,3,2,1,47,80,96,5,3,0.690790605433118,0.4343748231873813,1.0,0.4166666666666667,main,immediate,8
29,1,1,1,1,2,2,49,6,0,43,3,3,1,48,81,97,3,3,0.6853663039850838,0.434306559647489,1.0,0.4166666666666667,main,immediate,8
30,0,0,0,0,0,0,49,4,0,45,2,2,0,48,81,97,3,3,0.6887045453692369,0.43100994011875354,1.0,0.4083333333333333,main,immediate,8
31,2,2,2,2,2,1,51,5,0,46,3,3,0,48,82,99,2,2,0.6871264201221577,0.4287285150625747,1.0,0.425,main,immediate,8
32,2,2,2,2,0,0,52,5,0,47,4,2,1,49,83,101,3,4,0.6920940595435262,0.4281424107146876,1.0,0.44166666666666665,main,immediate,8
33,1,1,1,1,0,0,53,6,0,47,5,1,0,49,83,102,4,2,0.6857912681409517,0.4351434380469331,1.0,0.44166666666666665,main,immediate,8
34,1,1,1,1,1,1,51,5,0,46,4,1,3,52,83,103,5,2,0.6871939914003632,0.4357044624960607,1.0,0.45,main,immediate,8
35,2,2,2,2,0,0,51,5,0,46,4,1,2,54,84,105,4,1,0.691031847512084,0.4394514432795544,1.0,0.44166666666666665,main,immediate,8
36,2,2,2,2,1,0,52,5,0,47,5,1,1,55,86,107,4,1,0.6994105688831024,0.4357470354760444,1.0,0.44166666666666665,main,immediate,8
37,1,1,1,1,0,0,53,5,0,48,5,1,0,55,86,108,5,2,0.699968849691784,0.4362874128739894,1.0,0.44166666666666665,main,immediate,8
38,1,1,1,1,1,1,52,5,0,47,4,1,2,57,87,109,5,1,0.6948900879757994,0.434762240758345,1.0,0.45,main,immediate,8
39,1,1,1,1,0,0,51,4,0,47,3,1,2,59,87,110,4,2,0.6931494525511248,0.43181721351176133,1.0,0.44166666666666665,main,immediate,8
40,4,4,4,4,0,0,55,7,0,48,6,1,0,59,90,114,3,1,0.6966525393141355,0.4327381737564394,1.0,0.4583333333333333,main,immediate,8
41,1,1,1,1,1,1,54,7,0,47,6,1,2,61,90,115,6,1,0.694897118312051,0.4327381737564394,1.0,0.4666666666666667,main,immediate,8
42,1,1,1,1,0,0,54,7,0,47,6,1,1,62,90,116,6,1,0.6958813100136122,0.4387774706873736,1.0,0.4583333333333333,main,immediate,8
