axis,mode,population,level,contrast,metric,mean,low,high,n
implementation,objective,both_reachable,,highest_minus_lowest,d_to_e,-0.018518518518518545,-0.03703703703703709,0.0,2
implementation,objective,both_reachable,,highest_minus_lowest,e_to_d,0.08333333333333334,0.05555555555555558,0.1111111111111111,2
implementation,objective,both_reachable,,highest_minus_lowest,both_use,0.0648148148148148,0.055555555555555525,0.07407407407407407,2
implementation,objective,both_reachable,,highest_minus_lowest,resolved,-0.04629629629629631,-0.1481481481481482,0.05555555555555558,2
implementation,objective,both_reachable,,highest_minus_lowest,unresolved,0.046296296296296335,-0.05555555555555558,0.14814814814814825,2
implementation,objective,both_reachable,,highest_minus_lowest,customer_route_success,0.045171624713958844,0.03999999999999998,0.05034324942791771,2
implementation,objective,both_reachable,,highest_minus_lowest,customer_only_resolution,0.045171624713958844,0.03999999999999998,0.05034324942791771,2
implementation,objective,both_reachable,,highest_minus_lowest,joint_resolution,0.0,0.0,0.0,2
implementation,objective,both_reachable,,highest_minus_lowest,customer_user_any_resolution,0.029702517162471354,-0.020594965675057253,0.07999999999999996,2
implementation,objective,both_reachable,,highest_minus_lowest,customer_unresolved,-0.029702517162471354,-0.07999999999999996,0.020594965675057253,2
implementation,objective,both_reachable,,highest_minus_lowest,material_at_review,0.0217391304347826,0.0,0.0434782608695652,2
implementation,objective,both_reachable,,highest_minus_lowest,standardized_no_material_score,0.004579194327225658,0.0025501725022328003,0.006608216152218516,2
implementation,objective,both_reachable,,highest_minus_lowest,mechanical_material_increment,0.00360125949455305,0.0,0.0072025189891061,2
implementation,objective,both_reachable,,highest_minus_lowest,mean_customer_merit,0.011519042490791442,0.0012074188184416634,0.02183066616314122,2
implementation,objective,both_reachable,,highest_minus_lowest,mean_customer_dependence,0.00549933563605054,0.0033230828818565095,0.00767558839024457,2
implementation,objective,all,0.0,objective_minus_disabled,domestic_use,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,customer_use,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,first_d,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,first_e,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,first_both,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,neither,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,d_to_e,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,e_to_d,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,both_use,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,resolved,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,unresolved,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,customer_route_success,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,joint_resolution,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,material_at_review,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,mechanical_material_increment,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,mean_customer_merit,0.0,0.0,0.0,2
implementation,objective,all,0.0,objective_minus_disabled,mean_customer_dependence,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,domestic_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,customer_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,first_d,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,first_e,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,first_both,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,neither,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,d_to_e,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,e_to_d,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,both_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,resolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,unresolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,customer_route_success,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,customer_only_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,joint_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,customer_unresolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,material_at_review,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,standardized_no_material_score,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,mechanical_material_increment,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,mean_customer_merit,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_objective,mean_customer_dependence,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,domestic_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,customer_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,first_d,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,first_e,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,first_both,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,neither,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,d_to_e,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,e_to_d,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,both_use,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,resolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,unresolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,customer_route_success,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,customer_only_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,joint_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,customer_user_any_resolution,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,customer_unresolved,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,material_at_review,0.0,0.0,0.0,2
implementation,full,all,0.0,full_minus_disabled,standardized_no_material_score,0.0,0.0,0.0,2
