time,mean_belief_d,mean_belief_e,arriving_belief_d,arriving_belief_e,scenario,seed
55,0.48593802823928023,0.383706394508787,,,domestic_tight,0
56,0.4886363501429439,0.383706394508787,,,domestic_tight,0
57,0.48810990797880166,0.39172382887642004,,,domestic_tight,0
58,0.4754375049937221,0.39473930091971543,,,domestic_tight,0
59,0.4730318759246258,0.4042674046098234,,,domestic_tight,0
60,0.476000542015912,0.41152404083042066,,,domestic_tight,0
61,0.48154562808175344,0.4134091886653095,,,domestic_tight,0
62,0.4823920115788898,0.4196846910354338,,,domestic_tight,0
63,0.48758386401325354,0.4227293285781188,,,domestic_tight,0
64,0.48350090659333084,0.422761799552731,,,domestic_tight,0
65,0.4852136834739574,0.4378257737334844,,,domestic_tight,0
0,0.49432223875416587,0.48020459955799005,0.49642848992237115,0.4862533664144058,customer_tight,0
1,0.49432223875416587,0.48020459955799005,,,customer_tight,0
2,0.49432223875416587,0.48020459955799005,,,customer_tight,0
3,0.49432223875416587,0.47412369896782186,,,customer_tight,0
4,0.4875962360496188,0.4739439483912786,,,customer_tight,0
5,0.4675045033534647,0.45828012074070995,,,customer_tight,0
6,0.4639473514048665,0.45797000001429544,0.3868161467013016,0.4874904880031175,customer_tight,0
7,0.47433146443364615,0.45254058318126034,,,customer_tight,0
8,0.4690642434514086,0.43718747407731084,,,customer_tight,0
9,0.4690642434514086,0.43663119421669105,,,customer_tight,0
10,0.454929002170338,0.43175651950590016,,,customer_tight,0
11,0.4610432577463374,0.4269477041303085,,,customer_tight,0
12,0.4593283906751387,0.4041467836269718,0.45756774397483635,0.3593129347572672,customer_tight,0
13,0.4593283906751387,0.40181688421749334,,,customer_tight,0
14,0.4593283906751387,0.40670190272985257,,,customer_tight,0
15,0.44563188332733056,0.404671576144386,,,customer_tight,0
16,0.4555293150971844,0.3999597005894365,,,customer_tight,0
17,0.46496590954380024,0.39517004547985995,,,customer_tight,0
18,0.4734743142510089,0.4008716465674275,0.4667831107390881,0.4136311309218916,customer_tight,0
19,0.4879142762952858,0.4008716465674275,,,customer_tight,0
20,0.4818431296205395,0.4008716465674275,,,customer_tight,0
21,0.4788732387064692,0.4042615214908904,,,customer_tight,0
22,0.47373672512590076,0.39676454625001856,,,customer_tight,0
23,0.49179247056788455,0.4079229117802893,,,customer_tight,0
24,0.4922669586356052,0.40301736674579774,0.462873251732191,0.3969990004624699,customer_tight,0
25,0.5028929564439415,0.4144451406376034,,,customer_tight,0
26,0.5030898850672872,0.4190679580118216,,,customer_tight,0
27,0.4976824936663463,0.41549732724182104,,,customer_tight,0
28,0.5137407438462678,0.4191560009089449,,,customer_tight,0
29,0.4992218344572809,0.4092018967978114,,,customer_tight,0
30,0.4929718301724567,0.4242499092467445,0.4931631933416344,0.45504978590237316,customer_tight,0
31,0.4929718301724567,0.44163132425711626,,,customer_tight,0
32,0.4993725924886421,0.437751246617484,,,customer_tight,0
33,0.49183811450655823,0.4400118601369879,,,customer_tight,0
34,0.48710075127942426,0.4456849121025101,,,customer_tight,0
35,0.48070229698987277,0.44228249631714234,,,customer_tight,0
36,0.4698779277614656,0.42532680516424326,0.45410285648649246,0.516978726162556,customer_tight,0
37,0.4575317283786523,0.4201503930549375,,,customer_tight,0
38,0.4576169443427849,0.4201503930549375,,,customer_tight,0
39,0.46395604857641976,0.4069702660186742,,,customer_tight,0
40,0.464877255802091,0.4106788837388956,,,customer_tight,0
41,0.4614811217079861,0.4044499163509689,,,customer_tight,0
42,0.4552346012858647,0.38982143273726444,0.4202679229957096,0.3678276637414898,customer_tight,0
43,0.44973942906094094,0.38594490256322067,,,customer_tight,0
44,0.4535079650685984,0.39601338226747346,,,customer_tight,0
45,0.45254473845369436,0.3971569985247674,,,customer_tight,0
46,0.4466206909714604,0.403472067621065,,,customer_tight,0
47,0.4519613309931421,0.4198437589693493,,,customer_tight,0
48,0.4509827429830154,0.41890577377549715,,,customer_tight,0
49,0.457410551007138,0.4143014274737784,,,customer_tight,0
50,0.45455390154790126,0.4143014274737784,,,customer_tight,0
51,0.47102042990361,0.4240474685011049,,,customer_tight,0
52,0.4591134974349908,0.4240474685011049,,,customer_tight,0
53,0.45830692004125806,0.4318051986931563,,,customer_tight,0
54,0.4640849608079532,0.4459446457205586,,,customer_tight,0
55,0.4640849608079532,0.44988032886448154,,,customer_tight,0
56,0.47193582890458974,0.44988032886448154,,,customer_tight,0
57,0.47219135629559583,0.46376812202998624,,,customer_tight,0
58,0.482226078521413,0.46735181861509645,,,customer_tight,0
59,0.482226078521413,0.4749992284125517,,,customer_tight,0
60,0.49827928822676765,0.49294478630376043,,,customer_tight,0
61,0.4831606499051164,0.4942116766019396,,,customer_tight,0
62,0.48651563163431244,0.48788073056692394,,,customer_tight,0
63,0.48570877387058575,0.49367950454870774,,,customer_tight,0
64,0.4854461122660662,0.4865188170757911,,,customer_tight,0
65,0.4854461122660662,0.48370147396794394,,,customer_tight,0
0,0.49432223875416587,0.48020459955799005,0.49642848992237115,0.4862533664144058,cost_low,0
1,0.49432223875416587,0.48020459955799005,,,cost_low,0
2,0.49432223875416587,0.48020459955799005,,,cost_low,0
3,0.49432223875416587,0.47412369896782186,,,cost_low,0
4,0.48239290071757174,0.4739439483912786,,,cost_low,0
5,0.47422633858202656,0.4510261687988404,,,cost_low,0
6,0.4701725136617541,0.4507160480724258,0.39452069674572704,0.47780271531233776,cost_low,0
7,0.4807670267303142,0.4455507056001809,,,cost_low,0
8,0.4690642434514086,0.43718747407731084,,,cost_low,0
9,0.4690642434514086,0.43663119421669105,,,cost_low,0
10,0.46420079772950384,0.4268560814335816,,,cost_low,0
11,0.46423237983878457,0.41883802068825526,,,cost_low,0
12,0.45939516032146643,0.4020762192544235,0.4624650360700926,0.3575088492016992,cost_low,0
13,0.45939516032146643,0.39990071205462685,,,cost_low,0
14,0.45832910004415783,0.404785730566986,,,cost_low,0
15,0.4453514277240837,0.41068993557100836,,,cost_low,0
16,0.45548323308585736,0.4055915550261174,,,cost_low,0
17,0.46453242568582453,0.4007441334149571,,,cost_low,0
18,0.47202403162482065,0.4065861400600872,0.47706715402006683,0.4228690270295589,cost_low,0
19,0.4861118778514328,0.4028654488111666,,,cost_low,0
20,0.48397182853600057,0.4028654488111666,,,cost_low,0
21,0.48105320782327254,0.406157041170567,,,cost_low,0
22,0.47994070428617924,0.39840118015662573,,,cost_low,0
23,0.48867466670096715,0.4253481775392799,,,cost_low,0
24,0.4902176887019598,0.42591948023520604,0.458965019165806,0.42936137697965554,cost_low,0
25,0.501190512645172,0.4375083776341059,,,cost_low,0
26,0.5107383704809249,0.43790269935648624,,,cost_low,0
27,0.5107383704809249,0.427924759642832,,,cost_low,0
28,0.5149734619919328,0.43554300113761507,,,cost_low,0
29,0.507008543007245,0.4409749529285475,,,cost_low,0
30,0.5036683752948512,0.45256341641674186,0.5145368234863226,0.497906928759516,cost_low,0
31,0.5036683752948512,0.46799760083830066,,,cost_low,0
32,0.502192624184163,0.45274664256315894,,,cost_low,0
33,0.49564464858264723,0.4484455164985119,,,cost_low,0
34,0.4921912211737426,0.44705107719378534,,,cost_low,0
35,0.4882465098988674,0.44483222627344793,,,cost_low,0
36,0.48103535955448756,0.4223642610593012,0.5040241637879699,0.48414763561387664,cost_low,0
37,0.4703000534313961,0.4268896920907024,,,cost_low,0
38,0.47134791620850724,0.4206796853070292,,,cost_low,0
39,0.46751418384819865,0.4086053244134123,,,cost_low,0
40,0.47383057908541976,0.41159442822182607,,,cost_low,0
41,0.4723116575538653,0.39330739834020273,,,cost_low,0
42,0.4637709957522245,0.3790093422837749,0.4100562687156561,0.36747530676473733,cost_low,0
43,0.44643493649508953,0.37533447255104063,,,cost_low,0
44,0.45860661921992013,0.39060180252056187,,,cost_low,0
45,0.45592882217666414,0.39274167454475256,,,cost_low,0
46,0.44342575685365027,0.3959655476763134,,,cost_low,0
47,0.45143441612545543,0.4006346291388335,,,cost_low,0
48,0.44384444112742166,0.40343575124746484,,,cost_low,0
49,0.4458226081470638,0.4000457086650454,,,cost_low,0
50,0.4473346805528876,0.40738186448228747,,,cost_low,0
51,0.4652107457303292,0.40738186448228747,,,cost_low,0
52,0.45697319021469035,0.4111939759223246,,,cost_low,0
53,0.45258430233230734,0.41769767389009554,,,cost_low,0
54,0.45258430233230734,0.43595453657170563,,,cost_low,0
55,0.45258430233230734,0.43595453657170563,,,cost_low,0
56,0.4545773954123907,0.4420400563895945,,,cost_low,0
57,0.46211145877107856,0.45582552232852447,,,cost_low,0
58,0.4652323038688397,0.45947367174061404,,,cost_low,0
59,0.4652323038688397,0.46712930207057646,,,cost_low,0
60,0.481294137206247,0.4846989905839127,,,cost_low,0
61,0.47237509481106443,0.4847143395631265,,,cost_low,0
62,0.4593718774353739,0.47134840675388384,,,cost_low,0
63,0.45881030861612676,0.48237122520285103,,,cost_low,0
64,0.46335104433443525,0.4855425192426399,,,cost_low,0
65,0.4559192429845834,0.4876591543137113,,,cost_low,0
0,0.49432223875416587,0.48020459955799005,0.49642848992237115,0.4862533664144058,cost_high,0
1,0.49432223875416587,0.48020459955799005,,,cost_high,0
2,0.49432223875416587,0.48020459955799005,,,cost_high,0
3,0.49432223875416587,0.47412369896782186,,,cost_high,0
4,0.4875962360496188,0.4739439483912786,,,cost_high,0
5,0.472256741945805,0.45828012074070995,,,cost_high,0
6,0.4735522869167942,0.463887885460055,0.4100352402950004,0.4874904880031175,cost_high,0
7,0.47933317643080203,0.45839252748564147,,,cost_high,0
8,0.47406595544856445,0.45839252748564147,,,cost_high,0
9,0.47406595544856445,0.4563155106924401,,,cost_high,0
10,0.45968664390393976,0.45144083598164914,,,cost_high,0
11,0.4712375483461558,0.45144083598164914,,,cost_high,0
12,0.4788055028950705,0.4295910855796869,0.48508835705287207,0.38212565399333187,cost_high,0
13,0.4788055028950705,0.426832735781857,,,cost_high,0
14,0.4740575882778612,0.43159669948914814,,,cost_high,0
15,0.46672911877306866,0.4295303010607488,,,cost_high,0
16,0.4739376228881486,0.4235604728334881,,,cost_high,0
17,0.48289266896876154,0.4199282782656844,,,cost_high,0
18,0.48981454258196305,0.4259826965565854,0.5007480519719225,0.46552885995506865,cost_high,0
19,0.503982644696326,0.4259826965565854,,,cost_high,0
20,0.5080152339768187,0.4259826965565854,,,cost_high,0
21,0.5080152339768187,0.4295154242998183,,,cost_high,0
22,0.4996802854499471,0.4249855361167242,,,cost_high,0
23,0.519832909863677,0.4450542088426438,,,cost_high,0
24,0.5142914884882712,0.44127256502976736,0.4883033774854058,0.4598864559377738,cost_high,0
25,0.5288240522542473,0.44861492186006324,,,cost_high,0
26,0.5341140993685269,0.4329312832359154,,,cost_high,0
27,0.5357945191041035,0.4293381703155209,,,cost_high,0
28,0.5471950228157031,0.4331170558062444,,,cost_high,0
29,0.5238962938694987,0.4331170558062444,,,cost_high,0
30,0.5061541261124906,0.4497526707914722,0.5014103411518869,0.4740495444885068,cost_high,0
31,0.5029074242770852,0.4668049094789595,,,cost_high,0
32,0.5184242373029154,0.46308665052018827,,,cost_high,0
33,0.5072781317636267,0.4657639307063588,,,cost_high,0
34,0.504703363382831,0.46973335011116113,,,cost_high,0
35,0.4923728751839948,0.4618241620995365,,,cost_high,0
36,0.4853535241228818,0.4369830464471048,0.48632891953633406,0.4906028507051672,cost_high,0
37,0.4733156763456564,0.4369830464471048,,,cost_high,0
38,0.4632243818925873,0.4369830464471048,,,cost_high,0
39,0.45352735040160574,0.42653087780951254,,,cost_high,0
40,0.45833716343767583,0.4260527558069265,,,cost_high,0
41,0.4510546984185545,0.41208024378396324,,,cost_high,0
42,0.44468804204966605,0.3970196513524135,0.3999282595774657,0.3887082330051391,cost_high,0
43,0.43181351080696617,0.3955545455013444,,,cost_high,0
44,0.43181351080696617,0.41369379376823107,,,cost_high,0
45,0.42459566502263585,0.4131003356032662,,,cost_high,0
46,0.4339941992213793,0.4166192301781566,,,cost_high,0
47,0.4467928540071226,0.4176891927221725,,,cost_high,0
48,0.4561623046993615,0.42257329433210616,,,cost_high,0
49,0.4643603250557598,0.41616646302090227,,,cost_high,0
50,0.44270636200871116,0.4120630075178181,,,cost_high,0
51,0.4547827007362394,0.4120630075178181,,,cost_high,0
52,0.4484467843177936,0.4133715808775899,,,cost_high,0
53,0.4607558074206122,0.42067785697109084,,,cost_high,0
54,0.45702053291479017,0.4379850466907062,,,cost_high,0
55,0.45702053291479017,0.4379850466907062,,,cost_high,0
56,0.46035916215300754,0.4379850466907062,,,cost_high,0
57,0.4812113142604673,0.4445582896519857,,,cost_high,0
58,0.49162781353140617,0.4525638915140032,,,cost_high,0
59,0.4857675837500872,0.4594895714600815,,,cost_high,0
60,0.5001503582712259,0.4706814309368558,,,cost_high,0
61,0.4924132790329153,0.47013566064471407,,,cost_high,0
62,0.5019540995910798,0.46323605624428765,,,cost_high,0
63,0.504973630805081,0.4677886518412301,,,cost_high,0
64,0.4900634496960111,0.4662046627051751,,,cost_high,0
65,0.4860815420577441,0.4697347515273376,,,cost_high,0
0,0.4988344129816346,0.5045681157758984,0.5372879170997692,0.5005265682467029,base,1
1,0.4988344129816346,0.5045681157758984,,,base,1
2,0.4988344129816346,0.5045681157758984,,,base,1
3,0.47413100710585,0.49187772046938194,,,base,1
4,0.44905734180389584,0.49559290693512925,,,base,1
5,0.4426031220441298,0.4968174220821226,,,base,1
6,0.4385618025731939,0.4921415893323715,0.42450089469921015,0.49597787410658545,base,1
7,0.45556622393784446,0.47433885127327874,,,base,1
8,0.45228200230901605,0.46849331286963714,,,base,1
9,0.4441989938492334,0.45015940802696813,,,base,1
10,0.436830984774593,0.45015940802696813,,,base,1
11,0.4259596526245933,0.4383649970511688,,,base,1
12,0.4288012472324819,0.42848898601624014,0.4356008775218263,0.42656273270451417,base,1
13,0.4352855048061509,0.42945684016240604,,,base,1
14,0.4312313004598764,0.42945684016240604,,,base,1
15,0.4276195395358934,0.42945684016240604,,,base,1
16,0.42237452229048944,0.4253213324557261,,,base,1
17,0.42335972827085144,0.4174659019751244,,,base,1
18,0.41631657794518184,0.415342849698256,0.41578556648307124,0.40615905965115023,base,1
19,0.4218713316572973,0.4117115210637364,,,base,1
20,0.4267419508854316,0.4001825558671728,,,base,1
21,0.43215636306987915,0.4016833136484992,,,base,1
22,0.44965009669182315,0.39559839402864033,,,base,1
23,0.44627826183606545,0.38756198928912583,,,base,1
24,0.44815961865335735,0.39018986920226234,0.471096719433895,0.42158795579403024,base,1
25,0.44553905645918435,0.4046092600571563,,,base,1
26,0.4600011630363522,0.4063209367793742,,,base,1
27,0.4649871126220171,0.41938880641600956,,,base,1
28,0.4751389628603197,0.41403769515680744,,,base,1
29,0.45951021730986263,0.4223314570346838,,,base,1
30,0.4516555131983484,0.4305669429899923,0.435861377657855,0.42999266621994875,base,1
31,0.4386982587512747,0.4269100430979568,,,base,1
32,0.4425604215609227,0.42058780651815286,,,base,1
33,0.45318212489752885,0.41702098493392525,,,base,1
34,0.46275173292033855,0.4199134567840678,,,base,1
35,0.4489123840501854,0.41201548735100585,,,base,1
36,0.46088766574209417,0.4299242814558981,0.4792454859468985,0.419273292825655,base,1
37,0.4631431427153217,0.4282352743255424,,,base,1
38,0.45003670414464714,0.4430320222655285,,,base,1
39,0.4506471075233165,0.4441338346958517,,,base,1
40,0.44766218324988744,0.4452190416265031,,,base,1
41,0.44572161727916015,0.4434455244151651,,,base,1
42,0.4490169601439504,0.42824695645863226,0.41738366509140173,0.4203519101375337,base,1
43,0.4351329614099555,0.43111059578587646,,,base,1
44,0.4226149444894612,0.4301062910626769,,,base,1
45,0.41784243615602606,0.43485219107912176,,,base,1
46,0.4104582040877613,0.4349515430712608,,,base,1
47,0.424913772417614,0.4517649979213568,,,base,1
48,0.4324980635106637,0.4383555146140751,,,base,1
49,0.44420369784988967,0.43983790269978673,,,base,1
50,0.4371453982696502,0.4403914565792014,,,base,1
51,0.4199493222416111,0.4464120735883107,,,base,1
52,0.4070061092793101,0.4531451029377671,,,base,1
53,0.4273833727061814,0.46190895706704954,,,base,1
54,0.42045686332823007,0.44804777843213295,,,base,1
55,0.4108771145567322,0.4549565019194588,,,base,1
56,0.4177293606109703,0.4549565019194588,,,base,1
57,0.43195251013325053,0.4625420606201846,,,base,1
58,0.43135606675125737,0.46037941805962757,,,base,1
59,0.4384333176574819,0.4635495716339346,,,base,1
60,0.43384956846052114,0.4839964837842147,,,base,1
61,0.44637618428659825,0.48009836186234345,,,base,1
62,0.4495432673079654,0.4869755136562107,,,base,1
63,0.46686476186143633,0.4843534473454774,,,base,1
64,0.47215098966052665,0.49251859413797555,,,base,1
65,0.4828993993361506,0.4829911727441781,,,base,1
0,0.4988344129816346,0.5045681157758984,0.5372879170997692,0.5005265682467029,no_social,1
1,0.4988344129816346,0.5045681157758984,,,no_social,1
2,0.4988344129816346,0.5045681157758984,,,no_social,1
3,0.4988344129816346,0.5045681157758984,,,no_social,1
4,0.4988344129816346,0.5045681157758984,,,no_social,1
5,0.4988344129816346,0.5045681157758984,,,no_social,1
6,0.4988344129816346,0.5045681157758984,0.5252491656431612,0.5307754746686878,no_social,1
7,0.4988344129816346,0.5045681157758984,,,no_social,1
8,0.4988344129816346,0.5045681157758984,,,no_social,1
9,0.4988344129816346,0.5045681157758984,,,no_social,1
10,0.4988344129816346,0.5045681157758984,,,no_social,1
11,0.4988344129816346,0.5045681157758984,,,no_social,1
12,0.4988344129816346,0.5045681157758984,0.5361790558513637,0.5202504768237133,no_social,1
13,0.4988344129816346,0.5045681157758984,,,no_social,1
14,0.4988344129816346,0.5045681157758984,,,no_social,1
15,0.4988344129816346,0.5045681157758984,,,no_social,1
16,0.4988344129816346,0.5045681157758984,,,no_social,1
17,0.4988344129816346,0.5045681157758984,,,no_social,1
18,0.4988344129816346,0.5045681157758984,0.47095636494057896,0.46838156866748865,no_social,1
19,0.4988344129816346,0.5045681157758984,,,no_social,1
20,0.4988344129816346,0.5045681157758984,,,no_social,1
21,0.4988344129816346,0.5045681157758984,,,no_social,1
22,0.4988344129816346,0.5045681157758984,,,no_social,1
23,0.4988344129816346,0.5045681157758984,,,no_social,1
24,0.4988344129816346,0.5045681157758984,0.5124939382540439,0.5727089451455054,no_social,1
25,0.4988344129816346,0.5045681157758984,,,no_social,1
26,0.4988344129816346,0.5045681157758984,,,no_social,1
27,0.4988344129816346,0.5045681157758984,,,no_social,1
28,0.4988344129816346,0.5045681157758984,,,no_social,1
29,0.4988344129816346,0.5045681157758984,,,no_social,1
30,0.4988344129816346,0.5045681157758984,0.4779515882610828,0.51150005203709,no_social,1
31,0.4988344129816346,0.5045681157758984,,,no_social,1
32,0.4988344129816346,0.5045681157758984,,,no_social,1
33,0.4988344129816346,0.5045681157758984,,,no_social,1
34,0.4988344129816346,0.5045681157758984,,,no_social,1
35,0.4988344129816346,0.5045681157758984,,,no_social,1
36,0.4988344129816346,0.5045681157758984,0.49820049395384974,0.5395144488584028,no_social,1
37,0.4988344129816346,0.5045681157758984,,,no_social,1
38,0.4988344129816346,0.5045681157758984,,,no_social,1
39,0.4988344129816346,0.5045681157758984,,,no_social,1
40,0.4988344129816346,0.5045681157758984,,,no_social,1
41,0.4988344129816346,0.5045681157758984,,,no_social,1
42,0.4988344129816346,0.5045681157758984,0.44819245770680344,0.526181723290067,no_social,1
43,0.4988344129816346,0.5045681157758984,,,no_social,1
44,0.4988344129816346,0.5045681157758984,,,no_social,1
45,0.4988344129816346,0.5045681157758984,,,no_social,1
46,0.4988344129816346,0.5045681157758984,,,no_social,1
47,0.4988344129816346,0.5045681157758984,,,no_social,1
48,0.4988344129816346,0.5045681157758984,,,no_social,1
49,0.4988344129816346,0.5045681157758984,,,no_social,1
50,0.4988344129816346,0.5045681157758984,,,no_social,1
51,0.4988344129816346,0.5045681157758984,,,no_social,1
52,0.4988344129816346,0.5045681157758984,,,no_social,1
53,0.4988344129816346,0.5045681157758984,,,no_social,1
54,0.4988344129816346,0.5045681157758984,,,no_social,1
55,0.4988344129816346,0.5045681157758984,,,no_social,1
56,0.4988344129816346,0.5045681157758984,,,no_social,1
57,0.4988344129816346,0.5045681157758984,,,no_social,1
58,0.4988344129816346,0.5045681157758984,,,no_social,1
59,0.4988344129816346,0.5045681157758984,,,no_social,1
60,0.4988344129816346,0.5045681157758984,,,no_social,1
61,0.4988344129816346,0.5045681157758984,,,no_social,1
62,0.4988344129816346,0.5045681157758984,,,no_social,1
63,0.4988344129816346,0.5045681157758984,,,no_social,1
64,0.4988344129816346,0.5045681157758984,,,no_social,1
65,0.4988344129816346,0.5045681157758984,,,no_social,1
0,0.4988344129816346,0.5045681157758984,0.5372879170997692,0.5005265682467029,no_outcomes,1
1,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
2,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
3,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
4,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
5,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
6,0.4988344129816346,0.5045681157758984,0.5252491656431612,0.5307754746686878,no_outcomes,1
7,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
8,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
9,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
10,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
11,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
12,0.4988344129816346,0.5045681157758984,0.5361790558513637,0.5202504768237133,no_outcomes,1
13,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
14,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
15,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
16,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
17,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
18,0.4988344129816346,0.5045681157758984,0.47095636494057896,0.46838156866748865,no_outcomes,1
19,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
20,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
21,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
22,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
23,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
24,0.4988344129816346,0.5045681157758984,0.5124939382540439,0.5727089451455054,no_outcomes,1
25,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
26,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
27,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
28,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
29,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
30,0.4988344129816346,0.5045681157758984,0.4779515882610828,0.51150005203709,no_outcomes,1
31,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
32,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
33,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
34,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
35,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
36,0.4988344129816346,0.5045681157758984,0.49820049395384974,0.5395144488584028,no_outcomes,1
37,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
38,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
39,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
40,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
41,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
42,0.4988344129816346,0.5045681157758984,0.44819245770680344,0.526181723290067,no_outcomes,1
43,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
44,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
45,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
46,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
47,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
48,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
49,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
50,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
51,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
52,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
53,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
54,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
55,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
56,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
57,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
58,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
59,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
60,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
61,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
62,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
63,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
64,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
65,0.4988344129816346,0.5045681157758984,,,no_outcomes,1
0,0.4988344129816346,0.5045681157758984,0.5372879170997692,0.5005265682467029,no_actions,1
1,0.4988344129816346,0.5045681157758984,,,no_actions,1
2,0.4988344129816346,0.5045681157758984,,,no_actions,1
3,0.47413100710585,0.49187772046938194,,,no_actions,1
4,0.44905734180389584,0.49559290693512925,,,no_actions,1
5,0.4426031220441298,0.4968174220821226,,,no_actions,1
6,0.4385618025731939,0.4921415893323715,0.42450089469921015,0.49597787410658545,no_actions,1
7,0.45556622393784446,0.47433885127327874,,,no_actions,1
8,0.45228200230901605,0.46849331286963714,,,no_actions,1
9,0.4441989938492334,0.45015940802696813,,,no_actions,1
10,0.436830984774593,0.45015940802696813,,,no_actions,1
11,0.4259596526245933,0.4383649970511688,,,no_actions,1
12,0.4288012472324819,0.42848898601624014,0.4356008775218263,0.42656273270451417,no_actions,1
13,0.4352855048061509,0.42945684016240604,,,no_actions,1
14,0.4312313004598764,0.42945684016240604,,,no_actions,1
15,0.4276195395358934,0.42945684016240604,,,no_actions,1
16,0.42237452229048944,0.4253213324557261,,,no_actions,1
17,0.42335972827085144,0.4174659019751244,,,no_actions,1
18,0.41631657794518184,0.415342849698256,0.41578556648307124,0.40615905965115023,no_actions,1
19,0.4218713316572973,0.4117115210637364,,,no_actions,1
20,0.4267419508854316,0.4001825558671728,,,no_actions,1
21,0.43215636306987915,0.4016833136484992,,,no_actions,1
22,0.44965009669182315,0.39559839402864033,,,no_actions,1
23,0.44627826183606545,0.39378607998731474,,,no_actions,1
24,0.44815961865335735,0.39653807516606476,0.471096719433895,0.43668365851598073,no_actions,1
25,0.44553905645918435,0.41076822439485333,,,no_actions,1
26,0.4553390018066699,0.4126769734594352,,,no_actions,1
27,0.4603014584828378,0.41938880641600956,,,no_actions,1
28,0.47045050155673823,0.41403769515680744,,,no_actions,1
29,0.45493595418622107,0.4223314570346838,,,no_actions,1
30,0.44714465058957426,0.4305669429899923,0.43205003735109515,0.42999266621994875,no_actions,1
31,0.4340180125931059,0.4269100430979568,,,no_actions,1
32,0.4425604215609227,0.42058780651815286,,,no_actions,1
33,0.45318212489752885,0.41702098493392525,,,no_actions,1
34,0.46275173292033855,0.4199134567840678,,,no_actions,1
35,0.4489123840501854,0.41201548735100585,,,no_actions,1
36,0.46088766574209417,0.4299242814558981,0.4792454859468985,0.419273292825655,no_actions,1
37,0.4531609998581788,0.4282352743255424,,,no_actions,1
38,0.44005456128750436,0.4430320222655285,,,no_actions,1
39,0.43989115514236415,0.4441338346958517,,,no_actions,1
40,0.4410732565716536,0.4452190416265031,,,no_actions,1
41,0.4391326906009263,0.4382648905273508,,,no_actions,1
42,0.44230303346571653,0.423375496062724,0.4090503317580684,0.4203519101375337,no_actions,1
43,0.42786234116885413,0.42564834543489327,,,no_actions,1
44,0.41993832454433583,0.42491121754766525,,,no_actions,1
45,0.4146599857057672,0.43485219107912176,,,no_actions,1
