time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,first_submissions,first_d_count,first_e_count,first_both_count,first_d_share,first_e_share,first_both_share,rolling_domestic_users,rolling_customer_users,scenario,seed
63,0,0,0,0,0,0,75,0,3,72,0,0,0,0,0,0,1,79,151,154,1,2,0,0,0,0,,,,2.0,2.0,customer_tight,0
64,0,0,0,1,2,3,75,3,3,69,1,1,0,0,0,2,0,79,151,154,0,0,0,0,0,0,,,,2.0,4.0,customer_tight,0
65,0,0,0,0,1,1,75,4,3,68,1,1,0,0,0,3,0,79,151,154,1,2,0,0,0,0,,,,2.0,5.0,customer_tight,0
0,24,6,6,3,3,0,24,6,18,0,3,3,0,0,0,3,0,0,6,24,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,cost_low,0
1,0,9,9,6,3,0,24,15,9,0,9,9,0,0,0,6,0,0,15,24,3,3,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,9.0,6.0,cost_low,0
2,0,5,5,3,2,0,24,19,4,1,12,9,3,3,0,7,0,0,20,24,9,6,5,3,2,0,0.6,0.4,0.0,12.0,8.0,cost_low,0
3,0,4,4,4,1,1,20,14,0,6,9,7,2,2,3,5,4,4,24,24,12,8,4,3,1,0,0.75,0.25,0.0,16.0,9.0,cost_low,0
4,0,0,0,1,2,3,19,10,0,9,6,5,1,1,1,4,1,5,24,24,13,6,0,0,0,0,,,,17.0,11.0,cost_low,0
5,0,0,0,2,1,3,17,8,0,9,5,3,2,2,1,3,2,7,24,24,8,5,0,0,0,0,,,,19.0,12.0,cost_low,0
6,17,2,2,1,3,2,32,7,15,10,3,3,0,0,2,4,2,9,26,41,7,4,2,0,2,0,0.0,1.0,0.0,17.0,12.0,cost_low,0
7,0,8,8,5,4,1,32,13,7,12,6,6,0,0,0,7,0,9,34,41,4,6,8,4,4,0,0.5,0.5,0.0,16.0,13.0,cost_low,0
8,0,4,4,3,1,0,31,14,3,14,9,8,1,1,0,5,1,10,38,41,8,8,4,3,1,0,0.75,0.25,0.0,16.0,12.0,cost_low,0
9,0,3,3,2,3,2,30,13,0,17,7,5,2,2,1,6,1,11,41,41,9,8,3,0,3,0,0.0,1.0,0.0,14.0,14.0,cost_low,0
10,0,0,0,1,2,3,28,10,0,18,4,3,1,1,2,6,2,13,41,41,10,8,0,0,0,0,,,,14.0,14.0,cost_low,0
11,0,0,0,1,1,2,27,5,0,22,2,2,0,0,1,3,1,14,41,41,6,6,0,0,0,0,,,,13.0,14.0,cost_low,0
12,19,3,3,5,1,3,46,10,16,20,7,6,1,1,0,3,0,14,44,60,4,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,17.0,12.0,cost_low,0
13,0,6,6,4,2,0,44,13,10,21,9,9,0,0,1,4,2,16,50,60,7,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,16.0,10.0,cost_low,0
14,0,4,4,2,2,0,43,13,6,24,9,6,3,3,0,4,1,17,54,60,10,4,4,2,2,0,0.5,0.5,0.0,15.0,11.0,cost_low,0
15,0,5,5,5,0,0,40,12,1,27,9,7,2,2,3,3,3,20,59,60,11,5,5,5,0,0,1.0,0.0,0.0,18.0,8.0,cost_low,0
16,0,0,0,1,1,2,38,10,1,27,8,6,2,2,2,2,2,22,59,60,11,4,0,0,0,0,,,,18.0,7.0,cost_low,0
17,0,1,1,3,0,2,35,9,0,26,8,4,4,4,2,1,3,25,60,60,8,3,1,1,0,0,1.0,0.0,0.0,20.0,6.0,cost_low,0
18,18,1,1,1,1,1,49,6,17,26,5,4,1,1,4,1,4,29,61,78,9,1,1,1,0,0,1.0,0.0,0.0,16.0,6.0,cost_low,0
19,0,7,7,5,3,0,48,10,10,28,7,6,1,1,1,4,1,30,68,78,5,2,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,17.0,7.0,cost_low,0
20,0,3,3,3,0,0,48,12,7,29,9,8,1,1,0,4,0,30,71,78,9,4,3,3,0,0,1.0,0.0,0.0,18.0,5.0,cost_low,0
21,0,7,7,6,1,0,47,14,0,33,12,9,3,3,1,3,1,31,78,78,9,4,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,19.0,6.0,cost_low,0
22,0,0,0,0,1,1,43,9,0,34,7,6,1,1,3,2,4,35,78,78,14,4,0,0,0,0,,,,18.0,6.0,cost_low,0
23,0,0,0,0,0,0,42,7,0,35,5,0,5,5,1,2,1,36,78,78,9,2,0,0,0,0,,,,15.0,6.0,cost_low,0
24,19,5,5,4,2,0,55,6,14,35,4,4,0,0,5,3,6,42,83,97,6,2,5,3,1,1,0.6,0.2,0.2,18.0,7.0,cost_low,0
25,0,3,3,3,0,0,55,8,11,36,7,7,0,0,0,2,0,42,86,97,4,3,3,3,0,0,1.0,0.0,0.0,16.0,4.0,cost_low,0
26,0,6,6,5,2,0,55,13,5,37,12,8,4,4,0,2,0,42,92,97,7,2,6,4,1,1,0.6666666666666666,0.16666666666666666,0.16666666666666666,18.0,6.0,cost_low,0
27,0,5,5,1,4,0,52,13,0,39,8,6,2,2,3,6,3,45,97,97,12,4,5,1,4,0,0.2,0.8,0.0,13.0,9.0,cost_low,0
28,0,0,0,1,1,2,50,9,0,41,3,2,1,1,2,6,2,47,97,97,9,6,0,0,0,0,,,,14.0,9.0,cost_low,0
29,0,0,0,1,1,2,49,6,0,43,2,2,0,0,0,4,1,48,97,97,7,7,0,0,0,0,,,,15.0,10.0,cost_low,0
30,14,5,5,8,0,3,61,12,9,40,10,9,1,1,0,2,2,50,102,111,3,6,5,5,0,0,1.0,0.0,0.0,19.0,8.0,cost_low,0
31,0,2,2,2,2,2,60,12,7,41,10,10,0,0,1,2,1,51,104,111,10,2,2,2,0,0,1.0,0.0,0.0,18.0,10.0,cost_low,0
32,0,5,5,4,3,0,60,12,2,46,9,8,1,1,0,5,0,51,109,111,11,3,5,2,1,2,0.4,0.2,0.4,17.0,11.0,cost_low,0
33,0,2,2,0,4,2,59,14,0,45,8,4,4,4,1,8,1,52,111,111,14,5,2,0,2,0,0.0,1.0,0.0,16.0,11.0,cost_low,0
34,0,0,0,0,0,0,55,6,0,49,0,0,0,0,4,6,4,56,111,111,8,9,0,0,0,0,,,,15.0,10.0,cost_low,0
35,0,0,0,1,1,2,54,2,0,52,1,1,0,0,0,1,1,57,111,111,4,7,0,0,0,0,,,,15.0,10.0,cost_low,0
36,20,5,5,3,4,2,74,9,15,50,4,4,0,0,0,5,0,57,116,131,1,5,5,2,3,0,0.4,0.6,0.0,10.0,14.0,cost_low,0
37,0,3,3,2,1,0,74,10,12,52,5,5,0,0,0,5,0,57,119,131,4,5,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,10.0,13.0,cost_low,0
38,0,3,3,1,3,0,74,7,9,58,4,3,1,1,0,4,0,57,122,131,6,6,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,7.0,13.0,cost_low,0
39,0,8,8,8,4,3,73,14,1,58,9,9,0,0,1,7,1,58,130,131,6,8,8,5,2,1,0.625,0.25,0.125,15.0,13.0,cost_low,0
40,0,0,0,1,2,3,73,15,1,57,10,9,1,1,0,7,0,58,130,131,11,8,0,0,0,0,,,,16.0,15.0,cost_low,0
41,0,0,0,2,0,2,72,10,1,61,6,5,1,1,1,4,1,59,130,131,10,9,0,0,0,0,,,,17.0,14.0,cost_low,0
42,23,6,6,4,5,3,93,16,18,59,9,6,3,3,1,7,2,61,136,154,11,6,6,3,3,0,0.5,0.5,0.0,18.0,15.0,cost_low,0
43,0,6,6,4,2,0,88,16,12,60,9,8,1,1,3,7,5,66,142,154,9,7,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,20.0,16.0,cost_low,0
44,0,5,5,2,3,0,87,16,7,64,8,6,2,2,1,8,1,67,147,154,10,7,5,2,3,0,0.4,0.6,0.0,21.0,16.0,cost_low,0
45,0,5,5,5,3,3,83,15,2,66,8,7,1,1,2,7,4,71,152,154,10,10,5,4,1,0,0.8,0.2,0.0,18.0,15.0,cost_low,0
46,0,0,0,3,0,3,81,14,2,65,10,8,2,2,1,4,2,73,152,154,11,8,0,0,0,0,,,,20.0,13.0,cost_low,0
47,0,1,1,2,0,1,79,8,1,70,6,5,1,1,1,2,2,75,153,154,10,6,1,1,0,0,1.0,0.0,0.0,20.0,13.0,cost_low,0
48,0,1,1,2,0,1,76,5,0,71,5,4,1,1,1,0,3,78,154,154,10,3,1,1,0,0,1.0,0.0,0.0,18.0,8.0,cost_low,0
49,0,0,0,0,0,0,75,3,0,72,3,2,1,1,1,0,1,79,154,154,7,0,0,0,0,0,,,,14.0,6.0,cost_low,0
50,0,0,0,0,0,0,74,1,0,73,1,0,1,1,1,0,1,80,154,154,4,0,0,0,0,0,,,,12.0,3.0,cost_low,0
51,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,2,0,0,0,0,0,,,,7.0,0.0,cost_low,0
52,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,4.0,0.0,cost_low,0
53,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,2.0,0.0,cost_low,0
54,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,0.0,0.0,cost_low,0
55,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,0.0,0.0,cost_low,0
56,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,0.0,0.0,cost_low,0
57,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,0.0,0.0,cost_low,0
58,0,0,0,1,0,1,74,1,0,73,1,1,0,0,0,0,0,80,154,154,0,0,0,0,0,0,,,,1.0,0.0,cost_low,0
59,0,0,0,0,1,1,74,2,0,72,1,1,0,0,0,1,0,80,154,154,1,0,0,0,0,0,,,,1.0,1.0,cost_low,0
60,0,0,0,0,1,1,74,2,0,72,0,0,0,0,0,2,0,80,154,154,1,1,0,0,0,0,,,,1.0,2.0,cost_low,0
61,0,0,0,0,0,0,74,2,0,72,0,0,0,0,0,2,0,80,154,154,1,2,0,0,0,0,,,,1.0,2.0,cost_low,0
62,0,0,0,1,0,1,73,1,0,72,1,1,0,0,0,0,1,81,154,154,0,2,0,0,0,0,,,,2.0,2.0,cost_low,0
63,0,0,0,0,1,1,73,2,0,71,1,1,0,0,0,1,0,81,154,154,1,1,0,0,0,0,,,,2.0,3.0,cost_low,0
64,0,0,0,0,1,1,73,2,0,71,0,0,0,0,0,2,0,81,154,154,1,1,0,0,0,0,,,,1.0,4.0,cost_low,0
65,0,0,0,0,0,0,73,2,0,71,0,0,0,0,0,2,0,81,154,154,1,2,0,0,0,0,,,,1.0,3.0,cost_low,0
0,24,6,6,3,3,0,24,6,18,0,3,3,0,0,0,3,0,0,6,24,0,0,6,3,3,0,0.5,0.5,0.0,3.0,3.0,cost_high,0
1,0,8,8,5,3,0,24,14,10,0,8,8,0,0,0,6,0,0,14,24,3,3,8,5,3,0,0.625,0.375,0.0,8.0,6.0,cost_high,0
2,0,5,5,4,1,0,24,18,5,1,12,9,3,3,0,6,0,0,19,24,8,6,5,4,1,0,0.8,0.2,0.0,12.0,7.0,cost_high,0
3,0,3,3,3,0,0,20,12,2,6,9,7,2,2,3,3,4,4,22,24,12,7,3,3,0,0,1.0,0.0,0.0,15.0,7.0,cost_high,0
4,0,1,1,2,1,2,19,8,1,10,6,5,1,1,1,2,1,5,23,24,12,4,1,1,0,0,1.0,0.0,0.0,17.0,8.0,cost_high,0
5,0,0,0,1,1,2,17,7,1,9,5,3,2,2,1,2,2,7,23,24,9,2,0,0,0,0,,,,18.0,9.0,cost_high,0
6,17,2,2,0,2,0,32,4,16,12,1,1,0,0,2,3,2,9,25,41,6,2,2,0,2,0,0.0,1.0,0.0,15.0,8.0,cost_high,0
7,0,7,7,6,1,0,32,10,9,13,6,6,0,0,0,4,0,9,32,41,3,4,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,16.0,6.0,cost_high,0
8,0,3,3,3,0,0,31,10,6,15,9,9,0,0,0,1,1,10,35,41,7,4,3,3,0,0,1.0,0.0,0.0,15.0,5.0,cost_high,0
9,0,4,4,0,4,0,31,10,2,19,6,3,3,3,0,4,0,10,39,41,9,3,4,0,4,0,0.0,1.0,0.0,12.0,9.0,cost_high,0
10,0,0,0,0,2,2,28,8,2,18,2,0,2,2,3,6,3,13,39,41,9,5,0,0,0,0,,,,10.0,10.0,cost_high,0
11,0,0,0,1,0,1,26,3,2,21,1,1,0,0,2,2,2,15,39,41,3,6,0,0,0,0,,,,10.0,9.0,cost_high,0
12,19,3,3,4,1,2,45,7,18,20,5,5,0,0,0,2,0,15,42,60,1,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,14.0,8.0,cost_high,0
13,0,6,6,4,2,0,44,11,12,21,8,8,0,0,0,3,1,16,48,60,5,3,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,12.0,9.0,cost_high,0
14,0,3,3,2,1,0,44,12,9,23,9,6,3,3,0,3,0,16,51,60,9,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,10.0,cost_high,0
15,0,5,5,5,0,0,41,11,4,26,9,7,2,2,3,2,3,19,56,60,10,4,5,5,0,0,1.0,0.0,0.0,16.0,6.0,cost_high,0
16,0,0,0,1,0,1,39,9,4,26,8,6,2,2,2,1,2,21,56,60,11,3,0,0,0,0,,,,17.0,4.0,cost_high,0
17,0,0,0,0,0,0,36,5,4,27,5,1,4,4,2,0,3,24,56,60,8,1,0,0,0,0,,,,16.0,4.0,cost_high,0
18,18,1,1,1,0,0,50,2,21,27,2,1,1,1,4,0,4,28,57,78,6,0,1,1,0,0,1.0,0.0,0.0,13.0,3.0,cost_high,0
19,0,6,6,5,2,1,49,8,15,26,6,6,0,0,1,2,1,29,63,78,2,0,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,14.0,3.0,cost_high,0
20,0,0,0,0,0,0,49,8,15,26,6,5,1,1,0,2,0,29,63,78,6,2,0,0,0,0,,,,12.0,2.0,cost_high,0
21,0,7,7,6,1,0,48,10,8,30,8,6,2,2,1,2,1,30,70,78,6,2,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,13.0,3.0,cost_high,0
22,0,0,0,0,3,3,45,10,8,27,6,6,0,0,2,4,3,33,70,78,11,3,0,0,0,0,,,,12.0,6.0,cost_high,0
23,0,1,1,1,1,1,45,11,7,27,6,1,5,5,0,5,0,33,71,78,6,4,1,1,0,0,1.0,0.0,0.0,13.0,7.0,cost_high,0
24,19,4,4,3,1,0,58,8,22,28,4,4,0,0,5,4,6,39,75,97,7,5,4,3,1,0,0.75,0.25,0.0,15.0,8.0,cost_high,0
25,0,3,3,3,0,0,58,8,19,31,7,6,1,1,0,1,0,39,78,97,4,5,3,3,0,0,1.0,0.0,0.0,13.0,6.0,cost_high,0
26,0,6,6,5,1,0,57,12,13,32,11,8,3,3,1,1,1,40,84,97,7,2,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,18.0,7.0,cost_high,0
27,0,4,4,2,3,1,55,13,9,33,9,7,2,2,2,4,2,42,88,97,11,2,4,1,3,0,0.25,0.75,0.0,14.0,9.0,cost_high,0
28,0,2,2,4,0,2,54,11,7,36,7,6,1,1,1,4,1,43,90,97,10,4,2,2,0,0,1.0,0.0,0.0,18.0,6.0,cost_high,0
29,0,0,0,0,0,0,53,6,7,40,4,4,0,0,0,2,1,44,90,97,11,4,0,0,0,0,,,,17.0,5.0,cost_high,0
30,14,4,4,5,1,2,65,9,17,39,8,5,3,3,0,1,2,46,94,111,6,3,4,4,0,0,1.0,0.0,0.0,19.0,5.0,cost_high,0
31,0,2,2,2,2,2,62,10,15,37,7,7,0,0,3,3,3,49,96,111,9,1,2,2,0,0,1.0,0.0,0.0,18.0,7.0,cost_high,0
32,0,6,6,4,3,1,62,13,9,40,7,6,1,1,0,6,0,49,102,111,7,3,6,3,3,0,0.5,0.5,0.0,17.0,9.0,cost_high,0
33,0,2,2,0,4,2,60,14,7,39,6,4,2,2,1,8,2,51,104,111,11,6,2,0,2,0,0.0,1.0,0.0,15.0,10.0,cost_high,0
34,0,0,0,0,0,0,58,6,7,45,0,0,0,0,2,6,2,53,104,111,6,9,0,0,0,0,,,,11.0,10.0,cost_high,0
35,0,0,0,1,0,1,57,1,7,49,1,1,0,0,0,0,1,54,104,111,4,7,0,0,0,0,,,,12.0,10.0,cost_high,0
36,20,5,5,3,3,1,77,7,22,48,4,4,0,0,0,3,0,54,109,131,1,4,5,2,3,0,0.4,0.6,0.0,10.0,12.0,cost_high,0
37,0,3,3,2,1,0,77,9,19,49,5,5,0,0,0,4,0,54,112,131,4,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,10.0,11.0,cost_high,0
38,0,3,3,0,3,0,77,6,16,55,2,2,0,0,0,4,0,54,115,131,6,4,3,0,3,0,0.0,1.0,0.0,6.0,11.0,cost_high,0
39,0,8,8,6,4,2,77,13,8,56,6,6,0,0,0,7,0,54,123,131,5,7,8,5,3,0,0.625,0.375,0.0,12.0,11.0,cost_high,0
40,0,0,0,0,1,1,77,12,8,57,6,6,0,0,0,6,0,54,123,131,8,8,0,0,0,0,,,,12.0,12.0,cost_high,0
41,0,0,0,1,0,1,77,6,8,63,3,1,2,2,0,3,0,54,123,131,6,8,0,0,0,0,,,,12.0,12.0,cost_high,0
42,23,6,6,6,3,3,97,11,25,61,7,7,0,0,2,4,3,57,129,154,7,5,6,3,3,0,0.5,0.5,0.0,15.0,12.0,cost_high,0
43,0,2,2,1,3,2,96,14,23,59,8,7,1,1,0,6,1,58,131,154,7,4,2,1,1,0,0.5,0.5,0.0,14.0,14.0,cost_high,0
44,0,5,5,2,3,0,95,15,18,62,7,3,4,4,1,8,1,59,136,154,8,6,5,2,3,0,0.4,0.6,0.0,16.0,14.0,cost_high,0
45,0,4,4,3,2,1,90,13,14,63,5,5,0,0,4,8,5,64,140,154,9,9,4,3,1,0,0.75,0.25,0.0,13.0,12.0,cost_high,0
46,0,1,1,1,1,1,88,10,13,65,6,4,2,2,0,4,2,66,141,154,6,8,1,0,1,0,0.0,1.0,0.0,14.0,12.0,cost_high,0
47,0,3,3,2,1,0,85,8,10,67,4,3,1,1,2,4,3,69,144,154,6,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,15.0,13.0,cost_high,0
48,0,0,0,1,0,1,82,4,10,68,3,3,0,0,1,1,3,72,144,154,6,4,0,0,0,0,,,,10.0,10.0,cost_high,0
49,0,1,1,2,0,1,82,3,9,70,3,3,0,0,0,0,0,72,145,154,4,2,1,1,0,0,1.0,0.0,0.0,11.0,7.0,cost_high,0
50,0,0,0,0,0,0,82,2,9,71,2,2,0,0,0,0,0,72,145,154,5,1,0,0,0,0,,,,9.0,4.0,cost_high,0
51,0,0,0,1,0,1,82,3,9,70,3,1,2,2,0,0,0,72,145,154,3,0,0,0,0,0,,,,7.0,2.0,cost_high,0
52,0,0,0,0,0,0,80,1,9,70,1,1,0,0,2,0,2,74,145,154,3,0,0,0,0,0,,,,6.0,1.0,cost_high,0
53,0,1,1,3,0,2,80,3,8,69,3,3,0,0,0,0,0,74,146,154,1,0,1,1,0,0,1.0,0.0,0.0,7.0,0.0,cost_high,0
54,0,0,0,0,2,2,80,5,8,67,3,3,0,0,0,2,0,74,146,154,4,0,0,0,0,0,,,,6.0,2.0,cost_high,0
55,0,0,0,0,0,0,80,4,8,68,2,0,2,2,0,2,0,74,146,154,3,2,0,0,0,0,,,,4.0,2.0,cost_high,0
56,0,1,1,1,0,0,78,2,7,69,1,1,0,0,2,1,2,76,147,154,3,2,1,1,0,0,1.0,0.0,0.0,5.0,2.0,cost_high,0
57,0,0,0,1,1,2,77,3,7,67,2,2,0,0,0,1,1,77,147,154,1,2,0,0,0,0,,,,5.0,3.0,cost_high,0
58,0,0,0,2,0,2,77,4,7,66,3,3,0,0,0,1,0,77,147,154,2,1,0,0,0,0,,,,7.0,3.0,cost_high,0
59,0,0,0,0,0,0,77,2,7,68,2,2,0,0,0,0,0,77,147,154,4,1,0,0,0,0,,,,4.0,3.0,cost_high,0
60,0,0,0,0,1,1,77,3,7,67,2,0,2,2,0,1,0,77,147,154,3,1,0,0,0,0,,,,4.0,2.0,cost_high,0
61,0,0,0,0,1,1,75,2,7,66,0,0,0,0,2,2,2,79,147,154,2,1,0,0,0,0,,,,4.0,3.0,cost_high,0
62,0,0,0,1,0,1,75,3,7,65,1,1,0,0,0,2,0,79,147,154,0,2,0,0,0,0,,,,4.0,3.0,cost_high,0
63,0,0,0,0,0,0,74,1,7,66,1,1,0,0,0,0,1,80,147,154,1,2,0,0,0,0,,,,3.0,2.0,cost_high,0
64,0,1,1,1,1,1,74,2,6,66,1,1,0,0,0,1,0,80,148,154,1,1,1,0,1,0,0.0,1.0,0.0,2.0,3.0,cost_high,0
65,0,0,0,0,0,0,74,2,6,66,1,1,0,0,0,1,0,80,148,154,2,1,0,0,0,0,,,,2.0,3.0,cost_high,0
0,24,6,6,4,2,0,24,6,18,0,4,4,0,0,0,2,0,0,6,24,0,0,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,4.0,2.0,base,1
1,0,7,7,5,2,0,24,13,11,0,9,9,0,0,0,4,0,0,13,24,4,2,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,9.0,4.0,base,1
2,0,6,6,4,2,0,24,14,5,5,9,9,0,0,0,5,0,0,19,24,9,4,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,13.0,6.0,base,1
3,0,5,5,5,2,2,23,16,0,7,11,9,2,2,0,5,1,1,24,24,13,6,5,5,0,0,1.0,0.0,0.0,18.0,8.0,base,1
4,0,0,0,0,1,1,20,10,0,10,6,5,1,1,2,4,3,4,24,24,14,6,0,0,0,0,,,,18.0,9.0,base,1
5,0,0,0,1,2,3,19,9,0,10,4,1,3,3,1,5,1,5,24,24,9,5,0,0,0,0,,,,19.0,11.0,base,1
6,18,5,5,2,3,0,34,8,13,13,3,3,0,0,3,5,3,8,29,42,6,5,5,2,3,0,0.4,0.6,0.0,17.0,12.0,base,1
7,0,4,4,3,2,1,34,11,9,14,5,5,0,0,0,6,0,8,33,42,3,6,4,2,2,0,0.5,0.5,0.0,15.0,12.0,base,1
8,0,5,5,3,2,0,34,10,4,20,6,6,0,0,0,4,0,8,38,42,6,7,5,3,2,0,0.6,0.4,0.0,14.0,12.0,base,1
9,0,4,4,2,2,0,34,13,0,21,7,5,2,2,0,6,0,8,42,42,8,7,4,2,2,0,0.5,0.5,0.0,11.0,12.0,base,1
10,0,0,0,0,0,0,33,6,0,27,3,2,1,1,1,3,1,9,42,42,8,6,0,0,0,0,,,,11.0,11.0,base,1
11,0,0,0,2,0,2,32,5,0,27,3,2,1,1,1,2,1,10,42,42,5,4,0,0,0,0,,,,12.0,9.0,base,1
12,20,1,1,1,1,1,50,4,19,27,3,3,0,0,1,1,2,12,43,62,4,2,1,0,1,0,0.0,1.0,0.0,11.0,7.0,base,1
13,0,4,4,4,2,2,50,9,15,26,6,5,1,1,0,3,0,12,47,62,3,1,4,3,1,0,0.75,0.25,0.0,12.0,7.0,base,1
14,0,6,6,5,1,0,49,13,9,27,9,9,0,0,1,4,1,13,53,62,7,3,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,14.0,6.0,base,1
15,0,4,4,3,1,0,49,14,5,30,10,8,2,2,0,4,0,13,57,62,10,4,4,3,1,0,0.75,0.25,0.0,15.0,5.0,base,1
16,0,0,0,1,2,3,46,9,5,32,6,4,2,2,2,3,3,16,57,62,12,4,0,0,0,0,,,,16.0,7.0,base,1
17,0,0,0,0,3,3,45,7,5,33,2,1,1,1,1,5,1,17,57,62,9,4,0,0,0,0,,,,14.0,10.0,base,1
18,18,4,4,4,1,1,62,10,19,33,5,4,1,1,1,5,1,18,61,80,4,6,4,3,1,0,0.75,0.25,0.0,17.0,10.0,base,1
19,0,4,4,1,3,0,61,9,15,37,5,5,0,0,1,4,1,19,65,80,5,6,4,1,3,0,0.25,0.75,0.0,14.0,11.0,base,1
20,0,3,3,2,2,1,61,10,12,39,5,3,2,2,0,5,0,19,68,80,5,7,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,11.0,12.0,base,1
21,0,5,5,4,3,2,59,14,7,38,6,6,0,0,2,8,2,21,73,80,7,6,5,3,2,0,0.6,0.4,0.0,12.0,14.0,base,1
22,0,3,3,3,1,1,57,13,4,40,8,7,1,1,0,5,2,23,76,80,7,8,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,14.0,13.0,base,1
23,0,0,0,0,1,1,55,8,4,43,5,3,2,2,1,3,2,25,76,80,9,6,0,0,0,0,,,,14.0,11.0,base,1
24,14,1,1,3,0,2,66,6,17,43,5,3,2,2,2,1,3,28,77,94,7,5,1,1,0,0,1.0,0.0,0.0,13.0,10.0,base,1
25,0,6,6,2,5,1,64,10,11,43,5,5,0,0,2,5,2,30,83,94,6,2,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,14.0,12.0,base,1
26,0,4,4,4,1,1,64,14,7,43,8,6,2,2,0,6,0,30,87,94,5,6,4,3,1,0,0.75,0.25,0.0,16.0,11.0,base,1
27,0,3,3,3,1,1,62,13,4,45,8,7,1,1,2,5,2,32,90,94,9,6,3,3,0,0,1.0,0.0,0.0,15.0,9.0,base,1
28,0,1,1,3,0,2,61,7,3,51,6,6,0,0,0,1,1,33,91,94,9,7,1,1,0,0,1.0,0.0,0.0,15.0,8.0,base,1
29,0,0,0,4,1,5,61,10,3,48,8,7,1,1,0,2,0,33,91,94,10,2,0,0,0,0,,,,19.0,8.0,base,1
30,17,3,3,1,3,1,78,11,17,50,7,5,2,2,0,4,0,33,94,111,10,2,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,17.0,11.0,base,1
31,0,0,0,0,1,1,76,7,17,52,3,1,2,2,2,4,2,35,94,111,8,4,0,0,0,0,,,,15.0,7.0,base,1
32,0,10,10,7,4,0,74,14,7,53,8,7,1,1,2,7,2,37,104,111,5,5,10,6,3,1,0.6,0.3,0.1,18.0,10.0,base,1
33,0,3,3,3,0,0,72,13,4,55,10,10,0,0,1,4,2,39,107,111,8,8,3,3,0,0,1.0,0.0,0.0,18.0,9.0,base,1
34,0,0,0,0,1,1,72,8,4,60,5,4,1,1,0,3,0,39,107,111,10,5,0,0,0,0,,,,15.0,10.0,base,1
35,0,1,1,3,1,3,69,8,3,58,6,3,3,3,1,2,3,42,108,111,10,5,1,1,0,0,1.0,0.0,0.0,14.0,10.0,base,1
36,17,4,4,5,1,2,84,10,16,58,8,8,0,0,2,2,2,44,112,128,7,2,4,4,0,0,1.0,0.0,0.0,18.0,8.0,base,1
37,0,5,5,3,2,0,84,13,11,60,9,8,1,1,0,4,0,44,117,128,8,3,5,3,2,0,0.6,0.4,0.0,21.0,9.0,base,1
38,0,5,5,3,2,0,83,13,6,64,8,6,2,2,1,5,1,45,122,128,11,4,5,3,2,0,0.6,0.4,0.0,17.0,7.0,base,1
39,0,2,2,2,3,3,80,11,4,65,6,5,1,1,2,5,3,48,124,128,11,5,2,1,1,0,0.5,0.5,0.0,16.0,10.0,base,1
