case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,cohort,scenario,seed
59:12,59,4,12,15.0,15.0,,17.0,,,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.9886764973516926,True,0.43745081141156206,18.0,,remedy_supported,18.0,3.0,3.0,6.0,2,2,no_social,1
62:12,62,5,12,14.0,14.0,17.0,16.0,19.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6765964722297031,True,0.5418355730740612,16.0,19.0,no_remedy,,,51.0,53.0,1,2,no_social,1
69:12,69,3,12,13.0,16.0,13.0,18.0,15.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.2653744727272906,True,0.5944756707744032,18.0,15.0,no_remedy,,,52.0,53.0,0,2,no_social,1
76:12,76,5,12,14.0,,14.0,,16.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5285060862343195,True,0.5418355730740612,,16.0,,,,51.0,53.0,1,2,no_social,1
80:12,80,0,12,12.0,12.0,,14.0,,,,15.0,,successful,unused,15.0,d,1.0,d,resolved,0.35335715273575796,False,0.4542424449593061,15.0,,remedy_supported,15.0,3.0,3.0,3.0,-1,2,no_social,1
89:12,89,1,12,14.0,14.0,,16.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.36003647145908585,False,0.5719954997806675,16.0,,no_remedy,,,51.0,53.0,1,2,no_social,1
92:12,92,2,12,14.0,14.0,17.0,16.0,19.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2758964059427405,True,0.4,16.0,19.0,no_remedy,,,51.0,53.0,0,2,no_social,1
98:12,98,5,12,15.0,15.0,,17.0,,,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.8241388441512687,True,0.5418355730740612,18.0,,remedy_supported,18.0,3.0,3.0,6.0,1,2,no_social,1
107:12,107,3,12,15.0,,15.0,,17.0,,17.0,,18.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6316810934267371,True,0.5944756707744032,,18.0,,,,50.0,53.0,0,2,no_social,1
111:12,111,3,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5201754712178697,True,0.5944756707744032,,,,,,,53.0,0,2,no_social,1
112:12,112,0,12,14.0,14.0,,16.0,,,,17.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6810880411009542,False,0.4542424449593061,17.0,,remedy_supported,17.0,,51.0,53.0,-1,2,no_social,1
115:12,115,3,12,13.0,17.0,13.0,19.0,15.0,,15.0,,16.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3462687933522961,True,0.5944756707744032,19.0,16.0,no_remedy,,,52.0,53.0,0,2,no_social,1
127:12,127,2,12,15.0,15.0,18.0,17.0,20.0,,20.0,,21.0,closed_unresolved,successful,21.0,e,1.0,d,resolved,0.2732448738139665,True,0.4,17.0,21.0,no_remedy,,6.0,6.0,9.0,0,2,no_social,1
134:12,134,0,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.20054701881031242,False,0.4542424449593061,,,,,,,53.0,-1,2,no_social,1
141:12,141,5,12,15.0,15.0,18.0,17.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7455344237028769,True,0.5418355730740612,17.0,20.0,no_remedy,,,50.0,53.0,1,2,no_social,1
143:12,143,2,12,13.0,16.0,13.0,18.0,15.0,,,19.0,,successful,closed_unresolved,19.0,d,1.0,e,resolved,0.900208508315701,True,0.4,19.0,15.0,remedy_supported,19.0,6.0,6.0,7.0,0,2,no_social,1
174:12,174,0,12,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.4467433602096432,False,0.4542424449593061,17.0,,remedy_supported,17.0,3.0,3.0,5.0,-1,2,no_social,1
180:12,180,1,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3294978553342907,False,0.5719954997806675,,,,,,,53.0,1,2,no_social,1
216:12,216,1,12,12.0,12.0,,14.0,,,,15.0,,successful,unused,15.0,d,1.0,d,resolved,0.7871263641397699,True,0.5719954997806675,15.0,,remedy_supported,15.0,3.0,3.0,3.0,1,2,no_social,1
5:18,5,5,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3396011843600351,False,0.5418355730740612,23.0,,no_remedy,,,44.0,47.0,1,3,no_social,1
40:18,40,3,18,21.0,24.0,21.0,26.0,23.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.33428964780677567,True,0.5944756707744032,26.0,23.0,no_remedy,,,44.0,47.0,0,3,no_social,1
45:18,45,2,18,19.0,,19.0,,21.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.2864994756911224,True,0.4,,21.0,,,,46.0,47.0,0,3,no_social,1
47:18,47,5,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4545336449451589,True,0.5418355730740612,,22.0,,,,46.0,47.0,1,3,no_social,1
49:18,49,2,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.8027870123828371,True,0.4,,22.0,,,3.0,3.0,4.0,0,3,no_social,1
51:18,51,1,18,18.0,21.0,18.0,23.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7353962359993573,True,0.5719954997806675,23.0,20.0,no_remedy,,,47.0,47.0,1,3,no_social,1
57:18,57,2,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.48553693142593385,True,0.4,23.0,,no_remedy,,,44.0,47.0,0,3,no_social,1
83:18,83,4,18,18.0,18.0,21.0,20.0,23.0,,23.0,,24.0,closed_unresolved,successful,24.0,e,1.0,d,resolved,0.7935364355134369,True,0.43745081141156206,20.0,24.0,no_remedy,,6.0,6.0,6.0,2,3,no_social,1
93:18,93,5,18,21.0,25.0,21.0,27.0,23.0,,23.0,28.0,24.0,successful,closed_unresolved,28.0,d,1.0,e,resolved,0.9651379967708258,True,0.5418355730740612,28.0,24.0,remedy_supported,28.0,7.0,7.0,10.0,1,3,no_social,1
126:18,126,3,18,18.0,21.0,18.0,23.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9963942203837213,True,0.5944756707744032,23.0,20.0,no_remedy,,,47.0,47.0,0,3,no_social,1
146:18,146,0,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.8754742916348772,False,0.4542424449593061,23.0,,remedy_supported,23.0,3.0,3.0,5.0,-1,3,no_social,1
152:18,152,3,18,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.47964129173977216,True,0.5944756707744032,,,,,,,47.0,0,3,no_social,1
164:18,164,2,18,19.0,,19.0,,21.0,,21.0,,22.0,unused,successful,22.0,e,1.0,e,resolved,0.459364148095484,True,0.4,,22.0,,,3.0,3.0,4.0,0,3,no_social,1
185:18,185,0,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6136162099188103,False,0.4542424449593061,20.0,,no_remedy,,,47.0,47.0,-1,3,no_social,1
193:18,193,1,18,20.0,,20.0,,22.0,,22.0,,23.0,unused,successful,23.0,e,1.0,e,resolved,0.37515960688381195,True,0.5719954997806675,,23.0,,,3.0,3.0,5.0,1,3,no_social,1
195:18,195,5,18,20.0,20.0,23.0,22.0,25.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3220418482087974,True,0.5418355730740612,22.0,25.0,no_remedy,,,45.0,47.0,1,3,no_social,1
217:18,217,4,18,21.0,24.0,21.0,26.0,23.0,,,27.0,,successful,closed_unresolved,27.0,d,1.0,e,resolved,0.7354814173807398,True,0.43745081141156206,27.0,23.0,remedy_supported,27.0,6.0,6.0,9.0,2,3,no_social,1
229:18,229,0,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5303044874873781,False,0.4542424449593061,23.0,,no_remedy,,,44.0,47.0,-1,3,no_social,1
16:24,16,3,24,27.0,,27.0,,29.0,,29.0,,30.0,unused,successful,30.0,e,1.0,e,resolved,0.8779530434194551,True,0.5944756707744032,,30.0,,,3.0,3.0,6.0,0,4,no_social,1
32:24,32,4,24,25.0,25.0,29.0,27.0,31.0,,31.0,28.0,32.0,closed_unresolved,successful,32.0,e,1.0,d,resolved,0.6682696367983896,True,0.43745081141156206,28.0,32.0,remedy_supported,28.0,7.0,7.0,8.0,2,4,no_social,1
61:24,61,4,24,27.0,27.0,30.0,29.0,32.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.24337342426314548,True,0.43745081141156206,29.0,32.0,no_remedy,,,38.0,41.0,2,4,no_social,1
66:24,66,1,24,26.0,,26.0,,28.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.569035985665467,True,0.5719954997806675,,28.0,,,,39.0,41.0,1,4,no_social,1
68:24,68,0,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.7889866745423959,False,0.4542424449593061,27.0,,remedy_supported,27.0,3.0,3.0,3.0,-1,4,no_social,1
100:24,100,3,24,25.0,,25.0,,27.0,,27.0,,28.0,unused,successful,28.0,e,1.0,e,resolved,0.8423439140960203,True,0.5944756707744032,,28.0,,,3.0,3.0,4.0,0,4,no_social,1
142:24,142,1,24,25.0,28.0,25.0,30.0,27.0,,,31.0,,successful,closed_unresolved,31.0,d,1.0,e,resolved,0.8653762353602916,True,0.5719954997806675,31.0,27.0,remedy_supported,31.0,6.0,6.0,7.0,1,4,no_social,1
161:24,161,2,24,26.0,29.0,26.0,31.0,28.0,,,32.0,,successful,closed_unresolved,32.0,d,1.0,e,resolved,0.5396584989460655,True,0.4,32.0,28.0,remedy_supported,32.0,6.0,6.0,8.0,0,4,no_social,1
181:24,181,5,24,27.0,27.0,31.0,29.0,33.0,,,30.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6446525704970929,True,0.5418355730740612,30.0,33.0,remedy_supported,30.0,,38.0,41.0,1,4,no_social,1
192:24,192,5,24,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.28283652545470456,True,0.5418355730740612,,,,,,,41.0,1,4,no_social,1
196:24,196,2,24,25.0,29.0,25.0,31.0,27.0,,27.0,,28.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8912091878767734,True,0.4,31.0,28.0,no_remedy,,,40.0,41.0,0,4,no_social,1
214:24,214,4,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.8107897411608784,True,0.43745081141156206,28.0,,remedy_supported,28.0,3.0,3.0,4.0,2,4,no_social,1
218:24,218,0,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.5277730261683871,False,0.4542424449593061,28.0,,remedy_supported,28.0,3.0,3.0,4.0,-1,4,no_social,1
233:24,233,0,24,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6867912293180846,False,0.4542424449593061,28.0,,no_remedy,,,39.0,41.0,-1,4,no_social,1
7:30,7,0,30,32.0,32.0,,34.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.85072479926862,False,0.4542424449593061,34.0,,no_remedy,,,33.0,35.0,-1,5,no_social,1
20:30,20,4,30,32.0,,32.0,,34.0,,34.0,,35.0,unused,successful,35.0,e,1.0,e,resolved,0.8682606190029283,True,0.43745081141156206,,35.0,,,3.0,3.0,5.0,2,5,no_social,1
21:30,21,1,30,30.0,34.0,30.0,36.0,32.0,,32.0,37.0,33.0,successful,closed_unresolved,37.0,d,1.0,e,resolved,0.7222836767516714,True,0.5719954997806675,37.0,33.0,remedy_supported,37.0,7.0,7.0,7.0,1,5,no_social,1
26:30,26,2,30,32.0,,32.0,,34.0,,34.0,,35.0,unused,successful,35.0,e,1.0,e,resolved,0.9616878739605044,True,0.4,,35.0,,,3.0,3.0,5.0,0,5,no_social,1
27:30,27,2,30,32.0,35.0,32.0,37.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.36136629684151816,True,0.4,37.0,34.0,no_remedy,,,33.0,35.0,0,5,no_social,1
30:30,30,5,30,30.0,33.0,30.0,35.0,32.0,,,36.0,,successful,closed_unresolved,36.0,d,1.0,e,resolved,0.6432515201886608,True,0.5418355730740612,36.0,32.0,remedy_supported,36.0,6.0,6.0,6.0,1,5,no_social,1
35:30,35,1,30,32.0,32.0,,34.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8847968072500059,True,0.5719954997806675,34.0,,no_remedy,,,33.0,35.0,1,5,no_social,1
46:30,46,2,30,33.0,36.0,33.0,38.0,35.0,,,39.0,,successful,closed_unresolved,39.0,d,1.0,e,resolved,0.38964098970605027,True,0.4,39.0,35.0,remedy_supported,39.0,6.0,6.0,9.0,0,5,no_social,1
75:30,75,0,30,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7561740932807728,False,0.4542424449593061,,,,,,,35.0,-1,5,no_social,1
116:30,116,1,30,32.0,,32.0,,34.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7319633353372843,True,0.5719954997806675,,34.0,,,,33.0,35.0,1,5,no_social,1
119:30,119,3,30,32.0,32.0,35.0,34.0,37.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9728067085141117,True,0.5944756707744032,34.0,37.0,no_remedy,,,33.0,35.0,0,5,no_social,1
130:30,130,5,30,32.0,32.0,,34.0,,,,35.0,,successful,unused,35.0,d,1.0,d,resolved,0.31290309392306875,True,0.5418355730740612,35.0,,remedy_supported,35.0,3.0,3.0,5.0,1,5,no_social,1
150:30,150,0,30,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3536029970276685,False,0.4542424449593061,,,,,,,35.0,-1,5,no_social,1
189:30,189,3,30,32.0,35.0,32.0,37.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4715677009255659,True,0.5944756707744032,37.0,34.0,no_remedy,,,33.0,35.0,0,5,no_social,1
198:30,198,3,30,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.39458078944747865,True,0.5944756707744032,,,,,,,35.0,0,5,no_social,1
208:30,208,5,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.6560831597726564,True,0.5418355730740612,33.0,,remedy_supported,33.0,3.0,3.0,3.0,1,5,no_social,1
230:30,230,4,30,32.0,32.0,35.0,34.0,37.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.33489449904176394,True,0.43745081141156206,34.0,37.0,no_remedy,,,33.0,35.0,2,5,no_social,1
6:36,6,3,36,38.0,38.0,,40.0,,,,41.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.421339998613448,False,0.5944756707744032,41.0,,remedy_supported,41.0,,27.0,29.0,0,6,no_social,1
19:36,19,5,36,37.0,40.0,37.0,42.0,39.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.40384532941455636,True,0.5418355730740612,42.0,39.0,no_remedy,,,28.0,29.0,1,6,no_social,1
63:36,63,3,36,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8968638566601581,False,0.5944756707744032,39.0,,no_remedy,,,28.0,29.0,0,6,no_social,1
67:36,67,4,36,37.0,37.0,41.0,39.0,43.0,,43.0,40.0,44.0,closed_unresolved,successful,44.0,e,1.0,d,resolved,0.4697883833563856,True,0.43745081141156206,40.0,44.0,remedy_supported,40.0,7.0,7.0,8.0,2,6,no_social,1
71:36,71,5,36,36.0,36.0,,38.0,,,,39.0,,successful,unused,39.0,d,1.0,d,resolved,0.6906388347395993,True,0.5418355730740612,39.0,,remedy_supported,39.0,3.0,3.0,3.0,1,6,no_social,1
79:36,79,0,36,38.0,38.0,,40.0,,,,41.0,,successful,unused,41.0,d,1.0,d,resolved,0.545532852475069,False,0.4542424449593061,41.0,,remedy_supported,41.0,3.0,3.0,5.0,-1,6,no_social,1
101:36,101,3,36,36.0,39.0,36.0,41.0,38.0,,,42.0,,successful,closed_unresolved,42.0,d,1.0,e,resolved,0.6692632708018201,True,0.5944756707744032,42.0,38.0,remedy_supported,42.0,6.0,6.0,6.0,0,6,no_social,1
139:36,139,4,36,36.0,39.0,36.0,41.0,38.0,,,42.0,,successful,closed_unresolved,42.0,d,1.0,e,resolved,0.3111078046287561,True,0.43745081141156206,42.0,38.0,remedy_supported,42.0,6.0,6.0,6.0,2,6,no_social,1
151:36,151,1,36,39.0,,39.0,,41.0,,41.0,,42.0,unused,successful,42.0,e,1.0,e,resolved,0.598370877332999,True,0.5719954997806675,,42.0,,,3.0,3.0,6.0,1,6,no_social,1
156:36,156,4,36,38.0,,38.0,,40.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6412719141645231,True,0.43745081141156206,,40.0,,,,27.0,29.0,2,6,no_social,1
162:36,162,5,36,38.0,38.0,,40.0,,,,41.0,,successful,unused,41.0,d,1.0,d,resolved,0.5691148192163058,True,0.5418355730740612,41.0,,remedy_supported,41.0,3.0,3.0,5.0,1,6,no_social,1
175:36,175,2,36,39.0,42.0,39.0,44.0,41.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6569371457522934,True,0.4,44.0,41.0,no_remedy,,,26.0,29.0,0,6,no_social,1
182:36,182,2,36,38.0,42.0,38.0,44.0,40.0,,40.0,,41.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9717081831154917,True,0.4,44.0,41.0,no_remedy,,,27.0,29.0,0,6,no_social,1
207:36,207,5,36,39.0,,39.0,,41.0,,41.0,,42.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8617936579261127,True,0.5418355730740612,,42.0,,,,26.0,29.0,1,6,no_social,1
219:36,219,2,36,37.0,,37.0,,39.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.783508306532686,True,0.4,,39.0,,,,28.0,29.0,0,6,no_social,1
221:36,221,0,36,36.0,36.0,,38.0,,,,39.0,,successful,unused,39.0,d,1.0,d,resolved,0.7265022428869246,False,0.4542424449593061,39.0,,remedy_supported,39.0,3.0,3.0,3.0,-1,6,no_social,1
226:36,226,1,36,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6206043971229458,True,0.5719954997806675,,,,,,,29.0,1,6,no_social,1
9:42,9,0,42,44.0,44.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.36988930570468415,False,0.4542424449593061,47.0,,remedy_supported,47.0,3.0,3.0,5.0,-1,7,no_social,1
18:42,18,3,42,45.0,48.0,45.0,50.0,47.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.27843527430406784,True,0.5944756707744032,50.0,47.0,no_remedy,,,20.0,23.0,0,7,no_social,1
23:42,23,1,42,43.0,43.0,46.0,45.0,48.0,,48.0,,49.0,closed_unresolved,successful,49.0,e,1.0,d,resolved,0.43832818398932355,True,0.5719954997806675,45.0,49.0,no_remedy,,6.0,6.0,7.0,1,7,no_social,1
24:42,24,1,42,44.0,,44.0,,46.0,,46.0,,47.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8305756253256418,True,0.5719954997806675,,47.0,,,,21.0,23.0,1,7,no_social,1
28:42,28,4,42,42.0,46.0,42.0,48.0,44.0,,44.0,49.0,45.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.916720293320239,True,0.43745081141156206,49.0,45.0,remedy_supported,49.0,,23.0,23.0,2,7,no_social,1
58:42,58,0,42,44.0,44.0,,46.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.87201162024485,False,0.4542424449593061,46.0,,no_remedy,,,21.0,23.0,-1,7,no_social,1
77:42,77,5,42,45.0,,45.0,,47.0,,47.0,,48.0,unused,successful,48.0,e,1.0,e,resolved,0.7234225953318509,True,0.5418355730740612,,48.0,,,3.0,3.0,6.0,1,7,no_social,1
105:42,105,4,42,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6715765919391354,True,0.43745081141156206,,,,,,,23.0,2,7,no_social,1
118:42,118,0,42,45.0,45.0,,47.0,,,,48.0,,successful,unused,48.0,d,1.0,d,resolved,0.6251475524492338,False,0.4542424449593061,48.0,,remedy_supported,48.0,3.0,3.0,6.0,-1,7,no_social,1
135:42,135,1,42,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.9822047659331397,True,0.5719954997806675,46.0,,remedy_supported,46.0,3.0,3.0,4.0,1,7,no_social,1
137:42,137,2,42,44.0,44.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.6464963028436703,True,0.4,47.0,,remedy_supported,47.0,3.0,3.0,5.0,0,7,no_social,1
145:42,145,4,42,44.0,47.0,44.0,49.0,46.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4592049365870393,True,0.43745081141156206,49.0,46.0,no_remedy,,,21.0,23.0,2,7,no_social,1
149:42,149,5,42,43.0,46.0,43.0,48.0,45.0,,,49.0,,successful,closed_unresolved,49.0,d,1.0,e,resolved,0.5710158034797398,True,0.5418355730740612,49.0,45.0,remedy_supported,49.0,6.0,6.0,7.0,1,7,no_social,1
172:42,172,4,42,42.0,42.0,45.0,44.0,47.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4334221841897393,True,0.43745081141156206,44.0,47.0,no_remedy,,,23.0,23.0,2,7,no_social,1
191:42,191,5,42,45.0,45.0,48.0,47.0,50.0,,50.0,,51.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.42087632155132315,True,0.5418355730740612,47.0,51.0,no_remedy,,,20.0,23.0,1,7,no_social,1
205:42,205,5,42,42.0,45.0,42.0,47.0,44.0,,,48.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8650537391924276,True,0.5418355730740612,48.0,44.0,remedy_supported,48.0,,23.0,23.0,1,7,no_social,1
212:42,212,0,42,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.9465010116531822,False,0.4542424449593061,46.0,,remedy_supported,46.0,3.0,3.0,4.0,-1,7,no_social,1
232:42,232,2,42,44.0,48.0,44.0,50.0,46.0,,46.0,,47.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.362091865642711,True,0.4,50.0,47.0,no_remedy,,,21.0,23.0,0,7,no_social,1
11:0,11,2,0,3.0,3.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.4329909951038122,True,0.4,6.0,,remedy_supported,6.0,3.0,3.0,6.0,0,0,no_outcomes,1
14:0,14,4,0,2.0,2.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7081940984077446,True,0.43745081141156206,5.0,,remedy_supported,5.0,3.0,3.0,5.0,2,0,no_outcomes,1
17:0,17,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3939455682911406,True,0.5719954997806675,2.0,,no_remedy,,,65.0,65.0,1,0,no_outcomes,1
36:0,36,1,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.5262558342476744,True,0.5719954997806675,,3.0,,,3.0,3.0,3.0,1,0,no_outcomes,1
39:0,39,0,0,3.0,3.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6131891640603989,False,0.4542424449593061,5.0,,no_remedy,,,62.0,65.0,-1,0,no_outcomes,1
43:0,43,2,0,1.0,1.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7140693600027868,False,0.4,3.0,,no_remedy,,,64.0,65.0,0,0,no_outcomes,1
87:0,87,5,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7407640069661585,True,0.5418355730740612,,2.0,,,,65.0,65.0,1,0,no_outcomes,1
96:0,96,2,0,2.0,2.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.748485237114243,True,0.4,4.0,7.0,no_remedy,,,63.0,65.0,0,0,no_outcomes,1
109:0,109,1,0,3.0,3.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9902237212873162,False,0.5719954997806675,6.0,,remedy_supported,6.0,3.0,3.0,6.0,1,0,no_outcomes,1
110:0,110,5,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7475459969352658,True,0.5418355730740612,2.0,6.0,no_remedy,,,65.0,65.0,1,0,no_outcomes,1
122:0,122,3,0,1.0,,1.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6189396087408988,True,0.5944756707744032,,3.0,,,,64.0,65.0,0,0,no_outcomes,1
123:0,123,3,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7000389743921269,True,0.5944756707744032,2.0,6.0,no_remedy,,,65.0,65.0,0,0,no_outcomes,1
124:0,124,4,0,1.0,,1.0,,3.0,,3.0,,4.0,unused,successful,4.0,e,1.0,e,resolved,0.45023331690048063,True,0.43745081141156206,,4.0,,,3.0,3.0,4.0,2,0,no_outcomes,1
125:0,125,4,0,1.0,1.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3055439806224085,True,0.43745081141156206,3.0,6.0,no_remedy,,,64.0,65.0,2,0,no_outcomes,1
138:0,138,2,0,1.0,1.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.784447532305012,True,0.4,3.0,,no_remedy,,,64.0,65.0,0,0,no_outcomes,1
148:0,148,5,0,2.0,5.0,2.0,7.0,4.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3952360414883862,True,0.5418355730740612,7.0,4.0,no_remedy,,,63.0,65.0,1,0,no_outcomes,1
178:0,178,3,0,2.0,,2.0,,4.0,,4.0,,5.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5410016189807416,True,0.5944756707744032,,5.0,,,,63.0,65.0,0,0,no_outcomes,1
179:0,179,0,0,3.0,3.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.7476849482274892,False,0.4542424449593061,6.0,,remedy_supported,6.0,3.0,3.0,6.0,-1,0,no_outcomes,1
183:0,183,1,0,2.0,2.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8769468255012536,False,0.5719954997806675,4.0,,no_remedy,,,63.0,65.0,1,0,no_outcomes,1
194:0,194,3,0,3.0,3.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6487656224079663,True,0.5944756707744032,5.0,,no_remedy,,,62.0,65.0,0,0,no_outcomes,1
200:0,200,0,0,2.0,2.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9343755272822485,False,0.4542424449593061,4.0,,no_remedy,,,63.0,65.0,-1,0,no_outcomes,1
