time,new_disputes,new_complaints,new_complainants,unresolved,pending,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,unsubmitted,eligible_unsubmitted,threshold_blocked,utility_abstained,domestic_submissions,external_submissions,multi_submissions,scenario,seed
44,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
45,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
46,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
47,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
48,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
49,0,0,0,7,0,0,95,95,102,7,7,7,0,0,0,0,ws_delayed,12
0,96,9,9,96,9,0,0,9,96,87,96,87,0,9,0,0,ws_delayed,13
1,0,11,11,96,20,0,0,20,96,76,87,76,0,11,0,0,ws_delayed,13
2,0,10,10,96,30,0,0,30,96,66,76,66,0,10,0,0,ws_delayed,13
3,0,13,13,96,43,0,0,43,96,53,66,53,0,13,0,0,ws_delayed,13
4,0,14,14,89,50,7,7,57,96,39,53,39,0,14,0,0,ws_delayed,13
5,0,14,14,84,59,5,12,71,96,25,39,25,0,14,0,0,ws_delayed,13
6,0,4,4,77,56,7,19,75,96,21,25,21,0,4,0,0,ws_delayed,13
7,0,3,3,64,46,13,32,78,96,18,21,18,0,3,0,0,ws_delayed,13
8,0,1,1,55,38,9,41,79,96,17,18,17,0,1,0,0,ws_delayed,13
9,0,2,2,47,32,8,49,81,96,15,17,15,0,2,0,0,ws_delayed,13
10,0,4,4,36,25,11,60,85,96,11,15,11,0,4,0,0,ws_delayed,13
11,0,4,4,26,19,10,70,89,96,7,11,7,0,4,0,0,ws_delayed,13
12,0,0,0,21,14,5,75,89,96,7,7,7,0,0,0,0,ws_delayed,13
13,0,0,0,16,9,5,80,89,96,7,7,7,0,0,0,0,ws_delayed,13
14,0,0,0,13,6,3,83,89,96,7,7,7,0,0,0,0,ws_delayed,13
15,0,0,0,9,2,4,87,89,96,7,7,7,0,0,0,0,ws_delayed,13
16,0,0,0,9,2,0,87,89,96,7,7,7,0,0,0,0,ws_delayed,13
17,0,0,0,8,1,1,88,89,96,7,7,7,0,0,0,0,ws_delayed,13
18,0,0,0,8,1,0,88,89,96,7,7,7,0,0,0,0,ws_delayed,13
19,0,0,0,8,1,0,88,89,96,7,7,7,0,0,0,0,ws_delayed,13
20,0,0,0,8,1,0,88,89,96,7,7,7,0,0,0,0,ws_delayed,13
21,0,0,0,7,0,1,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
22,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
23,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
24,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
25,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
26,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
27,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
28,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
29,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
30,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
31,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
32,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
33,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
34,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
35,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
36,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
37,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
38,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
39,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
40,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
41,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
42,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
43,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
44,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
45,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
46,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
47,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
48,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
49,0,0,0,7,0,0,89,89,96,7,7,7,0,0,0,0,ws_delayed,13
0,93,9,9,93,9,0,0,9,93,84,93,84,0,9,0,0,ws_delayed,14
1,0,15,15,93,24,0,0,24,93,69,84,69,0,15,0,0,ws_delayed,14
2,0,22,22,93,46,0,0,46,93,47,69,47,0,22,0,0,ws_delayed,14
3,0,8,8,93,54,0,0,54,93,39,47,39,0,8,0,0,ws_delayed,14
4,0,2,2,87,50,6,6,56,93,37,39,37,0,2,0,0,ws_delayed,14
5,0,2,2,80,45,7,13,58,93,35,37,35,0,2,0,0,ws_delayed,14
6,0,3,3,66,34,14,27,61,93,32,35,32,0,3,0,0,ws_delayed,14
7,0,2,2,58,28,8,35,63,93,30,32,30,0,2,0,0,ws_delayed,14
8,0,0,0,49,19,9,44,63,93,30,30,30,0,0,0,0,ws_delayed,14
9,0,0,0,43,13,6,50,63,93,30,30,30,0,0,0,0,ws_delayed,14
10,0,0,0,34,4,9,59,63,93,30,30,30,0,0,0,0,ws_delayed,14
11,0,0,0,33,3,1,60,63,93,30,30,30,0,0,0,0,ws_delayed,14
12,0,0,0,30,0,3,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
13,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
14,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
15,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
16,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
17,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
18,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
19,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
20,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
21,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
22,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
23,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
24,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
25,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
26,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
27,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
28,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
29,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
30,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
31,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
32,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
33,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
34,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
35,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
36,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
37,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
38,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
39,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
40,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
41,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
42,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
43,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
44,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
45,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
46,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
47,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
48,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
49,0,0,0,30,0,0,63,63,93,30,30,30,0,0,0,0,ws_delayed,14
0,97,3,3,97,3,0,0,3,97,94,97,94,0,3,0,0,ws_delayed,15
1,0,5,5,97,8,0,0,8,97,89,94,89,0,5,0,0,ws_delayed,15
2,0,7,7,97,15,0,0,15,97,82,89,82,0,7,0,0,ws_delayed,15
3,0,9,9,97,24,0,0,24,97,73,82,73,0,9,0,0,ws_delayed,15
4,0,11,11,95,33,2,2,35,97,62,73,62,0,11,0,0,ws_delayed,15
5,0,8,8,91,37,4,6,43,97,54,62,54,0,8,0,0,ws_delayed,15
6,0,8,8,86,40,5,11,51,97,46,54,46,0,8,0,0,ws_delayed,15
7,0,8,8,80,42,6,17,59,97,38,46,38,0,8,0,0,ws_delayed,15
8,0,5,5,69,36,11,28,64,97,33,38,33,0,5,0,0,ws_delayed,15
9,0,5,5,63,35,6,34,69,97,28,33,28,0,5,0,0,ws_delayed,15
10,0,4,4,56,32,7,41,73,97,24,28,24,0,4,0,0,ws_delayed,15
11,0,2,2,51,29,5,46,75,97,22,24,22,0,2,0,0,ws_delayed,15
12,0,2,2,47,27,4,50,77,97,20,22,20,0,2,0,0,ws_delayed,15
13,0,1,1,39,20,8,58,78,97,19,20,19,0,1,0,0,ws_delayed,15
14,0,0,0,34,15,5,63,78,97,19,19,19,0,0,0,0,ws_delayed,15
15,0,0,0,30,11,4,67,78,97,19,19,19,0,0,0,0,ws_delayed,15
16,0,0,0,25,6,5,72,78,97,19,19,19,0,0,0,0,ws_delayed,15
17,0,0,0,20,1,5,77,78,97,19,19,19,0,0,0,0,ws_delayed,15
18,0,0,0,19,0,1,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
19,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
20,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
21,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
22,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
23,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
24,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
25,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
26,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
27,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
28,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
29,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
30,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
31,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
32,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
33,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
34,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
35,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
36,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
37,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
38,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
39,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
40,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
41,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
42,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
43,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
44,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
45,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
46,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
47,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
48,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
49,0,0,0,19,0,0,78,78,97,19,19,19,0,0,0,0,ws_delayed,15
0,85,7,7,85,7,0,0,7,85,78,85,78,0,7,0,0,ws_delayed,16
1,0,9,9,85,16,0,0,16,85,69,78,69,0,9,0,0,ws_delayed,16
2,0,9,9,85,25,0,0,25,85,60,69,60,0,9,0,0,ws_delayed,16
3,0,6,6,85,31,0,0,31,85,54,60,54,0,6,0,0,ws_delayed,16
4,0,4,4,82,32,3,3,35,85,50,54,50,0,4,0,0,ws_delayed,16
5,0,3,3,73,26,9,12,38,85,47,50,47,0,3,0,0,ws_delayed,16
6,0,4,4,69,26,4,16,42,85,43,47,43,0,4,0,0,ws_delayed,16
7,0,1,1,61,19,8,24,43,85,42,43,42,0,1,0,0,ws_delayed,16
8,0,0,0,53,11,8,32,43,85,42,42,42,0,0,0,0,ws_delayed,16
9,0,0,0,49,7,4,36,43,85,42,42,42,0,0,0,0,ws_delayed,16
10,0,0,0,46,4,3,39,43,85,42,42,42,0,0,0,0,ws_delayed,16
11,0,0,0,44,2,2,41,43,85,42,42,42,0,0,0,0,ws_delayed,16
12,0,0,0,43,1,1,42,43,85,42,42,42,0,0,0,0,ws_delayed,16
13,0,0,0,42,0,1,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
14,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
15,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
16,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
17,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
18,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
19,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
20,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
21,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
22,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
23,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
24,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
25,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
26,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
27,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
28,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
29,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
30,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
31,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
32,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
33,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
34,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
35,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
36,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
37,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
38,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
39,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
40,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
41,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
42,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
43,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
44,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
45,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
46,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
47,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
48,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
49,0,0,0,42,0,0,43,43,85,42,42,42,0,0,0,0,ws_delayed,16
0,96,11,11,96,11,0,0,11,96,85,96,85,0,11,0,0,ws_delayed,17
1,0,16,16,96,27,0,0,27,96,69,85,69,0,16,0,0,ws_delayed,17
2,0,17,17,96,44,0,0,44,96,52,69,52,0,17,0,0,ws_delayed,17
3,0,11,11,96,55,0,0,55,96,41,52,41,0,11,0,0,ws_delayed,17
4,0,6,6,89,54,7,7,61,96,35,41,35,0,6,0,0,ws_delayed,17
5,0,4,4,77,46,12,19,65,96,31,35,31,0,4,0,0,ws_delayed,17
6,0,3,3,63,35,14,33,68,96,28,31,28,0,3,0,0,ws_delayed,17
7,0,0,0,55,27,8,41,68,96,28,28,28,0,0,0,0,ws_delayed,17
8,0,0,0,45,17,10,51,68,96,28,28,28,0,0,0,0,ws_delayed,17
9,0,0,0,39,11,6,57,68,96,28,28,28,0,0,0,0,ws_delayed,17
10,0,0,0,34,6,5,62,68,96,28,28,28,0,0,0,0,ws_delayed,17
11,0,0,0,32,4,2,64,68,96,28,28,28,0,0,0,0,ws_delayed,17
12,0,0,0,29,1,3,67,68,96,28,28,28,0,0,0,0,ws_delayed,17
13,0,0,0,29,1,0,67,68,96,28,28,28,0,0,0,0,ws_delayed,17
14,0,0,0,28,0,1,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
15,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
16,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
17,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
18,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
19,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
20,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
21,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
22,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
23,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
24,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
25,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
26,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
27,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
28,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
29,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
30,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
31,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
32,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
33,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
34,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
35,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
36,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
37,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
38,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
39,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
40,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
41,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
42,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
43,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
44,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
45,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
46,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
47,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
48,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
49,0,0,0,28,0,0,68,68,96,28,28,28,0,0,0,0,ws_delayed,17
0,87,2,2,87,2,0,0,2,87,85,87,85,0,2,0,0,ws_delayed,18
1,0,2,2,87,4,0,0,4,87,83,85,83,0,2,0,0,ws_delayed,18
2,0,0,0,87,4,0,0,4,87,83,83,83,0,0,0,0,ws_delayed,18
3,0,0,0,87,4,0,0,4,87,83,83,83,0,0,0,0,ws_delayed,18
4,0,0,0,85,2,2,2,4,87,83,83,83,0,0,0,0,ws_delayed,18
5,0,0,0,83,0,2,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
6,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
7,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
8,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
9,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
10,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
11,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
12,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
13,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
14,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
15,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
16,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
17,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
18,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
19,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
20,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
21,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
22,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
23,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
24,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
25,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
26,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
27,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
28,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
29,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
30,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
31,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
32,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
33,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
34,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
35,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
36,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
37,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
38,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
39,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
40,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
41,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
42,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
43,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
44,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
45,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
46,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
47,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
48,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
49,0,0,0,83,0,0,4,4,87,83,83,83,0,0,0,0,ws_delayed,18
0,102,7,7,102,7,0,0,7,102,95,102,95,0,7,0,0,ws_delayed,19
1,0,9,9,102,16,0,0,16,102,86,95,86,0,9,0,0,ws_delayed,19
2,0,16,16,102,32,0,0,32,102,70,86,70,0,16,0,0,ws_delayed,19
3,0,10,10,102,42,0,0,42,102,60,70,60,0,10,0,0,ws_delayed,19
4,0,13,13,97,50,5,5,55,102,47,60,47,0,13,0,0,ws_delayed,19
5,0,11,11,90,54,7,12,66,102,36,47,36,0,11,0,0,ws_delayed,19
6,0,10,10,78,52,12,24,76,102,26,36,26,0,10,0,0,ws_delayed,19
7,0,5,5,68,47,10,34,81,102,21,26,21,0,5,0,0,ws_delayed,19
8,0,1,1,61,41,7,41,82,102,20,21,20,0,1,0,0,ws_delayed,19
9,0,1,1,50,31,11,52,83,102,19,20,19,0,1,0,0,ws_delayed,19
10,0,2,2,39,22,11,63,85,102,17,19,17,0,2,0,0,ws_delayed,19
11,0,2,2,30,15,9,72,87,102,15,17,15,0,2,0,0,ws_delayed,19
12,0,1,1,24,10,6,78,88,102,14,15,14,0,1,0,0,ws_delayed,19
13,0,1,1,20,7,4,82,89,102,13,14,13,0,1,0,0,ws_delayed,19
14,0,2,2,18,7,2,84,91,102,11,13,11,0,2,0,0,ws_delayed,19
15,0,1,1,16,6,2,86,92,102,10,11,10,0,1,0,0,ws_delayed,19
