variant,dependence_mean,grouping,period,metric,n,mean,low,high
no_objective,0.5,tails,late,domestic_use,20,-0.06443614800232449,-0.13440911967934036,0.008745041825005028
no_objective,0.5,tails,late,customer_use,20,0.03341373087696616,-0.050367685623200334,0.12215737601858917
no_objective,0.5,tails,late,resolved,20,0.11790652974476505,0.0413819810704002,0.19397441284205988
no_objective,0.5,tails,late,customer_success,20,0.09568278943278942,0.027668612637362627,0.15988501429126425
no_objective,0.5,tails,late,first_customer,20,0.058052066397654624,-0.04001568896789487,0.15389790846408483
no_objective,0.5,tails,late,both_use,20,-0.055188202320555255,-0.1254468704294072,0.01725352098881508
no_objective,0.5,tails,late,d_to_e,20,-0.02338146738882033,-0.09483760387896416,0.0502878648108427
no_objective,0.5,tails,late,firm_equal_resolved,20,0.12427579365079364,0.05017807539682541,0.19676884920634918
no_objective,0.7,halves,early,domestic_use,20,0.07130998075674344,0.01619499970997691,0.12262939027155478
no_objective,0.7,halves,early,customer_use,20,0.0347312142733801,-0.02115949804615005,0.09185854510481815
no_objective,0.7,halves,early,resolved,20,-0.05964419581368362,-0.13035554588184695,0.00827770703533124
no_objective,0.7,halves,early,customer_success,20,-0.04110031738127715,-0.1069262972579536,0.020468760202215983
no_objective,0.7,halves,early,first_customer,20,-0.023622059755876557,-0.091472110735113,0.05383466514206051
no_objective,0.7,halves,early,both_use,20,0.11123754988785613,0.04055325186294614,0.18005748214834438
no_objective,0.7,halves,early,d_to_e,20,0.04301338445023665,-0.011411453626072864,0.09486142571757218
no_objective,0.7,halves,early,firm_equal_resolved,20,-0.06657407407407409,-0.14297106481481486,0.004524966931216822
no_objective,0.7,halves,late,domestic_use,20,-0.07910873343165711,-0.14929362049540365,-0.00952821753788198
no_objective,0.7,halves,late,customer_use,20,0.08709324146411909,0.01760393583487412,0.1558422193512486
no_objective,0.7,halves,late,resolved,20,0.04683019902018083,-0.026738273795320115,0.12106465183717545
no_objective,0.7,halves,late,customer_success,20,0.03386928645829575,-0.03322244542523182,0.10464539580324213
no_objective,0.7,halves,late,first_customer,20,0.10429962373965604,0.055879725066730786,0.15917229021922202
no_objective,0.7,halves,late,both_use,20,-0.013716270763905044,-0.06801630574695382,0.04653512689790917
no_objective,0.7,halves,late,d_to_e,20,-0.023994261718972325,-0.07649988273731587,0.03172452151713954
no_objective,0.7,halves,late,firm_equal_resolved,20,0.04285052910052911,-0.02991071428571428,0.11719560185185182
no_objective,0.7,tails,early,domestic_use,20,0.08234940304793248,-0.026087297914503784,0.18550675141851614
no_objective,0.7,tails,early,customer_use,20,0.07480958991988405,0.018562703432188715,0.13230701610481016
no_objective,0.7,tails,early,resolved,20,-0.0730024428186193,-0.16839598014322282,0.015801194108179272
no_objective,0.7,tails,early,customer_success,20,-0.06790875790875792,-0.1524246656121656,0.014028100371850314
no_objective,0.7,tails,early,first_customer,20,0.013242982507688386,-0.08185098235098236,0.1144655797633738
no_objective,0.7,tails,early,both_use,20,0.16989708820591173,0.07604395400351281,0.26243047128525054
no_objective,0.7,tails,early,d_to_e,20,0.04938712023270848,-0.02878759975726887,0.12149023760145079
no_objective,0.7,tails,early,firm_equal_resolved,20,-0.07701388888888887,-0.17677827380952382,0.018922371031746033
no_objective,0.7,tails,late,domestic_use,20,-0.08770706417765244,-0.17597885192830048,0.001424653981639203
no_objective,0.7,tails,late,customer_use,20,0.06098251013692191,-0.021276714094728783,0.14240824800199797
no_objective,0.7,tails,late,resolved,20,0.07658531011472189,-0.010316417650976486,0.16420333302318593
no_objective,0.7,tails,late,customer_success,20,0.08619200244200244,-0.0043656204906205,0.18247507700632695
no_objective,0.7,tails,late,first_customer,20,0.07570068820068822,-0.025365172817378698,0.17699106041017806
no_objective,0.7,tails,late,both_use,20,-0.051929349245525724,-0.12696058741095506,0.027113533831364684
no_objective,0.7,tails,late,d_to_e,20,-0.028974130444718693,-0.09825529872496783,0.046266180918754375
no_objective,0.7,tails,late,firm_equal_resolved,20,0.08294642857142856,0.003326636904761885,0.165860119047619
no_objective,0.9,halves,early,domestic_use,20,0.03977085832946311,-0.016472915758599417,0.09693006563323266
no_objective,0.9,halves,early,customer_use,20,0.04342878941327587,-0.013068283729915944,0.0975650074766228
no_objective,0.9,halves,early,resolved,20,-0.05790599177747515,-0.1288575249373725,0.015026157906561102
no_objective,0.9,halves,early,customer_success,20,-0.033826059776137174,-0.09984349536879528,0.028967717122273997
no_objective,0.9,halves,early,first_customer,20,0.018206776677802395,-0.050108830196058045,0.09100971003129767
no_objective,0.9,halves,early,both_use,20,0.09222275698643649,0.025091570471628768,0.16209349601734807
no_objective,0.9,halves,early,d_to_e,20,0.02074260770114855,-0.02337951145543854,0.06121780484522353
no_objective,0.9,halves,early,firm_equal_resolved,20,-0.06207010582010584,-0.13520833333333337,0.012834821428571385
no_objective,0.9,halves,late,domestic_use,20,-0.06284654238576368,-0.13275428870884393,0.007222619477372732
no_objective,0.9,halves,late,customer_use,20,0.036688408807805765,-0.028676473192251736,0.09873631466143075
no_objective,0.9,halves,late,resolved,20,0.04084284485238515,-0.028806600357967903,0.11965994460765376
no_objective,0.9,halves,late,customer_success,20,0.01112647414505,-0.05763717886860301,0.08547913796622185
no_objective,0.9,halves,late,first_customer,20,0.07885762199616689,0.020178921823566103,0.14185003698188933
no_objective,0.9,halves,late,both_use,20,-0.031233731999144598,-0.07406715719234441,0.014235760154644306
no_objective,0.9,halves,late,d_to_e,20,-0.029717914487062437,-0.08124601401261915,0.019055397566418546
no_objective,0.9,halves,late,firm_equal_resolved,20,0.042619047619047605,-0.029412863756613776,0.12238095238095234
no_objective,0.9,tails,early,domestic_use,20,0.044429822628352045,-0.06020752664410754,0.15097749564569418
no_objective,0.9,tails,early,customer_use,20,0.05998330509359924,-0.0008176854803693025,0.12151799477075212
no_objective,0.9,tails,early,resolved,20,-0.06801848886407709,-0.1613042554871599,0.025227453000430822
no_objective,0.9,tails,early,customer_success,20,-0.051424963924963915,-0.1485416389166389,0.0371960678210678
no_objective,0.9,tails,early,first_customer,20,0.05495409818939231,-0.03509023186780539,0.14658953138364902
no_objective,0.9,tails,early,both_use,20,0.12207546538428893,0.0241870878304702,0.22754287358882933
no_objective,0.9,tails,early,d_to_e,20,0.00919587357087356,-0.0488029122633902,0.06567355173421346
no_objective,0.9,tails,early,firm_equal_resolved,20,-0.07015873015873017,-0.17069642857142855,0.031293650793650755
no_objective,0.9,tails,late,domestic_use,20,-0.047013472638472664,-0.14027205698713058,0.04438136342823831
no_objective,0.9,tails,late,customer_use,20,0.03944816213198564,-0.05084928796693506,0.12990373290924753
no_objective,0.9,tails,late,resolved,20,0.04696678321678321,-0.033345581501831506,0.14063087708859767
no_objective,0.9,tails,late,customer_success,20,0.038984973359973356,-0.059962598165723156,0.14320100906038397
no_objective,0.9,tails,late,first_customer,20,0.057613754709342935,-0.056100949805913056,0.16746048436857255
no_objective,0.9,tails,late,both_use,20,-0.014424284865461323,-0.08811611305361307,0.05803483240615584
no_objective,0.9,tails,late,d_to_e,20,-0.006194438731203437,-0.07639528843297226,0.061006483304277374
no_objective,0.9,tails,late,firm_equal_resolved,20,0.058482142857142885,-0.02073511904761905,0.14606274801587302
no_perceived,0.1,halves,early,domestic_use,20,0.041888297358330336,-0.013009283858817762,0.09093515408165548
no_perceived,0.1,halves,early,customer_use,20,-0.005576242857589622,-0.06353759225502144,0.05597383942265256
no_perceived,0.1,halves,early,resolved,20,-0.03539795538213899,-0.09492636378714167,0.023710053125334436
no_perceived,0.1,halves,early,customer_success,20,0.016705586080586088,-0.03283732760295259,0.06686308136308133
no_perceived,0.1,halves,early,first_customer,20,-0.04949733729911077,-0.12275084114586826,0.03403671620379999
no_perceived,0.1,halves,early,both_use,20,0.03768769361985137,-0.02196670992004735,0.09946773136522136
no_perceived,0.1,halves,early,d_to_e,20,0.03562693619851379,-0.027081252007945564,0.09323307236354073
no_perceived,0.1,halves,early,firm_equal_resolved,20,-0.05146825396825398,-0.10925000000000003,0.00698082010582003
no_perceived,0.1,halves,late,domestic_use,20,-0.055756524924649845,-0.10932546504577142,0.000601887420854842
no_perceived,0.1,halves,late,customer_use,20,0.014543161068601918,-0.05484813971615273,0.08734757094190554
no_perceived,0.1,halves,late,resolved,20,0.023901495120619495,-0.042532791583799454,0.08957298682639615
no_perceived,0.1,halves,late,customer_success,20,0.028947906668494894,-0.0294712550521374,0.0860380928303722
no_perceived,0.1,halves,late,first_customer,20,0.06734878312673104,0.006617822310950584,0.13321257508490186
no_perceived,0.1,halves,late,both_use,20,-0.04592748109229132,-0.1056216509252963,0.01683732846512151
no_perceived,0.1,halves,late,d_to_e,20,-0.05563938036208869,-0.12417168325880387,0.011059445822570024
no_perceived,0.1,halves,late,firm_equal_resolved,20,0.02423280423280425,-0.049912367724867734,0.09515244708994713
no_perceived,0.1,tails,early,domestic_use,20,0.05438328828034713,-0.028823886081239005,0.1275744323078882
no_perceived,0.1,tails,early,customer_use,20,0.013146355278708222,-0.064745425530352,0.09508157610363495
no_perceived,0.1,tails,early,resolved,20,-0.03095883691471927,-0.09207171015259251,0.03419047557834321
no_perceived,0.1,tails,early,customer_success,20,0.020735930735930736,-0.019849296536796537,0.06437274531024531
no_perceived,0.1,tails,early,first_customer,20,-0.03924433001638884,-0.14286091747304985,0.07158339689313954
no_perceived,0.1,tails,early,both_use,20,0.07542705252264077,0.007155748357035129,0.14687365514387554
no_perceived,0.1,tails,early,d_to_e,20,0.04881925672366848,-0.024479912244618117,0.12607082715079038
no_perceived,0.1,tails,early,firm_equal_resolved,20,-0.042301587301587285,-0.10669618055555556,0.031195188492063413
no_perceived,0.1,tails,late,domestic_use,20,-0.07116772116772119,-0.13394343156843158,-0.006333787944082137
no_perceived,0.1,tails,late,customer_use,20,-0.048908550599727096,-0.12788713390367806,0.03582885476451648
no_perceived,0.1,tails,late,resolved,20,0.07228213371595724,0.0016905166932740454,0.14793405379342878
no_perceived,0.1,tails,late,customer_success,20,0.07846431346431346,0.005792613636363633,0.14980168789543785
no_perceived,0.1,tails,late,first_customer,20,0.031104944891709597,-0.06820288259534585,0.13042397553426963
no_perceived,0.1,tails,late,both_use,20,-0.1065272513434278,-0.1755192149557958,-0.03694232258754323
no_perceived,0.1,tails,late,d_to_e,20,-0.07828043688337805,-0.1560053879943586,-0.001365891257435363
no_perceived,0.1,tails,late,firm_equal_resolved,20,0.0842857142857143,0.008906001984126983,0.16171626984126983
no_perceived,0.3,halves,early,domestic_use,20,0.05538616422576244,-0.0038606639820653326,0.1119420821280804
no_perceived,0.3,halves,early,customer_use,20,-0.0016628856833628748,-0.056853504029463535,0.05920434819271294
no_perceived,0.3,halves,early,resolved,20,-0.04596440568114078,-0.10918308980984395,0.01966452062631097
no_perceived,0.3,halves,early,customer_success,20,-0.006440773279008574,-0.06211028493565257,0.049953365874321726
no_perceived,0.3,halves,early,first_customer,20,-0.046007469678808366,-0.11807253203401535,0.036354720011054116
no_perceived,0.3,halves,early,both_use,20,0.054495052927210685,-0.014254908831988506,0.11728996538199907
no_perceived,0.3,halves,early,d_to_e,20,0.03605042575243812,-0.026091068142290553,0.09340025880766971
no_perceived,0.3,halves,early,firm_equal_resolved,20,-0.05845238095238096,-0.12514120370370369,0.00696461640211641
no_perceived,0.3,halves,late,domestic_use,20,-0.04388026164283062,-0.11110176494103292,0.02396849772907913
no_perceived,0.3,halves,late,customer_use,20,-0.0039088772947637185,-0.0726444993970822,0.0689103114765426
no_perceived,0.3,halves,late,resolved,20,0.027091259133845597,-0.0351698173505239,0.09542261261648749
no_perceived,0.3,halves,late,customer_success,20,0.02737346910915024,-0.039963416200887183,0.09061091510506174
no_perceived,0.3,halves,late,first_customer,20,0.027899391779456374,-0.0290748618487337,0.08288478887411689
no_perceived,0.3,halves,late,both_use,20,-0.051976507231420443,-0.10983987633434908,0.007669984751146742
no_perceived,0.3,halves,late,d_to_e,20,-0.03273946134517882,-0.09678036811250398,0.031173300535108934
no_perceived,0.3,halves,late,firm_equal_resolved,20,0.024001322751322756,-0.044267691798941806,0.09218766534391531
no_perceived,0.3,tails,early,domestic_use,20,0.0610659520218344,-0.036237747342526695,0.14904833809980872
no_perceived,0.3,tails,early,customer_use,20,0.01221498272968861,-0.06307905880883824,0.08801198107448108
no_perceived,0.3,tails,early,resolved,20,-0.03816777177071294,-0.11140384166487109,0.040144045905075275
no_perceived,0.3,tails,early,customer_success,20,0.0008279220779220831,-0.05741756854256855,0.059326884920634905
no_perceived,0.3,tails,early,first_customer,20,-0.0354044607353431,-0.14141522529757825,0.0726770424224468
no_perceived,0.3,tails,early,both_use,20,0.07995285351903,0.00044387577291988433,0.15840147556691675
no_perceived,0.3,tails,early,d_to_e,20,0.04404801489360313,-0.03283824763879912,0.12231273873185634
no_perceived,0.3,tails,early,firm_equal_resolved,20,-0.05024801587301586,-0.13046428571428567,0.03656870039682538
no_perceived,0.3,tails,late,domestic_use,20,-0.054684135309135316,-0.13761892417223304,0.030530291909887458
no_perceived,0.3,tails,late,customer_use,20,-0.06056710038327684,-0.15126145668057436,0.03355324638596691
no_perceived,0.3,tails,late,resolved,20,0.07540151433533787,0.007244287473147765,0.1468080601996043
no_perceived,0.3,tails,late,customer_success,20,0.09064907314907315,0.02306425865800865,0.15303016081141074
no_perceived,0.3,tails,late,first_customer,20,-0.017492132050955587,-0.1228156228983435,0.08537272041683801
no_perceived,0.3,tails,late,both_use,20,-0.1091625327287092,-0.1866706154344022,-0.03267195029235471
no_perceived,0.3,tails,late,d_to_e,20,-0.04015143353378646,-0.11607848197554081,0.03530666555666556
no_perceived,0.3,tails,late,firm_equal_resolved,20,0.0816468253968254,0.010062996031746027,0.15317757936507934
no_perceived,0.5,halves,early,domestic_use,20,0.0697399324475647,0.011288535409743257,0.12401491285916974
no_perceived,0.5,halves,early,customer_use,20,-0.015851981611589232,-0.06640664872711792,0.03959221088060769
no_perceived,0.5,halves,early,resolved,20,-0.050840085566159085,-0.12265738696881223,0.02000864897654503
no_perceived,0.5,halves,early,customer_success,20,-0.026753630356571544,-0.09428063460232579,0.045139806272159154
no_perceived,0.5,halves,early,first_customer,20,-0.052855295765764886,-0.12602783261994213,0.031143738702574735
no_perceived,0.5,halves,early,both_use,20,0.06150755130774312,0.0020384559811720197,0.11537106488805908
no_perceived,0.5,halves,early,d_to_e,20,0.028709155911168287,-0.030444958419017006,0.08312061036882679
no_perceived,0.5,halves,early,firm_equal_resolved,20,-0.05939153439153437,-0.13533118386243387,0.010628968253968146
no_perceived,0.5,halves,late,domestic_use,20,-0.06898212821637913,-0.13897127768961756,-0.0016344791934352464
no_perceived,0.5,halves,late,customer_use,20,-0.0025732736232971704,-0.0668131142413452,0.059195086131151625
no_perceived,0.5,halves,late,resolved,20,0.06789754310988663,-0.004011984487904445,0.14159546459003822
no_perceived,0.5,halves,late,customer_success,20,0.05961490994385733,-0.023609239342743574,0.14166506927347675
no_perceived,0.5,halves,late,first_customer,20,0.04110621641000898,-0.009140478989945622,0.09270316623026013
no_perceived,0.5,halves,late,both_use,20,-0.07343565394051663,-0.12276244002385645,-0.01982431767303349
no_perceived,0.5,halves,late,d_to_e,20,-0.033398561092143696,-0.09451734803032924,0.024986612408554616
no_perceived,0.5,halves,late,firm_equal_resolved,20,0.06255952380952381,-0.010345238095238109,0.13644080687830684
no_perceived,0.5,tails,early,domestic_use,20,0.07302678938708354,-0.03369944608087987,0.1724905661128088
no_perceived,0.5,tails,early,customer_use,20,-0.004840204729910619,-0.07664024374318491,0.06748984206153322
no_perceived,0.5,tails,early,resolved,20,-0.04164829859682802,-0.11716184622158889,0.034072190166859265
no_perceived,0.5,tails,early,customer_success,20,-0.01099025974025973,-0.09781807428682428,0.07583609446109445
no_perceived,0.5,tails,early,first_customer,20,-0.04147063720593133,-0.14808603304375365,0.06785095766161935
no_perceived,0.5,tails,early,both_use,20,0.08092467989526812,-0.0014596120790973802,0.1627200538432155
no_perceived,0.5,tails,early,d_to_e,20,0.03305900390459214,-0.03985883214008215,0.1084033454290807
no_perceived,0.5,tails,early,firm_equal_resolved,20,-0.0509623015873016,-0.13306646825396826,0.030679811507936475
no_perceived,0.5,tails,late,domestic_use,20,-0.06170367214484864,-0.14360192840247987,0.02117807641704695
no_perceived,0.5,tails,late,customer_use,20,-0.053607393423569905,-0.14099187617937625,0.03192715954388747
no_perceived,0.5,tails,late,resolved,20,0.12980731686614042,0.05334513413465621,0.21369090723410575
no_perceived,0.5,tails,late,customer_success,20,0.11569860694860692,0.02674395743145741,0.20332485569985564
no_perceived,0.5,tails,late,first_customer,20,0.0018902217063981714,-0.09182159660192749,0.09338638995808102
no_perceived,0.5,tails,late,both_use,20,-0.11962690903867372,-0.18729993444055942,-0.0440466051513849
no_perceived,0.5,tails,late,d_to_e,20,-0.04420573299249771,-0.11593578755803016,0.03165623989980603
no_perceived,0.5,tails,late,firm_equal_resolved,20,0.13340277777777781,0.05906448412698415,0.21486532738095235
no_perceived,0.7,halves,early,domestic_use,20,0.06027513697733444,0.005163857743274133,0.1133560296310119
no_perceived,0.7,halves,early,customer_use,20,-0.0074957814933753865,-0.05585469557639643,0.046038278801829986
no_perceived,0.7,halves,early,resolved,20,-0.05232116647019395,-0.12660607378396194,0.024716025755701337
no_perceived,0.7,halves,early,customer_success,20,-0.03257845504169034,-0.11231978978945892,0.05172816991015517
no_perceived,0.7,halves,early,first_customer,20,-0.05939038348506316,-0.13412175189922032,0.025850579108975164
no_perceived,0.7,halves,early,both_use,20,0.06110071034169162,0.0003969950463716098,0.11922998513209801
no_perceived,0.7,halves,early,d_to_e,20,0.04360044374868038,-0.01272680923662718,0.09659728856697657
no_perceived,0.7,halves,early,firm_equal_resolved,20,-0.05716269841269839,-0.13320039682539683,0.01824735449735449
no_perceived,0.7,halves,late,domestic_use,20,-0.0514945442153007,-0.11785722326601396,0.015534853145370158
no_perceived,0.7,halves,late,customer_use,20,0.0031110894534639166,-0.05684754063455353,0.06322076045850696
no_perceived,0.7,halves,late,resolved,20,0.024903836404543078,-0.06474721541111073,0.12109526713396679
no_perceived,0.7,halves,late,customer_success,20,0.007154288779675777,-0.09468296772993949,0.10828741046320381
no_perceived,0.7,halves,late,first_customer,20,0.04799675285827526,-0.005015951160645971,0.09757513606562514
no_perceived,0.7,halves,late,both_use,20,-0.05750486847883875,-0.10790731161925973,-0.005498440342869747
no_perceived,0.7,halves,late,d_to_e,20,-0.045990248814316674,-0.10159664480130519,0.010744237129530355
no_perceived,0.7,halves,late,firm_equal_resolved,20,0.024728835978835986,-0.06590641534391536,0.12202347883597882
no_perceived,0.7,tails,early,domestic_use,20,0.0668355500708442,-0.03830097843333136,0.1669296157274098
no_perceived,0.7,tails,early,customer_use,20,0.012191533956239824,-0.05670061821348587,0.08569203243651766
no_perceived,0.7,tails,early,resolved,20,-0.045762191240132415,-0.13219741900256607,0.037056036385999594
no_perceived,0.7,tails,early,customer_success,20,-0.023576839826839818,-0.12055790043290042,0.08182039141414142
no_perceived,0.7,tails,early,first_customer,20,-0.043007274588156945,-0.1531819406084112,0.07059448955864388
no_perceived,0.7,tails,early,both_use,20,0.08857253857253859,0.001535755706711599,0.17351976373299907
no_perceived,0.7,tails,early,d_to_e,20,0.0516273799729682,-0.02146335935306525,0.12777216727308635
no_perceived,0.7,tails,early,firm_equal_resolved,20,-0.04904761904761905,-0.13656249999999998,0.036639136904761734
no_perceived,0.7,tails,late,domestic_use,20,-0.04062564478005655,-0.12143647171864087,0.044724606990231966
no_perceived,0.7,tails,late,customer_use,20,-0.03406499138116785,-0.12141983629115981,0.05591816914702942
no_perceived,0.7,tails,late,resolved,20,0.06333122351504702,-0.032883948669794265,0.16014118765221705
no_perceived,0.7,tails,late,customer_success,20,0.0482001332001332,-0.07674521312021312,0.17171834068709066
no_perceived,0.7,tails,late,first_customer,20,0.0024603664309546655,-0.09017126929443108,0.09045762591166996
no_perceived,0.7,tails,late,both_use,20,-0.08901573508191155,-0.1576890740999197,-0.01612394407063527
no_perceived,0.7,tails,late,d_to_e,20,-0.0394001423413188,-0.1048138569967614,0.03247988622896709
no_perceived,0.7,tails,late,firm_equal_resolved,20,0.0719642857142857,-0.027546378968253966,0.16595783730158722
no_perceived,0.9,halves,early,domestic_use,20,0.060771909866505366,-0.0012698945975484763,0.12114134871625994
no_perceived,0.9,halves,early,customer_use,20,0.0012675567765418172,-0.049171433925747694,0.058854411013243735
no_perceived,0.9,halves,early,resolved,20,-0.029862384711876556,-0.11490886081176452,0.055739302239167565
no_perceived,0.9,halves,early,customer_success,20,-0.026784171925425825,-0.12293014502911952,0.073947708326675
no_perceived,0.9,halves,early,first_customer,20,-0.05695460654270725,-0.12975961889375753,0.02494913554363206
no_perceived,0.9,halves,early,both_use,20,0.07023053654927056,0.008988699360803182,0.12924298220605765
no_perceived,0.9,halves,early,d_to_e,20,0.0499280050762417,-0.0044351712323512146,0.09937408424208041
no_perceived,0.9,halves,early,firm_equal_resolved,20,-0.0379563492063492,-0.12108382936507937,0.04417476851851838
no_perceived,0.9,halves,late,domestic_use,20,-0.0663242919211926,-0.12415622251214821,-0.013761321978170702
no_perceived,0.9,halves,late,customer_use,20,0.03611293695759977,-0.031021488735134165,0.108543285053776
no_perceived,0.9,halves,late,resolved,20,0.059135955904447625,-0.017605475624997934,0.1375545433610133
no_perceived,0.9,halves,late,customer_success,20,0.04865069828692119,-0.03756014752468895,0.12924735398008422
no_perceived,0.9,halves,late,first_customer,20,0.07808964376958051,0.019788816689042976,0.1339757154708149
no_perceived,0.9,halves,late,both_use,20,-0.04661280589484253,-0.09352934784186888,0.00027009879128472934
no_perceived,0.9,halves,late,d_to_e,20,-0.03479846393865779,-0.08905627057962082,0.016674391205237345
no_perceived,0.9,halves,late,firm_equal_resolved,20,0.05904100529100531,-0.017024470899470893,0.13747751322751325
no_perceived,0.9,tails,early,domestic_use,20,0.059474230834524945,-0.05314337521138992,0.1655723411596573
no_perceived,0.9,tails,early,customer_use,20,0.00892984466513878,-0.05889089280817221,0.08034355228105232
no_perceived,0.9,tails,early,resolved,20,-0.04294107444842741,-0.13469705845624966,0.05007867224687077
no_perceived,0.9,tails,early,customer_success,20,-0.034812548562548576,-0.150481240981241,0.08757679473304465
no_perceived,0.9,tails,early,first_customer,20,-0.046578703159585524,-0.15719969144417675,0.06491333615322586
no_perceived,0.9,tails,early,both_use,20,0.0844621350871351,-0.0028005717729982314,0.17711835764317385
no_perceived,0.9,tails,early,d_to_e,20,0.051937119253295735,-0.02089694282433253,0.12859801809709892
no_perceived,0.9,tails,early,firm_equal_resolved,20,-0.05043650793650793,-0.1449965277777778,0.044322916666666635
no_perceived,0.9,tails,late,domestic_use,20,-0.06349897243279598,-0.1446639325747782,0.017128848377929107
no_perceived,0.9,tails,late,customer_use,20,-0.0010306237879767644,-0.09250807433987585,0.09069221893302758
no_perceived,0.9,tails,late,resolved,20,0.1000885838018191,0.028693113361311896,0.17649378878882557
no_perceived,0.9,tails,late,customer_success,20,0.10458638583638584,0.00766696844821844,0.19725643800643794
no_perceived,0.9,tails,late,first_customer,20,0.03093970571911748,-0.06136449069721128,0.11927713769074044
no_perceived,0.9,tails,late,both_use,20,-0.08908753827871474,-0.16169610536522297,-0.014240760465025221
no_perceived,0.9,tails,late,d_to_e,20,-0.023570604232368942,-0.09379674124894713,0.05342391085221965
no_perceived,0.9,tails,late,firm_equal_resolved,20,0.10561507936507937,0.02964657738095236,0.18444171626984124
