variant,grouping,metric,contrast,n,mean,low,high
no_objective,halves,first_customer,middle_minus_high,20,0.0012793692992071047,-0.044455530665043215,0.046682022484813894
no_objective,halves,first_customer,middle_minus_endpoint_average,20,-0.011691473656240112,-0.05795639890269781,0.038275982496614874
no_objective,halves,both_use,middle_minus_low,20,-0.041585157917268585,-0.08917693397872636,0.013432395963898312
no_objective,halves,both_use,middle_minus_high,20,0.011659430535961694,-0.03800569900226229,0.057468909415579535
no_objective,halves,both_use,middle_minus_endpoint_average,20,-0.01496286369065344,-0.05523151229517015,0.028207817580260024
no_objective,halves,d_to_e,middle_minus_low,20,-0.00998449972874525,-0.05249540161654427,0.034133658676354504
no_objective,halves,d_to_e,middle_minus_high,20,0.008448858064132661,-0.036824861426870865,0.05255299181336078
no_objective,halves,d_to_e,middle_minus_endpoint_average,20,-0.0007678208323062957,-0.03768782468260862,0.03591268900424743
no_objective,halves,firm_equal_resolved,middle_minus_low,20,0.0408531746031746,-0.013435350529100555,0.09531696428571425
no_objective,halves,firm_equal_resolved,middle_minus_high,20,0.004417989417989425,-0.04129001322751322,0.045749173280423314
no_objective,halves,firm_equal_resolved,middle_minus_endpoint_average,20,0.022635582010582016,-0.017589451058201058,0.059874669312169324
no_objective,tails,domestic_use,middle_minus_low,20,0.00994174534615711,-0.05528845419286598,0.07542013501204675
no_objective,tails,domestic_use,middle_minus_high,20,-0.01742267536385183,-0.07174768062819531,0.03251575813891991
no_objective,tails,domestic_use,middle_minus_endpoint_average,20,-0.00374046500884736,-0.0554464864179938,0.04806007100538345
no_objective,tails,customer_use,middle_minus_low,20,-0.03379879107820287,-0.11609498752881109,0.05638217787114843
no_objective,tails,customer_use,middle_minus_high,20,-0.006034431255019473,-0.05010263021292432,0.04207990416446298
no_objective,tails,customer_use,middle_minus_endpoint_average,20,-0.01991661116661117,-0.07339180498831235,0.03868367355683523
no_objective,tails,resolved,middle_minus_low,20,0.08076139138639139,0.01915761862728776,0.13886909322295354
no_objective,tails,resolved,middle_minus_high,20,0.07093974652798184,-0.0027273550591565285,0.14122954159810777
no_objective,tails,resolved,middle_minus_endpoint_average,20,0.07585056895718663,0.017182379099658526,0.13492165697864228
no_objective,tails,customer_success,middle_minus_low,20,0.050736901986901964,-0.05067002095127097,0.1507087183649683
no_objective,tails,customer_success,middle_minus_high,20,0.056697816072816064,-0.030896325896325894,0.12954986853424347
no_objective,tails,customer_success,middle_minus_endpoint_average,20,0.05371735902985901,-0.03235656444250197,0.13099592161310905
no_objective,tails,first_customer,middle_minus_low,20,-0.03818722127545656,-0.12070500404415846,0.04315625999817179
no_objective,tails,first_customer,middle_minus_high,20,0.0004383116883116933,-0.05496480082417581,0.05708891108891108
no_objective,tails,first_customer,middle_minus_endpoint_average,20,-0.01887445479357243,-0.07100181517828576,0.03475780898023545
no_objective,tails,both_use,middle_minus_low,20,-0.02589563214563214,-0.10151356894739247,0.06622631535131535
no_objective,tails,both_use,middle_minus_high,20,-0.04076391745509394,-0.11084468778770253,0.019620087939021747
no_objective,tails,both_use,middle_minus_endpoint_average,20,-0.03332977480036303,-0.09123769311774826,0.030805434659294906
no_objective,tails,d_to_e,middle_minus_low,20,0.007788155471979016,-0.06452485902577815,0.07684007628401003
no_objective,tails,d_to_e,middle_minus_high,20,-0.01718702865761689,-0.06684217773647921,0.03581021858043902
no_objective,tails,d_to_e,middle_minus_endpoint_average,20,-0.004699436592818936,-0.047992372823255164,0.040156569839474264
no_objective,tails,firm_equal_resolved,middle_minus_low,20,0.06831349206349205,0.010383680555555521,0.12314062499999996
no_objective,tails,firm_equal_resolved,middle_minus_high,20,0.06579365079365078,-0.005404017857142882,0.13208060515873002
no_objective,tails,firm_equal_resolved,middle_minus_endpoint_average,20,0.06705357142857142,0.010620659722222205,0.12183122519841263
no_perceived,halves,domestic_use,middle_minus_low,20,-0.013225603291729277,-0.08179316779412685,0.05328373443198782
no_perceived,halves,domestic_use,middle_minus_high,20,-0.0026578362951865248,-0.057321627071534514,0.05291754654803814
no_perceived,halves,domestic_use,middle_minus_endpoint_average,20,-0.007941719793457902,-0.06455754296942753,0.04933731939355381
no_perceived,halves,customer_use,middle_minus_low,20,-0.017116434691899093,-0.07770959522209482,0.03703648267997649
no_perceived,halves,customer_use,middle_minus_high,20,-0.038686210580896954,-0.08349917132184682,0.007780800913389425
no_perceived,halves,customer_use,middle_minus_endpoint_average,20,-0.027901322636398006,-0.07269809937119745,0.012146038880672576
no_perceived,halves,resolved,middle_minus_low,20,0.04399604798926713,-0.021663015844729804,0.10751953645423915
no_perceived,halves,resolved,middle_minus_high,20,0.00876158720543901,-0.050686851876091274,0.06024533328387522
no_perceived,halves,resolved,middle_minus_endpoint_average,20,0.026378817597353065,-0.021271512408010847,0.070516075922776
no_perceived,halves,customer_success,middle_minus_low,20,0.03066700327536242,-0.050088005502624294,0.11758675889921044
no_perceived,halves,customer_success,middle_minus_high,20,0.010964211656936137,-0.052698512621064834,0.06733141177815134
no_perceived,halves,customer_success,middle_minus_endpoint_average,20,0.020815607466149282,-0.03971072693162956,0.08077285682744756
no_perceived,halves,first_customer,middle_minus_low,20,-0.026242566716722048,-0.08542779730729401,0.03258313081490829
no_perceived,halves,first_customer,middle_minus_high,20,-0.03698342735957152,-0.08591003528691138,0.012078526285609546
no_perceived,halves,first_customer,middle_minus_endpoint_average,20,-0.03161299703814678,-0.07406326461874188,0.008554170449470856
no_perceived,halves,both_use,middle_minus_low,20,-0.02750817284822532,-0.10261968460152938,0.04695588433175088
no_perceived,halves,both_use,middle_minus_high,20,-0.026822848045674114,-0.07253769818203959,0.017637675335285596
no_perceived,halves,both_use,middle_minus_endpoint_average,20,-0.02716551044694972,-0.08370671694172607,0.027405800429309457
