variant,dependence_mean,seed,period,grouping,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved
no_objective,0.3,0,early,halves,0.05714285714285705,0.16666666666666663,-0.02142857142857152,0.01428571428571418,0.12619047619047613,0.22380952380952385,0.040476190476190416,-0.03769841269841262
no_objective,0.3,0,early,tails,0.20879120879120894,0.12637362637362637,0.10439560439560441,-0.0222222222222222,0.10989010989010994,0.3351648351648352,0.016483516483516508,0.0892857142857143
no_objective,0.3,0,late,halves,-0.1760869565217391,0.034782608695652195,0.16521739130434787,0.025641025641025605,0.14565217391304353,-0.14130434782608697,-0.1108695652173913,0.17156084656084658
no_objective,0.3,0,late,tails,-0.1333333333333333,0.0,0.1333333333333333,0.0,0.13333333333333336,-0.1333333333333333,-0.1333333333333333,0.14484126984126988
no_objective,0.3,1,early,halves,0.10454545454545461,0.08181818181818179,-0.18181818181818182,-0.1,-0.12727272727272732,0.18636363636363634,0.16363636363636358,-0.19246031746031744
no_objective,0.3,1,early,tails,0.07619047619047614,0.09523809523809523,-0.22857142857142848,-0.125,-0.02380952380952378,0.17142857142857149,0.11904761904761912,-0.2410714285714286
no_objective,0.3,1,late,halves,-0.065359477124183,-0.07516339869281041,-0.15032679738562094,0.027972027972027996,0.022875816993464027,-0.19607843137254904,-0.042483660130719,-0.2253968253968254
no_objective,0.3,1,late,tails,-0.05555555555555558,-0.16666666666666674,-0.1388888888888889,-0.03333333333333341,-0.16666666666666669,-0.3055555555555556,0.0,-0.1714285714285714
no_objective,0.3,2,early,halves,0.022727272727272707,0.15454545454545454,-0.2863636363636364,-0.2142857142857143,0.03636363636363643,0.1772727272727273,0.1636363636363637,-0.30158730158730157
no_objective,0.3,2,early,tails,0.11666666666666659,0.35,-0.41666666666666663,-0.2777777777777778,-0.08333333333333331,0.4666666666666666,0.4333333333333334,-0.41666666666666663
no_objective,0.3,2,late,halves,0.04761904761904767,-0.02380952380952389,-0.07142857142857151,0.05714285714285722,-0.2857142857142857,-0.047619047619047616,0.2142857142857143,-0.06190476190476202
no_objective,0.3,2,late,tails,0.02857142857142858,-0.24285714285714288,-0.05714285714285705,0.23333333333333342,-0.5285714285714286,-0.2142857142857143,0.2857142857142857,-0.05714285714285716
no_objective,0.3,3,early,halves,-0.11904761904761907,0.06349206349206349,0.19841269841269848,0.3285714285714285,-0.1428571428571429,-0.12698412698412698,0.1507936507936508,0.14074074074074083
no_objective,0.3,3,early,tails,-0.4444444444444444,0.13888888888888884,0.05555555555555558,0.375,0.04166666666666663,-0.3055555555555556,-0.013888888888888895,0.01666666666666672
no_objective,0.3,3,late,halves,-0.22077922077922074,0.2987012987012988,-0.012987012987012991,0.013888888888888895,0.2597402597402597,0.07792207792207789,-0.051948051948051896,0.019841269841269826
no_objective,0.3,3,late,tails,-0.2142857142857143,0.2857142857142857,0.0,0.0416666666666666,0.3571428571428572,0.0714285714285714,-0.2142857142857142,0.047619047619047616
no_objective,0.3,4,early,halves,0.125,0.09999999999999998,-0.21250000000000002,-0.0705128205128205,-0.25,0.2375,0.35,-0.2496031746031747
no_objective,0.3,4,early,tails,0.19480519480519487,-0.006493506493506551,-0.3376623376623376,-0.1111111111111111,-0.46103896103896114,0.20779220779220786,0.4545454545454545,-0.4077380952380953
no_objective,0.3,4,late,halves,-0.09130434782608687,-0.10434782608695659,0.2586956521739131,0.375,-0.12173913043478257,-0.15217391304347833,-0.026086956521739202,0.2638888888888889
no_objective,0.3,4,late,tails,-0.1923076923076923,-0.06043956043956045,0.2637362637362637,0.36363636363636365,0.03296703296703296,-0.25274725274725274,-0.09340659340659352,0.2767857142857143
no_objective,0.3,5,early,halves,0.06190476190476191,0.21190476190476182,-0.35952380952380963,-0.3295454545454545,0.1285714285714285,0.22142857142857142,-0.011904761904762001,-0.40608465608465605
no_objective,0.3,5,early,tails,0.12637362637362637,0.2692307692307693,-0.2747252747252747,-0.1857142857142857,0.1758241758241758,0.25274725274725274,0.016483516483516508,-0.3174603174603174
no_objective,0.3,5,late,halves,-0.09999999999999998,0.012499999999999956,-0.050000000000000044,0.15151515151515152,0.1375,-0.1375,-0.1875,-0.033333333333333326
no_objective,0.3,5,late,tails,-0.3090909090909092,0.24545454545454548,0.045454545454545525,0.4285714285714285,0.32727272727272727,-0.15454545454545449,-0.08181818181818179,0.033333333333333326
no_objective,0.3,6,early,halves,0.062200956937799035,-0.004784688995215336,0.14832535885167458,0.1071428571428572,-0.19138755980861238,0.1626794258373206,0.18660287081339713,0.1285714285714285
no_objective,0.3,6,early,tails,0.25,0.11111111111111105,0.2777777777777778,0.175,-0.2777777777777778,0.4444444444444444,0.3888888888888889,0.3
no_objective,0.3,6,late,halves,-0.14141414141414144,0.015151515151515138,-0.12121212121212122,-0.15000000000000008,0.16666666666666669,-0.08080808080808083,-0.15151515151515152,-0.1444444444444446
no_objective,0.3,6,late,tails,-0.20673076923076927,-0.08173076923076927,-0.11538461538461542,-0.027272727272727282,0.11538461538461542,-0.22596153846153844,-0.19711538461538458,-0.15000000000000002
no_objective,0.3,7,early,halves,0.059523809523809534,0.023809523809523836,0.12619047619047613,0.16363636363636358,-0.1166666666666667,0.08333333333333331,0.14047619047619042,0.11150793650793644
no_objective,0.3,7,early,tails,0.033333333333333326,0.11666666666666664,0.06666666666666671,0.25,-0.06666666666666671,0.15000000000000002,0.1833333333333333,0.021428571428571408
no_objective,0.3,7,late,halves,0.06956521739130428,-0.2282608695652174,0.3152173913043478,-0.11666666666666671,0.09130434782608698,-0.208695652173913,-0.3195652173913044,0.32275132275132273
