period,group,cases,customer_users,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved,firms_observed,variant,dependence_mean,seed
early,low,15,3,0.8666666666666667,0.2,0.4,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.39999999999999997,3,limited_access,0.1,11
early,high,16,10,0.75,0.625,0.5,0.3,0.3125,0.375,0.25,0.5111111111111112,3,limited_access,0.1,11
early,low_tail,11,0,0.9090909090909091,0.0,0.36363636363636365,,0.0,0.0,0.0,0.35,2,limited_access,0.1,11
early,high_tail,11,6,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.5666666666666667,2,limited_access,0.1,11
late,all,36,10,0.7777777777777778,0.2777777777777778,0.25,0.1,0.1111111111111111,0.19444444444444445,0.16666666666666666,0.24503968253968256,6,limited_access,0.1,11
late,low,18,4,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.25,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1984126984126984,3,limited_access,0.1,11
late,high,18,6,0.7777777777777778,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.2916666666666667,3,limited_access,0.1,11
late,low_tail,12,0,0.9166666666666666,0.0,0.25,,0.0,0.0,0.0,0.21428571428571427,2,limited_access,0.1,11
late,high_tail,10,3,0.8,0.3,0.4,0.0,0.0,0.3,0.3,0.375,2,limited_access,0.1,11
early,all,31,16,0.8387096774193549,0.5161290322580645,0.45161290322580644,0.3125,0.2903225806451613,0.3870967741935484,0.22580645161290322,0.45,6,limited_access,0.3,11
early,low,15,3,0.8666666666666667,0.2,0.4,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.39999999999999997,3,limited_access,0.3,11
early,high,16,13,0.8125,0.8125,0.5,0.3076923076923077,0.4375,0.625,0.375,0.5,3,limited_access,0.3,11
early,low_tail,11,0,0.9090909090909091,0.0,0.36363636363636365,,0.0,0.0,0.0,0.35,2,limited_access,0.3,11
early,high_tail,11,8,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.25,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.55,2,limited_access,0.3,11
late,all,36,14,0.8333333333333334,0.3888888888888889,0.2777777777777778,0.14285714285714285,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.2922619047619048,6,limited_access,0.3,11
late,low,18,5,0.8888888888888888,0.2777777777777778,0.2777777777777778,0.2,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.2650793650793651,3,limited_access,0.3,11
late,high,18,9,0.7777777777777778,0.5,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.3194444444444444,3,limited_access,0.3,11
late,low_tail,12,0,0.9166666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.3142857142857143,2,limited_access,0.3,11
late,high_tail,10,5,0.8,0.5,0.4,0.2,0.3,0.3,0.2,0.41666666666666663,2,limited_access,0.3,11
early,all,31,14,0.8387096774193549,0.45161290322580644,0.45161290322580644,0.35714285714285715,0.25806451612903225,0.3225806451612903,0.1935483870967742,0.45,6,limited_access,0.5,11
early,low,15,3,0.8666666666666667,0.2,0.4,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.39999999999999997,3,limited_access,0.5,11
early,high,16,11,0.8125,0.6875,0.5,0.36363636363636365,0.375,0.5,0.3125,0.5,3,limited_access,0.5,11
early,low_tail,11,0,0.9090909090909091,0.0,0.36363636363636365,,0.0,0.0,0.0,0.35,2,limited_access,0.5,11
early,high_tail,11,7,0.9090909090909091,0.6363636363636364,0.5454545454545454,0.2857142857142857,0.36363636363636365,0.5454545454545454,0.2727272727272727,0.55,2,limited_access,0.5,11
late,all,36,15,0.7222222222222222,0.4166666666666667,0.3055555555555556,0.4,0.2777777777777778,0.19444444444444445,0.1388888888888889,0.3075396825396825,6,limited_access,0.5,11
late,low,18,5,0.8888888888888888,0.2777777777777778,0.2777777777777778,0.2,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.25396825396825395,3,limited_access,0.5,11
late,high,18,10,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.3611111111111111,3,limited_access,0.5,11
late,low_tail,12,0,0.9166666666666666,0.0,0.25,,0.0,0.0,0.0,0.21428571428571427,2,limited_access,0.5,11
late,high_tail,10,5,0.6,0.5,0.4,0.6,0.4,0.1,0.1,0.41666666666666663,2,limited_access,0.5,11
early,all,31,16,0.8064516129032258,0.5161290322580645,0.4838709677419355,0.375,0.3225806451612903,0.3548387096774194,0.1935483870967742,0.48333333333333334,6,limited_access,0.7,11
early,low,15,3,0.8666666666666667,0.2,0.4,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.39999999999999997,3,limited_access,0.7,11
early,high,16,13,0.75,0.8125,0.5625,0.38461538461538464,0.5,0.5625,0.3125,0.5666666666666668,3,limited_access,0.7,11
early,low_tail,11,0,0.9090909090909091,0.0,0.36363636363636365,,0.0,0.0,0.0,0.35,2,limited_access,0.7,11
early,high_tail,11,9,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.2222222222222222,0.5454545454545454,0.6363636363636364,0.2727272727272727,0.55,2,limited_access,0.7,11
late,all,36,18,0.75,0.5,0.3055555555555556,0.2777777777777778,0.3055555555555556,0.3055555555555556,0.19444444444444445,0.3075396825396825,6,limited_access,0.7,11
late,low,18,5,0.8333333333333334,0.2777777777777778,0.2777777777777778,0.2,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.25396825396825395,3,limited_access,0.7,11
late,high,18,13,0.6666666666666666,0.7222222222222222,0.3333333333333333,0.3076923076923077,0.4444444444444444,0.3888888888888889,0.2777777777777778,0.3611111111111111,3,limited_access,0.7,11
late,low_tail,12,0,0.8333333333333334,0.0,0.25,,0.0,0.0,0.0,0.21428571428571427,2,limited_access,0.7,11
late,high_tail,10,6,0.6,0.6,0.4,0.3333333333333333,0.5,0.2,0.1,0.41666666666666663,2,limited_access,0.7,11
early,all,31,16,0.6774193548387096,0.5161290322580645,0.41935483870967744,0.5,0.41935483870967744,0.22580645161290322,0.0967741935483871,0.4138888888888889,6,limited_access,0.9,11
early,low,15,3,0.8666666666666667,0.2,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2611111111111111,3,limited_access,0.9,11
early,high,16,13,0.5,0.8125,0.5625,0.5384615384615384,0.6875,0.3125,0.125,0.5666666666666668,3,limited_access,0.9,11
early,low_tail,11,0,0.9090909090909091,0.0,0.2727272727272727,,0.0,0.0,0.0,0.26666666666666666,2,limited_access,0.9,11
early,high_tail,11,9,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.4444444444444444,0.7272727272727273,0.2727272727272727,0.09090909090909091,0.55,2,limited_access,0.9,11
late,all,36,20,0.6388888888888888,0.5555555555555556,0.4166666666666667,0.5,0.4722222222222222,0.25,0.05555555555555555,0.3978174603174603,6,limited_access,0.9,11
late,low,18,6,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.30952380952380953,3,limited_access,0.9,11
late,high,18,14,0.5,0.7777777777777778,0.5,0.5,0.7222222222222222,0.2777777777777778,0.05555555555555555,0.4861111111111111,3,limited_access,0.9,11
late,low_tail,12,0,0.8333333333333334,0.0,0.25,,0.0,0.0,0.0,0.21428571428571427,2,limited_access,0.9,11
late,high_tail,10,6,0.6,0.6,0.4,0.3333333333333333,0.6,0.2,0.0,0.41666666666666663,2,limited_access,0.9,11
early,all,34,19,0.8823529411764706,0.5588235294117647,0.35294117647058826,0.15789473684210525,0.3235294117647059,0.47058823529411764,0.20588235294117646,0.3817460317460317,6,main,0.1,12
early,low,14,6,0.9285714285714286,0.42857142857142855,0.42857142857142855,0.0,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.4619047619047619,3,main,0.1,12
early,high,20,13,0.85,0.65,0.3,0.23076923076923078,0.4,0.55,0.25,0.30158730158730157,3,main,0.1,12
early,low_tail,9,4,1.0,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.39285714285714285,2,main,0.1,12
early,high_tail,14,11,0.8571428571428571,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.5,0.6428571428571429,0.2857142857142857,0.2857142857142857,2,main,0.1,12
late,all,39,17,0.8717948717948718,0.4358974358974359,0.3076923076923077,0.058823529411764705,0.23076923076923078,0.3333333333333333,0.20512820512820512,0.2857142857142857,6,main,0.1,12
late,low,20,7,1.0,0.35,0.35,0.0,0.05,0.35,0.3,0.30158730158730157,3,main,0.1,12
late,high,19,10,0.7368421052631579,0.5263157894736842,0.2631578947368421,0.1,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.2698412698412698,3,main,0.1,12
late,low_tail,11,6,1.0,0.5454545454545454,0.36363636363636365,0.0,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.2857142857142857,2,main,0.1,12
late,high_tail,12,8,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.125,0.5,0.5,0.16666666666666666,0.3333333333333333,2,main,0.1,12
early,all,34,20,0.8529411764705882,0.5882352941176471,0.35294117647058826,0.15,0.4117647058823529,0.4411764705882353,0.14705882352941177,0.3817460317460317,6,main,0.3,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,main,0.3,12
early,high,20,13,0.8,0.65,0.3,0.23076923076923078,0.55,0.45,0.1,0.30158730158730157,3,main,0.3,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,main,0.3,12
early,high_tail,14,10,0.7857142857142857,0.7142857142857143,0.2857142857142857,0.2,0.6428571428571429,0.5,0.07142857142857142,0.2857142857142857,2,main,0.3,12
late,all,39,21,0.7692307692307693,0.5384615384615384,0.48717948717948717,0.38095238095238093,0.3076923076923077,0.358974358974359,0.23076923076923078,0.4907407407407407,6,main,0.3,12
late,low,20,11,0.85,0.55,0.55,0.45454545454545453,0.2,0.45,0.35,0.5529100529100529,3,main,0.3,12
late,high,19,10,0.6842105263157895,0.5263157894736842,0.42105263157894735,0.3,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.42857142857142855,3,main,0.3,12
late,low_tail,11,6,0.8181818181818182,0.5454545454545454,0.6363636363636364,0.5,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.6071428571428572,2,main,0.3,12
late,high_tail,12,7,0.75,0.5833333333333334,0.5,0.2857142857142857,0.5,0.3333333333333333,0.08333333333333333,0.5,2,main,0.3,12
early,all,34,22,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.09090909090909091,0.47058823529411764,0.5,0.14705882352941177,0.3817460317460317,6,main,0.5,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,main,0.5,12
early,high,20,15,0.75,0.75,0.3,0.13333333333333333,0.65,0.55,0.1,0.30158730158730157,3,main,0.5,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,main,0.5,12
early,high_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,2,main,0.5,12
late,all,39,31,0.6923076923076923,0.7948717948717948,0.38461538461538464,0.2903225806451613,0.46153846153846156,0.5384615384615384,0.3333333333333333,0.35978835978835977,6,main,0.5,12
late,low,20,17,0.65,0.85,0.35,0.29411764705882354,0.45,0.55,0.4,0.291005291005291,3,main,0.5,12
late,high,19,14,0.7368421052631579,0.7368421052631579,0.42105263157894735,0.2857142857142857,0.47368421052631576,0.5263157894736842,0.2631578947368421,0.42857142857142855,3,main,0.5,12
late,low_tail,11,9,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.2222222222222222,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.21428571428571427,2,main,0.5,12
late,high_tail,12,9,0.8333333333333334,0.75,0.5,0.3333333333333333,0.5,0.5833333333333334,0.25,0.5,2,main,0.5,12
early,all,34,24,0.7647058823529411,0.7058823529411765,0.4117647058823529,0.16666666666666666,0.5294117647058824,0.5,0.17647058823529413,0.42936507936507934,6,main,0.7,12
early,low,14,7,0.8571428571428571,0.5,0.5,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.5095238095238095,3,main,0.7,12
early,high,20,17,0.7,0.85,0.35,0.17647058823529413,0.7,0.6,0.15,0.34920634920634913,3,main,0.7,12
early,low_tail,9,5,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.2,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4642857142857143,2,main,0.7,12
early,high_tail,14,13,0.6428571428571429,0.9285714285714286,0.35714285714285715,0.23076923076923078,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.3571428571428571,2,main,0.7,12
late,all,39,28,0.7435897435897436,0.717948717948718,0.41025641025641024,0.21428571428571427,0.46153846153846156,0.5128205128205128,0.23076923076923078,0.40277777777777773,6,main,0.7,12
late,low,20,17,0.75,0.85,0.4,0.29411764705882354,0.5,0.65,0.3,0.3849206349206349,3,main,0.7,12
late,high,19,11,0.7368421052631579,0.5789473684210527,0.42105263157894735,0.09090909090909091,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.42063492063492064,3,main,0.7,12
late,low_tail,11,9,0.6363636363636364,0.8181818181818182,0.45454545454545453,0.3333333333333333,0.7272727272727273,0.5454545454545454,0.09090909090909091,0.4107142857142857,2,main,0.7,12
late,high_tail,12,8,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.125,0.4166666666666667,0.5,0.25,0.41666666666666663,2,main,0.7,12
early,all,34,29,0.7352941176470589,0.8529411764705882,0.5294117647058824,0.27586206896551724,0.5588235294117647,0.5882352941176471,0.29411764705882354,0.5285714285714286,6,main,0.9,12
early,low,14,9,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.2857142857142857,0.5,0.35714285714285715,0.6047619047619047,3,main,0.9,12
early,high,20,20,0.65,1.0,0.45,0.25,0.75,0.65,0.25,0.4523809523809524,3,main,0.9,12
early,low_tail,9,7,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6071428571428572,2,main,0.9,12
early,high_tail,14,14,0.5714285714285714,1.0,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.42857142857142855,2,main,0.9,12
late,all,39,33,0.7692307692307693,0.8461538461538461,0.48717948717948717,0.3333333333333333,0.5128205128205128,0.6153846153846154,0.3076923076923077,0.49603174603174605,6,main,0.9,12
late,low,20,18,0.75,0.9,0.5,0.4444444444444444,0.45,0.65,0.4,0.5158730158730159,3,main,0.9,12
late,high,19,15,0.7894736842105263,0.7894736842105263,0.47368421052631576,0.2,0.5789473684210527,0.5789473684210527,0.21052631578947367,0.4761904761904762,3,main,0.9,12
late,low_tail,11,10,0.6363636363636364,0.9090909090909091,0.6363636363636364,0.5,0.6363636363636364,0.5454545454545454,0.2727272727272727,0.6071428571428572,2,main,0.9,12
late,high_tail,12,9,0.9166666666666666,0.75,0.5,0.2222222222222222,0.5,0.6666666666666666,0.25,0.5,2,main,0.9,12
early,all,34,22,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.09090909090909091,0.5,0.5,0.14705882352941177,0.3817460317460317,6,no_perceived,0.1,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,no_perceived,0.1,12
early,high,20,15,0.75,0.75,0.3,0.13333333333333333,0.65,0.55,0.1,0.30158730158730157,3,no_perceived,0.1,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,no_perceived,0.1,12
early,high_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,2,no_perceived,0.1,12
late,all,39,20,0.8205128205128205,0.5128205128205128,0.358974358974359,0.15,0.3333333333333333,0.3333333333333333,0.1794871794871795,0.3558201058201058,6,no_perceived,0.1,12
late,low,20,12,0.9,0.6,0.2,0.08333333333333333,0.25,0.5,0.35,0.17989417989417988,3,no_perceived,0.1,12
late,high,19,8,0.7368421052631579,0.42105263157894735,0.5263157894736842,0.25,0.42105263157894735,0.15789473684210525,0.0,0.5317460317460317,3,no_perceived,0.1,12
late,low_tail,11,9,0.8181818181818182,0.8181818181818182,0.2727272727272727,0.1111111111111111,0.45454545454545453,0.6363636363636364,0.36363636363636365,0.21428571428571427,2,no_perceived,0.1,12
late,high_tail,12,5,0.75,0.4166666666666667,0.5833333333333334,0.4,0.4166666666666667,0.16666666666666666,0.0,0.5833333333333333,2,no_perceived,0.1,12
early,all,34,22,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.09090909090909091,0.5,0.5,0.14705882352941177,0.3817460317460317,6,no_perceived,0.3,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,no_perceived,0.3,12
early,high,20,15,0.75,0.75,0.3,0.13333333333333333,0.65,0.55,0.1,0.30158730158730157,3,no_perceived,0.3,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,no_perceived,0.3,12
early,high_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,2,no_perceived,0.3,12
late,all,39,26,0.8205128205128205,0.6666666666666666,0.4358974358974359,0.2692307692307692,0.358974358974359,0.48717948717948717,0.3076923076923077,0.4166666666666667,6,no_perceived,0.3,12
late,low,20,16,0.75,0.8,0.35,0.3125,0.4,0.55,0.4,0.30158730158730157,3,no_perceived,0.3,12
late,high,19,10,0.8947368421052632,0.5263157894736842,0.5263157894736842,0.2,0.3157894736842105,0.42105263157894735,0.21052631578947367,0.5317460317460317,3,no_perceived,0.3,12
late,low_tail,11,10,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.3,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.2857142857142857,2,no_perceived,0.3,12
late,high_tail,12,8,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.25,0.4166666666666667,0.5,0.25,0.5833333333333333,2,no_perceived,0.3,12
early,all,34,22,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.09090909090909091,0.5,0.5,0.14705882352941177,0.3817460317460317,6,no_perceived,0.5,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,no_perceived,0.5,12
early,high,20,15,0.75,0.75,0.3,0.13333333333333333,0.65,0.55,0.1,0.30158730158730157,3,no_perceived,0.5,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,no_perceived,0.5,12
early,high_tail,14,11,0.7142857142857143,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,2,no_perceived,0.5,12
late,all,39,29,0.8461538461538461,0.7435897435897436,0.5384615384615384,0.3448275862068966,0.358974358974359,0.5897435897435898,0.38461538461538464,0.5191798941798941,6,no_perceived,0.5,12
late,low,20,18,0.75,0.9,0.5,0.4444444444444444,0.4,0.65,0.5,0.458994708994709,3,no_perceived,0.5,12
late,high,19,11,0.9473684210526315,0.5789473684210527,0.5789473684210527,0.18181818181818182,0.3157894736842105,0.5263157894736842,0.2631578947368421,0.5793650793650794,3,no_perceived,0.5,12
late,low_tail,11,10,0.5454545454545454,0.9090909090909091,0.45454545454545453,0.4,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.4107142857142857,2,no_perceived,0.5,12
late,high_tail,12,6,0.9166666666666666,0.5,0.5833333333333334,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.5833333333333333,2,no_perceived,0.5,12
early,all,34,23,0.7647058823529411,0.6764705882352942,0.4117647058823529,0.17391304347826086,0.5294117647058824,0.4411764705882353,0.14705882352941177,0.42936507936507934,6,no_perceived,0.7,12
early,low,14,7,0.8571428571428571,0.5,0.5,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.5095238095238095,3,no_perceived,0.7,12
early,high,20,16,0.7,0.8,0.35,0.1875,0.7,0.5,0.1,0.34920634920634913,3,no_perceived,0.7,12
early,low_tail,9,5,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.2,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4642857142857143,2,no_perceived,0.7,12
early,high_tail,14,12,0.6428571428571429,0.8571428571428571,0.35714285714285715,0.25,0.7857142857142857,0.5,0.07142857142857142,0.3571428571428571,2,no_perceived,0.7,12
late,all,39,24,0.8205128205128205,0.6153846153846154,0.41025641025641024,0.20833333333333334,0.38461538461538464,0.46153846153846156,0.20512820512820512,0.4212962962962963,6,no_perceived,0.7,12
late,low,20,15,0.75,0.75,0.25,0.2,0.4,0.55,0.3,0.2632275132275132,3,no_perceived,0.7,12
late,high,19,9,0.8947368421052632,0.47368421052631576,0.5789473684210527,0.2222222222222222,0.3684210526315789,0.3684210526315789,0.10526315789473684,0.5793650793650794,3,no_perceived,0.7,12
late,low_tail,11,9,0.5454545454545454,0.8181818181818182,0.36363636363636365,0.3333333333333333,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.3392857142857143,2,no_perceived,0.7,12
late,high_tail,12,5,0.8333333333333334,0.4166666666666667,0.5833333333333334,0.2,0.3333333333333333,0.25,0.08333333333333333,0.5833333333333333,2,no_perceived,0.7,12
early,all,34,23,0.7352941176470589,0.6764705882352942,0.5,0.30434782608695654,0.5,0.4411764705882353,0.17647058823529413,0.5047619047619047,6,no_perceived,0.9,12
early,low,14,7,0.8571428571428571,0.5,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.557142857142857,3,no_perceived,0.9,12
early,high,20,16,0.65,0.8,0.45,0.3125,0.65,0.5,0.15,0.4523809523809524,3,no_perceived,0.9,12
early,low_tail,9,5,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.4,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.5357142857142857,2,no_perceived,0.9,12
early,high_tail,14,11,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.36363636363636365,0.7142857142857143,0.42857142857142855,0.07142857142857142,0.42857142857142855,2,no_perceived,0.9,12
late,all,39,28,0.8461538461538461,0.717948717948718,0.38461538461538464,0.25,0.2564102564102564,0.6153846153846154,0.4358974358974359,0.35978835978835977,6,no_perceived,0.9,12
late,low,20,16,0.85,0.8,0.35,0.3125,0.2,0.7,0.55,0.291005291005291,3,no_perceived,0.9,12
late,high,19,12,0.8421052631578947,0.631578947368421,0.42105263157894735,0.16666666666666666,0.3157894736842105,0.5263157894736842,0.3157894736842105,0.42857142857142855,3,no_perceived,0.9,12
late,low_tail,11,9,0.7272727272727273,0.8181818181818182,0.2727272727272727,0.1111111111111111,0.2727272727272727,0.6363636363636364,0.5454545454545454,0.21428571428571427,2,no_perceived,0.9,12
late,high_tail,12,7,0.9166666666666666,0.5833333333333334,0.5,0.14285714285714285,0.3333333333333333,0.5,0.25,0.5,2,no_perceived,0.9,12
early,all,34,19,0.8823529411764706,0.5588235294117647,0.35294117647058826,0.15789473684210525,0.3235294117647059,0.47058823529411764,0.20588235294117646,0.3817460317460317,6,no_objective,0.1,12
early,low,14,6,0.9285714285714286,0.42857142857142855,0.42857142857142855,0.0,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.4619047619047619,3,no_objective,0.1,12
early,high,20,13,0.85,0.65,0.3,0.23076923076923078,0.4,0.55,0.25,0.30158730158730157,3,no_objective,0.1,12
early,low_tail,9,4,1.0,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.39285714285714285,2,no_objective,0.1,12
early,high_tail,14,11,0.8571428571428571,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.5,0.6428571428571429,0.2857142857142857,0.2857142857142857,2,no_objective,0.1,12
late,all,39,21,0.8205128205128205,0.5384615384615384,0.28205128205128205,0.09523809523809523,0.3076923076923077,0.41025641025641024,0.23076923076923078,0.2579365079365079,6,no_objective,0.1,12
late,low,20,10,0.9,0.5,0.35,0.1,0.15,0.45,0.35,0.30158730158730157,3,no_objective,0.1,12
late,high,19,11,0.7368421052631579,0.5789473684210527,0.21052631578947367,0.09090909090909091,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.21428571428571427,3,no_objective,0.1,12
late,low_tail,11,7,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.14285714285714285,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.2857142857142857,2,no_objective,0.1,12
late,high_tail,12,9,0.8333333333333334,0.75,0.25,0.1111111111111111,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.25,2,no_objective,0.1,12
early,all,34,21,0.8529411764705882,0.6176470588235294,0.35294117647058826,0.14285714285714285,0.4117647058823529,0.47058823529411764,0.17647058823529413,0.3817460317460317,6,no_objective,0.3,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,no_objective,0.3,12
early,high,20,14,0.8,0.7,0.3,0.21428571428571427,0.55,0.5,0.15,0.30158730158730157,3,no_objective,0.3,12
early,low_tail,9,5,1.0,0.5555555555555556,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.39285714285714285,2,no_objective,0.3,12
early,high_tail,14,11,0.7857142857142857,0.7857142857142857,0.2857142857142857,0.18181818181818182,0.6428571428571429,0.5714285714285714,0.14285714285714285,0.2857142857142857,2,no_objective,0.3,12
late,all,39,25,0.7435897435897436,0.6410256410256411,0.46153846153846156,0.36,0.38461538461538464,0.41025641025641024,0.2564102564102564,0.449074074074074,6,no_objective,0.3,12
late,low,20,14,0.8,0.7,0.5,0.42857142857142855,0.35,0.5,0.35,0.46957671957671954,3,no_objective,0.3,12
late,high,19,11,0.6842105263157895,0.5789473684210527,0.42105263157894735,0.2727272727272727,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.42857142857142855,3,no_objective,0.3,12
late,low_tail,11,7,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5714285714285714,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.48214285714285715,2,no_objective,0.3,12
late,high_tail,12,8,0.75,0.6666666666666666,0.5,0.25,0.5,0.4166666666666667,0.16666666666666666,0.5,2,no_objective,0.3,12
early,all,34,22,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.09090909090909091,0.47058823529411764,0.5,0.14705882352941177,0.3817460317460317,6,no_objective,0.5,12
early,low,14,7,0.9285714285714286,0.5,0.42857142857142855,0.0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.4619047619047619,3,no_objective,0.5,12
early,high,20,15,0.75,0.75,0.3,0.13333333333333333,0.65,0.55,0.1,0.30158730158730157,3,no_objective,0.5,12
