time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,d_eligible,e_eligible,seed,policy,domestic_capacity,active_customers
38,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
39,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
40,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
41,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
42,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
43,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,6
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,degree,2,3
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,degree,2,3
2,0,0,0,0,0,0,81,79,0,2,77,76,1,1,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,76,9,1,degree,2,3
3,0,0,0,1,0,1,78,74,0,4,74,74,0,0,1,4,3,3,81,81,78,21,0.9753086419753086,0.25925925925925924,0.0,1.0,73,0,1,degree,2,3
4,0,0,0,1,2,3,74,71,0,3,69,69,0,0,0,2,4,7,81,81,74,4,0.9876543209876543,0.2839506172839506,2.0,1.0,67,0,1,degree,2,3
5,0,0,0,0,3,3,74,72,0,2,69,67,2,2,0,5,0,7,81,81,69,2,0.9876543209876543,0.32098765432098764,3.0,0.0,66,0,1,degree,2,3
6,0,0,0,0,9,9,74,66,0,8,65,65,0,0,0,12,0,7,81,81,69,5,0.9876543209876543,0.43209876543209874,9.0,0.0,65,0,1,degree,2,3
7,0,0,0,0,10,10,74,68,0,6,65,63,2,2,0,19,0,7,81,81,65,14,0.9876543209876543,0.5555555555555556,10.0,0.0,63,0,1,degree,2,3
8,0,0,0,0,5,5,72,65,0,7,62,61,1,1,2,19,2,9,81,81,65,22,0.9876543209876543,0.6172839506172839,5.0,0.0,61,0,1,degree,2,3
9,0,0,0,0,2,2,69,59,0,10,58,57,1,1,1,12,3,12,81,81,62,24,0.9876543209876543,0.6419753086419753,2.0,0.0,57,0,1,degree,2,3
10,0,0,0,0,4,4,64,53,0,11,52,52,0,1,1,7,5,17,81,81,58,17,0.9876543209876543,0.691358024691358,4.0,0.0,52,0,1,degree,2,3
11,0,0,0,0,1,1,64,51,0,13,50,50,0,0,0,6,0,17,81,81,52,11,0.9876543209876543,0.7037037037037037,1.0,0.0,50,0,1,degree,2,3
12,0,0,0,0,0,0,64,49,0,15,49,48,1,1,0,2,0,17,81,81,50,7,0.9876543209876543,0.7037037037037037,0.0,0.0,48,0,1,degree,2,3
13,0,0,0,0,0,0,63,46,0,17,46,45,1,1,0,0,1,18,81,81,49,5,0.9876543209876543,0.7037037037037037,0.0,0.0,45,0,1,degree,2,3
14,0,0,0,0,1,1,63,44,0,19,44,43,1,1,0,1,0,18,81,81,46,1,0.9876543209876543,0.7160493827160493,1.0,0.0,43,0,1,degree,2,3
15,0,0,0,0,2,2,62,42,0,20,41,41,0,0,1,3,1,19,81,81,44,1,0.9876543209876543,0.7407407407407407,2.0,0.0,41,0,1,degree,2,3
16,0,0,0,0,2,2,62,42,0,20,40,39,1,1,0,5,0,19,81,81,41,3,0.9876543209876543,0.7654320987654321,2.0,0.0,39,0,1,degree,2,3
17,0,0,0,0,0,0,60,38,0,22,37,37,0,0,1,2,2,21,81,81,40,5,0.9876543209876543,0.7654320987654321,0.0,0.0,37,0,1,degree,2,3
18,0,0,0,0,1,1,59,38,0,21,37,35,2,2,0,2,1,22,81,81,37,4,0.9876543209876543,0.7777777777777778,1.0,0.0,35,0,1,degree,2,3
19,0,0,0,0,3,3,57,36,0,21,34,33,1,1,2,4,2,24,81,81,37,3,0.9876543209876543,0.8148148148148148,3.0,0.0,33,0,1,degree,2,3
20,0,0,0,0,0,0,56,33,0,23,31,31,0,0,1,3,1,25,81,81,34,4,0.9876543209876543,0.8148148148148148,0.0,0.0,31,0,1,degree,2,3
21,0,0,0,0,0,0,56,32,0,24,31,29,2,2,0,1,0,25,81,81,31,4,0.9876543209876543,0.8148148148148148,0.0,0.0,29,0,1,degree,2,3
22,0,0,0,0,0,0,53,28,0,25,28,27,1,1,2,0,3,28,81,81,31,3,0.9876543209876543,0.8148148148148148,0.0,0.0,27,0,1,degree,2,3
23,0,0,0,0,1,1,52,26,0,26,25,25,0,0,1,1,1,29,81,81,28,0,0.9876543209876543,0.8271604938271605,1.0,0.0,25,0,1,degree,2,3
24,0,0,0,0,1,1,52,25,0,27,24,23,1,1,0,2,0,29,81,81,25,1,0.9876543209876543,0.8395061728395061,1.0,0.0,23,0,1,degree,2,3
25,0,0,0,0,0,0,51,22,0,29,22,21,1,1,1,1,1,30,81,81,24,2,0.9876543209876543,0.8395061728395061,0.0,0.0,21,0,1,degree,2,3
26,0,0,0,0,0,0,50,19,0,31,19,19,0,0,1,1,1,31,81,81,22,2,0.9876543209876543,0.8395061728395061,0.0,0.0,19,0,1,degree,2,3
27,0,0,0,0,0,0,50,18,0,32,18,17,1,1,0,0,0,31,81,81,19,1,0.9876543209876543,0.8395061728395061,0.0,0.0,17,0,1,degree,2,3
28,0,0,0,0,0,0,49,16,0,33,16,15,1,1,1,0,1,32,81,81,18,0,0.9876543209876543,0.8395061728395061,0.0,0.0,15,0,1,degree,2,3
29,0,0,0,0,0,0,49,13,0,36,13,13,0,0,0,0,0,32,81,81,16,0,0.9876543209876543,0.8395061728395061,0.0,0.0,13,0,1,degree,2,3
30,0,0,0,0,0,0,49,11,0,38,11,11,0,0,0,0,0,32,81,81,13,0,0.9876543209876543,0.8395061728395061,0.0,0.0,11,0,1,degree,2,3
31,0,0,0,0,0,0,49,10,0,39,10,9,1,1,0,0,0,32,81,81,11,0,0.9876543209876543,0.8395061728395061,0.0,0.0,9,0,1,degree,2,3
32,0,0,0,0,0,0,48,7,0,41,7,7,0,0,1,0,1,33,81,81,10,0,0.9876543209876543,0.8395061728395061,0.0,0.0,7,0,1,degree,2,3
33,0,0,0,0,0,0,48,5,0,43,5,5,0,0,0,0,0,33,81,81,7,0,0.9876543209876543,0.8395061728395061,0.0,0.0,5,0,1,degree,2,3
34,0,0,0,0,0,0,48,3,0,45,3,3,0,0,0,0,0,33,81,81,5,0,0.9876543209876543,0.8395061728395061,0.0,0.0,3,0,1,degree,2,3
35,0,0,0,0,0,0,48,2,0,46,2,1,1,1,0,0,0,33,81,81,3,0,0.9876543209876543,0.8395061728395061,0.0,0.0,1,0,1,degree,2,3
36,0,0,0,0,0,0,47,1,0,46,1,0,1,1,1,0,1,34,81,81,2,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
37,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,1,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
38,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
39,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
40,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
41,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
42,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
43,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
44,0,0,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,34,81,81,0,0,0.9876543209876543,0.8395061728395061,0.0,0.0,0,0,1,degree,2,3
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,degree,2,1
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,degree,2,1
2,0,0,0,0,0,0,81,80,0,1,77,76,1,1,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,76,9,1,degree,2,1
3,0,0,0,0,0,0,78,74,0,4,73,73,0,0,1,5,3,3,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,73,0,1,degree,2,1
4,0,0,0,1,3,4,74,72,0,2,69,69,0,0,0,3,4,7,81,81,73,5,0.9753086419753086,0.2962962962962963,3.0,1.0,68,0,1,degree,2,1
5,0,0,0,0,4,4,74,73,0,1,69,67,2,2,0,7,0,7,81,81,69,3,0.9753086419753086,0.345679012345679,4.0,0.0,66,0,1,degree,2,1
6,0,0,0,0,8,8,74,67,0,7,65,65,0,0,0,12,0,7,81,81,69,7,0.9753086419753086,0.4444444444444444,8.0,0.0,65,0,1,degree,2,1
7,0,0,0,0,9,9,74,68,0,6,65,63,2,2,0,17,0,7,81,81,65,15,0.9753086419753086,0.5555555555555556,9.0,0.0,63,0,1,degree,2,1
8,0,0,0,0,3,3,72,65,0,7,62,61,1,1,2,17,2,9,81,81,65,21,0.9753086419753086,0.5925925925925926,3.0,0.0,61,0,1,degree,2,1
9,0,0,0,0,3,3,69,59,0,10,58,57,1,1,1,11,3,12,81,81,62,20,0.9753086419753086,0.6296296296296297,3.0,0.0,57,0,1,degree,2,1
10,0,0,0,0,4,4,64,53,0,11,52,52,0,1,1,8,5,17,81,81,58,15,0.9753086419753086,0.6790123456790124,4.0,0.0,52,0,1,degree,2,1
11,0,0,0,0,1,1,63,50,0,13,49,49,0,0,0,7,1,18,81,81,52,10,0.9753086419753086,0.691358024691358,1.0,0.0,49,0,1,degree,2,1
12,0,0,0,0,1,1,63,48,0,15,48,47,1,1,0,2,0,18,81,81,49,8,0.9753086419753086,0.7037037037037037,1.0,0.0,47,0,1,degree,2,1
13,0,0,0,0,0,0,63,46,0,17,46,45,1,1,0,1,0,18,81,81,48,6,0.9753086419753086,0.7037037037037037,0.0,0.0,45,0,1,degree,2,1
14,0,0,0,0,3,3,63,44,0,19,44,43,1,1,0,3,0,18,81,81,46,2,0.9753086419753086,0.7407407407407407,3.0,0.0,43,0,1,degree,2,1
15,0,0,0,0,0,0,62,42,0,20,42,41,1,1,1,3,1,19,81,81,44,4,0.9753086419753086,0.7407407407407407,0.0,0.0,41,0,1,degree,2,1
16,0,0,0,0,3,3,61,41,0,20,40,39,1,1,1,3,1,20,81,81,42,3,0.9753086419753086,0.7777777777777778,3.0,0.0,39,0,1,degree,2,1
17,0,0,0,0,0,0,60,39,0,21,38,37,1,1,1,2,1,21,81,81,40,6,0.9753086419753086,0.7777777777777778,0.0,0.0,37,0,1,degree,2,1
18,0,0,0,0,1,1,59,38,0,21,36,35,1,1,1,3,1,22,81,81,38,3,0.9753086419753086,0.7901234567901234,1.0,0.0,35,0,1,degree,2,1
19,0,0,0,0,1,1,58,36,0,22,35,33,2,2,1,2,1,23,81,81,36,4,0.9753086419753086,0.8024691358024691,1.0,0.0,33,0,1,degree,2,1
20,0,0,0,0,0,0,57,32,0,25,32,31,1,1,1,1,1,24,81,81,35,2,0.9753086419753086,0.8024691358024691,0.0,0.0,31,0,1,degree,2,1
21,0,0,0,0,0,0,57,31,0,26,31,29,2,2,0,0,0,24,81,81,32,2,0.9753086419753086,0.8024691358024691,0.0,0.0,29,0,1,degree,2,1
22,0,0,0,0,0,0,55,28,0,27,28,27,1,1,2,0,2,26,81,81,31,1,0.9753086419753086,0.8024691358024691,0.0,0.0,27,0,1,degree,2,1
23,0,0,0,0,1,1,54,26,0,28,25,25,0,0,1,1,1,27,81,81,28,0,0.9753086419753086,0.8148148148148148,1.0,0.0,25,0,1,degree,2,1
24,0,0,0,0,1,1,54,25,0,29,24,23,1,1,0,2,0,27,81,81,25,1,0.9753086419753086,0.8271604938271605,1.0,0.0,23,0,1,degree,2,1
25,0,0,0,0,0,0,53,22,0,31,22,21,1,1,1,1,1,28,81,81,24,2,0.9753086419753086,0.8271604938271605,0.0,0.0,21,0,1,degree,2,1
26,0,0,0,0,0,0,52,19,0,33,19,19,0,0,1,1,1,29,81,81,22,2,0.9753086419753086,0.8271604938271605,0.0,0.0,19,0,1,degree,2,1
27,0,0,0,0,0,0,52,18,0,34,18,17,1,1,0,0,0,29,81,81,19,1,0.9753086419753086,0.8271604938271605,0.0,0.0,17,0,1,degree,2,1
28,0,0,0,0,0,0,51,16,0,35,16,15,1,1,1,0,1,30,81,81,18,0,0.9753086419753086,0.8271604938271605,0.0,0.0,15,0,1,degree,2,1
29,0,0,0,0,0,0,51,13,0,38,13,13,0,0,0,0,0,30,81,81,16,0,0.9753086419753086,0.8271604938271605,0.0,0.0,13,0,1,degree,2,1
30,0,0,0,0,0,0,51,11,0,40,11,11,0,0,0,0,0,30,81,81,13,0,0.9753086419753086,0.8271604938271605,0.0,0.0,11,0,1,degree,2,1
31,0,0,0,0,0,0,51,10,0,41,10,9,1,1,0,0,0,30,81,81,11,0,0.9753086419753086,0.8271604938271605,0.0,0.0,9,0,1,degree,2,1
32,0,0,0,0,0,0,50,7,0,43,7,7,0,0,1,0,1,31,81,81,10,0,0.9753086419753086,0.8271604938271605,0.0,0.0,7,0,1,degree,2,1
33,0,0,0,0,0,0,50,5,0,45,5,5,0,0,0,0,0,31,81,81,7,0,0.9753086419753086,0.8271604938271605,0.0,0.0,5,0,1,degree,2,1
34,0,0,0,0,0,0,50,3,0,47,3,3,0,0,0,0,0,31,81,81,5,0,0.9753086419753086,0.8271604938271605,0.0,0.0,3,0,1,degree,2,1
35,0,0,0,0,0,0,50,1,0,49,1,1,0,0,0,0,0,31,81,81,3,0,0.9753086419753086,0.8271604938271605,0.0,0.0,1,0,1,degree,2,1
36,0,0,0,0,0,0,50,1,0,49,1,0,1,1,0,0,0,31,81,81,1,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
37,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,1,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
38,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
39,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
40,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
41,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
42,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
43,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,degree,2,1
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,2,6
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,2,6
2,0,0,0,0,0,0,81,80,0,1,77,76,1,1,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,76,9,1,pooled,2,6
3,0,0,0,0,0,0,78,74,0,4,73,73,0,0,1,5,3,3,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,73,0,1,pooled,2,6
4,0,0,0,1,3,4,74,72,0,2,69,69,0,0,0,3,4,7,81,81,73,5,0.9753086419753086,0.2962962962962963,3.0,1.0,68,0,1,pooled,2,6
5,0,0,0,0,4,4,74,73,0,1,69,67,2,2,0,7,0,7,81,81,69,3,0.9753086419753086,0.345679012345679,4.0,0.0,66,0,1,pooled,2,6
6,0,0,0,0,8,8,74,67,0,7,65,65,0,0,0,12,0,7,81,81,69,7,0.9753086419753086,0.4444444444444444,8.0,0.0,65,0,1,pooled,2,6
7,0,0,0,0,9,9,74,68,0,6,65,63,2,2,0,17,0,7,81,81,65,15,0.9753086419753086,0.5555555555555556,9.0,0.0,63,0,1,pooled,2,6
8,0,0,0,0,3,3,72,65,0,7,62,61,1,1,2,17,2,9,81,81,65,21,0.9753086419753086,0.5925925925925926,3.0,0.0,61,0,1,pooled,2,6
9,0,0,0,0,3,3,69,59,0,10,58,57,1,1,1,11,3,12,81,81,62,20,0.9753086419753086,0.6296296296296297,3.0,0.0,57,0,1,pooled,2,6
10,0,0,0,0,4,4,64,53,0,11,52,52,0,1,1,8,5,17,81,81,58,15,0.9753086419753086,0.6790123456790124,4.0,0.0,52,0,1,pooled,2,6
11,0,0,0,0,1,1,63,50,0,13,49,49,0,0,0,7,1,18,81,81,52,10,0.9753086419753086,0.691358024691358,1.0,0.0,49,0,1,pooled,2,6
12,0,0,0,0,1,1,63,48,0,15,48,47,1,1,0,2,0,18,81,81,49,8,0.9753086419753086,0.7037037037037037,1.0,0.0,47,0,1,pooled,2,6
13,0,0,0,0,0,0,63,46,0,17,46,45,1,1,0,1,0,18,81,81,48,6,0.9753086419753086,0.7037037037037037,0.0,0.0,45,0,1,pooled,2,6
14,0,0,0,0,3,3,63,44,0,19,44,43,1,1,0,3,0,18,81,81,46,2,0.9753086419753086,0.7407407407407407,3.0,0.0,43,0,1,pooled,2,6
15,0,0,0,0,0,0,62,42,0,20,42,41,1,1,1,3,1,19,81,81,44,4,0.9753086419753086,0.7407407407407407,0.0,0.0,41,0,1,pooled,2,6
16,0,0,0,0,3,3,61,41,0,20,40,39,1,1,1,3,1,20,81,81,42,3,0.9753086419753086,0.7777777777777778,3.0,0.0,39,0,1,pooled,2,6
17,0,0,0,0,0,0,60,39,0,21,38,37,1,1,1,2,1,21,81,81,40,6,0.9753086419753086,0.7777777777777778,0.0,0.0,37,0,1,pooled,2,6
18,0,0,0,0,1,1,59,38,0,21,36,35,1,1,1,3,1,22,81,81,38,3,0.9753086419753086,0.7901234567901234,1.0,0.0,35,0,1,pooled,2,6
19,0,0,0,0,1,1,58,36,0,22,35,33,2,2,1,2,1,23,81,81,36,4,0.9753086419753086,0.8024691358024691,1.0,0.0,33,0,1,pooled,2,6
20,0,0,0,0,0,0,57,32,0,25,32,31,1,1,1,1,1,24,81,81,35,2,0.9753086419753086,0.8024691358024691,0.0,0.0,31,0,1,pooled,2,6
21,0,0,0,0,0,0,57,31,0,26,31,29,2,2,0,0,0,24,81,81,32,2,0.9753086419753086,0.8024691358024691,0.0,0.0,29,0,1,pooled,2,6
22,0,0,0,0,0,0,55,28,0,27,28,27,1,1,2,0,2,26,81,81,31,1,0.9753086419753086,0.8024691358024691,0.0,0.0,27,0,1,pooled,2,6
23,0,0,0,0,1,1,54,26,0,28,25,25,0,0,1,1,1,27,81,81,28,0,0.9753086419753086,0.8148148148148148,1.0,0.0,25,0,1,pooled,2,6
24,0,0,0,0,1,1,54,25,0,29,24,23,1,1,0,2,0,27,81,81,25,1,0.9753086419753086,0.8271604938271605,1.0,0.0,23,0,1,pooled,2,6
25,0,0,0,0,0,0,53,22,0,31,22,21,1,1,1,1,1,28,81,81,24,2,0.9753086419753086,0.8271604938271605,0.0,0.0,21,0,1,pooled,2,6
26,0,0,0,0,0,0,52,19,0,33,19,19,0,0,1,1,1,29,81,81,22,2,0.9753086419753086,0.8271604938271605,0.0,0.0,19,0,1,pooled,2,6
27,0,0,0,0,0,0,52,18,0,34,18,17,1,1,0,0,0,29,81,81,19,1,0.9753086419753086,0.8271604938271605,0.0,0.0,17,0,1,pooled,2,6
28,0,0,0,0,0,0,51,16,0,35,16,15,1,1,1,0,1,30,81,81,18,0,0.9753086419753086,0.8271604938271605,0.0,0.0,15,0,1,pooled,2,6
29,0,0,0,0,0,0,51,13,0,38,13,13,0,0,0,0,0,30,81,81,16,0,0.9753086419753086,0.8271604938271605,0.0,0.0,13,0,1,pooled,2,6
30,0,0,0,0,0,0,51,11,0,40,11,11,0,0,0,0,0,30,81,81,13,0,0.9753086419753086,0.8271604938271605,0.0,0.0,11,0,1,pooled,2,6
31,0,0,0,0,0,0,51,10,0,41,10,9,1,1,0,0,0,30,81,81,11,0,0.9753086419753086,0.8271604938271605,0.0,0.0,9,0,1,pooled,2,6
32,0,0,0,0,0,0,50,7,0,43,7,7,0,0,1,0,1,31,81,81,10,0,0.9753086419753086,0.8271604938271605,0.0,0.0,7,0,1,pooled,2,6
33,0,0,0,0,0,0,50,5,0,45,5,5,0,0,0,0,0,31,81,81,7,0,0.9753086419753086,0.8271604938271605,0.0,0.0,5,0,1,pooled,2,6
34,0,0,0,0,0,0,50,3,0,47,3,3,0,0,0,0,0,31,81,81,5,0,0.9753086419753086,0.8271604938271605,0.0,0.0,3,0,1,pooled,2,6
35,0,0,0,0,0,0,50,1,0,49,1,1,0,0,0,0,0,31,81,81,3,0,0.9753086419753086,0.8271604938271605,0.0,0.0,1,0,1,pooled,2,6
36,0,0,0,0,0,0,50,1,0,49,1,0,1,1,0,0,0,31,81,81,1,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
37,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,1,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
38,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
39,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
40,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
41,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
42,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
43,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,0.9753086419753086,0.8271604938271605,0.0,0.0,0,0,1,pooled,2,6
0,81,81,81,78,21,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,0,0,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,2,3
1,0,0,0,0,0,0,81,81,0,0,78,78,0,0,0,21,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,0,0,1,pooled,2,3
2,0,0,0,0,0,0,81,80,0,1,77,76,1,1,0,12,0,0,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,76,9,1,pooled,2,3
3,0,0,0,0,0,0,78,74,0,4,73,73,0,0,1,5,3,3,81,81,78,21,0.9629629629629629,0.25925925925925924,0.0,0.0,73,0,1,pooled,2,3
4,0,0,0,1,3,4,74,72,0,2,69,69,0,0,0,3,4,7,81,81,73,5,0.9753086419753086,0.2962962962962963,3.0,1.0,68,0,1,pooled,2,3
5,0,0,0,0,4,4,74,73,0,1,69,67,2,2,0,7,0,7,81,81,69,3,0.9753086419753086,0.345679012345679,4.0,0.0,66,0,1,pooled,2,3
6,0,0,0,0,8,8,74,67,0,7,65,65,0,0,0,12,0,7,81,81,69,7,0.9753086419753086,0.4444444444444444,8.0,0.0,65,0,1,pooled,2,3
7,0,0,0,0,9,9,74,68,0,6,65,63,2,2,0,17,0,7,81,81,65,15,0.9753086419753086,0.5555555555555556,9.0,0.0,63,0,1,pooled,2,3
8,0,0,0,0,3,3,72,65,0,7,62,61,1,1,2,17,2,9,81,81,65,21,0.9753086419753086,0.5925925925925926,3.0,0.0,61,0,1,pooled,2,3
9,0,0,0,0,3,3,69,59,0,10,58,57,1,1,1,11,3,12,81,81,62,20,0.9753086419753086,0.6296296296296297,3.0,0.0,57,0,1,pooled,2,3
10,0,0,0,0,4,4,64,53,0,11,52,52,0,1,1,8,5,17,81,81,58,15,0.9753086419753086,0.6790123456790124,4.0,0.0,52,0,1,pooled,2,3
11,0,0,0,0,1,1,63,50,0,13,49,49,0,0,0,7,1,18,81,81,52,10,0.9753086419753086,0.691358024691358,1.0,0.0,49,0,1,pooled,2,3
12,0,0,0,0,1,1,63,48,0,15,48,47,1,1,0,2,0,18,81,81,49,8,0.9753086419753086,0.7037037037037037,1.0,0.0,47,0,1,pooled,2,3
13,0,0,0,0,0,0,63,46,0,17,46,45,1,1,0,1,0,18,81,81,48,6,0.9753086419753086,0.7037037037037037,0.0,0.0,45,0,1,pooled,2,3
14,0,0,0,0,3,3,63,44,0,19,44,43,1,1,0,3,0,18,81,81,46,2,0.9753086419753086,0.7407407407407407,3.0,0.0,43,0,1,pooled,2,3
15,0,0,0,0,0,0,62,42,0,20,42,41,1,1,1,3,1,19,81,81,44,4,0.9753086419753086,0.7407407407407407,0.0,0.0,41,0,1,pooled,2,3
16,0,0,0,0,3,3,61,41,0,20,40,39,1,1,1,3,1,20,81,81,42,3,0.9753086419753086,0.7777777777777778,3.0,0.0,39,0,1,pooled,2,3
17,0,0,0,0,0,0,60,39,0,21,38,37,1,1,1,2,1,21,81,81,40,6,0.9753086419753086,0.7777777777777778,0.0,0.0,37,0,1,pooled,2,3
18,0,0,0,0,1,1,59,38,0,21,36,35,1,1,1,3,1,22,81,81,38,3,0.9753086419753086,0.7901234567901234,1.0,0.0,35,0,1,pooled,2,3
