variant,grouping,metric,contrast,n,mean,low,high
no_objective,tails,both_use,middle_minus_endpoint_average,2,0.026388888888888906,-0.01388888888888884,0.06666666666666665
no_objective,tails,d_to_e,middle_minus_low,2,0.08333333333333333,0.0,0.16666666666666666
no_objective,tails,d_to_e,middle_minus_high,2,-0.04166666666666666,-0.08333333333333331,0.0
no_objective,tails,d_to_e,middle_minus_endpoint_average,2,0.020833333333333343,0.0,0.041666666666666685
no_objective,tails,firm_equal_resolved,middle_minus_low,2,0.18085317460317463,0.16170634920634924,0.2
no_objective,tails,firm_equal_resolved,middle_minus_high,2,0.022916666666666655,-0.02857142857142861,0.07440476190476192
no_objective,tails,firm_equal_resolved,middle_minus_endpoint_average,2,0.10188492063492063,0.0857142857142857,0.11805555555555558
no_perceived,halves,domestic_use,middle_minus_low,2,-0.0749928957090083,-0.15652173913043477,0.006535947712418166
no_perceived,halves,domestic_use,middle_minus_high,2,-0.06473429951690823,-0.07391304347826089,-0.05555555555555558
no_perceived,halves,domestic_use,middle_minus_endpoint_average,2,-0.06986359761295827,-0.11521739130434783,-0.024509803921568707
no_perceived,halves,customer_use,middle_minus_low,2,-0.18762432509235577,-0.26086956521739124,-0.1143790849673203
no_perceived,halves,customer_use,middle_minus_high,2,-0.13218954248366016,-0.15000000000000002,-0.1143790849673203
no_perceived,halves,customer_use,middle_minus_endpoint_average,2,-0.15990693378800797,-0.20543478260869563,-0.1143790849673203
no_perceived,halves,resolved,middle_minus_low,2,0.15115799943165675,0.06535947712418302,0.23695652173913045
no_perceived,halves,resolved,middle_minus_high,2,0.059839443023586264,0.05228758169934644,0.06739130434782609
no_perceived,halves,resolved,middle_minus_endpoint_average,2,0.1054987212276215,0.05882352941176473,0.15217391304347827
no_perceived,halves,customer_success,middle_minus_low,2,0.09896965779318724,0.03463203463203471,0.16330728095433977
no_perceived,halves,customer_success,middle_minus_high,2,0.03640538383185435,0.015401265401265324,0.057409502262443374
no_perceived,halves,customer_success,middle_minus_endpoint_average,2,0.0676875208125208,0.025016650016650016,0.11035839160839159
no_perceived,halves,first_customer,middle_minus_low,2,-0.041851378232452385,-0.08043478260869569,-0.003267973856209083
no_perceived,halves,first_customer,middle_minus_high,2,0.10181869849389036,0.0304347826086957,0.17320261437908502
no_perceived,halves,first_customer,middle_minus_endpoint_average,2,0.029983660130718987,-0.024999999999999994,0.08496732026143797
no_perceived,halves,both_use,middle_minus_low,2,-0.2670289855072464,-0.36739130434782613,-0.16666666666666663
no_perceived,halves,both_use,middle_minus_high,2,-0.17192384200056832,-0.1739130434782608,-0.16993464052287582
no_perceived,halves,both_use,middle_minus_endpoint_average,2,-0.21947641375390736,-0.27065217391304347,-0.16830065359477123
no_perceived,halves,d_to_e,middle_minus_low,2,-0.14577294685990339,-0.18043478260869567,-0.1111111111111111
no_perceived,halves,d_to_e,middle_minus_high,2,-0.23400824097755044,-0.2875816993464052,-0.18043478260869567
no_perceived,halves,d_to_e,middle_minus_endpoint_average,2,-0.18989059391872692,-0.19934640522875818,-0.18043478260869567
