variant,dependence_mean,grouping,period,metric,n,mean,low,high
main,0.1,halves,early,resolved,2,-0.026623376623376688,-0.08181818181818185,0.02857142857142847
main,0.1,halves,early,customer_success,2,0.07231657231657235,-0.051948051948051896,0.1965811965811966
main,0.1,halves,early,first_customer,2,0.052922077922077856,-0.02272727272727279,0.1285714285714285
main,0.1,halves,early,both_use,2,0.1903679653679653,0.17619047619047612,0.20454545454545447
main,0.1,halves,early,d_to_e,2,0.1088744588744588,0.040476190476190416,0.1772727272727272
main,0.1,halves,early,firm_equal_resolved,2,-0.04166666666666674,-0.09523809523809529,0.011904761904761807
main,0.1,halves,late,domestic_use,2,-0.09083546462063091,-0.11304347826086958,-0.06862745098039225
main,0.1,halves,late,customer_use,2,0.02558255186132427,0.015217391304347905,0.03594771241830064
main,0.1,halves,late,resolved,2,-0.12475134981528846,-0.2712418300653595,0.021739130434782594
main,0.1,halves,late,customer_success,2,0.00555555555555555,0.0,0.0111111111111111
main,0.1,halves,late,first_customer,2,0.1055200341005968,0.0784313725490196,0.13260869565217398
main,0.1,halves,late,both_use,2,-0.11313583404376248,-0.14130434782608697,-0.084967320261438
main,0.1,halves,late,d_to_e,2,-0.0581983518044899,-0.0739130434782608,-0.042483660130719
main,0.1,halves,late,firm_equal_resolved,2,-0.128042328042328,-0.24523809523809523,-0.010846560846560827
main,0.1,tails,early,domestic_use,2,0.07106227106227109,0.004761904761904634,0.13736263736263754
main,0.1,tails,early,customer_use,2,0.2584249084249085,0.19780219780219788,0.31904761904761914
main,0.1,tails,early,resolved,2,0.006593406593406598,-0.08571428571428569,0.09890109890109888
main,0.1,tails,early,customer_success,2,0.037500000000000006,0.0,0.07500000000000001
main,0.1,tails,early,first_customer,2,0.11172161172161177,0.10439560439560441,0.11904761904761912
main,0.1,tails,early,both_use,2,0.32948717948717954,0.3238095238095239,0.3351648351648352
main,0.1,tails,early,d_to_e,2,0.14670329670329676,0.09340659340659352,0.2
main,0.1,tails,early,firm_equal_resolved,2,0.002976190476190521,-0.09523809523809518,0.10119047619047622
main,0.1,tails,late,domestic_use,2,-0.03888888888888897,-0.13333333333333341,0.05555555555555547
main,0.1,tails,late,customer_use,2,-0.08888888888888885,-0.11111111111111105,-0.06666666666666665
main,0.1,tails,late,resolved,2,-0.05555555555555555,-0.1111111111111111,0.0
main,0.1,tails,late,customer_success,2,0.011904761904761904,0.0,0.023809523809523808
main,0.1,tails,late,first_customer,2,-0.05555555555555555,-0.1111111111111111,0.0
main,0.1,tails,late,both_use,2,-0.24444444444444446,-0.2666666666666667,-0.2222222222222222
main,0.1,tails,late,d_to_e,2,-0.033333333333333354,-0.06666666666666671,0.0
main,0.1,tails,late,firm_equal_resolved,2,-0.07331349206349204,-0.1178571428571428,-0.02876984126984128
main,0.3,halves,early,domestic_use,2,0.05584415584415586,0.0071428571428571175,0.10454545454545461
main,0.3,halves,early,customer_use,2,0.12424242424242421,0.08181818181818179,0.16666666666666663
main,0.3,halves,early,resolved,2,-0.07662337662337668,-0.18181818181818182,0.02857142857142847
main,0.3,halves,early,customer_success,2,0.00714285714285709,-0.1,0.11428571428571419
main,0.3,halves,early,first_customer,2,-0.0005411255411255922,-0.12727272727272732,0.12619047619047613
main,0.3,halves,early,both_use,2,0.1800865800865801,0.17380952380952386,0.18636363636363634
main,0.3,halves,early,d_to_e,2,0.102056277056277,0.040476190476190416,0.16363636363636358
