period,group,cases,customer_users,domestic_use,customer_use,resolved,customer_success,first_customer,both_use,d_to_e,firm_equal_resolved,firms_observed,variant,dependence_mean,seed
early,high,22,14,0.8181818181818182,0.6363636363636364,0.4090909090909091,0.35714285714285715,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.4047619047619047,3,no_perceived,0.7,1
early,low_tail,14,10,0.8571428571428571,0.7142857142857143,0.5,0.2,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.5208333333333333,2,no_perceived,0.7,1
early,high_tail,15,10,0.7333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.4,0.4,0.26666666666666666,0.3214285714285714,2,no_perceived,0.7,1
late,all,35,27,0.8,0.7714285714285715,0.45714285714285713,0.37037037037037035,0.4,0.5714285714285714,0.37142857142857144,0.44523809523809527,6,no_perceived,0.7,1
late,low,18,15,0.7777777777777778,0.8333333333333334,0.4444444444444444,0.3333333333333333,0.5,0.6111111111111112,0.3333333333333333,0.4238095238095238,3,no_perceived,0.7,1
late,high,17,12,0.8235294117647058,0.7058823529411765,0.47058823529411764,0.4166666666666667,0.29411764705882354,0.5294117647058824,0.4117647058823529,0.4666666666666666,3,no_perceived,0.7,1
late,low_tail,12,11,0.8333333333333334,0.9166666666666666,0.4166666666666667,0.36363636363636365,0.5,0.75,0.4166666666666667,0.3857142857142857,2,no_perceived,0.7,1
late,high_tail,9,6,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.5,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.45,2,no_perceived,0.7,1
early,all,42,28,0.7857142857142857,0.6666666666666666,0.5,0.35714285714285715,0.38095238095238093,0.4523809523809524,0.2857142857142857,0.5079365079365079,6,no_perceived,0.9,1
early,low,20,14,0.75,0.7,0.6,0.35714285714285715,0.4,0.45,0.3,0.611111111111111,3,no_perceived,0.9,1
early,high,22,14,0.8181818181818182,0.6363636363636364,0.4090909090909091,0.35714285714285715,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.4047619047619047,3,no_perceived,0.9,1
early,low_tail,14,10,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.4,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.5833333333333333,2,no_perceived,0.9,1
early,high_tail,15,10,0.7333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.4,0.4,0.26666666666666666,0.3214285714285714,2,no_perceived,0.9,1
late,all,35,25,0.8,0.7142857142857143,0.45714285714285713,0.32,0.4,0.5428571428571428,0.3142857142857143,0.44523809523809527,6,no_perceived,0.9,1
late,low,18,13,0.7777777777777778,0.7222222222222222,0.4444444444444444,0.23076923076923078,0.5,0.5555555555555556,0.2222222222222222,0.4238095238095238,3,no_perceived,0.9,1
late,high,17,12,0.8235294117647058,0.7058823529411765,0.47058823529411764,0.4166666666666667,0.29411764705882354,0.5294117647058824,0.4117647058823529,0.4666666666666666,3,no_perceived,0.9,1
late,low_tail,12,10,0.75,0.8333333333333334,0.4166666666666667,0.3,0.5833333333333334,0.6666666666666666,0.25,0.3857142857142857,2,no_perceived,0.9,1
late,high_tail,9,6,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.5,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.45,2,no_perceived,0.9,1
early,all,42,20,0.9285714285714286,0.47619047619047616,0.35714285714285715,0.1,0.23809523809523808,0.40476190476190477,0.19047619047619047,0.369047619047619,6,no_objective,0.1,1
early,low,20,9,0.9,0.45,0.4,0.1111111111111111,0.25,0.35,0.15,0.4166666666666667,3,no_objective,0.1,1
early,high,22,11,0.9545454545454546,0.5,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.45454545454545453,0.22727272727272727,0.3214285714285714,3,no_objective,0.1,1
early,low_tail,14,5,0.9285714285714286,0.35714285714285715,0.2857142857142857,0.0,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.29166666666666663,2,no_objective,0.1,1
early,high_tail,15,8,0.9333333333333333,0.5333333333333333,0.2,0.0,0.3333333333333333,0.4666666666666667,0.2,0.19642857142857142,2,no_objective,0.1,1
late,all,35,23,0.7714285714285715,0.6571428571428571,0.2857142857142857,0.08695652173913043,0.5142857142857142,0.45714285714285713,0.14285714285714285,0.29345238095238096,6,no_objective,0.1,1
late,low,18,11,0.8333333333333334,0.6111111111111112,0.3888888888888889,0.0,0.4444444444444444,0.5,0.16666666666666666,0.3952380952380952,3,no_objective,0.1,1
late,high,17,12,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.16666666666666666,0.5882352941176471,0.4117647058823529,0.11764705882352941,0.19166666666666665,3,no_objective,0.1,1
late,low_tail,12,8,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5833333333333334,0.16666666666666666,0.34285714285714286,2,no_objective,0.1,1
late,high_tail,9,5,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.2,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.225,2,no_objective,0.1,1
early,all,42,27,0.9047619047619048,0.6428571428571429,0.40476190476190477,0.1111111111111111,0.3333333333333333,0.5476190476190477,0.2857142857142857,0.41765873015873006,6,no_objective,0.3,1
early,low,20,12,0.85,0.6,0.5,0.16666666666666666,0.4,0.45,0.2,0.5138888888888888,3,no_objective,0.3,1
early,high,22,15,0.9545454545454546,0.6818181818181818,0.3181818181818182,0.06666666666666667,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.3214285714285714,3,no_objective,0.3,1
early,low_tail,14,8,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.4375,2,no_objective,0.3,1
early,high_tail,15,10,0.9333333333333333,0.6666666666666666,0.2,0.0,0.3333333333333333,0.6,0.3333333333333333,0.19642857142857142,2,no_objective,0.3,1
late,all,35,24,0.8571428571428571,0.6857142857142857,0.37142857142857144,0.16666666666666666,0.4,0.5714285714285714,0.2571428571428571,0.3460317460317461,6,no_objective,0.3,1
late,low,18,13,0.8888888888888888,0.7222222222222222,0.4444444444444444,0.15384615384615385,0.3888888888888889,0.6666666666666666,0.2777777777777778,0.4587301587301587,3,no_objective,0.3,1
late,high,17,11,0.8235294117647058,0.6470588235294118,0.29411764705882354,0.18181818181818182,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.2333333333333333,3,no_objective,0.3,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.25,0.2,0.5,0.75,0.3333333333333333,0.27142857142857146,2,no_objective,0.3,1
late,high_tail,9,6,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.1,2,no_objective,0.3,1
early,all,42,28,0.8333333333333334,0.6666666666666666,0.38095238095238093,0.14285714285714285,0.40476190476190477,0.5,0.2619047619047619,0.3908730158730158,6,no_objective,0.5,1
early,low,20,12,0.8,0.6,0.5,0.16666666666666666,0.4,0.4,0.2,0.5138888888888888,3,no_objective,0.5,1
early,high,22,16,0.8636363636363636,0.7272727272727273,0.2727272727272727,0.125,0.4090909090909091,0.5909090909090909,0.3181818181818182,0.26785714285714285,3,no_objective,0.5,1
early,low_tail,14,8,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.4375,2,no_objective,0.5,1
early,high_tail,15,11,0.8,0.7333333333333333,0.2,0.09090909090909091,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.1875,2,no_objective,0.5,1
late,all,35,26,0.8285714285714286,0.7428571428571429,0.4,0.19230769230769232,0.42857142857142855,0.6,0.3142857142857143,0.3767857142857143,6,no_objective,0.5,1
late,low,18,14,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.5,0.6666666666666666,0.2777777777777778,0.32857142857142857,3,no_objective,0.5,1
late,high,17,12,0.8235294117647058,0.7058823529411765,0.47058823529411764,0.3333333333333333,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.425,3,no_objective,0.5,1
late,low_tail,12,11,0.8333333333333334,0.9166666666666666,0.25,0.09090909090909091,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.24285714285714285,2,no_objective,0.5,1
late,high_tail,9,6,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.325,2,no_objective,0.5,1
early,all,42,30,0.8333333333333334,0.7142857142857143,0.40476190476190477,0.16666666666666666,0.40476190476190477,0.5476190476190477,0.30952380952380953,0.4146825396825397,6,no_objective,0.7,1
early,low,20,13,0.8,0.65,0.5,0.15384615384615385,0.4,0.45,0.25,0.5138888888888888,3,no_objective,0.7,1
early,high,22,17,0.8636363636363636,0.7727272727272727,0.3181818181818182,0.17647058823529413,0.4090909090909091,0.6363636363636364,0.36363636363636365,0.31547619047619047,3,no_objective,0.7,1
early,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.42857142857142855,0.1111111111111111,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.4375,2,no_objective,0.7,1
early,high_tail,15,12,0.8,0.8,0.2,0.08333333333333333,0.4666666666666667,0.6,0.3333333333333333,0.1875,2,no_objective,0.7,1
late,all,35,26,0.8285714285714286,0.7428571428571429,0.42857142857142855,0.23076923076923078,0.4857142857142857,0.6,0.2571428571428571,0.41011904761904766,6,no_objective,0.7,1
late,low,18,14,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.32857142857142857,3,no_objective,0.7,1
late,high,17,12,0.8235294117647058,0.7058823529411765,0.5294117647058824,0.4166666666666667,0.4117647058823529,0.5294117647058824,0.29411764705882354,0.4916666666666667,3,no_objective,0.7,1
late,low_tail,12,11,0.8333333333333334,0.9166666666666666,0.25,0.09090909090909091,0.6666666666666666,0.8333333333333334,0.25,0.24285714285714285,2,no_objective,0.7,1
late,high_tail,9,6,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.5,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.425,2,no_objective,0.7,1
early,all,42,31,0.8571428571428571,0.7380952380952381,0.38095238095238093,0.12903225806451613,0.47619047619047616,0.5952380952380952,0.2619047619047619,0.3908730158730158,6,no_objective,0.9,1
early,low,20,14,0.85,0.7,0.5,0.14285714285714285,0.45,0.55,0.25,0.5138888888888888,3,no_objective,0.9,1
early,high,22,17,0.8636363636363636,0.7727272727272727,0.2727272727272727,0.11764705882352941,0.5,0.6363636363636364,0.2727272727272727,0.26785714285714285,3,no_objective,0.9,1
early,low_tail,14,10,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.1,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.4375,2,no_objective,0.9,1
early,high_tail,15,12,0.8,0.8,0.2,0.08333333333333333,0.5333333333333333,0.6,0.26666666666666666,0.1875,2,no_objective,0.9,1
late,all,35,27,0.8285714285714286,0.7714285714285715,0.37142857142857144,0.18518518518518517,0.4857142857142857,0.6,0.2857142857142857,0.34642857142857136,6,no_objective,0.9,1
late,low,18,15,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.13333333333333333,0.6111111111111112,0.6666666666666666,0.2222222222222222,0.30952380952380953,3,no_objective,0.9,1
late,high,17,12,0.8235294117647058,0.7058823529411765,0.4117647058823529,0.25,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.3833333333333333,3,no_objective,0.9,1
late,low_tail,12,11,0.9166666666666666,0.9166666666666666,0.25,0.09090909090909091,0.6666666666666666,0.8333333333333334,0.25,0.21428571428571427,2,no_objective,0.9,1
late,high_tail,9,6,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.325,2,no_objective,0.9,1
early,all,42,19,0.9285714285714286,0.4523809523809524,0.35714285714285715,0.10526315789473684,0.23809523809523808,0.38095238095238093,0.16666666666666666,0.369047619047619,6,narrow,0.1,1
early,low,20,8,0.9,0.4,0.4,0.125,0.25,0.3,0.1,0.4166666666666667,3,narrow,0.1,1
early,high,22,11,0.9545454545454546,0.5,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.45454545454545453,0.22727272727272727,0.3214285714285714,3,narrow,0.1,1
early,low_tail,14,4,0.9285714285714286,0.2857142857142857,0.2857142857142857,0.0,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.29166666666666663,2,narrow,0.1,1
early,high_tail,15,8,0.9333333333333333,0.5333333333333333,0.2,0.0,0.3333333333333333,0.4666666666666667,0.2,0.19642857142857142,2,narrow,0.1,1
late,all,35,23,0.7714285714285715,0.6571428571428571,0.2857142857142857,0.0,0.4,0.5142857142857142,0.2571428571428571,0.3003968253968254,6,narrow,0.1,1
late,low,18,12,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.4507936507936508,3,narrow,0.1,1
late,high,17,11,0.7058823529411765,0.6470588235294118,0.11764705882352941,0.0,0.47058823529411764,0.4117647058823529,0.17647058823529413,0.15,3,narrow,0.1,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.34285714285714286,2,narrow,0.1,1
late,high_tail,9,5,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.225,2,narrow,0.1,1
early,all,42,27,0.9047619047619048,0.6428571428571429,0.40476190476190477,0.1111111111111111,0.3333333333333333,0.5476190476190477,0.2857142857142857,0.41765873015873006,6,narrow,0.3,1
early,low,20,12,0.85,0.6,0.5,0.16666666666666666,0.4,0.45,0.2,0.5138888888888888,3,narrow,0.3,1
early,high,22,15,0.9545454545454546,0.6818181818181818,0.3181818181818182,0.06666666666666667,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.3214285714285714,3,narrow,0.3,1
early,low_tail,14,8,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.4375,2,narrow,0.3,1
early,high_tail,15,10,0.9333333333333333,0.6666666666666666,0.2,0.0,0.3333333333333333,0.6,0.3333333333333333,0.19642857142857142,2,narrow,0.3,1
late,all,35,25,0.8,0.7142857142857143,0.3142857142857143,0.08,0.4857142857142857,0.6,0.2,0.3198412698412698,6,narrow,0.3,1
late,low,18,13,0.8888888888888888,0.7222222222222222,0.5555555555555556,0.15384615384615385,0.4444444444444444,0.7222222222222222,0.2222222222222222,0.5730158730158731,3,narrow,0.3,1
late,high,17,12,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.0,0.5294117647058824,0.47058823529411764,0.17647058823529413,0.06666666666666667,3,narrow,0.3,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.2,0.5833333333333334,0.8333333333333334,0.25,0.44285714285714284,2,narrow,0.3,1
late,high_tail,9,5,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1,2,narrow,0.3,1
early,all,42,28,0.8333333333333334,0.6666666666666666,0.38095238095238093,0.14285714285714285,0.40476190476190477,0.5,0.2619047619047619,0.3908730158730158,6,narrow,0.5,1
early,low,20,12,0.8,0.6,0.5,0.16666666666666666,0.4,0.4,0.2,0.5138888888888888,3,narrow,0.5,1
early,high,22,16,0.8636363636363636,0.7272727272727273,0.2727272727272727,0.125,0.4090909090909091,0.5909090909090909,0.3181818181818182,0.26785714285714285,3,narrow,0.5,1
early,low_tail,14,8,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.125,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.4375,2,narrow,0.5,1
early,high_tail,15,11,0.8,0.7333333333333333,0.2,0.09090909090909091,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.1875,2,narrow,0.5,1
late,all,35,24,0.8285714285714286,0.6857142857142857,0.4,0.16666666666666666,0.45714285714285713,0.5428571428571428,0.22857142857142856,0.37123015873015874,6,narrow,0.5,1
late,low,18,14,0.8333333333333334,0.7777777777777778,0.3888888888888889,0.07142857142857142,0.5,0.6666666666666666,0.2777777777777778,0.3841269841269841,3,narrow,0.5,1
late,high,17,10,0.8235294117647058,0.5882352941176471,0.4117647058823529,0.3,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.35833333333333334,3,narrow,0.5,1
late,low_tail,12,11,0.75,0.9166666666666666,0.25,0.09090909090909091,0.5833333333333334,0.75,0.3333333333333333,0.24285714285714285,2,narrow,0.5,1
late,high_tail,9,4,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.25,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.225,2,narrow,0.5,1
early,all,42,32,0.8333333333333334,0.7619047619047619,0.47619047619047616,0.25,0.40476190476190477,0.5952380952380952,0.35714285714285715,0.48015873015873006,6,narrow,0.7,1
early,low,20,15,0.8,0.75,0.5,0.13333333333333333,0.4,0.55,0.35,0.5138888888888888,3,narrow,0.7,1
early,high,22,17,0.8636363636363636,0.7727272727272727,0.45454545454545453,0.35294117647058826,0.4090909090909091,0.6363636363636364,0.36363636363636365,0.4464285714285714,3,narrow,0.7,1
early,low_tail,14,11,0.7857142857142857,0.7857142857142857,0.42857142857142855,0.09090909090909091,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.4375,2,narrow,0.7,1
early,high_tail,15,12,0.8,0.8,0.4,0.3333333333333333,0.4666666666666667,0.6,0.3333333333333333,0.3839285714285714,2,narrow,0.7,1
late,all,35,28,0.8,0.8,0.5142857142857142,0.32142857142857145,0.5142857142857142,0.6,0.2857142857142857,0.518452380952381,6,narrow,0.7,1
late,low,18,15,0.7777777777777778,0.8333333333333334,0.3888888888888889,0.13333333333333333,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.3952380952380952,3,narrow,0.7,1
late,high,17,13,0.8235294117647058,0.7647058823529411,0.6470588235294118,0.5384615384615384,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.6416666666666667,3,narrow,0.7,1
late,low_tail,12,12,0.75,1.0,0.3333333333333333,0.16666666666666666,0.75,0.75,0.25,0.34285714285714286,2,narrow,0.7,1
late,high_tail,9,7,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7142857142857143,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.65,2,narrow,0.7,1
early,all,42,34,0.7619047619047619,0.8095238095238095,0.5238095238095238,0.35294117647058826,0.5,0.5714285714285714,0.30952380952380953,0.5218253968253967,6,narrow,0.9,1
early,low,20,16,0.75,0.8,0.65,0.375,0.5,0.55,0.3,0.6388888888888888,3,narrow,0.9,1
early,high,22,18,0.7727272727272727,0.8181818181818182,0.4090909090909091,0.3333333333333333,0.5,0.5909090909090909,0.3181818181818182,0.4047619047619047,3,narrow,0.9,1
early,low_tail,14,11,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.45454545454545453,0.5,0.5,0.2857142857142857,0.625,2,narrow,0.9,1
early,high_tail,15,13,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.3076923076923077,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3214285714285714,2,narrow,0.9,1
late,all,35,27,0.7714285714285715,0.7714285714285715,0.5714285714285714,0.37037037037037035,0.4857142857142857,0.5428571428571428,0.2857142857142857,0.560515873015873,6,narrow,0.9,1
late,low,18,14,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.21428571428571427,0.6111111111111112,0.5555555555555556,0.16666666666666666,0.546031746031746,3,narrow,0.9,1
late,high,17,13,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.5384615384615384,0.35294117647058826,0.5294117647058824,0.4117647058823529,0.5750000000000001,3,narrow,0.9,1
late,low_tail,12,11,0.6666666666666666,0.9166666666666666,0.5,0.2727272727272727,0.75,0.5833333333333334,0.16666666666666666,0.4857142857142857,2,narrow,0.9,1
late,high_tail,9,7,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.5714285714285714,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.55,2,narrow,0.9,1
early,all,42,15,0.9523809523809523,0.35714285714285715,0.30952380952380953,0.0,0.21428571428571427,0.30952380952380953,0.11904761904761904,0.31646825396825395,6,limited_access,0.1,1
early,low,20,4,0.95,0.2,0.25,0.0,0.1,0.15,0.1,0.2638888888888889,3,limited_access,0.1,1
early,high,22,11,0.9545454545454546,0.5,0.36363636363636365,0.0,0.3181818181818182,0.45454545454545453,0.13636363636363635,0.36904761904761907,3,limited_access,0.1,1
early,low_tail,14,4,0.9285714285714286,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.22916666666666666,2,limited_access,0.1,1
early,high_tail,15,7,0.9333333333333333,0.4666666666666667,0.26666666666666666,0.0,0.3333333333333333,0.4,0.13333333333333333,0.26785714285714285,2,limited_access,0.1,1
late,all,35,20,0.7714285714285715,0.5714285714285714,0.2571428571428571,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.24623015873015874,6,limited_access,0.1,1
late,low,18,10,0.8888888888888888,0.5555555555555556,0.3888888888888889,0.0,0.3333333333333333,0.5,0.2222222222222222,0.3841269841269841,3,limited_access,0.1,1
late,high,17,10,0.6470588235294118,0.5882352941176471,0.11764705882352941,0.0,0.5294117647058824,0.35294117647058826,0.058823529411764705,0.10833333333333334,3,limited_access,0.1,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.25,0.0,0.5,0.75,0.3333333333333333,0.24285714285714285,2,limited_access,0.1,1
late,high_tail,9,4,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1,2,limited_access,0.1,1
early,all,42,21,0.9047619047619048,0.5,0.38095238095238093,0.09523809523809523,0.30952380952380953,0.40476190476190477,0.16666666666666666,0.3928571428571428,6,limited_access,0.3,1
early,low,20,7,0.85,0.35,0.4,0.2857142857142857,0.25,0.2,0.1,0.4166666666666667,3,limited_access,0.3,1
early,high,22,14,0.9545454545454546,0.6363636363636364,0.36363636363636365,0.0,0.36363636363636365,0.5909090909090909,0.22727272727272727,0.36904761904761907,3,limited_access,0.3,1
early,low_tail,14,7,0.7857142857142857,0.5,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.4583333333333333,2,limited_access,0.3,1
early,high_tail,15,9,0.9333333333333333,0.6,0.26666666666666666,0.0,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.26785714285714285,2,limited_access,0.3,1
late,all,35,21,0.7428571428571429,0.6,0.3142857142857143,0.09523809523809523,0.42857142857142855,0.42857142857142855,0.17142857142857143,0.31567460317460316,6,limited_access,0.3,1
late,low,18,10,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.1,0.3333333333333333,0.5,0.2222222222222222,0.43968253968253973,3,limited_access,0.3,1
late,high,17,11,0.6470588235294118,0.6470588235294118,0.17647058823529413,0.09090909090909091,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.19166666666666665,3,limited_access,0.3,1
late,low_tail,12,10,0.75,0.8333333333333334,0.25,0.1,0.5,0.75,0.3333333333333333,0.24285714285714285,2,limited_access,0.3,1
late,high_tail,9,4,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.25,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.225,2,limited_access,0.3,1
early,all,42,23,0.8809523809523809,0.5476190476190477,0.40476190476190477,0.17391304347826086,0.35714285714285715,0.42857142857142855,0.19047619047619047,0.4176587301587302,6,limited_access,0.5,1
early,low,20,9,0.85,0.45,0.45,0.3333333333333333,0.25,0.3,0.2,0.47222222222222215,3,limited_access,0.5,1
early,high,22,14,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.07142857142857142,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.3630952380952381,3,limited_access,0.5,1
early,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.5,0.3333333333333333,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.5416666666666667,2,limited_access,0.5,1
early,high_tail,15,9,0.8666666666666667,0.6,0.3333333333333333,0.1111111111111111,0.4,0.4666666666666667,0.2,0.33035714285714285,2,limited_access,0.5,1
late,all,35,22,0.8,0.6285714285714286,0.42857142857142855,0.3181818181818182,0.4,0.45714285714285713,0.22857142857142856,0.4253968253968254,6,limited_access,0.5,1
late,low,18,10,0.8888888888888888,0.5555555555555556,0.3888888888888889,0.1,0.3333333333333333,0.5,0.2222222222222222,0.3841269841269841,3,limited_access,0.5,1
late,high,17,12,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.5,0.47058823529411764,0.4117647058823529,0.23529411764705882,0.4666666666666666,3,limited_access,0.5,1
late,low_tail,12,10,0.8333333333333334,0.8333333333333334,0.25,0.1,0.5,0.75,0.3333333333333333,0.24285714285714285,2,limited_access,0.5,1
late,high_tail,9,6,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45,2,limited_access,0.5,1
early,all,42,25,0.8095238095238095,0.5952380952380952,0.42857142857142855,0.28,0.35714285714285715,0.40476190476190477,0.23809523809523808,0.431547619047619,6,limited_access,0.7,1
early,low,20,9,0.85,0.45,0.45,0.3333333333333333,0.25,0.3,0.2,0.4583333333333333,3,limited_access,0.7,1
early,high,22,16,0.7727272727272727,0.7272727272727273,0.4090909090909091,0.25,0.45454545454545453,0.5,0.2727272727272727,0.4047619047619047,3,limited_access,0.7,1
early,low_tail,14,9,0.7857142857142857,0.6428571428571429,0.5,0.3333333333333333,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.5208333333333333,2,limited_access,0.7,1
early,high_tail,15,11,0.7333333333333333,0.7333333333333333,0.4,0.2727272727272727,0.4,0.4666666666666667,0.3333333333333333,0.39285714285714285,2,limited_access,0.7,1
late,all,35,24,0.7428571428571429,0.6857142857142857,0.42857142857142855,0.3333333333333333,0.5142857142857142,0.45714285714285713,0.17142857142857143,0.4170634920634921,6,limited_access,0.7,1
late,low,18,11,0.7777777777777778,0.6111111111111112,0.3888888888888889,0.18181818181818182,0.5,0.4444444444444444,0.1111111111111111,0.3841269841269841,3,limited_access,0.7,1
late,high,17,13,0.7058823529411765,0.7647058823529411,0.47058823529411764,0.46153846153846156,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.45,3,limited_access,0.7,1
late,low_tail,12,11,0.6666666666666666,0.9166666666666666,0.25,0.18181818181818182,0.75,0.6666666666666666,0.16666666666666666,0.24285714285714285,2,limited_access,0.7,1
late,high_tail,9,6,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.425,2,limited_access,0.7,1
early,all,42,26,0.7619047619047619,0.6190476190476191,0.4523809523809524,0.34615384615384615,0.40476190476190477,0.38095238095238093,0.21428571428571427,0.45238095238095233,6,limited_access,0.9,1
early,low,20,10,0.75,0.5,0.5,0.5,0.35,0.25,0.15,0.5,3,limited_access,0.9,1
early,high,22,16,0.7727272727272727,0.7272727272727273,0.4090909090909091,0.25,0.45454545454545453,0.5,0.2727272727272727,0.4047619047619047,3,limited_access,0.9,1
early,low_tail,14,10,0.6428571428571429,0.7142857142857143,0.5714285714285714,0.5,0.5,0.35714285714285715,0.21428571428571427,0.5833333333333333,2,limited_access,0.9,1
early,high_tail,15,11,0.7333333333333333,0.7333333333333333,0.4,0.2727272727272727,0.4,0.4666666666666667,0.3333333333333333,0.39285714285714285,2,limited_access,0.9,1
late,all,35,24,0.7714285714285715,0.6857142857142857,0.5714285714285714,0.375,0.5142857142857142,0.4857142857142857,0.17142857142857143,0.5674603174603176,6,limited_access,0.9,1
