variant,dependence_mean,group,period,metric,n,mean,low,high
limited_access,0.7,low_tail,early,customer_use,2,0.75,0.6428571428571429,0.8571428571428571
limited_access,0.7,low_tail,early,resolved,2,0.46428571428571425,0.4285714285714285,0.5
limited_access,0.7,low_tail,early,customer_success,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
limited_access,0.7,low_tail,early,first_customer,2,0.5,0.3571428571428571,0.6428571428571429
limited_access,0.7,low_tail,early,both_use,2,0.49999999999999994,0.4285714285714285,0.5714285714285714
limited_access,0.7,low_tail,early,d_to_e,2,0.24999999999999994,0.2142857142857142,0.2857142857142857
limited_access,0.7,low_tail,early,firm_equal_resolved,2,0.47916666666666663,0.4375,0.5208333333333333
limited_access,0.7,low_tail,late,domestic_use,2,0.7333333333333334,0.6666666666666666,0.8
limited_access,0.7,low_tail,late,customer_use,2,0.725,0.5333333333333333,0.9166666666666666
limited_access,0.7,low_tail,late,resolved,2,0.39166666666666666,0.25,0.5333333333333333
limited_access,0.7,low_tail,late,customer_success,2,0.2784090909090909,0.1818181818181818,0.375
limited_access,0.7,low_tail,late,first_customer,2,0.5416666666666666,0.3333333333333333,0.75
limited_access,0.7,low_tail,late,both_use,2,0.5,0.3333333333333333,0.6666666666666666
limited_access,0.7,low_tail,late,d_to_e,2,0.14999999999999997,0.1333333333333333,0.1666666666666666
limited_access,0.7,low_tail,late,firm_equal_resolved,2,0.3714285714285714,0.2428571428571428,0.5
limited_access,0.9,all,early,domestic_use,2,0.7590011614401858,0.7560975609756098,0.7619047619047619
limited_access,0.9,all,early,customer_use,2,0.6387921022067364,0.6190476190476191,0.6585365853658537
limited_access,0.9,all,early,resolved,2,0.49448315911730545,0.4523809523809524,0.5365853658536586
limited_access,0.9,all,early,customer_success,2,0.3397435897435897,0.3333333333333333,0.3461538461538461
limited_access,0.9,all,early,first_customer,2,0.4706736353077816,0.4047619047619047,0.5365853658536586
limited_access,0.9,all,early,both_use,2,0.39779326364692214,0.3809523809523809,0.4146341463414634
limited_access,0.9,all,early,d_to_e,2,0.16811846689895465,0.1219512195121951,0.2142857142857142
limited_access,0.9,all,early,firm_equal_resolved,2,0.5029761904761904,0.4523809523809523,0.5535714285714285
limited_access,0.9,all,late,domestic_use,2,0.711295681063123,0.6511627906976745,0.7714285714285715
limited_access,0.9,all,late,customer_use,2,0.6916943521594685,0.6857142857142857,0.6976744186046512
limited_access,0.9,all,late,resolved,2,0.5299003322259136,0.4883720930232558,0.5714285714285714
limited_access,0.9,all,late,customer_success,2,0.3875,0.375,0.4
limited_access,0.9,all,late,first_customer,2,0.5129568106312292,0.5116279069767442,0.5142857142857142
limited_access,0.9,all,late,both_use,2,0.4289036544850498,0.3720930232558139,0.4857142857142857
limited_access,0.9,all,late,d_to_e,2,0.17873754152823915,0.1714285714285714,0.1860465116279069
limited_access,0.9,all,late,firm_equal_resolved,2,0.5357473544973546,0.5040343915343916,0.5674603174603176
limited_access,0.9,high,early,domestic_use,2,0.8149350649350648,0.7727272727272727,0.8571428571428571
limited_access,0.9,high,early,customer_use,2,0.6255411255411256,0.5238095238095238,0.7272727272727273
limited_access,0.9,high,early,resolved,2,0.4426406926406926,0.4090909090909091,0.4761904761904761
limited_access,0.9,high,early,customer_success,2,0.26136363636363635,0.25,0.2727272727272727
limited_access,0.9,high,early,first_customer,2,0.4415584415584415,0.4285714285714285,0.4545454545454545
limited_access,0.9,high,early,both_use,2,0.44047619047619047,0.3809523809523809,0.5
limited_access,0.9,high,early,d_to_e,2,0.18398268398268397,0.0952380952380952,0.2727272727272727
limited_access,0.9,high,early,firm_equal_resolved,2,0.44345238095238093,0.4047619047619047,0.4821428571428571
limited_access,0.9,high,late,domestic_use,2,0.6779411764705883,0.65,0.7058823529411765
limited_access,0.9,high,late,customer_use,2,0.7323529411764705,0.7,0.7647058823529411
limited_access,0.9,high,late,resolved,2,0.5647058823529412,0.5294117647058824,0.6
limited_access,0.9,high,late,customer_success,2,0.40659340659340654,0.3846153846153846,0.4285714285714285
limited_access,0.9,high,late,first_customer,2,0.4897058823529412,0.45,0.5294117647058824
limited_access,0.9,high,late,both_use,2,0.43529411764705883,0.4,0.4705882352941176
limited_access,0.9,high,late,d_to_e,2,0.24264705882352938,0.2352941176470588,0.25
limited_access,0.9,high,late,firm_equal_resolved,2,0.5785714285714285,0.5333333333333333,0.6238095238095238
limited_access,0.9,high_tail,early,domestic_use,2,0.8282051282051283,0.7333333333333333,0.9230769230769232
limited_access,0.9,high_tail,early,customer_use,2,0.6743589743589744,0.6153846153846154,0.7333333333333333
limited_access,0.9,high_tail,early,resolved,2,0.46923076923076923,0.4,0.5384615384615384
limited_access,0.9,high_tail,early,customer_success,2,0.26136363636363635,0.25,0.2727272727272727
limited_access,0.9,high_tail,early,first_customer,2,0.4307692307692308,0.4,0.4615384615384615
limited_access,0.9,high_tail,early,both_use,2,0.5025641025641026,0.4666666666666667,0.5384615384615384
limited_access,0.9,high_tail,early,d_to_e,2,0.24358974358974356,0.1538461538461538,0.3333333333333333
limited_access,0.9,high_tail,early,firm_equal_resolved,2,0.46428571428571425,0.3928571428571428,0.5357142857142857
limited_access,0.9,high_tail,late,domestic_use,2,0.6333333333333333,0.6,0.6666666666666666
limited_access,0.9,high_tail,late,customer_use,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
limited_access,0.9,high_tail,late,resolved,2,0.5444444444444445,0.5333333333333333,0.5555555555555556
limited_access,0.9,high_tail,late,customer_success,2,0.5333333333333333,0.4,0.6666666666666666
limited_access,0.9,high_tail,late,first_customer,2,0.45555555555555555,0.4444444444444444,0.4666666666666667
limited_access,0.9,high_tail,late,both_use,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
limited_access,0.9,high_tail,late,d_to_e,2,0.2111111111111111,0.2,0.2222222222222222
limited_access,0.9,high_tail,late,firm_equal_resolved,2,0.5428571428571429,0.5357142857142857,0.55
limited_access,0.9,low,early,domestic_use,2,0.7,0.65,0.75
limited_access,0.9,low,early,customer_use,2,0.65,0.5,0.8
limited_access,0.9,low,early,resolved,2,0.55,0.5,0.6
limited_access,0.9,low,early,customer_success,2,0.4375,0.375,0.5
limited_access,0.9,low,early,first_customer,2,0.5,0.35,0.65
limited_access,0.9,low,early,both_use,2,0.35,0.25,0.45
limited_access,0.9,low,early,d_to_e,2,0.15,0.15,0.15
limited_access,0.9,low,early,firm_equal_resolved,2,0.5625,0.5,0.625
limited_access,0.9,low,late,domestic_use,2,0.7427536231884058,0.6521739130434783,0.8333333333333334
limited_access,0.9,low,late,customer_use,2,0.6533816425120773,0.6111111111111112,0.6956521739130435
limited_access,0.9,low,late,resolved,2,0.501207729468599,0.391304347826087,0.6111111111111112
limited_access,0.9,low,late,customer_success,2,0.36931818181818177,0.3636363636363636,0.375
limited_access,0.9,low,late,first_customer,2,0.5326086956521738,0.5,0.5652173913043478
limited_access,0.9,low,late,both_use,2,0.42391304347826086,0.3478260869565217,0.5
limited_access,0.9,low,late,d_to_e,2,0.12077294685990335,0.1111111111111111,0.1304347826086956
limited_access,0.9,low,late,firm_equal_resolved,2,0.4929232804232804,0.3842592592592592,0.6015873015873016
limited_access,0.9,low_tail,early,domestic_use,2,0.6071428571428572,0.5714285714285714,0.6428571428571429
limited_access,0.9,low_tail,early,customer_use,2,0.8214285714285714,0.7142857142857143,0.9285714285714286
limited_access,0.9,low_tail,early,resolved,2,0.5357142857142857,0.5,0.5714285714285714
limited_access,0.9,low_tail,early,customer_success,2,0.4423076923076923,0.3846153846153846,0.5
limited_access,0.9,low_tail,early,first_customer,2,0.6071428571428572,0.5,0.7142857142857143
limited_access,0.9,low_tail,early,both_use,2,0.42857142857142855,0.3571428571428571,0.5
limited_access,0.9,low_tail,early,d_to_e,2,0.2142857142857142,0.2142857142857142,0.2142857142857142
limited_access,0.9,low_tail,early,firm_equal_resolved,2,0.5520833333333333,0.5208333333333333,0.5833333333333333
limited_access,0.9,low_tail,late,domestic_use,2,0.675,0.6,0.75
limited_access,0.9,low_tail,late,customer_use,2,0.825,0.7333333333333333,0.9166666666666666
limited_access,0.9,low_tail,late,resolved,2,0.45,0.4,0.5
limited_access,0.9,low_tail,late,customer_success,2,0.3636363636363636,0.3636363636363636,0.3636363636363636
limited_access,0.9,low_tail,late,first_customer,2,0.6416666666666666,0.5333333333333333,0.75
limited_access,0.9,low_tail,late,both_use,2,0.5416666666666666,0.3333333333333333,0.75
limited_access,0.9,low_tail,late,d_to_e,2,0.1833333333333333,0.1666666666666666,0.2
limited_access,0.9,low_tail,late,firm_equal_resolved,2,0.43730158730158725,0.3888888888888888,0.4857142857142857
main,0.1,all,early,domestic_use,2,0.8911149825783973,0.8536585365853658,0.9285714285714286
main,0.1,all,early,customer_use,2,0.48257839721254353,0.4285714285714285,0.5365853658536586
main,0.1,all,early,resolved,2,0.3858885017421603,0.3571428571428571,0.4146341463414634
main,0.1,all,early,customer_success,2,0.16919191919191917,0.1111111111111111,0.2272727272727272
main,0.1,all,early,first_customer,2,0.30197444831591164,0.238095238095238,0.3658536585365853
main,0.1,all,early,both_use,2,0.37369337979094075,0.3571428571428571,0.3902439024390244
main,0.1,all,early,d_to_e,2,0.15679442508710795,0.1428571428571428,0.1707317073170731
main,0.1,all,early,firm_equal_resolved,2,0.3958333333333333,0.369047619047619,0.4226190476190476
main,0.1,all,late,domestic_use,2,0.8302325581395349,0.8,0.8604651162790697
main,0.1,all,late,customer_use,2,0.5352159468438538,0.4418604651162791,0.6285714285714286
main,0.1,all,late,resolved,2,0.37275747508305646,0.2571428571428571,0.4883720930232558
main,0.1,all,late,customer_success,2,0.0526315789473684,0.0,0.1052631578947368
main,0.1,all,late,first_customer,2,0.32524916943521587,0.2790697674418604,0.3714285714285714
main,0.1,all,late,both_use,2,0.4199335548172757,0.3255813953488372,0.5142857142857142
main,0.1,all,late,d_to_e,2,0.19833887043189366,0.1395348837209302,0.2571428571428571
main,0.1,all,late,firm_equal_resolved,2,0.3812830687830687,0.2726190476190476,0.4899470899470899
main,0.1,high,early,domestic_use,2,0.9058441558441559,0.8571428571428571,0.9545454545454546
main,0.1,high,early,customer_use,2,0.5595238095238095,0.5,0.6190476190476191
main,0.1,high,early,resolved,2,0.37337662337662336,0.3181818181818182,0.4285714285714285
main,0.1,high,early,customer_success,2,0.1993006993006993,0.0909090909090909,0.3076923076923077
main,0.1,high,early,first_customer,2,0.32792207792207784,0.2272727272727272,0.4285714285714285
main,0.1,high,early,both_use,2,0.4653679653679653,0.4545454545454545,0.4761904761904761
main,0.1,high,early,d_to_e,2,0.20887445887445882,0.1904761904761904,0.2272727272727272
main,0.1,high,early,firm_equal_resolved,2,0.37499999999999994,0.3214285714285714,0.4285714285714285
main,0.1,high,late,domestic_use,2,0.7823529411764706,0.7647058823529411,0.8
main,0.1,high,late,customer_use,2,0.5485294117647059,0.45,0.6470588235294118
main,0.1,high,late,resolved,2,0.3088235294117647,0.1176470588235294,0.5
main,0.1,high,late,customer_success,2,0.05555555555555555,0.0,0.1111111111111111
main,0.1,high,late,first_customer,2,0.38088235294117645,0.35,0.4117647058823529
main,0.1,high,late,both_use,2,0.36029411764705876,0.25,0.4705882352941176
main,0.1,high,late,d_to_e,2,0.1676470588235294,0.1,0.2352941176470588
main,0.1,high,late,firm_equal_resolved,2,0.3172619047619048,0.15,0.4845238095238096
main,0.1,high_tail,early,domestic_use,2,0.9282051282051282,0.9230769230769232,0.9333333333333332
main,0.1,high_tail,early,customer_use,2,0.6512820512820513,0.5333333333333333,0.7692307692307693
main,0.1,high_tail,early,resolved,2,0.29230769230769227,0.2,0.3846153846153846
main,0.1,high_tail,early,customer_success,2,0.1,0.0,0.2
main,0.1,high_tail,early,first_customer,2,0.3974358974358974,0.3333333333333333,0.4615384615384615
main,0.1,high_tail,early,both_use,2,0.5794871794871794,0.4666666666666667,0.6923076923076923
main,0.1,high_tail,early,d_to_e,2,0.25384615384615383,0.2,0.3076923076923077
main,0.1,high_tail,early,firm_equal_resolved,2,0.2946428571428571,0.1964285714285714,0.3928571428571428
main,0.1,high_tail,late,domestic_use,2,0.8111111111111111,0.7333333333333333,0.8888888888888888
main,0.1,high_tail,late,customer_use,2,0.4777777777777778,0.4,0.5555555555555556
main,0.1,high_tail,late,resolved,2,0.37777777777777777,0.2222222222222222,0.5333333333333333
main,0.1,high_tail,late,customer_success,2,0.0833333333333333,0.0,0.1666666666666666
main,0.1,high_tail,late,first_customer,2,0.2777777777777778,0.2222222222222222,0.3333333333333333
main,0.1,high_tail,late,both_use,2,0.28888888888888886,0.1333333333333333,0.4444444444444444
main,0.1,high_tail,late,d_to_e,2,0.19999999999999996,0.0666666666666666,0.3333333333333333
main,0.1,high_tail,late,firm_equal_resolved,2,0.37589285714285714,0.225,0.5267857142857143
main,0.1,low,early,domestic_use,2,0.875,0.85,0.9
main,0.1,low,early,customer_use,2,0.4,0.35,0.45
main,0.1,low,early,resolved,2,0.4,0.4,0.4
main,0.1,low,early,customer_success,2,0.12698412698412695,0.1111111111111111,0.1428571428571428
main,0.1,low,early,first_customer,2,0.275,0.25,0.3
main,0.1,low,early,both_use,2,0.275,0.25,0.3
main,0.1,low,early,d_to_e,2,0.1,0.05,0.15
main,0.1,low,early,firm_equal_resolved,2,0.4166666666666667,0.4166666666666667,0.4166666666666667
main,0.1,low,late,domestic_use,2,0.8731884057971016,0.8333333333333334,0.9130434782608696
main,0.1,low,late,customer_use,2,0.5229468599033816,0.4347826086956521,0.6111111111111112
main,0.1,low,late,resolved,2,0.4335748792270532,0.3888888888888889,0.4782608695652174
main,0.1,low,late,customer_success,2,0.05,0.0,0.1
main,0.1,low,late,first_customer,2,0.27536231884057966,0.217391304347826,0.3333333333333333
main,0.1,low,late,both_use,2,0.47342995169082125,0.391304347826087,0.5555555555555556
main,0.1,low,late,d_to_e,2,0.2258454106280193,0.1739130434782608,0.2777777777777778
main,0.1,low,late,firm_equal_resolved,2,0.4453042328042328,0.3952380952380952,0.4953703703703704
main,0.1,low_tail,early,domestic_use,2,0.8571428571428572,0.7857142857142857,0.9285714285714286
main,0.1,low_tail,early,customer_use,2,0.3928571428571428,0.2142857142857142,0.5714285714285714
main,0.1,low_tail,early,resolved,2,0.2857142857142857,0.2857142857142857,0.2857142857142857
main,0.1,low_tail,early,customer_success,2,0.0625,0.0,0.125
main,0.1,low_tail,early,first_customer,2,0.28571428571428564,0.2142857142857142,0.3571428571428571
main,0.1,low_tail,early,both_use,2,0.24999999999999994,0.1428571428571428,0.3571428571428571
main,0.1,low_tail,early,d_to_e,2,0.1071428571428571,0.0,0.2142857142857142
main,0.1,low_tail,early,firm_equal_resolved,2,0.2916666666666666,0.2916666666666666,0.2916666666666666
main,0.1,low_tail,late,domestic_use,2,0.8500000000000001,0.8333333333333334,0.8666666666666667
main,0.1,low_tail,late,customer_use,2,0.5666666666666667,0.4666666666666667,0.6666666666666666
main,0.1,low_tail,late,resolved,2,0.43333333333333335,0.3333333333333333,0.5333333333333333
main,0.1,low_tail,late,customer_success,2,0.0714285714285714,0.0,0.1428571428571428
main,0.1,low_tail,late,first_customer,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
main,0.1,low_tail,late,both_use,2,0.5333333333333333,0.4,0.6666666666666666
main,0.1,low_tail,late,d_to_e,2,0.2333333333333333,0.1333333333333333,0.3333333333333333
main,0.1,low_tail,late,firm_equal_resolved,2,0.44920634920634916,0.3428571428571428,0.5555555555555556
main,0.3,all,early,domestic_use,2,0.8792102206736353,0.8536585365853658,0.9047619047619048
main,0.3,all,early,customer_use,2,0.6141114982578397,0.5853658536585366,0.6428571428571429
main,0.3,all,early,resolved,2,0.40969802555168405,0.4047619047619047,0.4146341463414634
main,0.3,all,early,customer_success,2,0.13888888888888884,0.1111111111111111,0.1666666666666666
main,0.3,all,early,first_customer,2,0.37398373983739835,0.3333333333333333,0.4146341463414634
main,0.3,all,early,both_use,2,0.49332171893147503,0.4390243902439024,0.5476190476190477
main,0.3,all,early,d_to_e,2,0.2282229965156794,0.1707317073170731,0.2857142857142857
main,0.3,all,early,firm_equal_resolved,2,0.4216269841269841,0.41765873015873,0.4255952380952381
main,0.3,all,late,domestic_use,2,0.7837209302325582,0.7674418604651163,0.8
main,0.3,all,late,customer_use,2,0.6245847176079734,0.5348837209302325,0.7142857142857143
main,0.3,all,late,resolved,2,0.3548172757475083,0.3142857142857143,0.3953488372093023
main,0.3,all,late,customer_success,2,0.10521739130434779,0.08,0.1304347826086956
main,0.3,all,late,first_customer,2,0.40564784053156144,0.3255813953488372,0.4857142857142857
main,0.3,all,late,both_use,2,0.4627906976744186,0.3255813953488372,0.6
main,0.3,all,late,d_to_e,2,0.20465116279069767,0.2,0.2093023255813953
main,0.3,all,late,firm_equal_resolved,2,0.35479497354497347,0.3198412698412698,0.3897486772486772
main,0.3,high,early,domestic_use,2,0.9058441558441559,0.8571428571428571,0.9545454545454546
main,0.3,high,early,customer_use,2,0.6742424242424242,0.6666666666666666,0.6818181818181818
main,0.3,high,early,resolved,2,0.37337662337662336,0.3181818181818182,0.4285714285714285
main,0.3,high,early,customer_success,2,0.1404761904761904,0.0666666666666666,0.2142857142857142
main,0.3,high,early,first_customer,2,0.3744588744588744,0.2727272727272727,0.4761904761904761
main,0.3,high,early,both_use,2,0.5800865800865801,0.5238095238095238,0.6363636363636364
main,0.3,high,early,d_to_e,2,0.277056277056277,0.1904761904761904,0.3636363636363636
main,0.3,high,early,firm_equal_resolved,2,0.37797619047619047,0.3214285714285714,0.4345238095238095
main,0.3,high,late,domestic_use,2,0.7029411764705882,0.7,0.7058823529411765
main,0.3,high,late,customer_use,2,0.6029411764705883,0.5,0.7058823529411765
main,0.3,high,late,resolved,2,0.25441176470588234,0.0588235294117647,0.45
main,0.3,high,late,customer_success,2,0.05,0.0,0.1
main,0.3,high,late,first_customer,2,0.4647058823529412,0.4,0.5294117647058824
main,0.3,high,late,both_use,2,0.36029411764705876,0.25,0.4705882352941176
main,0.3,high,late,d_to_e,2,0.13823529411764707,0.1,0.1764705882352941
main,0.3,high,late,firm_equal_resolved,2,0.2517857142857143,0.0666666666666666,0.4369047619047619
main,0.3,high_tail,early,domestic_use,2,0.9282051282051282,0.9230769230769232,0.9333333333333332
main,0.3,high_tail,early,customer_use,2,0.717948717948718,0.6666666666666666,0.7692307692307693
main,0.3,high_tail,early,resolved,2,0.33076923076923076,0.2,0.4615384615384615
main,0.3,high_tail,early,customer_success,2,0.1,0.0,0.2
main,0.3,high_tail,early,first_customer,2,0.4358974358974359,0.3333333333333333,0.5384615384615384
main,0.3,high_tail,early,both_use,2,0.6461538461538461,0.6,0.6923076923076923
main,0.3,high_tail,early,d_to_e,2,0.282051282051282,0.2307692307692307,0.3333333333333333
main,0.3,high_tail,early,firm_equal_resolved,2,0.33035714285714285,0.1964285714285714,0.4642857142857143
main,0.3,high_tail,late,domestic_use,2,0.7222222222222222,0.6666666666666666,0.7777777777777778
main,0.3,high_tail,late,customer_use,2,0.5111111111111111,0.4666666666666667,0.5555555555555556
main,0.3,high_tail,late,resolved,2,0.28888888888888886,0.1111111111111111,0.4666666666666667
main,0.3,high_tail,late,customer_success,2,0.0714285714285714,0.0,0.1428571428571428
main,0.3,high_tail,late,first_customer,2,0.3111111111111111,0.2222222222222222,0.4
main,0.3,high_tail,late,both_use,2,0.3222222222222222,0.2,0.4444444444444444
main,0.3,high_tail,late,d_to_e,2,0.19999999999999996,0.0666666666666666,0.3333333333333333
main,0.3,high_tail,late,firm_equal_resolved,2,0.2776785714285714,0.1,0.4553571428571428
main,0.3,low,early,domestic_use,2,0.85,0.85,0.85
main,0.3,low,early,customer_use,2,0.55,0.5,0.6
main,0.3,low,early,resolved,2,0.45,0.4,0.5
main,0.3,low,early,customer_success,2,0.1333333333333333,0.1,0.1666666666666666
main,0.3,low,early,first_customer,2,0.375,0.35,0.4
main,0.3,low,early,both_use,2,0.4,0.35,0.45
main,0.3,low,early,d_to_e,2,0.175,0.15,0.2
main,0.3,low,early,firm_equal_resolved,2,0.4652777777777778,0.4166666666666667,0.5138888888888888
main,0.3,low,late,domestic_use,2,0.857487922705314,0.8260869565217391,0.8888888888888888
main,0.3,low,late,customer_use,2,0.643719806763285,0.5652173913043478,0.7222222222222222
main,0.3,low,late,resolved,2,0.45169082125603865,0.3478260869565217,0.5555555555555556
main,0.3,low,late,customer_success,2,0.1538461538461538,0.1538461538461538,0.1538461538461538
main,0.3,low,late,first_customer,2,0.3526570048309179,0.2608695652173913,0.4444444444444444
main,0.3,low,late,both_use,2,0.5567632850241546,0.391304347826087,0.7222222222222222
main,0.3,low,late,d_to_e,2,0.2632850241545893,0.2222222222222222,0.3043478260869565
main,0.3,low,late,firm_equal_resolved,2,0.45780423280423277,0.3425925925925925,0.5730158730158731
main,0.3,low_tail,early,domestic_use,2,0.8214285714285714,0.7857142857142857,0.8571428571428571
main,0.3,low_tail,early,customer_use,2,0.6071428571428572,0.5714285714285714,0.6428571428571429
main,0.3,low_tail,early,resolved,2,0.3571428571428571,0.2857142857142857,0.4285714285714285
main,0.3,low_tail,early,customer_success,2,0.11805555555555555,0.1111111111111111,0.125
main,0.3,low_tail,early,first_customer,2,0.3928571428571428,0.3571428571428571,0.4285714285714285
main,0.3,low_tail,early,both_use,2,0.4285714285714285,0.4285714285714285,0.4285714285714285
main,0.3,low_tail,early,d_to_e,2,0.2142857142857142,0.2142857142857142,0.2142857142857142
main,0.3,low_tail,early,firm_equal_resolved,2,0.36458333333333326,0.2916666666666666,0.4375
main,0.3,low_tail,late,domestic_use,2,0.7833333333333333,0.7333333333333333,0.8333333333333334
main,0.3,low_tail,late,customer_use,2,0.7166666666666667,0.6,0.8333333333333334
main,0.3,low_tail,late,resolved,2,0.4083333333333333,0.4,0.4166666666666667
main,0.3,low_tail,late,customer_success,2,0.2111111111111111,0.2,0.2222222222222222
main,0.3,low_tail,late,first_customer,2,0.45833333333333337,0.3333333333333333,0.5833333333333334
main,0.3,low_tail,late,both_use,2,0.5833333333333334,0.3333333333333333,0.8333333333333334
main,0.3,low_tail,late,d_to_e,2,0.2583333333333333,0.25,0.2666666666666666
main,0.3,low_tail,late,firm_equal_resolved,2,0.4158730158730158,0.3888888888888888,0.4428571428571428
main,0.5,all,early,domestic_use,2,0.8313008130081301,0.8292682926829268,0.8333333333333334
main,0.5,all,early,customer_use,2,0.6504065040650406,0.6341463414634146,0.6666666666666666
main,0.5,all,early,resolved,2,0.39779326364692214,0.3809523809523809,0.4146341463414634
main,0.5,all,early,customer_success,2,0.16758241758241754,0.1428571428571428,0.1923076923076923
main,0.5,all,early,first_customer,2,0.4340882694541231,0.4047619047619047,0.4634146341463415
main,0.5,all,early,both_use,2,0.4817073170731707,0.4634146341463415,0.5
main,0.5,all,early,d_to_e,2,0.2163182346109175,0.1707317073170731,0.2619047619047619
main,0.5,all,early,firm_equal_resolved,2,0.4117063492063492,0.3908730158730158,0.4325396825396825
main,0.5,all,late,domestic_use,2,0.7863787375415283,0.7441860465116279,0.8285714285714286
main,0.5,all,late,customer_use,2,0.7059800664451827,0.6976744186046512,0.7142857142857143
main,0.5,all,late,resolved,2,0.4933554817275747,0.4285714285714285,0.5581395348837209
main,0.5,all,late,customer_success,2,0.27,0.24,0.3
main,0.5,all,late,first_customer,2,0.41196013289036537,0.3953488372093023,0.4285714285714285
main,0.5,all,late,both_use,2,0.5182724252491694,0.4651162790697674,0.5714285714285714
main,0.5,all,late,d_to_e,2,0.28239202657807305,0.2790697674418604,0.2857142857142857
main,0.5,all,late,firm_equal_resolved,2,0.48045634920634916,0.4184523809523809,0.5424603174603174
main,0.5,high,early,domestic_use,2,0.8603896103896104,0.8571428571428571,0.8636363636363636
main,0.5,high,early,customer_use,2,0.6731601731601732,0.6190476190476191,0.7272727272727273
main,0.5,high,early,resolved,2,0.3506493506493506,0.2727272727272727,0.4285714285714285
main,0.5,high,early,customer_success,2,0.17788461538461536,0.125,0.2307692307692307
main,0.5,high,early,first_customer,2,0.4426406926406926,0.4090909090909091,0.4761904761904761
main,0.5,high,early,both_use,2,0.5335497835497836,0.4761904761904761,0.5909090909090909
main,0.5,high,early,d_to_e,2,0.23051948051948049,0.1428571428571428,0.3181818181818182
main,0.5,high,early,firm_equal_resolved,2,0.35119047619047616,0.2678571428571428,0.4345238095238095
main,0.5,high,late,domestic_use,2,0.736764705882353,0.65,0.8235294117647058
main,0.5,high,late,customer_use,2,0.6485294117647059,0.6470588235294118,0.65
main,0.5,high,late,resolved,2,0.5897058823529412,0.5294117647058824,0.65
main,0.5,high,late,customer_success,2,0.41958041958041953,0.3846153846153846,0.4545454545454545
main,0.5,high,late,first_customer,2,0.40147058823529413,0.3529411764705882,0.45
main,0.5,high,late,both_use,2,0.4102941176470588,0.35,0.4705882352941176
main,0.5,high,late,d_to_e,2,0.24705882352941175,0.2,0.2941176470588235
main,0.5,high,late,firm_equal_resolved,2,0.5744047619047619,0.5083333333333333,0.6404761904761904
main,0.5,high_tail,early,domestic_use,2,0.8615384615384616,0.8,0.9230769230769232
main,0.5,high_tail,early,customer_use,2,0.7512820512820513,0.7333333333333333,0.7692307692307693
main,0.5,high_tail,early,resolved,2,0.33076923076923076,0.2,0.4615384615384615
main,0.5,high_tail,early,customer_success,2,0.14545454545454545,0.0909090909090909,0.2
main,0.5,high_tail,early,first_customer,2,0.5025641025641026,0.4666666666666667,0.5384615384615384
main,0.5,high_tail,early,both_use,2,0.6128205128205129,0.5333333333333333,0.6923076923076923
main,0.5,high_tail,early,d_to_e,2,0.24871794871794867,0.2307692307692307,0.2666666666666666
main,0.5,high_tail,early,firm_equal_resolved,2,0.32589285714285715,0.1875,0.4642857142857143
main,0.5,high_tail,late,domestic_use,2,0.7444444444444445,0.6,0.8888888888888888
main,0.5,high_tail,late,customer_use,2,0.5777777777777777,0.5555555555555556,0.6
main,0.5,high_tail,late,resolved,2,0.5555555555555556,0.4444444444444444,0.6666666666666666
main,0.5,high_tail,late,customer_success,2,0.5222222222222221,0.4444444444444444,0.6
main,0.5,high_tail,late,first_customer,2,0.28888888888888886,0.1111111111111111,0.4666666666666667
main,0.5,high_tail,late,both_use,2,0.3555555555555555,0.2666666666666666,0.4444444444444444
main,0.5,high_tail,late,d_to_e,2,0.28888888888888886,0.1333333333333333,0.4444444444444444
main,0.5,high_tail,late,firm_equal_resolved,2,0.5553571428571429,0.45,0.6607142857142857
main,0.5,low,early,domestic_use,2,0.8,0.8,0.8
main,0.5,low,early,customer_use,2,0.625,0.6,0.65
main,0.5,low,early,resolved,2,0.45,0.4,0.5
main,0.5,low,early,customer_success,2,0.1602564102564102,0.1538461538461538,0.1666666666666666
main,0.5,low,early,first_customer,2,0.42500000000000004,0.4,0.45
main,0.5,low,early,both_use,2,0.42500000000000004,0.4,0.45
main,0.5,low,early,d_to_e,2,0.2,0.2,0.2
main,0.5,low,early,firm_equal_resolved,2,0.4722222222222222,0.4305555555555555,0.5138888888888888
main,0.5,low,late,domestic_use,2,0.8297101449275363,0.8260869565217391,0.8333333333333334
main,0.5,low,late,customer_use,2,0.7584541062801933,0.7391304347826086,0.7777777777777778
main,0.5,low,late,resolved,2,0.4057971014492754,0.3333333333333333,0.4782608695652174
main,0.5,low,late,customer_success,2,0.15336134453781508,0.0714285714285714,0.2352941176470588
main,0.5,low,late,first_customer,2,0.42391304347826086,0.3478260869565217,0.5
main,0.5,low,late,both_use,2,0.6159420289855072,0.5652173913043478,0.6666666666666666
main,0.5,low,late,d_to_e,2,0.3128019323671497,0.2777777777777778,0.3478260869565217
main,0.5,low,late,firm_equal_resolved,2,0.38650793650793647,0.3285714285714285,0.4444444444444444
main,0.5,low_tail,early,domestic_use,2,0.75,0.7142857142857143,0.7857142857142857
