cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
5,30,24,both_reachable,10,8,4,0.5,0.4,0.0,0.1,0.8,0.4,0.3,0.0,0.3,0.3,0.7,-0.4,cost_high,17
6,36,24,all,17,13,7,0.7058823529411765,0.29411764705882354,0.0,0.0,0.7647058823529411,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.5882352941176471,-0.3529411764705882,cost_high,17
6,36,24,both_reachable,10,6,7,0.5,0.5,0.0,0.0,0.6,0.7,0.3,0.2,0.1,0.5,0.5,0.09999999999999998,cost_high,17
7,42,24,all,16,14,3,0.8125,0.0625,0.0625,0.0625,0.875,0.1875,0.125,0.0625,0.0,0.4375,0.5625,-0.6875,cost_high,17
7,42,24,both_reachable,10,8,3,0.7,0.1,0.1,0.1,0.8,0.3,0.2,0.1,0.0,0.5,0.5,-0.5,cost_high,17
0,0,24,all,23,18,17,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.0,0.782608695652174,0.7391304347826086,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.5217391304347826,0.4782608695652174,-0.0434782608695653,base,18
0,0,24,both_reachable,22,17,17,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.0,0.7727272727272727,0.7727272727272727,0.5454545454545454,0.18181818181818182,0.3181818181818182,0.5,0.5,0.0,base,18
1,6,24,all,23,15,16,0.4782608695652174,0.4782608695652174,0.0,0.043478260869565216,0.6521739130434783,0.6956521739130435,0.391304347826087,0.21739130434782608,0.17391304347826086,0.4782608695652174,0.5217391304347826,0.04347826086956519,base,18
1,6,24,both_reachable,20,13,16,0.45,0.55,0.0,0.0,0.65,0.8,0.45,0.25,0.2,0.55,0.45,0.15000000000000002,base,18
2,12,24,all,18,14,12,0.5,0.5,0.0,0.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.6666666666666666,-0.11111111111111116,base,18
2,12,24,both_reachable,16,12,12,0.4375,0.5625,0.0,0.0,0.75,0.75,0.5,0.1875,0.3125,0.375,0.625,0.0,base,18
3,18,24,all,21,17,16,0.47619047619047616,0.5238095238095238,0.0,0.0,0.8095238095238095,0.7619047619047619,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.38095238095238093,0.6190476190476191,-0.04761904761904767,base,18
3,18,24,both_reachable,20,16,16,0.45,0.55,0.0,0.0,0.8,0.8,0.6,0.25,0.35,0.4,0.6,0.0,base,18
4,24,24,all,22,14,17,0.36363636363636365,0.6363636363636364,0.0,0.0,0.6363636363636364,0.7727272727272727,0.4090909090909091,0.13636363636363635,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.13636363636363635,base,18
4,24,24,both_reachable,21,13,17,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6190476190476191,0.8095238095238095,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.19047619047619047,base,18
5,30,24,all,18,12,12,0.4444444444444444,0.5555555555555556,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,base,18
5,30,24,both_reachable,17,11,12,0.4117647058823529,0.5882352941176471,0.0,0.0,0.6470588235294118,0.7058823529411765,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.05882352941176472,base,18
6,36,24,all,22,17,13,0.5909090909090909,0.4090909090909091,0.0,0.0,0.7727272727272727,0.5909090909090909,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.3181818181818182,0.6818181818181818,-0.18181818181818177,base,18
6,36,24,both_reachable,20,15,13,0.55,0.45,0.0,0.0,0.75,0.65,0.4,0.2,0.2,0.35,0.65,-0.09999999999999998,base,18
7,42,24,all,19,17,11,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,0.5789473684210527,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.5789473684210527,-0.3157894736842105,base,18
7,42,24,both_reachable,17,15,11,0.7647058823529411,0.23529411764705882,0.0,0.0,0.8823529411764706,0.6470588235294118,0.5294117647058824,0.4117647058823529,0.11764705882352941,0.4117647058823529,0.5882352941176471,-0.23529411764705876,base,18
0,0,24,all,23,15,15,0.391304347826087,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.6521739130434783,0.6521739130434783,0.391304347826087,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.5652173913043478,0.0,no_social,18
0,0,24,both_reachable,22,14,15,0.36363636363636365,0.5,0.045454545454545456,0.09090909090909091,0.6363636363636364,0.6818181818181818,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.5909090909090909,0.045454545454545414,no_social,18
1,6,24,all,23,13,15,0.34782608695652173,0.4782608695652174,0.0,0.17391304347826086,0.5652173913043478,0.6521739130434783,0.391304347826087,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.6521739130434783,0.08695652173913049,no_social,18
1,6,24,both_reachable,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_social,18
2,12,24,all,18,11,9,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.6111111111111112,0.5,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.7222222222222222,-0.11111111111111116,no_social,18
2,12,24,both_reachable,16,9,9,0.375,0.5,0.0,0.125,0.5625,0.5625,0.25,0.0625,0.1875,0.3125,0.6875,0.0,no_social,18
3,18,24,all,21,17,14,0.6190476190476191,0.38095238095238093,0.0,0.0,0.8095238095238095,0.6666666666666666,0.47619047619047616,0.2857142857142857,0.19047619047619047,0.38095238095238093,0.6190476190476191,-0.1428571428571429,no_social,18
3,18,24,both_reachable,20,16,14,0.6,0.4,0.0,0.0,0.8,0.7,0.5,0.3,0.2,0.4,0.6,-0.10000000000000009,no_social,18
4,24,24,all,22,14,17,0.4090909090909091,0.5909090909090909,0.0,0.0,0.6363636363636364,0.7727272727272727,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.4090909090909091,0.5909090909090909,0.13636363636363635,no_social,18
4,24,24,both_reachable,21,13,17,0.38095238095238093,0.6190476190476191,0.0,0.0,0.6190476190476191,0.8095238095238095,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.38095238095238093,0.6190476190476191,0.19047619047619047,no_social,18
5,30,24,all,18,11,11,0.4444444444444444,0.5,0.0,0.05555555555555555,0.6111111111111112,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,no_social,18
5,30,24,both_reachable,17,10,11,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,0.5882352941176471,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.6470588235294118,0.05882352941176472,no_social,18
6,36,24,all,22,12,14,0.45454545454545453,0.5,0.0,0.045454545454545456,0.5454545454545454,0.6363636363636364,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.22727272727272727,0.7727272727272727,0.09090909090909094,no_social,18
6,36,24,both_reachable,20,10,14,0.4,0.55,0.0,0.05,0.5,0.7,0.25,0.15,0.1,0.25,0.75,0.19999999999999996,no_social,18
7,42,24,all,19,13,13,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.6842105263157895,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.5263157894736842,0.47368421052631576,0.0,no_social,18
7,42,24,both_reachable,17,11,13,0.5294117647058824,0.4117647058823529,0.0,0.058823529411764705,0.6470588235294118,0.7647058823529411,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.5882352941176471,0.4117647058823529,0.11764705882352933,no_social,18
0,0,24,all,23,15,15,0.391304347826087,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.6521739130434783,0.6521739130434783,0.391304347826087,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.5652173913043478,0.0,no_outcomes,18
0,0,24,both_reachable,22,14,15,0.36363636363636365,0.5,0.045454545454545456,0.09090909090909091,0.6363636363636364,0.6818181818181818,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.5909090909090909,0.045454545454545414,no_outcomes,18
1,6,24,all,23,13,15,0.34782608695652173,0.4782608695652174,0.0,0.17391304347826086,0.5652173913043478,0.6521739130434783,0.391304347826087,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.6521739130434783,0.08695652173913049,no_outcomes,18
1,6,24,both_reachable,20,12,15,0.35,0.55,0.0,0.1,0.6,0.75,0.45,0.2,0.25,0.4,0.6,0.15000000000000002,no_outcomes,18
2,12,24,all,18,12,9,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.6666666666666666,0.5,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.2777777777777778,0.7222222222222222,-0.16666666666666663,no_outcomes,18
2,12,24,both_reachable,16,10,9,0.375,0.5,0.0,0.125,0.625,0.5625,0.3125,0.0625,0.25,0.3125,0.6875,-0.0625,no_outcomes,18
3,18,24,all,21,17,14,0.6190476190476191,0.38095238095238093,0.0,0.0,0.8095238095238095,0.6666666666666666,0.47619047619047616,0.2857142857142857,0.19047619047619047,0.38095238095238093,0.6190476190476191,-0.1428571428571429,no_outcomes,18
3,18,24,both_reachable,20,16,14,0.6,0.4,0.0,0.0,0.8,0.7,0.5,0.3,0.2,0.4,0.6,-0.10000000000000009,no_outcomes,18
4,24,24,all,22,14,17,0.4090909090909091,0.5909090909090909,0.0,0.0,0.6363636363636364,0.7727272727272727,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.4090909090909091,0.5909090909090909,0.13636363636363635,no_outcomes,18
4,24,24,both_reachable,21,13,17,0.38095238095238093,0.6190476190476191,0.0,0.0,0.6190476190476191,0.8095238095238095,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.38095238095238093,0.6190476190476191,0.19047619047619047,no_outcomes,18
5,30,24,all,18,11,11,0.4444444444444444,0.5,0.0,0.05555555555555555,0.6111111111111112,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,no_outcomes,18
5,30,24,both_reachable,17,10,11,0.4117647058823529,0.5294117647058824,0.0,0.058823529411764705,0.5882352941176471,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.6470588235294118,0.05882352941176472,no_outcomes,18
6,36,24,all,22,12,14,0.45454545454545453,0.5,0.0,0.045454545454545456,0.5454545454545454,0.6363636363636364,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.22727272727272727,0.7727272727272727,0.09090909090909094,no_outcomes,18
6,36,24,both_reachable,20,10,14,0.4,0.55,0.0,0.05,0.5,0.7,0.25,0.15,0.1,0.25,0.75,0.19999999999999996,no_outcomes,18
7,42,24,all,19,13,13,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.6842105263157895,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.5263157894736842,0.47368421052631576,0.0,no_outcomes,18
7,42,24,both_reachable,17,11,13,0.5294117647058824,0.4117647058823529,0.0,0.058823529411764705,0.6470588235294118,0.7647058823529411,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.5882352941176471,0.4117647058823529,0.11764705882352933,no_outcomes,18
0,0,24,all,23,18,17,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.0,0.782608695652174,0.7391304347826086,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.5217391304347826,0.4782608695652174,-0.0434782608695653,no_actions,18
0,0,24,both_reachable,22,17,17,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.0,0.7727272727272727,0.7727272727272727,0.5454545454545454,0.18181818181818182,0.3181818181818182,0.5,0.5,0.0,no_actions,18
1,6,24,all,23,16,16,0.4782608695652174,0.4782608695652174,0.0,0.043478260869565216,0.6956521739130435,0.6956521739130435,0.43478260869565216,0.21739130434782608,0.21739130434782608,0.4782608695652174,0.5217391304347826,0.0,no_actions,18
1,6,24,both_reachable,20,14,16,0.45,0.55,0.0,0.0,0.7,0.8,0.5,0.25,0.25,0.55,0.45,0.10000000000000009,no_actions,18
2,12,24,all,18,15,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.8333333333333334,0.6111111111111112,0.4444444444444444,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.6666666666666666,-0.2222222222222222,no_actions,18
2,12,24,both_reachable,16,13,11,0.5,0.5,0.0,0.0,0.8125,0.6875,0.5,0.1875,0.3125,0.375,0.625,-0.125,no_actions,18
3,18,24,all,21,17,16,0.47619047619047616,0.5238095238095238,0.0,0.0,0.8095238095238095,0.7619047619047619,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.04761904761904767,no_actions,18
3,18,24,both_reachable,20,16,16,0.45,0.55,0.0,0.0,0.8,0.8,0.6,0.25,0.35,0.35,0.65,0.0,no_actions,18
4,24,24,all,22,15,17,0.4090909090909091,0.5909090909090909,0.0,0.0,0.6818181818181818,0.7727272727272727,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.09090909090909094,no_actions,18
4,24,24,both_reachable,21,14,17,0.38095238095238093,0.6190476190476191,0.0,0.0,0.6666666666666666,0.8095238095238095,0.47619047619047616,0.19047619047619047,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.1428571428571429,no_actions,18
5,30,24,all,18,11,12,0.4444444444444444,0.5555555555555556,0.0,0.0,0.6111111111111112,0.6666666666666666,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.5,0.5,0.05555555555555547,no_actions,18
5,30,24,both_reachable,17,10,12,0.4117647058823529,0.5882352941176471,0.0,0.0,0.5882352941176471,0.7058823529411765,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.5294117647058824,0.47058823529411764,0.11764705882352944,no_actions,18
6,36,24,all,22,17,14,0.5454545454545454,0.45454545454545453,0.0,0.0,0.7727272727272727,0.6363636363636364,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.7727272727272727,-0.13636363636363635,no_actions,18
6,36,24,both_reachable,20,15,14,0.5,0.5,0.0,0.0,0.75,0.7,0.45,0.2,0.25,0.25,0.75,-0.050000000000000044,no_actions,18
7,42,24,all,19,16,11,0.7368421052631579,0.2631578947368421,0.0,0.0,0.8421052631578947,0.5789473684210527,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.3684210526315789,0.631578947368421,-0.26315789473684204,no_actions,18
7,42,24,both_reachable,17,14,11,0.7058823529411765,0.29411764705882354,0.0,0.0,0.8235294117647058,0.6470588235294118,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.6470588235294118,-0.17647058823529405,no_actions,18
0,0,24,all,23,17,17,0.391304347826087,0.5217391304347826,0.043478260869565216,0.043478260869565216,0.7391304347826086,0.7391304347826086,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.4782608695652174,0.5217391304347826,0.0,network_ws,18
0,0,24,both_reachable,22,16,17,0.36363636363636365,0.5454545454545454,0.045454545454545456,0.045454545454545456,0.7272727272727273,0.7727272727272727,0.5454545454545454,0.18181818181818182,0.3181818181818182,0.45454545454545453,0.5454545454545454,0.045454545454545414,network_ws,18
1,6,24,all,23,16,12,0.4782608695652174,0.4782608695652174,0.0,0.043478260869565216,0.6956521739130435,0.5217391304347826,0.2608695652173913,0.043478260869565216,0.21739130434782608,0.391304347826087,0.6086956521739131,-0.17391304347826086,network_ws,18
1,6,24,both_reachable,20,14,12,0.45,0.55,0.0,0.0,0.7,0.6,0.3,0.05,0.25,0.4,0.6,-0.09999999999999998,network_ws,18
2,12,24,all,18,14,10,0.6111111111111112,0.3888888888888889,0.0,0.0,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.2222222222222222,network_ws,18
2,12,24,both_reachable,16,12,10,0.5625,0.4375,0.0,0.0,0.75,0.625,0.375,0.1875,0.1875,0.4375,0.5625,-0.125,network_ws,18
3,18,24,all,21,17,15,0.6190476190476191,0.38095238095238093,0.0,0.0,0.8095238095238095,0.7142857142857143,0.5238095238095238,0.3333333333333333,0.19047619047619047,0.38095238095238093,0.6190476190476191,-0.09523809523809523,network_ws,18
3,18,24,both_reachable,20,16,15,0.6,0.4,0.0,0.0,0.8,0.75,0.55,0.35,0.2,0.4,0.6,-0.050000000000000044,network_ws,18
4,24,24,all,22,16,15,0.45454545454545453,0.5454545454545454,0.0,0.0,0.7272727272727273,0.6818181818181818,0.4090909090909091,0.13636363636363635,0.2727272727272727,0.45454545454545453,0.5454545454545454,-0.045454545454545525,network_ws,18
4,24,24,both_reachable,21,15,15,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,network_ws,18
5,30,24,all,18,12,10,0.5,0.4444444444444444,0.05555555555555555,0.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.5,0.5,-0.11111111111111105,network_ws,18
5,30,24,both_reachable,17,11,10,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.0,0.6470588235294118,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.47058823529411764,-0.05882352941176472,network_ws,18
6,36,24,all,22,17,13,0.6363636363636364,0.36363636363636365,0.0,0.0,0.7727272727272727,0.5909090909090909,0.36363636363636365,0.22727272727272727,0.13636363636363635,0.4090909090909091,0.5909090909090909,-0.18181818181818177,network_ws,18
6,36,24,both_reachable,20,15,13,0.6,0.4,0.0,0.0,0.75,0.65,0.4,0.25,0.15,0.45,0.55,-0.09999999999999998,network_ws,18
7,42,24,all,19,15,14,0.5263157894736842,0.42105263157894735,0.0,0.05263157894736842,0.7894736842105263,0.7368421052631579,0.5789473684210527,0.3157894736842105,0.2631578947368421,0.3684210526315789,0.631578947368421,-0.052631578947368474,network_ws,18
7,42,24,both_reachable,17,13,14,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.7647058823529411,0.8235294117647058,0.6470588235294118,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.5882352941176471,0.05882352941176472,network_ws,18
0,0,24,all,23,16,14,0.4782608695652174,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.6956521739130435,0.6086956521739131,0.34782608695652173,0.13043478260869565,0.17391304347826086,0.391304347826087,0.6086956521739131,-0.08695652173913038,network_ba,18
0,0,24,both_reachable,22,15,14,0.45454545454545453,0.45454545454545453,0.045454545454545456,0.045454545454545456,0.6818181818181818,0.6363636363636364,0.36363636363636365,0.13636363636363635,0.18181818181818182,0.36363636363636365,0.6363636363636364,-0.045454545454545414,network_ba,18
1,6,24,all,23,16,19,0.391304347826087,0.5652173913043478,0.0,0.043478260869565216,0.6956521739130435,0.8260869565217391,0.5652173913043478,0.2608695652173913,0.30434782608695654,0.391304347826087,0.6086956521739131,0.13043478260869568,network_ba,18
1,6,24,both_reachable,20,14,19,0.35,0.65,0.0,0.0,0.7,0.95,0.65,0.3,0.35,0.4,0.6,0.25,network_ba,18
2,12,24,all,18,15,9,0.6111111111111112,0.3333333333333333,0.0,0.05555555555555555,0.8333333333333334,0.5,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.5,0.5,-0.33333333333333337,network_ba,18
2,12,24,both_reachable,16,13,9,0.5625,0.375,0.0,0.0625,0.8125,0.5625,0.4375,0.1875,0.25,0.5625,0.4375,-0.25,network_ba,18
3,18,24,all,21,19,15,0.5714285714285714,0.42857142857142855,0.0,0.0,0.9047619047619048,0.7142857142857143,0.6190476190476191,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.7142857142857143,-0.19047619047619047,network_ba,18
3,18,24,both_reachable,20,18,15,0.55,0.45,0.0,0.0,0.9,0.75,0.65,0.3,0.35,0.3,0.7,-0.15000000000000002,network_ba,18
4,24,24,all,22,17,16,0.5454545454545454,0.45454545454545453,0.0,0.0,0.7727272727272727,0.7272727272727273,0.5,0.2727272727272727,0.22727272727272727,0.3181818181818182,0.6818181818181818,-0.045454545454545414,network_ba,18
4,24,24,both_reachable,21,16,16,0.5238095238095238,0.47619047619047616,0.0,0.0,0.7619047619047619,0.7619047619047619,0.5238095238095238,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.6666666666666666,0.0,network_ba,18
5,30,24,all,18,14,9,0.7222222222222222,0.2777777777777778,0.0,0.0,0.7777777777777778,0.5,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.4444444444444444,0.5555555555555556,-0.2777777777777778,network_ba,18
5,30,24,both_reachable,17,13,9,0.7058823529411765,0.29411764705882354,0.0,0.0,0.7647058823529411,0.5294117647058824,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.47058823529411764,0.5294117647058824,-0.23529411764705876,network_ba,18
6,36,24,all,22,16,16,0.5454545454545454,0.4090909090909091,0.0,0.045454545454545456,0.7272727272727273,0.7272727272727273,0.5,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.0,network_ba,18
6,36,24,both_reachable,20,14,16,0.5,0.45,0.0,0.05,0.7,0.8,0.55,0.35,0.2,0.5,0.5,0.10000000000000009,network_ba,18
7,42,24,all,19,14,14,0.5789473684210527,0.42105263157894735,0.0,0.0,0.7368421052631579,0.7368421052631579,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.42105263157894735,0.5789473684210527,0.0,network_ba,18
7,42,24,both_reachable,17,12,14,0.5294117647058824,0.47058823529411764,0.0,0.0,0.7058823529411765,0.8235294117647058,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.5294117647058824,0.11764705882352933,network_ba,18
0,0,24,all,23,17,16,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.0,0.7391304347826086,0.6956521739130435,0.43478260869565216,0.13043478260869565,0.2608695652173913,0.391304347826087,0.6086956521739131,-0.04347826086956519,domestic_tight,18
0,0,24,both_reachable,22,16,16,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.0,0.7272727272727273,0.7272727272727273,0.45454545454545453,0.13636363636363635,0.2727272727272727,0.4090909090909091,0.5909090909090909,0.0,domestic_tight,18
1,6,24,all,23,16,18,0.391304347826087,0.5652173913043478,0.0,0.043478260869565216,0.6956521739130435,0.782608695652174,0.5217391304347826,0.21739130434782608,0.30434782608695654,0.4782608695652174,0.5217391304347826,0.08695652173913049,domestic_tight,18
1,6,24,both_reachable,20,14,18,0.35,0.65,0.0,0.0,0.7,0.9,0.6,0.25,0.35,0.5,0.5,0.20000000000000007,domestic_tight,18
2,12,24,all,18,12,13,0.5555555555555556,0.3888888888888889,0.0,0.05555555555555555,0.6666666666666666,0.7222222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.05555555555555558,domestic_tight,18
2,12,24,both_reachable,16,10,13,0.5,0.4375,0.0,0.0625,0.625,0.8125,0.5,0.375,0.125,0.1875,0.8125,0.1875,domestic_tight,18
3,18,24,all,21,19,15,0.5714285714285714,0.38095238095238093,0.047619047619047616,0.0,0.9047619047619048,0.7142857142857143,0.6190476190476191,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.9047619047619048,-0.19047619047619047,domestic_tight,18
3,18,24,both_reachable,20,18,15,0.55,0.4,0.05,0.0,0.9,0.75,0.65,0.3,0.3,0.1,0.9,-0.15000000000000002,domestic_tight,18
4,24,24,all,22,15,16,0.45454545454545453,0.5454545454545454,0.0,0.0,0.6818181818181818,0.7272727272727273,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.7272727272727273,0.045454545454545525,domestic_tight,18
4,24,24,both_reachable,21,14,16,0.42857142857142855,0.5714285714285714,0.0,0.0,0.6666666666666666,0.7619047619047619,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.7142857142857143,0.09523809523809523,domestic_tight,18
5,30,24,all,18,15,13,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.0,0.8333333333333334,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.7777777777777778,-0.11111111111111116,domestic_tight,18
5,30,24,both_reachable,17,14,13,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.0,0.8235294117647058,0.7647058823529411,0.5882352941176471,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.7647058823529411,-0.05882352941176472,domestic_tight,18
6,36,24,all,22,19,13,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.0,0.8636363636363636,0.5909090909090909,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.8636363636363636,-0.2727272727272727,domestic_tight,18
6,36,24,both_reachable,20,17,13,0.55,0.35,0.1,0.0,0.85,0.65,0.5,0.2,0.2,0.15,0.85,-0.19999999999999996,domestic_tight,18
7,42,24,all,19,17,12,0.8947368421052632,0.10526315789473684,0.0,0.0,0.8947368421052632,0.631578947368421,0.5263157894736842,0.5263157894736842,0.0,0.10526315789473684,0.8947368421052632,-0.26315789473684215,domestic_tight,18
7,42,24,both_reachable,17,15,12,0.8823529411764706,0.11764705882352941,0.0,0.0,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.5882352941176471,0.0,0.11764705882352941,0.8823529411764706,-0.17647058823529405,domestic_tight,18
0,0,24,all,23,18,16,0.43478260869565216,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.782608695652174,0.6956521739130435,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.5217391304347826,0.4782608695652174,-0.08695652173913049,customer_tight,18
0,0,24,both_reachable,22,17,16,0.4090909090909091,0.5,0.045454545454545456,0.045454545454545456,0.7727272727272727,0.7272727272727273,0.5454545454545454,0.18181818181818182,0.3181818181818182,0.5,0.5,-0.045454545454545414,customer_tight,18
1,6,24,all,23,15,16,0.4782608695652174,0.4782608695652174,0.0,0.043478260869565216,0.6521739130434783,0.6956521739130435,0.391304347826087,0.21739130434782608,0.17391304347826086,0.5217391304347826,0.4782608695652174,0.04347826086956519,customer_tight,18
1,6,24,both_reachable,20,13,16,0.45,0.55,0.0,0.0,0.65,0.8,0.45,0.25,0.2,0.6,0.4,0.15000000000000002,customer_tight,18
2,12,24,all,18,15,13,0.5555555555555556,0.4444444444444444,0.0,0.0,0.8333333333333334,0.7222222222222222,0.5555555555555556,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.6666666666666666,-0.11111111111111116,customer_tight,18
2,12,24,both_reachable,16,13,13,0.5,0.5,0.0,0.0,0.8125,0.8125,0.625,0.3125,0.3125,0.375,0.625,0.0,customer_tight,18
3,18,24,all,21,17,16,0.47619047619047616,0.5238095238095238,0.0,0.0,0.8095238095238095,0.7619047619047619,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.38095238095238093,0.6190476190476191,-0.04761904761904767,customer_tight,18
3,18,24,both_reachable,20,16,16,0.45,0.55,0.0,0.0,0.8,0.8,0.6,0.25,0.35,0.4,0.6,0.0,customer_tight,18
4,24,24,all,22,14,17,0.4090909090909091,0.5909090909090909,0.0,0.0,0.6363636363636364,0.7727272727272727,0.4090909090909091,0.18181818181818182,0.22727272727272727,0.45454545454545453,0.5454545454545454,0.13636363636363635,customer_tight,18
4,24,24,both_reachable,21,13,17,0.38095238095238093,0.6190476190476191,0.0,0.0,0.6190476190476191,0.8095238095238095,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.5714285714285714,0.19047619047619047,customer_tight,18
