scenario,seed,population,period,cases,domestic_use,customer_use,first_d,first_e,first_both,no_submission,d_to_e,e_to_d,resolved,customer_minus_domestic
customer_tight,15,all,late,40,0.75,0.625,0.5,0.4,0.02499999999999996,0.07499999999999996,0.19999999999999998,0.225,0.3,-0.125
customer_tight,15,both_reachable,early,27,0.7407407407407407,0.6296296296296297,0.48148148148148145,0.4444444444444444,0.03703703703703702,0.03703703703703699,0.1481481481481481,0.2222222222222222,0.48148148148148145,-0.1111111111111111
customer_tight,15,both_reachable,late,32,0.75,0.78125,0.4375,0.5,0.031249999999999965,0.031249999999999965,0.24999999999999994,0.28125,0.375,0.031249999999999986
customer_tight,16,all,early,29,0.8275862068965517,0.3793103448275862,0.6896551724137931,0.2068965517241379,0.03448275862068964,0.06896551724137931,0.1379310344827586,0.10344827586206894,0.5172413793103449,-0.4482758620689655
customer_tight,16,all,late,42,0.8333333333333334,0.35714285714285704,0.6190476190476191,0.30952380952380953,0.0,0.0714285714285714,0.047619047619047596,0.2142857142857142,0.3571428571428571,-0.47619047619047616
customer_tight,16,both_reachable,early,16,0.75,0.6875,0.5,0.375,0.0625,0.0625,0.25,0.1875,0.625,-0.0625
customer_tight,16,both_reachable,late,26,0.8461538461538461,0.5769230769230769,0.5,0.5,0.0,0.0,0.07692307692307687,0.34615384615384615,0.38461538461538464,-0.2692307692307692
customer_tight,17,all,early,41,0.8048780487804879,0.4146341463414634,0.6585365853658537,0.19512195121951215,0.0,0.1463414634146341,0.21951219512195116,0.1463414634146341,0.36585365853658536,-0.3902439024390244
customer_tight,17,all,late,33,0.7878787878787878,0.36363636363636365,0.6363636363636364,0.1818181818181818,0.06060606060606061,0.12121212121212122,0.1212121212121212,0.09090909090909091,0.30303030303030304,-0.42424242424242425
customer_tight,17,both_reachable,early,26,0.8846153846153846,0.6538461538461539,0.6538461538461539,0.3076923076923076,0.0,0.03846153846153844,0.34615384615384615,0.23076923076923073,0.34615384615384615,-0.2307692307692307
customer_tight,17,both_reachable,late,20,0.75,0.6,0.5,0.3,0.1,0.1,0.2,0.15,0.4,-0.15
customer_tight,18,all,early,46,0.717391304347826,0.6956521739130435,0.45652173913043476,0.4782608695652174,0.0217391304347826,0.0434782608695652,0.1956521739130434,0.23913043478260865,0.5217391304347826,-0.021739130434782657
customer_tight,18,all,late,41,0.8048780487804879,0.6341463414634146,0.6585365853658537,0.34146341463414637,0.0,0.0,0.2926829268292683,0.1463414634146341,0.34146341463414637,-0.17073170731707307
customer_tight,18,both_reachable,early,42,0.7142857142857143,0.7619047619047619,0.42857142857142855,0.5238095238095238,0.02380952380952378,0.02380952380952378,0.21428571428571427,0.2619047619047619,0.5476190476190477,0.04761904761904765
customer_tight,18,both_reachable,late,37,0.7837837837837838,0.7027027027027027,0.6216216216216216,0.3783783783783784,0.0,0.0,0.32432432432432434,0.16216216216216217,0.35135135135135137,-0.08108108108108103
customer_tight,19,all,early,37,0.7567567567567568,0.6486486486486487,0.6216216216216216,0.2972972972972973,0.027027027027027025,0.05405405405405406,0.32432432432432434,0.10810810810810811,0.43243243243243246,-0.10810810810810799
customer_tight,19,all,late,44,0.8863636363636364,0.5681818181818182,0.75,0.22727272727272724,0.02272727272727272,0.0,0.3181818181818181,0.11363636363636359,0.5,-0.31818181818181823
customer_tight,19,both_reachable,early,36,0.75,0.6666666666666666,0.6111111111111112,0.3055555555555556,0.027777777777777776,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.4166666666666667,-0.08333333333333329
customer_tight,19,both_reachable,late,42,0.8809523809523809,0.5952380952380952,0.7380952380952381,0.23809523809523805,0.0238095238095238,0.0,0.3333333333333333,0.119047619047619,0.5,-0.2857142857142857
domestic_tight,0,all,early,41,0.8292682926829268,0.6585365853658537,0.6097560975609756,0.3902439024390244,0.0,0.0,0.2682926829268293,0.21951219512195116,0.36585365853658536,-0.17073170731707313
domestic_tight,0,all,late,43,0.813953488372093,0.627906976744186,0.5813953488372093,0.3953488372093023,0.0,0.023255813953488372,0.2325581395348837,0.2325581395348837,0.09302325581395346,-0.1860465116279069
domestic_tight,0,both_reachable,early,34,0.7941176470588235,0.7941176470588235,0.5294117647058824,0.4705882352941176,0.0,0.0,0.3235294117647059,0.2647058823529412,0.32352941176470584,5.224578939412501e-17
domestic_tight,0,both_reachable,late,36,0.8055555555555556,0.75,0.5277777777777778,0.4722222222222222,0.0,0.0,0.2777777777777778,0.2777777777777778,0.1111111111111111,-0.05555555555555555
domestic_tight,1,all,early,42,0.8809523809523809,0.4523809523809524,0.7142857142857143,0.2857142857142857,0.0,0.0,0.16666666666666666,0.16666666666666666,0.38095238095238093,-0.4285714285714285
domestic_tight,1,all,late,35,0.8285714285714286,0.6,0.42857142857142855,0.5142857142857142,0.0,0.057142857142857134,0.0857142857142857,0.4,0.08571428571428572,-0.22857142857142856
domestic_tight,1,both_reachable,early,32,0.84375,0.59375,0.625,0.375,0.0,0.0,0.21874999999999994,0.21874999999999994,0.37499999999999994,-0.24999999999999997
domestic_tight,1,both_reachable,late,27,0.7777777777777778,0.7777777777777778,0.25925925925925924,0.6666666666666666,0.0,0.07407407407407406,0.11111111111111108,0.5185185185185185,0.11111111111111106,-4.11193712824132e-18
domestic_tight,2,all,early,42,0.7142857142857143,0.5714285714285714,0.5476190476190477,0.38095238095238093,0.0,0.07142857142857141,0.19047619047619038,0.1666666666666666,0.3571428571428571,-0.1428571428571429
domestic_tight,2,all,late,35,0.8285714285714286,0.4857142857142857,0.6571428571428571,0.28571428571428564,0.0,0.05714285714285713,0.19999999999999998,0.17142857142857137,0.08571428571428569,-0.3428571428571428
domestic_tight,2,both_reachable,early,32,0.6875,0.75,0.46875,0.5,0.0,0.031249999999999965,0.24999999999999994,0.21874999999999994,0.375,0.06249999999999999
domestic_tight,2,both_reachable,late,29,0.8275862068965517,0.5862068965517241,0.6206896551724138,0.3448275862068966,0.0,0.034482758620689655,0.2413793103448276,0.2068965517241379,0.10344827586206895,-0.2413793103448276
domestic_tight,3,all,early,32,0.65625,0.65625,0.46875,0.53125,0.0,0.0,0.125,0.1875,0.40625,0.0
domestic_tight,3,all,late,32,0.8125,0.46875,0.625,0.34375,0.0,0.031249999999999965,0.125,0.1875,0.06249999999999996,-0.34375
domestic_tight,3,both_reachable,early,25,0.56,0.84,0.32,0.68,0.0,0.0,0.15999999999999992,0.24,0.4,0.28
domestic_tight,3,both_reachable,late,27,0.8148148148148148,0.5555555555555556,0.5925925925925926,0.4074074074074074,0.0,0.0,0.14814814814814814,0.2222222222222222,0.07407407407407407,-0.25925925925925924
domestic_tight,4,all,early,36,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.25,0.0,0.1944444444444444,0.1944444444444444,0.11111111111111104,0.3055555555555556,-0.22222222222222215
domestic_tight,4,all,late,43,0.7209302325581395,0.5116279069767442,0.5813953488372093,0.3488372093023256,0.023255813953488337,0.046511627906976695,0.1395348837209302,0.11627906976744184,0.2558139534883721,-0.20930232558139536
domestic_tight,4,both_reachable,early,22,0.5909090909090909,0.7272727272727273,0.4090909090909091,0.4090909090909091,0.0,0.18181818181818177,0.3181818181818182,0.18181818181818177,0.2727272727272727,0.13636363636363635
domestic_tight,4,both_reachable,late,23,0.5652173913043478,0.9565217391304348,0.30434782608695654,0.6521739130434783,0.043478260869565195,0.0,0.2608695652173913,0.21739130434782608,0.4782608695652174,0.39130434782608686
domestic_tight,5,all,early,41,0.8292682926829268,0.4634146341463415,0.5853658536585366,0.36585365853658536,0.0,0.04878048780487803,0.0975609756097561,0.2439024390243902,0.24390243902439024,-0.36585365853658536
domestic_tight,5,all,late,36,0.8888888888888888,0.4722222222222222,0.7222222222222222,0.2777777777777778,0.0,0.0,0.19444444444444445,0.16666666666666666,0.1111111111111111,-0.4166666666666667
domestic_tight,5,both_reachable,early,30,0.7666666666666667,0.6333333333333333,0.43333333333333335,0.5,0.0,0.06666666666666665,0.1333333333333333,0.3333333333333333,0.19999999999999993,-0.1333333333333333
domestic_tight,5,both_reachable,late,26,0.8461538461538461,0.6538461538461539,0.6153846153846154,0.38461538461538464,0.0,0.0,0.2692307692307692,0.2307692307692307,0.15384615384615377,-0.19230769230769226
domestic_tight,6,all,early,30,0.8,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.0,0.06666666666666664,0.19999999999999993,0.23333333333333334,0.3,-0.23333333333333336
domestic_tight,6,all,late,40,0.775,0.6,0.65,0.3,0.0,0.05,0.3,0.125,0.1,-0.175
domestic_tight,6,both_reachable,early,23,0.8260869565217391,0.7391304347826086,0.5217391304347826,0.4782608695652174,0.0,0.0,0.2608695652173913,0.30434782608695654,0.26086956521739124,-0.08695652173913036
domestic_tight,6,both_reachable,late,31,0.7741935483870968,0.7741935483870968,0.6129032258064516,0.3870967741935484,0.0,0.0,0.3870967741935484,0.1612903225806451,0.12903225806451613,5.730183352904034e-17
domestic_tight,7,all,early,41,0.8292682926829268,0.4634146341463415,0.6585365853658537,0.2926829268292683,0.024390243902439015,0.024390243902438994,0.1463414634146341,0.1463414634146341,0.26829268292682923,-0.3658536585365853
domestic_tight,7,all,late,43,0.8372093023255814,0.46511627906976744,0.6976744186046512,0.2325581395348837,0.0,0.06976744186046509,0.2325581395348837,0.1395348837209302,0.11627906976744182,-0.37209302325581395
domestic_tight,7,both_reachable,early,26,0.7692307692307693,0.7307692307692307,0.5,0.46153846153846156,0.03846153846153845,0.0,0.23076923076923073,0.23076923076923078,0.23076923076923073,-0.03846153846153845
domestic_tight,7,both_reachable,late,25,0.8,0.8,0.56,0.4,0.0,0.03999999999999998,0.4,0.23999999999999996,0.19999999999999996,4.4408920985006264e-17
domestic_tight,8,all,early,39,0.7435897435897436,0.48717948717948717,0.6410256410256411,0.358974358974359,0.0,0.0,0.12820512820512817,0.10256410256410249,0.3589743589743589,-0.2564102564102564
domestic_tight,8,all,late,43,0.7674418604651163,0.2790697674418604,0.6046511627906976,0.2093023255813953,0.04651162790697674,0.1395348837209302,0.023255813953488372,0.11627906976744184,0.046511627906976744,-0.4883720930232558
domestic_tight,8,both_reachable,early,23,0.5652173913043478,0.8260869565217391,0.391304347826087,0.6086956521739131,0.0,0.0,0.21739130434782605,0.17391304347826086,0.43478260869565216,0.26086956521739124
domestic_tight,8,both_reachable,late,22,0.7272727272727273,0.5454545454545454,0.4090909090909091,0.4090909090909091,0.09090909090909088,0.09090909090909088,0.045454545454545456,0.22727272727272724,0.09090909090909091,-0.18181818181818177
domestic_tight,9,all,early,38,0.7631578947368421,0.5263157894736842,0.6578947368421053,0.23684210526315788,0.02631578947368418,0.07894736842105263,0.2631578947368421,0.07894736842105263,0.3157894736842105,-0.23684210526315785
domestic_tight,9,all,late,35,0.8285714285714286,0.6285714285714286,0.6857142857142857,0.2571428571428571,0.0,0.057142857142857134,0.37142857142857144,0.1428571428571428,0.22857142857142856,-0.19999999999999998
domestic_tight,9,both_reachable,early,26,0.7307692307692307,0.7692307692307693,0.5769230769230769,0.34615384615384615,0.03846153846153845,0.03846153846153845,0.38461538461538464,0.11538461538461535,0.34615384615384615,0.0384615384615385
domestic_tight,9,both_reachable,late,24,0.8333333333333334,0.9166666666666666,0.625,0.375,0.0,0.0,0.5416666666666666,0.2083333333333333,0.3333333333333333,0.0833333333333333
domestic_tight,10,all,early,37,0.8378378378378378,0.3243243243243243,0.7567567567567568,0.18918918918918914,0.0,0.05405405405405404,0.13513513513513514,0.08108108108108106,0.35135135135135137,-0.5135135135135135
domestic_tight,10,all,late,45,0.6666666666666666,0.4666666666666667,0.5777777777777777,0.3333333333333333,0.0,0.08888888888888885,0.13333333333333328,0.08888888888888886,0.11111111111111105,-0.19999999999999996
domestic_tight,10,both_reachable,early,22,0.8181818181818182,0.5454545454545454,0.6818181818181818,0.3181818181818182,0.0,0.0,0.22727272727272727,0.13636363636363633,0.36363636363636365,-0.2727272727272727
domestic_tight,10,both_reachable,late,30,0.5666666666666667,0.7,0.43333333333333335,0.5,0.0,0.06666666666666665,0.19999999999999993,0.1333333333333333,0.16666666666666663,0.13333333333333333
domestic_tight,11,all,early,31,0.8064516129032258,0.4193548387096774,0.6774193548387096,0.2580645161290322,0.0,0.06451612903225803,0.1612903225806451,0.12903225806451607,0.4193548387096774,-0.3870967741935483
domestic_tight,11,all,late,36,0.8611111111111112,0.4444444444444444,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.2777777777777778,0.08333333333333333,0.1111111111111111,-0.41666666666666663
domestic_tight,11,both_reachable,early,18,0.7777777777777778,0.7222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.0,0.27777777777777773,0.2222222222222222,0.5555555555555556,-0.05555555555555555
domestic_tight,11,both_reachable,late,20,0.8,0.8,0.65,0.29999999999999993,0.0,0.049999999999999975,0.5,0.14999999999999997,0.2,4.4408920985006264e-17
domestic_tight,12,all,early,34,0.7647058823529411,0.38235294117647056,0.6470588235294118,0.23529411764705882,0.02941176470588232,0.08823529411764704,0.11764705882352938,0.08823529411764706,0.38235294117647056,-0.38235294117647056
domestic_tight,12,all,late,39,0.7948717948717948,0.5641025641025641,0.6666666666666666,0.282051282051282,0.0,0.051282051282051246,0.28205128205128205,0.1282051282051282,0.12820512820512817,-0.23076923076923073
domestic_tight,12,both_reachable,early,24,0.75,0.5416666666666666,0.5833333333333334,0.3333333333333333,0.04166666666666665,0.041666666666666664,0.16666666666666666,0.12499999999999996,0.375,-0.20833333333333337
domestic_tight,12,both_reachable,late,30,0.8,0.7333333333333333,0.6333333333333333,0.36666666666666664,0.0,0.0,0.36666666666666664,0.16666666666666666,0.16666666666666663,-0.06666666666666665
domestic_tight,13,all,early,40,0.675,0.625,0.575,0.4,0.0,0.02499999999999997,0.225,0.1,0.425,-0.049999999999999996
domestic_tight,13,all,late,43,0.8604651162790697,0.4418604651162791,0.7441860465116279,0.2093023255813953,0.0,0.04651162790697674,0.2325581395348837,0.11627906976744182,0.11627906976744182,-0.4186046511627906
domestic_tight,13,both_reachable,early,29,0.5517241379310345,0.8620689655172413,0.41379310344827586,0.5517241379310345,0.0,0.034482758620689655,0.3103448275862069,0.1379310344827586,0.41379310344827586,0.3103448275862068
domestic_tight,13,both_reachable,late,30,0.8333333333333334,0.6333333333333333,0.6666666666666666,0.3,0.0,0.0333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,-0.2
domestic_tight,14,all,early,32,0.78125,0.5625,0.5625,0.4375,0.0,0.0,0.12499999999999994,0.21874999999999997,0.375,-0.21875
domestic_tight,14,all,late,38,0.7631578947368421,0.6052631578947368,0.6842105263157895,0.2894736842105263,0.0,0.02631578947368418,0.31578947368421045,0.07894736842105263,0.10526315789473681,-0.15789473684210525
domestic_tight,14,both_reachable,early,26,0.7307692307692307,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.0,0.0,0.15384615384615377,0.26923076923076916,0.3076923076923076,-0.0384615384615384
domestic_tight,14,both_reachable,late,32,0.75,0.71875,0.65625,0.34375,0.0,0.0,0.375,0.09374999999999999,0.125,-0.031249999999999997
domestic_tight,15,all,early,36,0.7222222222222222,0.5,0.5555555555555556,0.33333333333333326,0.027777777777777776,0.0833333333333333,0.13888888888888884,0.13888888888888884,0.4444444444444444,-0.2222222222222222
domestic_tight,15,all,late,40,0.675,0.6,0.525,0.325,0.04999999999999996,0.09999999999999998,0.225,0.09999999999999998,0.17499999999999996,-0.07499999999999993
domestic_tight,15,both_reachable,early,27,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.03703703703703702,0.07407407407407406,0.18518518518518515,0.18518518518518517,0.5185185185185185,-3.289549702593056e-17
domestic_tight,15,both_reachable,late,32,0.6875,0.75,0.5,0.40625,0.06249999999999995,0.031249999999999965,0.28125,0.12499999999999997,0.21874999999999994,0.06249999999999997
domestic_tight,16,all,early,29,0.8275862068965517,0.3793103448275862,0.7241379310344828,0.2413793103448276,0.0,0.034482758620689655,0.1379310344827586,0.10344827586206894,0.3448275862068966,-0.4482758620689655
domestic_tight,16,all,late,42,0.8095238095238095,0.4523809523809523,0.6904761904761905,0.23809523809523805,0.0,0.07142857142857141,0.2142857142857142,0.119047619047619,0.0714285714285714,-0.35714285714285715
domestic_tight,16,both_reachable,early,16,0.75,0.6875,0.5625,0.4375,0.0,0.0,0.25,0.1875,0.4375,-0.0625
domestic_tight,16,both_reachable,late,26,0.7692307692307693,0.7307692307692307,0.5769230769230769,0.38461538461538464,0.0,0.03846153846153842,0.34615384615384615,0.19230769230769232,0.11538461538461534,-0.0384615384615385
domestic_tight,17,all,early,41,0.7804878048780488,0.4146341463414634,0.6585365853658537,0.21951219512195116,0.0,0.1219512195121951,0.19512195121951215,0.12195121951219506,0.39024390243902435,-0.36585365853658536
domestic_tight,17,all,late,33,0.8484848484848485,0.42424242424242425,0.7575757575757576,0.15151515151515152,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,-0.42424242424242425
domestic_tight,17,both_reachable,early,26,0.8076923076923077,0.6538461538461539,0.6153846153846154,0.3461538461538461,0.0,0.03846153846153844,0.3076923076923077,0.19230769230769232,0.46153846153846156,-0.15384615384615385
domestic_tight,17,both_reachable,late,20,0.8,0.7,0.65,0.25,0.0,0.1,0.45,0.15,0.15,-0.0999999999999999
domestic_tight,18,all,early,46,0.717391304347826,0.7391304347826086,0.41304347826086957,0.5434782608695652,0.0217391304347826,0.0217391304347826,0.17391304347826078,0.2826086956521739,0.43478260869565216,0.021739130434782657
domestic_tight,18,all,late,41,0.8780487804878049,0.6097560975609756,0.7317073170731707,0.21951219512195122,0.048780487804878044,0.0,0.34146341463414637,0.09756097560975609,0.12195121951219508,-0.2682926829268293
domestic_tight,18,both_reachable,early,42,0.7142857142857143,0.8095238095238095,0.38095238095238093,0.5952380952380952,0.02380952380952378,0.0,0.19047619047619044,0.30952380952380953,0.4523809523809524,0.09523809523809523
domestic_tight,18,both_reachable,late,37,0.8648648648648649,0.6756756756756757,0.7027027027027027,0.24324324324324326,0.05405405405405406,0.0,0.3783783783783784,0.10810810810810811,0.13513513513513514,-0.1891891891891891
domestic_tight,19,all,early,37,0.7837837837837838,0.6756756756756757,0.5135135135135135,0.40540540540540543,0.027027027027027025,0.05405405405405406,0.24324324324324326,0.24324324324324326,0.24324324324324326,-0.10810810810810806
domestic_tight,19,all,late,44,0.8863636363636364,0.6363636363636364,0.7727272727272727,0.20454545454545447,0.0,0.02272727272727272,0.4318181818181818,0.11363636363636359,0.1363636363636363,-0.24999999999999992
domestic_tight,19,both_reachable,early,36,0.7777777777777778,0.6944444444444444,0.5,0.4166666666666667,0.027777777777777776,0.05555555555555555,0.25,0.25,0.25,-0.08333333333333333
domestic_tight,19,both_reachable,late,42,0.8809523809523809,0.6666666666666666,0.7619047619047619,0.2142857142857142,0.0,0.0238095238095238,0.4523809523809523,0.119047619047619,0.1428571428571428,-0.21428571428571425
network_ba,0,all,early,41,0.8292682926829268,0.6097560975609756,0.5609756097560976,0.4146341463414634,0.0,0.024390243902438987,0.19512195121951215,0.26829268292682923,0.43902439024390244,-0.21951219512195116
network_ba,0,all,late,43,0.7906976744186046,0.5348837209302325,0.5813953488372093,0.4186046511627907,0.0,0.0,0.11627906976744184,0.2093023255813953,0.5348837209302325,-0.2558139534883721
network_ba,0,both_reachable,early,34,0.8235294117647058,0.7352941176470589,0.5,0.5,0.0,0.0,0.23529411764705882,0.3235294117647059,0.4411764705882352,-0.08823529411764702
network_ba,0,both_reachable,late,36,0.75,0.6388888888888888,0.5,0.5,0.0,0.0,0.13888888888888884,0.2499999999999999,0.5555555555555556,-0.11111111111111106
network_ba,1,all,early,42,0.8809523809523809,0.47619047619047616,0.6666666666666666,0.30952380952380953,0.0,0.023809523809523784,0.16666666666666657,0.21428571428571427,0.2857142857142857,-0.40476190476190466
network_ba,1,all,late,35,0.8285714285714286,0.6571428571428571,0.4,0.5714285714285714,0.0,0.028571428571428567,0.08571428571428567,0.42857142857142855,0.5142857142857142,-0.17142857142857137
network_ba,1,both_reachable,early,32,0.84375,0.625,0.5625,0.40625,0.0,0.031249999999999986,0.21874999999999994,0.28124999999999994,0.28125,-0.21874999999999997
network_ba,1,both_reachable,late,27,0.7777777777777778,0.8518518518518519,0.22222222222222215,0.7407407407407407,0.0,0.03703703703703703,0.11111111111111108,0.5555555555555556,0.48148148148148145,0.07407407407407406
network_ba,2,all,early,42,0.8095238095238095,0.47619047619047616,0.6666666666666666,0.3333333333333333,0.0,0.0,0.14285714285714282,0.14285714285714282,0.47619047619047616,-0.3333333333333333
network_ba,2,all,late,35,0.8285714285714286,0.45714285714285713,0.6571428571428571,0.2857142857142857,0.0,0.05714285714285713,0.17142857142857137,0.17142857142857143,0.5142857142857142,-0.37142857142857144
network_ba,2,both_reachable,early,32,0.75,0.625,0.5625,0.4375,0.0,0.0,0.18749999999999997,0.18749999999999997,0.5625,-0.12500000000000003
network_ba,2,both_reachable,late,29,0.8275862068965517,0.5517241379310345,0.6206896551724138,0.3448275862068966,0.0,0.034482758620689655,0.2068965517241379,0.20689655172413793,0.4827586206896552,-0.27586206896551724
network_ba,3,all,early,32,0.59375,0.78125,0.375,0.5625,0.0,0.0625,0.21875,0.21875,0.28125,0.1875
network_ba,3,all,late,32,0.78125,0.46875,0.65625,0.3125,0.0,0.031249999999999965,0.15624999999999994,0.125,0.28125,-0.31249999999999994
network_ba,3,both_reachable,early,25,0.56,1.0,0.27999999999999997,0.72,0.0,0.0,0.27999999999999997,0.28,0.32,0.44
network_ba,3,both_reachable,late,27,0.7777777777777778,0.5555555555555556,0.6296296296296297,0.37037037037037035,0.0,0.0,0.18518518518518517,0.14814814814814814,0.25925925925925924,-0.2222222222222222
network_ba,4,all,early,36,0.8611111111111112,0.4722222222222222,0.6111111111111112,0.3055555555555555,0.0,0.08333333333333329,0.16666666666666666,0.25,0.13888888888888884,-0.3888888888888889
network_ba,4,all,late,43,0.7674418604651163,0.3488372093023256,0.6744186046511628,0.27906976744186046,0.0,0.046511627906976695,0.06976744186046512,0.09302325581395345,0.46511627906976744,-0.4186046511627907
network_ba,4,both_reachable,early,22,0.7727272727272727,0.7727272727272727,0.36363636363636354,0.5,0.0,0.13636363636363633,0.2727272727272727,0.4090909090909091,0.18181818181818182,0.0
network_ba,4,both_reachable,late,23,0.6086956521739131,0.6521739130434783,0.43478260869565216,0.5217391304347826,0.0,0.04347826086956521,0.13043478260869565,0.17391304347826084,0.6086956521739131,0.04347826086956523
network_ba,5,all,early,41,0.7317073170731707,0.5121951219512195,0.5365853658536586,0.3902439024390244,0.0,0.07317073170731705,0.12195121951219508,0.19512195121951215,0.3658536585365853,-0.21951219512195116
network_ba,5,all,late,36,0.9166666666666666,0.5555555555555556,0.6111111111111112,0.3888888888888889,0.0,0.0,0.16666666666666666,0.3055555555555556,0.5277777777777778,-0.36111111111111105
network_ba,5,both_reachable,early,30,0.6666666666666666,0.7,0.4,0.5333333333333333,0.0,0.06666666666666665,0.16666666666666666,0.26666666666666666,0.43333333333333335,0.0333333333333333
network_ba,5,both_reachable,late,26,0.8846153846153846,0.7692307692307693,0.46153846153846156,0.5384615384615384,0.0,0.0,0.2307692307692307,0.4230769230769231,0.5384615384615384,-0.1153846153846154
network_ba,6,all,early,30,0.7666666666666667,0.5666666666666667,0.5333333333333333,0.4,0.0,0.06666666666666664,0.16666666666666663,0.2333333333333333,0.3,-0.20000000000000004
network_ba,6,all,late,40,0.65,0.575,0.5,0.475,0.0,0.025,0.1,0.15,0.425,-0.075
network_ba,6,both_reachable,early,23,0.782608695652174,0.7391304347826086,0.4782608695652174,0.5217391304347826,0.0,0.0,0.21739130434782608,0.30434782608695654,0.30434782608695643,-0.04347826086956521
network_ba,6,both_reachable,late,31,0.5806451612903226,0.7419354838709677,0.3870967741935484,0.6129032258064516,0.0,0.0,0.1290322580645161,0.19354838709677413,0.4838709677419355,0.16129032258064513
network_ba,7,all,early,41,0.8536585365853658,0.39024390243902435,0.6829268292682927,0.2926829268292683,0.0,0.024390243902438994,0.09756097560975606,0.17073170731707318,0.4146341463414634,-0.4634146341463415
network_ba,7,all,late,43,0.7674418604651163,0.4186046511627907,0.5813953488372093,0.3255813953488372,0.0,0.09302325581395347,0.09302325581395349,0.18604651162790697,0.3720930232558139,-0.34883720930232553
network_ba,7,both_reachable,early,26,0.8076923076923077,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.0,0.0,0.1538461538461538,0.2692307692307692,0.38461538461538464,-0.19230769230769224
network_ba,7,both_reachable,late,25,0.72,0.72,0.4,0.56,0.0,0.03999999999999998,0.16,0.31999999999999995,0.4,4.440892098500626e-18
network_ba,8,all,early,39,0.7435897435897436,0.46153846153846156,0.6153846153846154,0.358974358974359,0.0,0.025641025641025633,0.10256410256410249,0.12820512820512817,0.46153846153846156,-0.28205128205128205
network_ba,8,all,late,43,0.813953488372093,0.3720930232558139,0.6976744186046512,0.2325581395348837,0.023255813953488372,0.046511627906976744,0.11627906976744182,0.09302325581395347,0.16279069767441856,-0.4418604651162791
network_ba,8,both_reachable,early,23,0.6086956521739131,0.782608695652174,0.391304347826087,0.6086956521739131,0.0,0.0,0.17391304347826086,0.21739130434782608,0.6521739130434783,0.17391304347826086
network_ba,8,both_reachable,late,22,0.7272727272727273,0.7272727272727273,0.5,0.45454545454545453,0.045454545454545456,0.0,0.22727272727272724,0.18181818181818177,0.2727272727272727,3.027880976250427e-17
network_ba,9,all,early,38,0.8157894736842105,0.42105263157894735,0.7105263157894737,0.18421052631578946,0.02631578947368418,0.07894736842105263,0.21052631578947367,0.07894736842105261,0.2894736842105263,-0.39473684210526316
network_ba,9,all,late,35,0.7142857142857143,0.4857142857142857,0.5428571428571428,0.3142857142857143,0.0,0.1428571428571428,0.17142857142857143,0.17142857142857137,0.4,-0.22857142857142856
network_ba,9,both_reachable,early,26,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.2692307692307692,0.03846153846153845,0.0769230769230769,0.3076923076923077,0.11538461538461535,0.23076923076923073,-0.15384615384615385
network_ba,9,both_reachable,late,24,0.7916666666666666,0.7083333333333334,0.5416666666666666,0.4583333333333333,0.0,0.0,0.24999999999999997,0.24999999999999997,0.4583333333333333,-0.0833333333333333
network_ba,10,all,early,37,0.8378378378378378,0.3243243243243243,0.7837837837837838,0.18918918918918914,0.0,0.027027027027027018,0.1351351351351351,0.05405405405405404,0.5135135135135135,-0.5135135135135135
network_ba,10,all,late,45,0.7333333333333333,0.3777777777777777,0.5555555555555556,0.311111111111111,0.0,0.13333333333333328,0.06666666666666664,0.17777777777777776,0.2666666666666666,-0.3555555555555555
network_ba,10,both_reachable,early,22,0.7727272727272727,0.5454545454545454,0.6818181818181818,0.3181818181818182,0.0,0.0,0.22727272727272727,0.09090909090909088,0.5909090909090909,-0.22727272727272727
network_ba,10,both_reachable,late,30,0.7,0.5666666666666667,0.43333333333333335,0.4666666666666667,0.0,0.09999999999999999,0.09999999999999999,0.26666666666666666,0.33333333333333326,-0.13333333333333333
network_ba,11,all,early,31,0.8387096774193549,0.5161290322580645,0.6451612903225806,0.3225806451612903,0.0,0.03225806451612902,0.1935483870967741,0.1935483870967741,0.4516129032258064,-0.3225806451612903
network_ba,11,all,late,36,0.7777777777777778,0.4166666666666667,0.6944444444444444,0.2777777777777778,0.0,0.027777777777777776,0.1388888888888889,0.08333333333333333,0.3055555555555556,-0.36111111111111105
network_ba,11,both_reachable,early,18,0.7777777777777778,0.8888888888888888,0.44444444444444436,0.5555555555555556,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6111111111111112,0.11111111111111101
network_ba,11,both_reachable,late,20,0.65,0.75,0.5,0.5,0.0,0.0,0.25,0.15,0.3,0.1
