time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,block,arm,seed
43,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,34,78,78,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,15
44,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,34,78,78,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,15
0,78,55,55,0,55,0,78,55,23,0,0,0,0,0,0,55,0,0,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
1,0,0,0,0,0,0,78,55,23,0,0,0,0,0,0,55,0,0,55,78,0,55,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
2,0,0,0,0,0,0,78,48,23,7,0,0,0,0,0,48,0,0,55,78,0,55,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
3,0,0,0,0,0,0,75,38,23,14,0,0,0,0,0,38,3,3,55,78,0,55,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
4,0,0,0,0,0,0,69,24,23,22,0,0,0,0,0,24,6,9,55,78,0,38,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
5,0,0,0,0,0,0,68,12,23,33,0,0,0,0,0,12,1,10,55,78,0,24,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
6,0,0,0,0,0,0,67,4,23,40,0,0,0,0,0,4,1,11,55,78,0,12,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
7,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,2,13,55,78,0,4,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
8,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
9,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
10,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
11,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
12,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
13,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
14,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
15,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
16,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
17,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
18,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
19,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
20,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
21,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
22,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
23,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
24,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
25,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
26,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
27,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
28,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
29,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
30,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
31,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
32,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
33,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
34,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
35,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
36,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
37,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
38,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
39,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
40,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
41,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
42,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
43,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
44,0,0,0,0,0,0,65,0,23,42,0,0,0,0,0,0,0,13,55,78,0,0,0.0,0.7051282051282052,0.0,0.0,no_social,customer_only,15
0,78,78,78,72,14,0,78,78,0,0,72,72,0,0,0,14,0,0,78,78,0,0,0.9230769230769231,0.1794871794871795,0.0,0.0,no_social,both,15
1,0,0,0,0,0,0,78,78,0,0,72,72,0,0,0,14,0,0,78,78,72,14,0.9230769230769231,0.1794871794871795,0.0,0.0,no_social,both,15
2,0,0,0,0,0,0,78,69,0,9,67,60,7,7,0,7,0,0,78,78,72,14,0.9230769230769231,0.1794871794871795,0.0,0.0,no_social,both,15
3,0,0,0,4,3,7,68,56,0,12,53,50,3,3,6,3,10,10,78,78,72,14,0.9743589743589743,0.21794871794871795,3.0,4.0,no_social,both,15
4,0,0,0,0,5,5,65,50,0,15,43,38,5,5,3,8,3,13,78,78,53,3,0.9743589743589743,0.28205128205128205,5.0,0.0,no_social,both,15
5,0,0,0,0,6,6,63,40,0,23,30,26,4,4,2,12,2,15,78,78,43,8,0.9743589743589743,0.358974358974359,6.0,0.0,no_social,both,15
6,0,0,0,0,9,9,59,33,0,26,19,14,5,5,3,15,4,19,78,78,30,14,0.9743589743589743,0.47435897435897434,9.0,0.0,no_social,both,15
7,0,0,0,0,3,3,53,18,0,35,7,2,5,5,4,11,6,25,78,78,19,20,0.9743589743589743,0.5128205128205128,3.0,0.0,no_social,both,15
8,0,0,0,0,3,3,48,10,0,38,0,0,0,0,5,10,5,30,78,78,7,18,0.9743589743589743,0.5512820512820513,3.0,0.0,no_social,both,15
9,0,0,0,0,0,0,43,5,0,38,0,0,0,0,0,5,5,35,78,78,0,15,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
10,0,0,0,0,0,0,41,1,0,40,0,0,0,0,0,1,2,37,78,78,0,6,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
11,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,1,38,78,78,0,3,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
12,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
13,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
14,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
15,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
16,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
17,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
18,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
19,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
20,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
21,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
22,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
23,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
24,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
25,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
26,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
27,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
28,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
29,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
30,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
31,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
32,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
33,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
34,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
35,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
36,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
37,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
38,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
39,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
40,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
41,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
42,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
43,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
44,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,38,78,78,0,0,0.9743589743589743,0.5512820512820513,0.0,0.0,no_social,both,15
0,81,81,81,81,0,0,81,81,0,0,81,81,0,0,0,0,0,0,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
1,0,0,0,0,0,0,81,81,0,0,81,81,0,0,0,0,0,0,81,81,81,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
2,0,0,0,0,0,0,81,75,0,6,75,69,6,6,0,0,0,0,81,81,81,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
3,0,0,0,0,0,0,77,62,0,15,62,57,5,5,4,0,4,4,81,81,81,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
4,0,0,0,0,0,0,72,49,0,23,49,45,4,4,5,0,5,9,81,81,62,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
5,0,0,0,0,0,0,68,38,0,30,38,33,5,5,4,0,4,13,81,81,49,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
6,0,0,0,0,0,0,64,23,0,41,23,21,2,2,4,0,4,17,81,81,38,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
7,0,0,0,0,0,0,62,15,0,47,15,9,6,6,2,0,2,19,81,81,23,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
8,0,0,0,0,0,0,56,6,0,50,6,0,6,6,6,0,6,25,81,81,15,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
9,0,0,0,0,0,0,50,0,0,50,0,0,0,0,6,0,6,31,81,81,6,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
10,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
11,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
12,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
13,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
14,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
15,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
16,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
17,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
18,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
19,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
20,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
21,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
22,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
23,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
24,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
25,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
26,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
27,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
28,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
29,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
30,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
31,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
32,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
33,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
34,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
35,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
36,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
37,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
38,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
39,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
40,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
41,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
42,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
43,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
44,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,31,81,81,0,0,1.0,0.0,0.0,0.0,no_social,domestic_only,16
0,81,36,36,0,36,0,81,36,45,0,0,0,0,0,0,36,0,0,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
1,0,0,0,0,0,0,81,36,45,0,0,0,0,0,0,36,0,0,36,81,0,36,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
2,0,0,0,0,0,0,81,29,45,7,0,0,0,0,0,29,0,0,36,81,0,36,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
3,0,0,0,0,0,0,77,16,45,16,0,0,0,0,0,16,4,4,36,81,0,36,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
4,0,0,0,0,0,0,74,4,45,25,0,0,0,0,0,4,3,7,36,81,0,16,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
5,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,3,10,36,81,0,4,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
6,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
7,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
8,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
9,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
10,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
11,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
12,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
13,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
14,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
15,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
16,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
17,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
18,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
19,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
20,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
21,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
22,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
23,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
24,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
25,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
26,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
27,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
28,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
29,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
30,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
31,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
32,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
33,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
34,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
35,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
36,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
37,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
38,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
39,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
40,0,0,0,0,0,0,71,0,45,26,0,0,0,0,0,0,0,10,36,81,0,0,0.0,0.4444444444444444,0.0,0.0,no_social,customer_only,16
