block,comparison,metric,n,mean_difference,sd_difference,se_difference,ci_low,ci_high
mechanisms,neither - base,resolved_share,20,-0.08582696257618938,0.04192915849501619,0.009375644863421897,-0.10485255806059254,-0.06870602633674791
mechanisms,neither - base,d_to_e_all,20,-0.30377583153726617,0.0714090622712367,0.015967551744800076,-0.33577125223968457,-0.2733838820116158
mechanisms,neither - base,e_to_d_all,20,-0.058840848986731656,0.025600819022236352,0.005724517161339018,-0.07020920776311848,-0.048659752575328924
mechanisms,neither - base,both_use,20,-0.36261668052399776,0.07776995228513194,0.01738988999164701,-0.3959784957275379,-0.3295362389440001
mechanisms,factorial_interaction,domestic_use,20,0.0013910060975609762,0.004317428968946558,0.0009654064662591332,0.0,0.0033917682926829285
mechanisms,factorial_interaction,customer_use,20,0.02687143838071544,0.021539787559936564,0.004816442920492248,0.017499853015537026,0.035963724994332376
mechanisms,factorial_interaction,resolved_share,20,0.00245325181913654,0.015620724547873431,0.0034929001946844658,-0.004224402181486315,0.008991116493323209
mechanisms,factorial_interaction,d_to_e_all,20,0.026871438380715467,0.021539787559936564,0.004816442920492248,0.017499853015537043,0.0359637249943324
mechanisms,factorial_interaction,e_to_d_all,20,0.0013910060975609758,0.004317428968946557,0.000965406466259133,0.0,0.0033917682926829272
mechanisms,factorial_interaction,both_use,20,0.02826244447827645,0.022411469444379984,0.005011356915329309,0.018426346278853867,0.0377208392749735
symmetric,first_d_all - first_e_all,symmetry_gap,20,0.019892745854286523,0.08166657329430924,0.01826120093755444,-0.013317726538003994,0.056475300312621345
symmetric,domestic_use - customer_use,symmetry_gap,20,0.01486724287474826,0.0690005564672059,0.015428993474598513,-0.013377231197266292,0.04441541046391238
