scenario,period,metric,n,mean,low,high
none_r0.6_f1,late_after,d_to_e,2,0.11811811811811804,0.074074074074074,0.1621621621621621
none_r0.6_f1,late_after,resolved,2,0.38288288288288286,0.3333333333333333,0.4324324324324324
none_r0.6_f1,late_after,unresolved,2,0.617117117117117,0.5675675675675675,0.6666666666666666
none_r0.6_f1,late_after,potential,2,72.5,67.0,78.0
none_r0.6_f1,late_after,blocked,2,19.0,17.0,21.0
none_r0.6_f1,late_after,prevented,2,21.5,9.0,34.0
none_r0.6_f1,late_after,mean_prevention,2,0.5449356610718804,0.4294562809488847,0.660415041194876
none_r0.6_f1,late_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.0_f0,before,cases,2,49.0,44.0,54.0
objective_r0.0_f0,before,customer_users,2,3.0,3.0,3.0
objective_r0.0_f0,before,customer_employees,2,3.0,3.0,3.0
objective_r0.0_f0,before,domestic_use,2,0.835016835016835,0.8181818181818182,0.8518518518518519
objective_r0.0_f0,before,customer_use,2,0.061868686868686795,0.0555555555555555,0.0681818181818181
objective_r0.0_f0,before,both_use,2,0.0206228956228956,0.0185185185185185,0.0227272727272727
objective_r0.0_f0,before,first_customer,2,0.05050505050505045,0.0454545454545454,0.0555555555555555
objective_r0.0_f0,before,d_to_e,2,0.01136363636363635,0.0,0.0227272727272727
objective_r0.0_f0,before,resolved,2,0.31439393939393934,0.2954545454545454,0.3333333333333333
objective_r0.0_f0,before,unresolved,2,0.6856060606060606,0.6666666666666666,0.7045454545454546
objective_r0.0_f0,before,potential,2,66.0,57.0,75.0
objective_r0.0_f0,before,blocked,2,17.0,13.0,21.0
objective_r0.0_f0,before,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,before,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,before,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.0_f0,early_after,cases,2,44.0,41.0,47.0
objective_r0.0_f0,early_after,customer_users,2,4.5,4.0,5.0
objective_r0.0_f0,early_after,customer_employees,2,4.0,4.0,4.0
objective_r0.0_f0,early_after,domestic_use,2,0.7610275038920602,0.7560975609756098,0.7659574468085106
objective_r0.0_f0,early_after,customer_use,2,0.10352880124545925,0.0851063829787234,0.1219512195121951
objective_r0.0_f0,early_after,both_use,2,0.04566683964711985,0.0425531914893617,0.048780487804878
objective_r0.0_f0,early_after,first_customer,2,0.0928905033731188,0.0638297872340425,0.1219512195121951
objective_r0.0_f0,early_after,d_to_e,2,0.0106382978723404,0.0,0.0212765957446808
objective_r0.0_f0,early_after,resolved,2,0.2893098079916969,0.2127659574468085,0.3658536585365853
objective_r0.0_f0,early_after,unresolved,2,0.7106901920083031,0.6341463414634146,0.7872340425531915
objective_r0.0_f0,early_after,potential,2,70.0,62.0,78.0
objective_r0.0_f0,early_after,blocked,2,26.0,21.0,31.0
objective_r0.0_f0,early_after,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,early_after,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.0_f0,late_after,cases,2,47.0,43.0,51.0
objective_r0.0_f0,late_after,customer_users,2,3.5,2.0,5.0
objective_r0.0_f0,late_after,customer_employees,2,3.5,2.0,5.0
objective_r0.0_f0,late_after,domestic_use,2,0.7991336069311445,0.7843137254901961,0.813953488372093
objective_r0.0_f0,late_after,customer_use,2,0.0722754217966256,0.0465116279069767,0.0980392156862745
objective_r0.0_f0,late_after,both_use,2,0.031235750113999053,0.0232558139534883,0.0392156862745098
objective_r0.0_f0,late_after,first_customer,2,0.062471500227998154,0.0465116279069767,0.0784313725490196
objective_r0.0_f0,late_after,d_to_e,2,0.00980392156862745,0.0,0.0196078431372549
objective_r0.0_f0,late_after,resolved,2,0.24555403556771543,0.2352941176470588,0.2558139534883721
objective_r0.0_f0,late_after,unresolved,2,0.7544459644322845,0.7441860465116279,0.7647058823529411
objective_r0.0_f0,late_after,potential,2,72.5,67.0,78.0
objective_r0.0_f0,late_after,blocked,2,25.5,24.0,27.0
objective_r0.0_f0,late_after,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,late_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,late_after,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.0_f1,before,cases,2,49.0,44.0,54.0
objective_r0.0_f1,before,customer_users,2,3.0,3.0,3.0
objective_r0.0_f1,before,customer_employees,2,3.0,3.0,3.0
objective_r0.0_f1,before,domestic_use,2,0.835016835016835,0.8181818181818182,0.8518518518518519
objective_r0.0_f1,before,customer_use,2,0.061868686868686795,0.0555555555555555,0.0681818181818181
objective_r0.0_f1,before,both_use,2,0.0206228956228956,0.0185185185185185,0.0227272727272727
objective_r0.0_f1,before,first_customer,2,0.05050505050505045,0.0454545454545454,0.0555555555555555
objective_r0.0_f1,before,d_to_e,2,0.01136363636363635,0.0,0.0227272727272727
objective_r0.0_f1,before,resolved,2,0.31439393939393934,0.2954545454545454,0.3333333333333333
objective_r0.0_f1,before,unresolved,2,0.6856060606060606,0.6666666666666666,0.7045454545454546
objective_r0.0_f1,before,potential,2,66.0,57.0,75.0
objective_r0.0_f1,before,blocked,2,16.5,12.0,21.0
objective_r0.0_f1,before,prevented,2,0.5,0.0,1.0
objective_r0.0_f1,before,mean_prevention,2,0.0331718119895149,0.0,0.0663436239790298
objective_r0.0_f1,before,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.0_f1,early_after,cases,2,42.0,38.0,46.0
objective_r0.0_f1,early_after,customer_users,2,4.0,4.0,4.0
objective_r0.0_f1,early_after,customer_employees,2,4.0,4.0,4.0
objective_r0.0_f1,early_after,domestic_use,2,0.7620137299771168,0.7608695652173914,0.7631578947368421
objective_r0.0_f1,early_after,customer_use,2,0.0961098398169336,0.0869565217391304,0.1052631578947368
objective_r0.0_f1,early_after,both_use,2,0.0480549199084668,0.0434782608695652,0.0526315789473684
objective_r0.0_f1,early_after,first_customer,2,0.0852402745995423,0.0652173913043478,0.1052631578947368
objective_r0.0_f1,early_after,d_to_e,2,0.0108695652173913,0.0,0.0217391304347826
objective_r0.0_f1,early_after,resolved,2,0.3037757437070938,0.2391304347826087,0.3684210526315789
objective_r0.0_f1,early_after,unresolved,2,0.6962242562929062,0.631578947368421,0.7608695652173914
objective_r0.0_f1,early_after,potential,2,70.0,62.0,78.0
objective_r0.0_f1,early_after,blocked,2,24.0,20.0,28.0
objective_r0.0_f1,early_after,prevented,2,4.0,4.0,4.0
objective_r0.0_f1,early_after,mean_prevention,2,0.13312024616427637,0.0792644088191636,0.1869760835093891
objective_r0.0_f1,early_after,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.0_f1,late_after,cases,2,46.0,42.0,50.0
objective_r0.0_f1,late_after,customer_users,2,3.5,2.0,5.0
objective_r0.0_f1,late_after,customer_employees,2,3.5,2.0,5.0
objective_r0.0_f1,late_after,domestic_use,2,0.8047619047619048,0.8,0.8095238095238095
objective_r0.0_f1,late_after,customer_use,2,0.0738095238095238,0.0476190476190476,0.1
objective_r0.0_f1,late_after,both_use,2,0.0319047619047619,0.0238095238095238,0.04
objective_r0.0_f1,late_after,first_customer,2,0.0638095238095238,0.0476190476190476,0.08
objective_r0.0_f1,late_after,d_to_e,2,0.01,0.0,0.02
objective_r0.0_f1,late_after,resolved,2,0.2509523809523809,0.24,0.2619047619047619
objective_r0.0_f1,late_after,unresolved,2,0.7490476190476191,0.7380952380952381,0.76
objective_r0.0_f1,late_after,potential,2,72.5,67.0,78.0
objective_r0.0_f1,late_after,blocked,2,26.0,24.0,28.0
objective_r0.0_f1,late_after,prevented,2,0.5,0.0,1.0
objective_r0.0_f1,late_after,mean_prevention,2,0.0353288979511242,0.0002506753844611,0.0704071205177873
objective_r0.0_f1,late_after,knowledge_share,2,0.1333333333333333,0.1083333333333333,0.1583333333333333
objective_r0.6_f0,before,cases,2,51.0,47.0,55.0
objective_r0.6_f0,before,customer_users,2,30.0,28.0,32.0
objective_r0.6_f0,before,customer_employees,2,27.5,26.0,29.0
objective_r0.6_f0,before,domestic_use,2,0.8148936170212766,0.8,0.8297872340425532
objective_r0.6_f0,before,customer_use,2,0.5949709864603481,0.509090909090909,0.6808510638297872
objective_r0.6_f0,before,both_use,2,0.41895551257253383,0.3272727272727272,0.5106382978723404
objective_r0.6_f0,before,first_customer,2,0.3460348162475822,0.3090909090909091,0.3829787234042553
objective_r0.6_f0,before,d_to_e,2,0.22920696324951645,0.1818181818181818,0.2765957446808511
objective_r0.6_f0,before,resolved,2,0.47350096711798834,0.4363636363636363,0.5106382978723404
objective_r0.6_f0,before,unresolved,2,0.5264990328820116,0.4893617021276595,0.5636363636363636
objective_r0.6_f0,before,potential,2,66.0,57.0,75.0
objective_r0.6_f0,before,blocked,2,15.0,10.0,20.0
objective_r0.6_f0,before,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,before,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,before,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f0,early_after,cases,2,49.0,44.0,54.0
objective_r0.6_f0,early_after,customer_users,2,28.5,18.0,39.0
objective_r0.6_f0,early_after,customer_employees,2,27.0,17.0,37.0
objective_r0.6_f0,early_after,domestic_use,2,0.8362794612794613,0.7407407407407407,0.9318181818181818
objective_r0.6_f0,early_after,customer_use,2,0.5656565656565656,0.4090909090909091,0.7222222222222222
objective_r0.6_f0,early_after,both_use,2,0.42466329966329963,0.3863636363636363,0.4629629629629629
objective_r0.6_f0,early_after,first_customer,2,0.38425925925925924,0.25,0.5185185185185185
objective_r0.6_f0,early_after,d_to_e,2,0.1721380471380471,0.1590909090909091,0.1851851851851851
objective_r0.6_f0,early_after,resolved,2,0.4907407407407407,0.4814814814814814,0.5
objective_r0.6_f0,early_after,unresolved,2,0.5092592592592593,0.5,0.5185185185185185
objective_r0.6_f0,early_after,potential,2,70.0,62.0,78.0
objective_r0.6_f0,early_after,blocked,2,21.0,18.0,24.0
objective_r0.6_f0,early_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,early_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f0,late_after,cases,2,51.0,47.0,55.0
objective_r0.6_f0,late_after,customer_users,2,36.5,35.0,38.0
objective_r0.6_f0,late_after,customer_employees,2,33.5,32.0,35.0
objective_r0.6_f0,late_after,domestic_use,2,0.6934235976789168,0.6595744680851063,0.7272727272727273
objective_r0.6_f0,late_after,customer_use,2,0.7177949709864604,0.6909090909090909,0.7446808510638298
objective_r0.6_f0,late_after,both_use,2,0.4218568665377176,0.4181818181818181,0.425531914893617
objective_r0.6_f0,late_after,first_customer,2,0.5584139264990329,0.5531914893617021,0.5636363636363636
objective_r0.6_f0,late_after,d_to_e,2,0.1502901353965183,0.109090909090909,0.1914893617021276
objective_r0.6_f0,late_after,resolved,2,0.5007736943907156,0.4909090909090909,0.5106382978723404
objective_r0.6_f0,late_after,unresolved,2,0.49922630560928427,0.4893617021276595,0.509090909090909
objective_r0.6_f0,late_after,potential,2,72.5,67.0,78.0
objective_r0.6_f0,late_after,blocked,2,21.5,20.0,23.0
objective_r0.6_f0,late_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,late_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,late_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f0_h96,before,cases,2,51.0,47.0,55.0
objective_r0.6_f0_h96,before,customer_users,2,30.0,28.0,32.0
objective_r0.6_f0_h96,before,customer_employees,2,27.5,26.0,29.0
objective_r0.6_f0_h96,before,domestic_use,2,0.8148936170212766,0.8,0.8297872340425532
objective_r0.6_f0_h96,before,customer_use,2,0.5949709864603481,0.509090909090909,0.6808510638297872
objective_r0.6_f0_h96,before,both_use,2,0.41895551257253383,0.3272727272727272,0.5106382978723404
objective_r0.6_f0_h96,before,first_customer,2,0.3460348162475822,0.3090909090909091,0.3829787234042553
objective_r0.6_f0_h96,before,d_to_e,2,0.22920696324951645,0.1818181818181818,0.2765957446808511
objective_r0.6_f0_h96,before,resolved,2,0.47350096711798834,0.4363636363636363,0.5106382978723404
objective_r0.6_f0_h96,before,unresolved,2,0.5264990328820116,0.4893617021276595,0.5636363636363636
objective_r0.6_f0_h96,before,potential,2,66.0,57.0,75.0
objective_r0.6_f0_h96,before,blocked,2,15.0,10.0,20.0
objective_r0.6_f0_h96,before,prevented,2,0.0,0.0,0.0
objective_r0.6_f0_h96,before,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0_h96,before,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f0_h96,early_after,cases,2,32.5,29.0,36.0
objective_r0.6_f0_h96,early_after,customer_users,2,19.0,12.0,26.0
objective_r0.6_f0_h96,early_after,customer_employees,2,17.5,11.0,24.0
objective_r0.6_f0_h96,early_after,domestic_use,2,0.7921455938697317,0.7222222222222222,0.8620689655172413
objective_r0.6_f0_h96,early_after,customer_use,2,0.5680076628352491,0.4137931034482758,0.7222222222222222
objective_r0.6_f0_h96,early_after,both_use,2,0.3946360153256705,0.3448275862068966,0.4444444444444444
objective_r0.6_f0_h96,early_after,first_customer,2,0.47796934865900387,0.3448275862068966,0.6111111111111112
objective_r0.6_f0_h96,early_after,d_to_e,2,0.0900383141762452,0.0689655172413793,0.1111111111111111
objective_r0.6_f0_h96,early_after,resolved,2,0.46360153256704983,0.4444444444444444,0.4827586206896552
objective_r0.6_f0_h96,early_after,unresolved,2,0.5363984674329503,0.5172413793103449,0.5555555555555556
objective_r0.6_f0_h96,early_after,potential,2,70.0,62.0,78.0
objective_r0.6_f0_h96,early_after,blocked,2,37.5,33.0,42.0
objective_r0.6_f0_h96,early_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0_h96,early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0_h96,early_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f0_h96,late_after,cases,2,37.5,35.0,40.0
objective_r0.6_f0_h96,late_after,customer_users,2,28.5,27.0,30.0
objective_r0.6_f0_h96,late_after,customer_employees,2,26.0,26.0,26.0
objective_r0.6_f0_h96,late_after,domestic_use,2,0.6821428571428572,0.65,0.7142857142857143
objective_r0.6_f0_h96,late_after,customer_use,2,0.7607142857142857,0.75,0.7714285714285715
objective_r0.6_f0_h96,late_after,both_use,2,0.44285714285714284,0.4,0.4857142857142857
objective_r0.6_f0_h96,late_after,first_customer,2,0.5214285714285714,0.5,0.5428571428571428
objective_r0.6_f0_h96,late_after,d_to_e,2,0.22678571428571426,0.225,0.2285714285714285
objective_r0.6_f0_h96,late_after,resolved,2,0.4392857142857143,0.4285714285714285,0.45
objective_r0.6_f0_h96,late_after,unresolved,2,0.5607142857142857,0.55,0.5714285714285714
objective_r0.6_f0_h96,late_after,potential,2,72.5,67.0,78.0
objective_r0.6_f0_h96,late_after,blocked,2,35.0,32.0,38.0
objective_r0.6_f0_h96,late_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1,before,cases,2,31.5,23.0,40.0
objective_r0.6_f1,before,customer_users,2,17.5,17.0,18.0
objective_r0.6_f1,before,customer_employees,2,17.0,16.0,18.0
objective_r0.6_f1,before,domestic_use,2,0.7945652173913043,0.7391304347826086,0.85
objective_r0.6_f1,before,customer_use,2,0.5945652173913043,0.45,0.7391304347826086
objective_r0.6_f1,before,both_use,2,0.4358695652173913,0.35,0.5217391304347826
objective_r0.6_f1,before,first_customer,2,0.31739130434782603,0.2,0.4347826086956521
objective_r0.6_f1,before,d_to_e,2,0.24293478260869567,0.225,0.2608695652173913
objective_r0.6_f1,before,resolved,2,0.41739130434782606,0.4,0.4347826086956521
objective_r0.6_f1,before,unresolved,2,0.5826086956521739,0.5652173913043478,0.6
objective_r0.6_f1,before,potential,2,66.0,57.0,75.0
objective_r0.6_f1,before,blocked,2,12.0,6.0,18.0
objective_r0.6_f1,before,prevented,2,22.5,17.0,28.0
objective_r0.6_f1,before,mean_prevention,2,0.5558517575238515,0.4284152305024788,0.6832882845452242
objective_r0.6_f1,before,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1,early_after,cases,2,29.0,27.0,31.0
objective_r0.6_f1,early_after,customer_users,2,17.5,14.0,21.0
objective_r0.6_f1,early_after,customer_employees,2,17.5,14.0,21.0
objective_r0.6_f1,early_after,domestic_use,2,0.8154121863799283,0.7419354838709677,0.8888888888888888
objective_r0.6_f1,early_after,customer_use,2,0.5979689366786141,0.5185185185185185,0.6774193548387096
objective_r0.6_f1,early_after,both_use,2,0.4318996415770609,0.4193548387096774,0.4444444444444444
objective_r0.6_f1,early_after,first_customer,2,0.4062126642771804,0.2962962962962963,0.5161290322580645
objective_r0.6_f1,early_after,d_to_e,2,0.19175627240143367,0.1612903225806451,0.2222222222222222
objective_r0.6_f1,early_after,resolved,2,0.49880525686977295,0.4814814814814814,0.5161290322580645
objective_r0.6_f1,early_after,unresolved,2,0.501194743130227,0.4838709677419355,0.5185185185185185
objective_r0.6_f1,early_after,potential,2,70.0,62.0,78.0
objective_r0.6_f1,early_after,blocked,2,17.5,16.0,19.0
objective_r0.6_f1,early_after,prevented,2,23.5,19.0,28.0
objective_r0.6_f1,early_after,mean_prevention,2,0.5913062032786094,0.533108485172519,0.6495039213846999
objective_r0.6_f1,early_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1,late_after,cases,2,26.0,23.0,29.0
objective_r0.6_f1,late_after,customer_users,2,15.0,14.0,16.0
objective_r0.6_f1,late_after,customer_employees,2,14.0,13.0,15.0
objective_r0.6_f1,late_after,domestic_use,2,0.7571214392803598,0.6521739130434783,0.8620689655172413
objective_r0.6_f1,late_after,customer_use,2,0.5802098950524738,0.5517241379310345,0.6086956521739131
objective_r0.6_f1,late_after,both_use,2,0.35457271364317844,0.2608695652173913,0.4482758620689655
objective_r0.6_f1,late_after,first_customer,2,0.4422788605697151,0.2758620689655172,0.6086956521739131
objective_r0.6_f1,late_after,d_to_e,2,0.1379310344827586,0.0,0.2758620689655172
objective_r0.6_f1,late_after,resolved,2,0.4370314842578711,0.391304347826087,0.4827586206896552
objective_r0.6_f1,late_after,unresolved,2,0.5629685157421289,0.5172413793103449,0.6086956521739131
objective_r0.6_f1,late_after,potential,2,72.5,67.0,78.0
objective_r0.6_f1,late_after,blocked,2,13.0,10.0,16.0
objective_r0.6_f1,late_after,prevented,2,33.5,22.0,45.0
objective_r0.6_f1,late_after,mean_prevention,2,0.7024136587598004,0.5797313773059647,0.8250959402136361
objective_r0.6_f1,late_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1_h96,before,cases,2,31.5,23.0,40.0
objective_r0.6_f1_h96,before,customer_users,2,17.5,17.0,18.0
objective_r0.6_f1_h96,before,customer_employees,2,17.0,16.0,18.0
objective_r0.6_f1_h96,before,domestic_use,2,0.7945652173913043,0.7391304347826086,0.85
objective_r0.6_f1_h96,before,customer_use,2,0.5945652173913043,0.45,0.7391304347826086
objective_r0.6_f1_h96,before,both_use,2,0.4358695652173913,0.35,0.5217391304347826
objective_r0.6_f1_h96,before,first_customer,2,0.31739130434782603,0.2,0.4347826086956521
objective_r0.6_f1_h96,before,d_to_e,2,0.24293478260869567,0.225,0.2608695652173913
objective_r0.6_f1_h96,before,resolved,2,0.41739130434782606,0.4,0.4347826086956521
objective_r0.6_f1_h96,before,unresolved,2,0.5826086956521739,0.5652173913043478,0.6
objective_r0.6_f1_h96,before,potential,2,66.0,57.0,75.0
objective_r0.6_f1_h96,before,blocked,2,12.0,6.0,18.0
objective_r0.6_f1_h96,before,prevented,2,22.5,17.0,28.0
objective_r0.6_f1_h96,before,mean_prevention,2,0.5558517575238515,0.4284152305024788,0.6832882845452242
objective_r0.6_f1_h96,before,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1_h96,early_after,cases,2,20.5,17.0,24.0
objective_r0.6_f1_h96,early_after,customer_users,2,11.5,7.0,16.0
objective_r0.6_f1_h96,early_after,customer_employees,2,11.5,7.0,16.0
objective_r0.6_f1_h96,early_after,domestic_use,2,0.8247549019607843,0.7083333333333334,0.9411764705882352
objective_r0.6_f1_h96,early_after,customer_use,2,0.5392156862745098,0.4117647058823529,0.6666666666666666
objective_r0.6_f1_h96,early_after,both_use,2,0.39338235294117646,0.375,0.4117647058823529
objective_r0.6_f1_h96,early_after,first_customer,2,0.41789215686274506,0.2941176470588235,0.5416666666666666
objective_r0.6_f1_h96,early_after,d_to_e,2,0.12132352941176469,0.1176470588235294,0.125
objective_r0.6_f1_h96,early_after,resolved,2,0.5735294117647058,0.5,0.6470588235294118
objective_r0.6_f1_h96,early_after,unresolved,2,0.4264705882352941,0.3529411764705882,0.5
objective_r0.6_f1_h96,early_after,potential,2,70.0,62.0,78.0
objective_r0.6_f1_h96,early_after,blocked,2,32.0,31.0,33.0
objective_r0.6_f1_h96,early_after,prevented,2,17.5,12.0,23.0
objective_r0.6_f1_h96,early_after,mean_prevention,2,0.5090212270591944,0.4389812377509355,0.5790612163674533
objective_r0.6_f1_h96,early_after,knowledge_share,2,1.0,1.0,1.0
objective_r0.6_f1_h96,late_after,cases,2,25.5,21.0,30.0
objective_r0.6_f1_h96,late_after,customer_users,2,18.5,15.0,22.0
objective_r0.6_f1_h96,late_after,customer_employees,2,17.5,14.0,21.0
objective_r0.6_f1_h96,late_after,domestic_use,2,0.6833333333333333,0.6666666666666666,0.7
objective_r0.6_f1_h96,late_after,customer_use,2,0.7238095238095238,0.7142857142857143,0.7333333333333333
objective_r0.6_f1_h96,late_after,both_use,2,0.42380952380952375,0.3809523809523809,0.4666666666666667
objective_r0.6_f1_h96,late_after,first_customer,2,0.5523809523809524,0.5333333333333333,0.5714285714285714
objective_r0.6_f1_h96,late_after,d_to_e,2,0.1309523809523809,0.0952380952380952,0.1666666666666666
objective_r0.6_f1_h96,late_after,resolved,2,0.488095238095238,0.4761904761904761,0.5
objective_r0.6_f1_h96,late_after,unresolved,2,0.5119047619047619,0.5,0.5238095238095238
objective_r0.6_f1_h96,late_after,potential,2,72.5,67.0,78.0
objective_r0.6_f1_h96,late_after,blocked,2,28.5,24.0,33.0
objective_r0.6_f1_h96,late_after,prevented,2,18.5,13.0,24.0
objective_r0.6_f1_h96,late_after,mean_prevention,2,0.5815417855992142,0.4773002703518119,0.6857833008466164
objective_r0.6_f1_h96,late_after,knowledge_share,2,1.0,1.0,1.0
