scenario,contrast,metric,n,mean,low,high
none_r0.6_f0,shock_difference_in_changes,prevented,2,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,mean_prevention,2,0.0,0.0,0.0
none_r0.6_f0,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
none_r0.6_f1,late_minus_before,cases,2,0.5,-3.0,4.0
none_r0.6_f1,late_minus_early_after,cases,2,1.0,-8.0,10.0
none_r0.6_f1,late_minus_before,customer_users,2,2.5,0.0,5.0
none_r0.6_f1,late_minus_early_after,customer_users,2,1.5,-8.0,11.0
none_r0.6_f1,late_minus_before,customer_employees,2,3.0,1.0,5.0
none_r0.6_f1,late_minus_early_after,customer_employees,2,1.5,-8.0,11.0
none_r0.6_f1,late_minus_before,domestic_use,2,-0.09987052269660962,-0.2013513513513513,0.0016103059581320522
none_r0.6_f1,late_minus_early_after,domestic_use,2,-0.19683969683969688,-0.27727727727727736,-0.1164021164021164
none_r0.6_f1,late_minus_before,customer_use,2,0.031060408234321296,-0.109500805152979,0.1716216216216216
none_r0.6_f1,late_minus_early_after,customer_use,2,0.046260546260546265,-0.08465608465608465,0.17717717717717718
none_r0.6_f1,late_minus_before,both_use,2,-0.07500870435653048,-0.1513687600644123,0.0013513513513513375
none_r0.6_f1,late_minus_early_after,both_use,2,-0.12855712855712859,-0.2010582010582011,-0.05605605605605607
none_r0.6_f1,late_minus_before,first_customer,2,0.19011620315968147,0.12077294685990347,0.2594594594594595
none_r0.6_f1,late_minus_early_after,first_customer,2,0.11650221650221654,0.06984126984126987,0.1631631631631632
none_r0.6_f1,late_minus_before,d_to_e,2,-0.1248166644905776,-0.18679549114331728,-0.06283783783783792
none_r0.6_f1,late_minus_early_after,d_to_e,2,-0.07024167024167027,-0.15449735449735452,0.014014014014013976
none_r0.6_f1,late_minus_before,resolved,2,-0.034508421464943206,-0.10144927536231879,0.03243243243243238
none_r0.6_f1,late_minus_early_after,resolved,2,-0.006535106535106527,-0.03809523809523807,0.025025025025025016
none_r0.6_f1,late_minus_before,unresolved,2,0.034508421464943206,-0.032432432432432434,0.10144927536231885
none_r0.6_f1,late_minus_early_after,unresolved,2,0.006535106535106527,-0.025025025025025016,0.03809523809523807
none_r0.6_f1,late_minus_before,potential,2,6.5,-8.0,21.0
none_r0.6_f1,late_minus_early_after,potential,2,2.5,0.0,5.0
none_r0.6_f1,late_minus_before,blocked,2,7.0,3.0,11.0
none_r0.6_f1,late_minus_early_after,blocked,2,0.5,-4.0,5.0
none_r0.6_f1,late_minus_before,prevented,2,-1.0,-8.0,6.0
none_r0.6_f1,late_minus_early_after,prevented,2,1.0,-10.0,12.0
none_r0.6_f1,late_minus_before,mean_prevention,2,-0.010916096451971113,-0.022873243350348127,0.0010410504464059
none_r0.6_f1,late_minus_early_after,mean_prevention,2,0.06961291618389659,-0.05366182479139686,0.19288765715919004
none_r0.6_f1,late_minus_before,knowledge_share,2,0.0,0.0,0.0
none_r0.6_f1,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,cases,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_users,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_employees,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,domestic_use,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,customer_use,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,both_use,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,first_customer,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,d_to_e,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,resolved,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,unresolved,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,potential,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,blocked,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,prevented,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,mean_prevention,2,0.0,0.0,0.0
none_r0.6_f1,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,cases,2,-2.0,-11.0,7.0
objective_r0.0_f0,late_minus_early_after,cases,2,3.0,2.0,4.0
objective_r0.0_f0,late_minus_before,customer_users,2,0.5,-1.0,2.0
objective_r0.0_f0,late_minus_early_after,customer_users,2,-1.0,-3.0,1.0
objective_r0.0_f0,late_minus_before,customer_employees,2,0.5,-1.0,2.0
objective_r0.0_f0,late_minus_early_after,customer_employees,2,-0.5,-2.0,1.0
objective_r0.0_f0,late_minus_before,domestic_use,2,-0.0358832280856905,-0.037898363479758834,-0.033868092691622165
objective_r0.0_f0,late_minus_early_after,domestic_use,2,0.03810610303908435,0.018356278681685434,0.057855927396483264
objective_r0.0_f0,late_minus_before,customer_use,2,0.010406734927938803,-0.009043927648578795,0.0298573975044564
objective_r0.0_f0,late_minus_early_after,customer_use,2,-0.031253379448833656,-0.0754395916052184,0.012932832707551092
objective_r0.0_f0,late_minus_before,both_use,2,0.010612854491103451,0.004737295434969799,0.016488413547237103
objective_r0.0_f0,late_minus_early_after,both_use,2,-0.0144310895331208,-0.025524673851389703,-0.0033375052148518977
objective_r0.0_f0,late_minus_before,first_customer,2,0.011966449722947706,-0.009043927648578795,0.032976827094474206
objective_r0.0_f0,late_minus_early_after,first_customer,2,-0.03041900314512065,-0.0754395916052184,0.0146015853149771
objective_r0.0_f0,late_minus_before,d_to_e,2,-0.0015597147950088992,-0.0031194295900177985,0.0
objective_r0.0_f0,late_minus_early_after,d_to_e,2,-0.0008343763037129484,-0.0016687526074258968,0.0
objective_r0.0_f0,late_minus_before,resolved,2,-0.06883990382622392,-0.07751937984496121,-0.06016042780748662
objective_r0.0_f0,late_minus_early_after,resolved,2,-0.04375577242398146,-0.1100397050482132,0.02252816020025028
objective_r0.0_f0,late_minus_before,unresolved,2,0.0688399038262239,0.06016042780748654,0.07751937984496127
objective_r0.0_f0,late_minus_early_after,unresolved,2,0.04375577242398143,-0.02252816020025039,0.11003970504821325
objective_r0.0_f0,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.0_f0,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.0_f0,late_minus_before,blocked,2,8.5,3.0,14.0
objective_r0.0_f0,late_minus_early_after,blocked,2,-0.5,-4.0,3.0
objective_r0.0_f0,late_minus_before,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f0,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,cases,2,-0.5,-1.0,0.0
objective_r0.0_f0,shock_difference_in_changes,customer_users,2,-0.5,-1.0,0.0
objective_r0.0_f0,shock_difference_in_changes,customer_employees,2,-0.5,-1.0,0.0
objective_r0.0_f0,shock_difference_in_changes,domestic_use,2,0.009249471458773806,0.0,0.01849894291754761
objective_r0.0_f0,shock_difference_in_changes,customer_use,2,-0.010835095137420696,-0.02167019027484139,0.0
objective_r0.0_f0,shock_difference_in_changes,both_use,2,0.0002642706131077994,0.0,0.0005285412262155988
objective_r0.0_f0,shock_difference_in_changes,first_customer,2,-0.010835095137420696,-0.02167019027484139,0.0
objective_r0.0_f0,shock_difference_in_changes,d_to_e,2,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,resolved,2,-0.008456659619450302,-0.016913319238900604,0.0
objective_r0.0_f0,shock_difference_in_changes,unresolved,2,0.008456659619450302,0.0,0.016913319238900604
objective_r0.0_f0,shock_difference_in_changes,potential,2,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,blocked,2,0.5,0.0,1.0
objective_r0.0_f0,shock_difference_in_changes,prevented,2,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,mean_prevention,2,0.0,0.0,0.0
objective_r0.0_f0,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f1,late_minus_before,cases,2,-3.0,-12.0,6.0
objective_r0.0_f1,late_minus_early_after,cases,2,4.0,4.0,4.0
objective_r0.0_f1,late_minus_before,customer_users,2,0.5,-1.0,2.0
objective_r0.0_f1,late_minus_early_after,customer_users,2,-0.5,-2.0,1.0
objective_r0.0_f1,late_minus_before,customer_employees,2,0.5,-1.0,2.0
objective_r0.0_f1,late_minus_early_after,customer_employees,2,-0.5,-2.0,1.0
objective_r0.0_f1,late_minus_before,domestic_use,2,-0.030254930254930257,-0.042328042328042326,-0.018181818181818188
objective_r0.0_f1,late_minus_early_after,domestic_use,2,0.04274817478478804,0.03913043478260869,0.04636591478696739
objective_r0.0_f1,late_minus_before,customer_use,2,0.011940836940837009,-0.007936507936507894,0.03181818181818191
objective_r0.0_f1,late_minus_early_after,customer_use,2,-0.022300316007409796,-0.05764411027568919,0.013043478260869601
objective_r0.0_f1,late_minus_before,both_use,2,0.011281866281866301,0.005291005291005301,0.0172727272727273
objective_r0.0_f1,late_minus_early_after,both_use,2,-0.0161501580037049,-0.028822055137844596,-0.0034782608695652015
objective_r0.0_f1,late_minus_before,first_customer,2,0.013304473304473353,-0.007936507936507894,0.0345454545454546
objective_r0.0_f1,late_minus_early_after,first_customer,2,-0.021430750790018493,-0.05764411027568919,0.014782608695652205
objective_r0.0_f1,late_minus_before,d_to_e,2,-0.0013636363636363499,-0.0027272727272726997,0.0
objective_r0.0_f1,late_minus_early_after,d_to_e,2,-0.0008695652173913004,-0.0017391304347826007,0.0
objective_r0.0_f1,late_minus_before,resolved,2,-0.06344155844155841,-0.0714285714285714,-0.05545454545454542
objective_r0.0_f1,late_minus_early_after,resolved,2,-0.05282336275471286,-0.10651629072681701,0.0008695652173912882
objective_r0.0_f1,late_minus_before,unresolved,2,0.06344155844155847,0.05545454545454542,0.07142857142857151
objective_r0.0_f1,late_minus_early_after,unresolved,2,0.05282336275471289,-0.0008695652173913437,0.10651629072681712
objective_r0.0_f1,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.0_f1,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.0_f1,late_minus_before,blocked,2,9.5,3.0,16.0
objective_r0.0_f1,late_minus_early_after,blocked,2,2.0,0.0,4.0
objective_r0.0_f1,late_minus_before,prevented,2,0.0,-1.0,1.0
objective_r0.0_f1,late_minus_early_after,prevented,2,-3.5,-4.0,-3.0
objective_r0.0_f1,late_minus_before,mean_prevention,2,0.0021570859616092952,-0.06609294859456871,0.0704071205177873
objective_r0.0_f1,late_minus_early_after,mean_prevention,2,-0.09779134821315215,-0.186725408124928,-0.008857288301376304
objective_r0.0_f1,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f1,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
objective_r0.0_f1,shock_difference_in_changes,cases,2,-1.0,-2.0,0.0
objective_r0.0_f1,shock_difference_in_changes,customer_users,2,-0.5,-1.0,0.0
objective_r0.0_f1,shock_difference_in_changes,customer_employees,2,-0.5,-1.0,0.0
objective_r0.0_f1,shock_difference_in_changes,domestic_use,2,0.00703463203463206,0.0,0.01406926406926412
objective_r0.0_f1,shock_difference_in_changes,customer_use,2,-0.010281385281385245,-0.02056277056277049,0.0
objective_r0.0_f1,shock_difference_in_changes,both_use,2,0.0005411255411255506,0.0,0.0010822510822511011
objective_r0.0_f1,shock_difference_in_changes,first_customer,2,-0.010281385281385245,-0.02056277056277049,0.0
objective_r0.0_f1,shock_difference_in_changes,d_to_e,2,0.0,0.0,0.0
objective_r0.0_f1,shock_difference_in_changes,resolved,2,-0.0054112554112553946,-0.010822510822510789,0.0
objective_r0.0_f1,shock_difference_in_changes,unresolved,2,0.005411255411255422,0.0,0.010822510822510845
objective_r0.0_f1,shock_difference_in_changes,potential,2,0.0,0.0,0.0
objective_r0.0_f1,shock_difference_in_changes,blocked,2,0.5,0.0,1.0
objective_r0.0_f1,shock_difference_in_changes,prevented,2,0.5,0.0,1.0
objective_r0.0_f1,shock_difference_in_changes,mean_prevention,2,0.0025828793851395485,0.0,0.005165758770279097
objective_r0.0_f1,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,cases,2,0.0,-8.0,8.0
objective_r0.6_f0,late_minus_early_after,cases,2,2.0,1.0,3.0
objective_r0.6_f0,late_minus_before,customer_users,2,6.5,6.0,7.0
objective_r0.6_f0,late_minus_early_after,customer_users,2,8.0,-1.0,17.0
objective_r0.6_f0,late_minus_before,customer_employees,2,6.0,3.0,9.0
objective_r0.6_f0,late_minus_early_after,customer_employees,2,6.5,-5.0,18.0
objective_r0.6_f0,late_minus_before,domestic_use,2,-0.12147001934235979,-0.1404255319148937,-0.10251450676982587
objective_r0.6_f0,late_minus_early_after,domestic_use,2,-0.14285586360054442,-0.27224371373307543,-0.013468013468013407
objective_r0.6_f0,late_minus_before,customer_use,2,0.1228239845261122,0.0100580270793037,0.2355899419729207
objective_r0.6_f0,late_minus_early_after,customer_use,2,0.15213840532989467,-0.03131313131313129,0.33558994197292064
objective_r0.6_f0,late_minus_before,both_use,2,0.0029013539651837617,-0.09245647969052229,0.09825918762088981
objective_r0.6_f0,late_minus_early_after,both_use,2,-0.002806433125582042,-0.04478114478114481,0.03916827852998073
objective_r0.6_f0,late_minus_before,first_customer,2,0.21237911025145068,0.18065764023210829,0.24410058027079307
objective_r0.6_f0,late_minus_early_after,first_customer,2,0.17415466723977363,0.04511784511784511,0.30319148936170215
objective_r0.6_f0,late_minus_before,d_to_e,2,-0.07891682785299813,-0.16750483558994206,0.009671179883945807
objective_r0.6_f0,late_minus_early_after,d_to_e,2,-0.021847911741528787,-0.07609427609427609,0.032398452611218514
objective_r0.6_f0,late_minus_before,resolved,2,0.02727272727272731,-0.01972920696324948,0.0742746615087041
objective_r0.6_f0,late_minus_early_after,resolved,2,0.010032953649974946,0.009427609427609507,0.010638297872340385
objective_r0.6_f0,late_minus_before,unresolved,2,-0.027272727272727282,-0.0742746615087041,0.019729206963249535
objective_r0.6_f0,late_minus_early_after,unresolved,2,-0.010032953649974974,-0.010638297872340496,-0.009427609427609451
objective_r0.6_f0,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.6_f0,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.6_f0,late_minus_before,blocked,2,6.5,0.0,13.0
objective_r0.6_f0,late_minus_early_after,blocked,2,0.5,-1.0,2.0
objective_r0.6_f0,late_minus_before,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f0,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,cases,2,0.5,-2.0,3.0
objective_r0.6_f0,shock_difference_in_changes,customer_users,2,2.5,0.0,5.0
objective_r0.6_f0,shock_difference_in_changes,customer_employees,2,1.0,-3.0,5.0
objective_r0.6_f0,shock_difference_in_changes,domestic_use,2,-0.09644881061454408,-0.11315280464216637,-0.07974481658692179
objective_r0.6_f0,shock_difference_in_changes,customer_use,2,0.043552546744036136,0.024242424242424288,0.06286266924564798
objective_r0.6_f0,shock_difference_in_changes,both_use,2,-0.05362160236180394,-0.05550239234449761,-0.05174081237911027
objective_r0.6_f0,shock_difference_in_changes,first_customer,2,0.08552716413858638,0.07240829346092509,0.09864603481624767
objective_r0.6_f0,shock_difference_in_changes,d_to_e,2,-0.039701890121822944,-0.06634768740031899,-0.0130560928433269
objective_r0.6_f0,shock_difference_in_changes,resolved,2,0.025295225491194145,0.0172248803827752,0.03336557059961309
objective_r0.6_f0,shock_difference_in_changes,unresolved,2,-0.025295225491194173,-0.033365570599613203,-0.017224880382775143
objective_r0.6_f0,shock_difference_in_changes,potential,2,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,blocked,2,-0.5,-3.0,2.0
objective_r0.6_f0,shock_difference_in_changes,prevented,2,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,cases,2,-13.5,-20.0,-7.0
objective_r0.6_f0_h96,late_minus_early_after,cases,2,5.0,4.0,6.0
objective_r0.6_f0_h96,late_minus_before,customer_users,2,-1.5,-2.0,-1.0
objective_r0.6_f0_h96,late_minus_early_after,customer_users,2,9.5,4.0,15.0
objective_r0.6_f0_h96,late_minus_before,customer_employees,2,-1.5,-3.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,customer_employees,2,8.5,2.0,15.0
objective_r0.6_f0_h96,late_minus_before,domestic_use,2,-0.13275075987841944,-0.17978723404255315,-0.08571428571428574
objective_r0.6_f0_h96,late_minus_early_after,domestic_use,2,-0.1100027367268746,-0.14778325123152702,-0.07222222222222219
objective_r0.6_f0_h96,late_minus_before,customer_use,2,0.1657432992539376,0.06914893617021278,0.2623376623376624
objective_r0.6_f0_h96,late_minus_early_after,customer_use,2,0.19270662287903673,0.02777777777777779,0.35763546798029566
objective_r0.6_f0_h96,late_minus_before,both_use,2,0.023901630284609066,-0.11063829787234036,0.1584415584415585
objective_r0.6_f0_h96,late_minus_early_after,both_use,2,0.04822112753147237,-0.0444444444444444,0.14088669950738913
objective_r0.6_f0_h96,late_minus_before,first_customer,2,0.1753937551809892,0.11702127659574468,0.23376623376623373
objective_r0.6_f0_h96,late_minus_early_after,first_customer,2,0.04345922276956754,-0.11111111111111116,0.19802955665024624
objective_r0.6_f0_h96,late_minus_before,d_to_e,2,-0.002421248963802178,-0.05159574468085107,0.04675324675324671
objective_r0.6_f0_h96,late_minus_early_after,d_to_e,2,0.13674740010946906,0.1138888888888889,0.1596059113300492
objective_r0.6_f0_h96,late_minus_before,resolved,2,-0.034215252832274085,-0.060638297872340374,-0.007792207792207795
objective_r0.6_f0_h96,late_minus_early_after,resolved,2,-0.024315818281335555,-0.0541871921182267,0.005555555555555591
objective_r0.6_f0_h96,late_minus_before,unresolved,2,0.03421525283227417,0.007792207792207795,0.06063829787234054
objective_r0.6_f0_h96,late_minus_early_after,unresolved,2,0.0243158182813355,-0.005555555555555536,0.054187192118226535
objective_r0.6_f0_h96,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.6_f0_h96,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.6_f0_h96,late_minus_before,blocked,2,20.0,12.0,28.0
objective_r0.6_f0_h96,late_minus_early_after,blocked,2,-2.5,-4.0,-1.0
objective_r0.6_f0_h96,late_minus_before,prevented,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,prevented,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,mean_prevention,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f0_h96,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1,late_minus_before,cases,2,-5.5,-11.0,0.0
objective_r0.6_f1,late_minus_early_after,cases,2,-3.0,-8.0,2.0
objective_r0.6_f1,late_minus_before,customer_users,2,-2.5,-3.0,-2.0
objective_r0.6_f1,late_minus_early_after,customer_users,2,-2.5,-7.0,2.0
objective_r0.6_f1,late_minus_before,customer_employees,2,-3.0,-3.0,-3.0
objective_r0.6_f1,late_minus_early_after,customer_employees,2,-3.5,-8.0,1.0
objective_r0.6_f1,late_minus_before,domestic_use,2,-0.037443778110944514,-0.08695652173913038,0.012068965517241348
objective_r0.6_f1,late_minus_early_after,domestic_use,2,-0.058290747099568496,-0.08976157082748948,-0.026819923371647514
objective_r0.6_f1,late_minus_before,customer_use,2,-0.01435532233883055,-0.13043478260869557,0.10172413793103446
objective_r0.6_f1,late_minus_early_after,customer_use,2,-0.01775904162614028,-0.06872370266479655,0.033205619412515985
objective_r0.6_f1,late_minus_before,both_use,2,-0.08129685157421288,-0.2608695652173913,0.09827586206896555
objective_r0.6_f1,late_minus_early_after,both_use,2,-0.07732692793388249,-0.15848527349228608,0.003831417624521105
objective_r0.6_f1,late_minus_before,first_customer,2,0.12488755622188907,0.07586206896551717,0.17391304347826098
objective_r0.6_f1,late_minus_early_after,first_customer,2,0.03606619629253474,-0.020434227330779098,0.09256661991584858
objective_r0.6_f1,late_minus_before,d_to_e,2,-0.10500374812593706,-0.2608695652173913,0.050862068965517176
objective_r0.6_f1,late_minus_early_after,d_to_e,2,-0.053825237918675065,-0.1612903225806451,0.05363984674329497
objective_r0.6_f1,late_minus_before,resolved,2,0.01964017991004502,-0.04347826086956513,0.08275862068965517
objective_r0.6_f1,late_minus_early_after,resolved,2,-0.06177377261190187,-0.12482468443197753,0.0012771392081737942
objective_r0.6_f1,late_minus_before,unresolved,2,-0.019640179910044908,-0.08275862068965512,0.0434782608695653
objective_r0.6_f1,late_minus_early_after,unresolved,2,0.06177377261190198,-0.0012771392081736277,0.12482468443197758
objective_r0.6_f1,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.6_f1,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.6_f1,late_minus_before,blocked,2,1.0,-2.0,4.0
objective_r0.6_f1,late_minus_early_after,blocked,2,-4.5,-9.0,0.0
objective_r0.6_f1,late_minus_before,prevented,2,11.0,5.0,17.0
objective_r0.6_f1,late_minus_early_after,prevented,2,10.0,3.0,17.0
objective_r0.6_f1,late_minus_before,mean_prevention,2,0.1465619012359489,0.1418076556684119,0.15131614680348587
objective_r0.6_f1,late_minus_early_after,mean_prevention,2,0.11110745548119094,0.046622892133445726,0.17559201882893616
objective_r0.6_f1,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1,shock_difference_in_changes,cases,2,-6.0,-8.0,-4.0
objective_r0.6_f1,shock_difference_in_changes,customer_users,2,-5.0,-7.0,-3.0
objective_r0.6_f1,shock_difference_in_changes,customer_employees,2,-6.0,-8.0,-4.0
objective_r0.6_f1,shock_difference_in_changes,domestic_use,2,0.062426744585665106,-0.08856682769726243,0.21342031686859264
objective_r0.6_f1,shock_difference_in_changes,customer_use,2,-0.04541573057315185,-0.06989748369058713,-0.020933977455716568
objective_r0.6_f1,shock_difference_in_changes,both_use,2,-0.006288147217682394,-0.109500805152979,0.09692451071761421
objective_r0.6_f1,shock_difference_in_changes,first_customer,2,-0.0652286469377924,-0.1835973904939423,0.0531400966183575
objective_r0.6_f1,shock_difference_in_changes,d_to_e,2,0.01981291636464054,-0.07407407407407401,0.1136999068033551
objective_r0.6_f1,shock_difference_in_changes,resolved,2,0.054148601374988226,0.05032618825722279,0.05797101449275366
objective_r0.6_f1,shock_difference_in_changes,unresolved,2,-0.054148601374988115,-0.05797101449275355,-0.05032618825722268
objective_r0.6_f1,shock_difference_in_changes,potential,2,0.0,0.0,0.0
objective_r0.6_f1,shock_difference_in_changes,blocked,2,-6.0,-7.0,-5.0
objective_r0.6_f1,shock_difference_in_changes,prevented,2,12.0,11.0,13.0
objective_r0.6_f1,shock_difference_in_changes,mean_prevention,2,0.15747799768792,0.15027509635707997,0.16468089901876004
objective_r0.6_f1,shock_difference_in_changes,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1_h96,late_minus_before,cases,2,-6.0,-10.0,-2.0
objective_r0.6_f1_h96,late_minus_early_after,cases,2,5.0,-3.0,13.0
objective_r0.6_f1_h96,late_minus_before,customer_users,2,1.0,-2.0,4.0
objective_r0.6_f1_h96,late_minus_early_after,customer_users,2,7.0,-1.0,15.0
objective_r0.6_f1_h96,late_minus_before,customer_employees,2,0.5,-2.0,3.0
objective_r0.6_f1_h96,late_minus_early_after,customer_employees,2,6.0,-2.0,14.0
objective_r0.6_f1_h96,late_minus_before,domestic_use,2,-0.11123188405797102,-0.15000000000000002,-0.07246376811594202
objective_r0.6_f1_h96,late_minus_early_after,domestic_use,2,-0.14142156862745098,-0.24117647058823521,-0.04166666666666674
objective_r0.6_f1_h96,late_minus_before,customer_use,2,0.12924430641821946,-0.024844720496894346,0.28333333333333327
objective_r0.6_f1_h96,late_minus_early_after,customer_use,2,0.18459383753501402,0.04761904761904767,0.32156862745098036
objective_r0.6_f1_h96,late_minus_before,both_use,2,-0.012060041407867511,-0.14078674948240172,0.1166666666666667
objective_r0.6_f1_h96,late_minus_early_after,both_use,2,0.030427170868347314,0.005952380952380876,0.05490196078431375
objective_r0.6_f1_h96,late_minus_before,first_customer,2,0.2349896480331263,0.1366459627329193,0.3333333333333333
objective_r0.6_f1_h96,late_minus_early_after,first_customer,2,0.1344887955182073,0.029761904761904767,0.23921568627450984
objective_r0.6_f1_h96,late_minus_before,d_to_e,2,-0.11198240165631475,-0.1656314699792961,-0.058333333333333404
objective_r0.6_f1_h96,late_minus_early_after,d_to_e,2,0.009628851540616205,-0.029761904761904795,0.049019607843137206
objective_r0.6_f1_h96,late_minus_before,resolved,2,0.07070393374741199,0.041407867494824,0.09999999999999998
objective_r0.6_f1_h96,late_minus_early_after,resolved,2,-0.08543417366946784,-0.1470588235294118,-0.02380952380952389
objective_r0.6_f1_h96,late_minus_before,unresolved,2,-0.07070393374741196,-0.09999999999999998,-0.04140786749482395
objective_r0.6_f1_h96,late_minus_early_after,unresolved,2,0.08543417366946782,0.023809523809523836,0.1470588235294118
objective_r0.6_f1_h96,late_minus_before,potential,2,6.5,-8.0,21.0
objective_r0.6_f1_h96,late_minus_early_after,potential,2,2.5,0.0,5.0
objective_r0.6_f1_h96,late_minus_before,blocked,2,16.5,6.0,27.0
objective_r0.6_f1_h96,late_minus_early_after,blocked,2,-3.5,-9.0,2.0
objective_r0.6_f1_h96,late_minus_before,prevented,2,-4.0,-4.0,-4.0
objective_r0.6_f1_h96,late_minus_early_after,prevented,2,1.0,1.0,1.0
objective_r0.6_f1_h96,late_minus_before,mean_prevention,2,0.025690028075362664,0.002495016301392261,0.04888503984933307
objective_r0.6_f1_h96,late_minus_early_after,mean_prevention,2,0.07252055854001974,0.03831903260087638,0.10672208447916309
objective_r0.6_f1_h96,late_minus_before,knowledge_share,2,0.0,0.0,0.0
objective_r0.6_f1_h96,late_minus_early_after,knowledge_share,2,0.0,0.0,0.0
information_r0.0_f1,feedback_minus_off_late,cases,2,-4.5,-8.0,-1.0
information_r0.0_f1,feedback_minus_off_late,customer_users,2,-1.0,-2.0,0.0
information_r0.0_f1,feedback_minus_off_late,customer_employees,2,-1.0,-2.0,0.0
information_r0.0_f1,feedback_minus_off_late,domestic_use,2,0.023955619543854834,0.015082956259426794,0.03282828282828287
information_r0.0_f1,feedback_minus_off_late,customer_use,2,-0.008027103615338899,-0.020202020202020193,0.004147812971342396
information_r0.0_f1,feedback_minus_off_late,both_use,2,0.011232231820467155,0.0022624434389141024,0.020202020202020207
information_r0.0_f1,feedback_minus_off_late,first_customer,2,-0.01092943004707704,-0.025252525252525193,0.003393665158371112
information_r0.0_f1,feedback_minus_off_late,d_to_e,2,0.002902326431738201,0.0007541478129714022,0.005050505050505
