time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
27,1,1,1,0,3,2,58,6,0,52,2,1,1,1,4,5,5,39,87,97,7,6,0.398189898183679,0.4595529703603802,0.0,0.525,main,no_notice,1
28,2,2,2,1,2,0,58,6,0,52,2,1,1,1,1,6,2,41,89,99,2,7,0.408188124974464,0.4576144972769596,0.0,0.5,main,no_notice,1
29,3,3,3,3,0,0,59,6,0,53,4,4,0,0,1,3,2,43,91,102,2,7,0.41557155585847627,0.46527822849347966,0.0,0.5083333333333333,main,no_notice,1
30,4,4,4,5,0,1,63,9,0,54,9,8,1,1,0,0,0,43,93,106,4,5,0.4216965023343234,0.46841308355741984,0.0,0.525,main,no_notice,1
31,3,3,3,0,3,0,65,10,0,55,7,5,2,2,1,3,1,44,96,109,9,2,0.4141357698375613,0.46530877056604786,0.0,0.55,main,no_notice,1
32,1,1,1,1,1,1,64,6,0,58,3,1,2,2,2,3,2,46,96,110,8,3,0.4100180605928727,0.46088695180282435,0.0,0.55,main,no_notice,1
33,1,1,1,0,2,1,63,5,0,58,1,1,0,0,2,4,2,48,96,111,6,4,0.4035127205379323,0.4570151441779576,0.0,0.5416666666666666,main,no_notice,1
34,3,3,3,4,0,1,64,7,0,57,5,4,1,1,0,2,2,50,96,114,1,6,0.40889423695349686,0.4601190825256774,0.0,0.55,main,no_notice,1
35,2,2,2,1,1,0,66,7,0,59,5,5,0,0,0,2,0,50,96,116,5,3,0.4091507609657228,0.4675201555506813,0.0,0.55,main,no_notice,1
36,1,1,1,2,1,2,67,9,0,58,7,3,4,4,0,2,0,50,97,117,5,3,0.4106985683445157,0.46542973965223083,0.0,0.5583333333333333,main,no_notice,1
37,1,1,1,1,1,1,66,5,0,61,4,3,1,1,2,1,2,52,97,118,7,2,0.4051019987554041,0.4658827863887098,0.0,0.5666666666666667,main,no_notice,1
38,0,0,0,1,1,2,65,5,0,60,4,2,2,2,1,1,1,53,97,118,4,3,0.4106278577624429,0.45457637438770404,0.0,0.55,main,no_notice,1
39,0,0,0,0,0,0,63,3,0,60,2,1,1,1,2,1,2,55,97,118,4,3,0.4133609833683765,0.45574047560405945,0.0,0.5416666666666666,main,no_notice,1
40,0,0,0,0,0,0,63,1,0,62,1,0,1,1,0,0,0,55,97,118,2,2,0.4182081800314454,0.457370516753932,0.0,0.525,main,no_notice,1
41,2,2,2,1,1,0,64,2,0,62,1,1,0,0,1,1,1,56,97,120,1,1,0.4119525481193421,0.4608127706976943,0.0,0.5416666666666666,main,no_notice,1
42,1,1,1,1,0,0,65,3,0,62,2,2,0,0,0,1,0,56,98,121,1,1,0.41494399297972867,0.4615065810904052,0.0,0.5416666666666666,main,no_notice,1
43,2,2,2,1,2,0,67,4,0,63,3,2,1,1,0,2,0,56,98,123,2,1,0.40986006132207353,0.4615065810904052,0.0,0.5583333333333333,main,no_notice,1
44,1,1,1,2,1,2,67,5,0,62,4,3,1,1,1,2,1,57,98,124,3,3,0.4111184639365722,0.46022984642740045,0.0,0.5666666666666667,main,no_notice,1
45,2,2,2,1,3,1,68,6,0,62,3,3,0,0,1,4,1,58,98,126,4,3,0.4096394913438181,0.46022984642740045,0.0,0.575,main,no_notice,1
46,1,1,1,1,0,0,69,5,0,64,4,2,2,2,0,2,0,58,98,127,4,6,0.41099832428426175,0.46022984642740045,0.0,0.575,main,no_notice,1
47,3,3,3,4,0,1,71,6,0,65,5,5,0,0,1,1,1,59,101,130,4,4,0.41099832428426175,0.45794231253836254,0.0,0.6,main,no_notice,1
48,2,2,2,3,2,2,73,8,0,65,7,7,0,0,0,2,0,59,101,132,6,3,0.4048314228276056,0.4567512463438577,0.0,0.6083333333333333,main,no_notice,1
49,2,2,2,1,1,0,75,9,0,66,7,4,3,3,0,3,0,59,101,134,8,2,0.4006551735661026,0.45394323742294795,0.0,0.625,main,no_notice,1
0,34,33,33,26,8,0,34,33,1,0,26,26,0,0,0,8,0,0,33,34,0,0,0.39185315214912947,0.47129259284839237,0.0,0.2833333333333333,main,no_notice,2
1,1,1,1,1,0,0,35,34,1,0,27,27,0,0,0,8,0,0,34,35,26,8,0.39185315214912947,0.47129259284839237,0.0,0.2916666666666667,main,no_notice,2
2,0,0,0,0,0,0,35,20,1,14,18,15,3,3,0,2,0,0,34,35,27,8,0.39185315214912947,0.47129259284839237,0.0,0.2916666666666667,main,no_notice,2
3,2,2,2,7,7,11,33,19,1,13,13,10,3,3,3,7,4,4,36,37,27,8,0.37384998906599115,0.4599240865929137,0.0,0.30833333333333335,main,no_notice,2
4,3,3,3,2,9,8,33,23,1,9,9,9,0,0,3,15,3,7,39,40,13,7,0.3655512428265327,0.45893971581751875,0.0,0.3,main,no_notice,2
5,2,2,2,2,0,0,35,20,1,14,7,4,3,3,0,13,0,7,40,42,9,16,0.37123905998722756,0.45893971581751875,0.0,0.2916666666666667,main,no_notice,2
6,2,2,2,2,0,0,31,10,1,20,5,4,1,1,3,5,6,13,41,44,11,16,0.37835978677805565,0.4666168929008771,0.0,0.30833333333333335,main,no_notice,2
7,0,0,0,1,0,1,29,5,1,23,4,3,1,1,1,1,2,15,41,44,6,9,0.3966295263886515,0.4664155807009372,0.0,0.25833333333333336,main,no_notice,2
8,1,1,1,1,1,1,29,3,1,25,2,2,0,0,1,1,1,16,42,45,5,1,0.3925617284796546,0.46152800179988557,0.0,0.25,main,no_notice,2
9,3,3,3,3,2,2,32,7,1,24,4,4,0,0,0,3,0,16,45,48,4,1,0.3968251700741907,0.4619703272369635,0.0,0.26666666666666666,main,no_notice,2
10,5,5,5,4,1,0,37,12,1,24,8,7,1,1,0,4,0,16,50,53,5,3,0.38927025892783307,0.4625542747624684,0.0,0.30833333333333335,main,no_notice,2
11,1,1,1,1,1,0,36,9,1,26,7,5,2,2,1,3,2,18,51,54,8,4,0.3875373540670109,0.4680980483159312,0.0,0.31666666666666665,main,no_notice,2
12,0,0,0,0,2,2,35,5,1,29,3,1,2,2,1,3,1,19,51,54,8,4,0.39044554254095604,0.47277829178556463,0.0,0.3,main,no_notice,2
13,1,1,1,2,3,4,34,8,1,25,3,2,1,1,2,6,2,21,52,55,5,4,0.391865524819745,0.46663490919836825,0.0,0.3,main,no_notice,2
14,3,3,3,3,0,0,36,8,1,27,5,5,0,0,0,3,1,22,55,58,3,6,0.3973388948359632,0.46663490919836825,0.0,0.30833333333333335,main,no_notice,2
15,4,4,4,3,2,0,40,10,1,29,8,6,2,2,0,3,0,22,58,62,5,5,0.3944433824393388,0.464235732631609,0.0,0.3333333333333333,main,no_notice,2
16,11,11,11,5,6,0,49,18,1,30,11,8,3,3,2,8,2,24,66,73,8,5,0.39602568580527525,0.46488882953291605,0.0,0.425,main,no_notice,2
17,4,4,4,3,3,1,50,18,1,31,10,8,2,2,3,9,3,27,69,77,11,8,0.3941290176906076,0.4621106571641835,0.0,0.44166666666666665,main,no_notice,2
18,0,0,0,1,0,1,48,12,1,35,7,4,3,3,2,6,2,29,69,77,11,11,0.40274551160021044,0.46112378189814407,0.0,0.4166666666666667,main,no_notice,2
19,1,1,1,3,0,2,44,6,1,37,6,4,2,2,3,0,5,34,69,78,9,9,0.4048747146204411,0.4592074570725194,0.0,0.4083333333333333,main,no_notice,2
20,0,0,0,2,0,2,42,5,1,36,5,5,0,0,2,0,2,36,69,78,7,3,0.40801996454074624,0.4544476261071077,0.0,0.36666666666666664,main,no_notice,2
21,3,3,3,4,3,1,45,7,1,37,7,6,1,1,0,3,0,36,71,81,6,0,0.4070707983952854,0.4561361247535424,0.0,0.375,main,no_notice,2
22,2,2,2,2,0,0,46,6,1,39,6,6,0,0,1,3,1,37,72,83,9,3,0.40166964094072033,0.46384507825549093,0.0,0.39166666666666666,main,no_notice,2
23,3,3,3,2,1,0,49,9,1,39,8,4,4,4,0,2,0,37,73,86,8,3,0.3916746519034602,0.47129259284839237,0.0,0.4083333333333333,main,no_notice,2
24,1,1,1,0,1,0,48,6,1,41,4,2,2,2,2,2,2,39,73,87,8,4,0.3863793437928921,0.46808631461399325,0.0,0.4166666666666667,main,no_notice,2
25,2,2,2,1,2,1,48,4,1,43,2,1,1,1,2,2,2,41,75,89,4,2,0.39027371053714593,0.47190185940296414,0.0,0.4166666666666667,main,no_notice,2
26,3,3,3,2,2,1,50,6,1,43,3,3,0,0,1,3,1,42,77,92,3,4,0.3963646168452558,0.4688562680948945,0.0,0.425,main,no_notice,2
27,2,2,2,2,1,0,52,6,1,45,5,4,1,1,0,2,0,42,78,94,3,5,0.39855225220812707,0.47207461459546174,0.0,0.43333333333333335,main,no_notice,2
28,5,5,5,6,2,2,56,9,1,46,8,8,0,0,1,3,1,43,80,99,5,5,0.39874354545947754,0.46501990977776236,0.0,0.475,main,no_notice,2
29,2,2,2,3,1,2,58,13,1,44,11,9,2,2,0,3,0,43,81,101,10,5,0.39407015107381815,0.4678513111733349,0.0,0.48333333333333334,main,no_notice,2
30,1,1,1,1,0,0,57,10,1,46,9,4,5,5,2,1,2,45,82,102,11,4,0.3914933067872342,0.4674289731805903,0.0,0.49166666666666664,main,no_notice,2
31,2,2,2,3,0,1,55,7,1,47,6,4,2,2,4,1,4,49,83,104,10,3,0.3956558593195281,0.4666241815412352,0.0,0.49166666666666664,main,no_notice,2
32,3,3,3,2,2,1,55,7,1,47,6,5,1,1,2,1,3,52,86,107,7,1,0.40604337238583915,0.46683837145373236,0.0,0.48333333333333334,main,no_notice,2
33,0,0,0,0,1,1,54,5,1,48,4,2,2,2,1,1,1,53,86,107,6,2,0.4118903315303832,0.47014070626504456,0.0,0.4583333333333333,main,no_notice,2
34,2,2,2,2,0,0,55,5,1,49,4,2,2,2,1,1,1,54,88,109,5,3,0.41025972388916804,0.47424835756376105,0.0,0.4666666666666667,main,no_notice,2
35,2,2,2,2,1,1,54,5,1,48,4,4,0,0,2,1,3,57,88,111,4,3,0.40148111135851194,0.47424835756376105,0.0,0.475,main,no_notice,2
36,2,2,2,2,0,0,56,5,1,50,4,4,0,0,0,1,0,57,90,113,4,2,0.40036786373621835,0.47362298587700596,0.0,0.4666666666666667,main,no_notice,2
37,3,3,3,1,3,1,59,8,1,50,4,3,1,1,0,4,0,57,92,116,6,1,0.39291633436285445,0.47362298587700596,0.0,0.49166666666666664,main,no_notice,2
38,2,2,2,2,2,2,59,9,1,49,5,3,2,2,1,4,2,59,93,118,5,4,0.38966703693410865,0.47362298587700596,0.0,0.5083333333333333,main,no_notice,2
39,4,4,4,3,3,2,61,10,1,50,5,5,0,0,2,5,2,61,94,122,5,5,0.3876935553263315,0.4747506005930731,0.0,0.525,main,no_notice,2
40,3,2,2,1,2,1,63,10,2,51,6,4,2,2,0,4,1,62,94,125,6,8,0.39800016053874815,0.47076367366911515,0.0,0.5333333333333333,main,no_notice,2
41,2,2,2,3,0,1,63,9,2,52,6,4,2,2,2,3,2,64,95,127,6,7,0.40064093122159894,0.46855768732169195,0.0,0.5416666666666666,main,no_notice,2
42,1,1,1,2,0,1,61,7,2,52,6,5,1,1,2,1,3,67,96,128,7,5,0.39903727980544773,0.4636339799599713,0.0,0.5333333333333333,main,no_notice,2
43,4,4,4,5,0,1,63,8,2,53,8,6,2,2,1,0,2,69,99,132,6,2,0.4025958052713145,0.46684103267315685,0.0,0.5416666666666666,main,no_notice,2
44,2,2,2,2,1,1,63,9,2,52,8,6,2,2,2,1,2,71,100,134,10,0,0.4033049765455765,0.4730105621356636,0.0,0.5416666666666666,main,no_notice,2
45,3,3,3,3,1,0,64,8,2,54,7,5,2,2,2,2,2,73,100,137,9,1,0.4069516781049848,0.4747453778828116,0.0,0.55,main,no_notice,2
46,1,1,1,1,0,0,63,5,2,56,4,4,0,0,2,2,2,75,100,138,10,2,0.40012910064442825,0.4752255162017926,0.0,0.5416666666666666,main,no_notice,2
47,1,1,1,1,1,1,64,5,2,57,4,2,2,2,0,2,0,75,100,139,6,2,0.4019080586079281,0.47129259284839237,0.0,0.5333333333333333,main,no_notice,2
48,2,2,2,2,0,0,64,4,2,58,3,3,0,0,2,1,2,77,100,141,5,2,0.3930098827951945,0.46916073626126903,0.0,0.55,main,no_notice,2
49,2,2,2,2,2,1,66,6,2,58,4,4,0,0,0,3,0,77,100,143,4,1,0.39274649428218156,0.4707253335221931,0.0,0.55,main,no_notice,2
0,42,39,39,32,10,0,42,39,3,0,32,32,0,0,0,10,0,0,39,42,0,0,0.4041663183441414,0.4474515856916411,0.0,0.35,main,no_notice,3
1,1,2,2,1,1,0,43,41,2,0,33,33,0,0,0,11,0,0,41,43,32,10,0.4041663183441414,0.4474515856916411,0.0,0.35833333333333334,main,no_notice,3
2,2,2,2,1,1,0,45,33,2,10,27,22,5,5,0,6,0,0,43,45,33,11,0.4041663183441414,0.4474515856916411,0.0,0.375,main,no_notice,3
3,2,2,2,3,7,7,40,22,2,16,16,13,3,3,5,7,7,7,45,47,34,12,0.38994052184064754,0.4358677118903306,0.0,0.39166666666666666,main,no_notice,3
4,2,2,2,3,7,8,38,18,2,18,7,6,1,1,3,12,4,11,47,49,16,9,0.3920792033463141,0.43474782514730065,0.0,0.35,main,no_notice,3
5,1,2,2,3,4,5,38,22,1,15,9,6,3,3,1,14,1,12,49,50,8,15,0.3918090425283115,0.4357502200227134,0.0,0.325,main,no_notice,3
6,4,4,4,4,1,1,37,18,1,18,8,7,1,1,3,10,5,17,52,54,9,18,0.4038826234822445,0.44216350813866395,0.0,0.35,main,no_notice,3
7,5,5,5,5,2,1,38,16,1,21,11,9,2,2,1,6,4,21,56,59,10,12,0.40764426298707285,0.4447414043233771,0.0,0.35,main,no_notice,3
8,2,2,2,2,2,1,38,11,1,26,9,7,2,2,2,4,2,23,57,61,12,7,0.41006007867948197,0.4475410384556769,0.0,0.3333333333333333,main,no_notice,3
9,3,3,3,3,2,2,40,10,1,29,6,5,1,1,1,5,1,24,60,64,11,5,0.40921768142014064,0.4470567824309835,0.0,0.3416666666666667,main,no_notice,3
10,1,1,1,1,2,2,40,11,1,28,6,4,2,2,1,5,1,25,60,65,10,6,0.39933363353163226,0.44331715146164524,0.0,0.3416666666666667,main,no_notice,3
11,1,1,1,1,1,1,39,9,1,29,4,2,2,2,2,5,2,27,61,66,6,6,0.4034902164024846,0.4346769991068435,0.0,0.3416666666666667,main,no_notice,3
12,4,4,4,3,2,1,41,9,1,31,4,4,0,0,1,5,2,29,65,70,5,5,0.4022350023594639,0.4371583108084243,0.0,0.35833333333333334,main,no_notice,3
13,3,3,3,4,0,1,43,11,1,31,8,7,1,1,0,3,1,30,67,73,5,5,0.4072743815403475,0.4401274396385097,0.0,0.36666666666666664,main,no_notice,3
14,4,4,4,3,1,0,46,12,1,33,9,7,2,2,1,3,1,31,70,77,8,3,0.40434398615998546,0.44389101355881266,0.0,0.39166666666666666,main,no_notice,3
15,0,0,0,2,0,2,44,9,1,34,8,4,4,4,1,1,2,33,70,77,10,3,0.40164870288108623,0.444234162397561,0.0,0.38333333333333336,main,no_notice,3
16,1,1,1,1,2,2,42,5,1,36,5,2,3,3,3,0,3,36,70,78,9,1,0.4061739500849844,0.4467766851720439,0.0,0.375,main,no_notice,3
17,2,2,2,1,4,3,41,6,1,34,3,2,1,1,3,3,3,39,72,80,6,3,0.4113463360518158,0.4449034242412525,0.0,0.36666666666666664,main,no_notice,3
18,4,4,4,4,0,0,44,9,1,34,6,5,1,1,1,3,1,40,75,84,4,6,0.4189886249399772,0.44724990143309057,0.0,0.375,main,no_notice,3
19,3,2,2,0,2,0,46,9,2,35,5,4,1,1,1,4,1,41,76,87,6,6,0.4195243485162156,0.4451127698416434,0.0,0.39166666666666666,main,no_notice,3
20,1,1,1,2,0,1,46,5,2,39,3,2,1,1,0,2,1,42,77,88,5,6,0.417931322951616,0.44416502325274043,0.0,0.39166666666666666,main,no_notice,3
21,1,1,1,1,3,2,47,6,2,39,3,3,0,0,0,4,0,42,78,89,6,2,0.4057674106839727,0.4441544328313299,0.0,0.39166666666666666,main,no_notice,3
22,1,1,1,1,2,2,47,7,2,38,3,2,1,1,0,5,1,43,78,90,3,5,0.39976402957809243,0.4435975561931773,0.0,0.4,main,no_notice,3
23,2,2,2,1,1,0,48,8,2,38,3,2,1,1,1,6,1,44,78,92,4,5,0.393212300272203,0.44890867383882316,0.0,0.4083333333333333,main,no_notice,3
24,1,1,1,1,0,0,47,4,2,41,3,2,1,1,0,1,2,46,79,93,3,6,0.4022487601961758,0.44903416977961597,0.0,0.4083333333333333,main,no_notice,3
25,5,5,5,4,1,0,51,6,2,43,5,5,0,0,1,1,1,47,83,98,3,3,0.4025901371983179,0.4470097008039508,0.0,0.43333333333333335,main,no_notice,3
26,2,2,2,2,2,2,53,9,2,42,6,6,0,0,0,3,0,47,85,100,6,2,0.40528228919999487,0.44281243818080523,0.0,0.44166666666666665,main,no_notice,3
27,0,0,0,0,0,0,53,6,2,45,4,2,2,2,0,2,0,47,85,100,7,3,0.3983191478064387,0.44281243818080523,0.0,0.44166666666666665,main,no_notice,3
28,1,1,1,2,2,3,52,6,2,44,4,2,2,2,2,2,2,49,85,101,6,3,0.3972394851262615,0.44285550440082183,0.0,0.45,main,no_notice,3
29,2,2,2,3,0,1,52,7,2,43,5,5,0,0,2,2,2,51,86,103,4,4,0.4013413713753929,0.4433553967618311,0.0,0.45,main,no_notice,3
30,2,2,2,2,0,0,54,6,2,46,5,5,0,0,0,1,0,51,87,105,5,2,0.40997181891511353,0.4433553967618311,0.0,0.45,main,no_notice,3
31,2,2,2,1,2,1,56,7,2,47,5,3,2,2,0,2,0,51,88,107,7,2,0.4106002824519691,0.44215388850110926,0.0,0.4666666666666667,main,no_notice,3
32,4,4,4,2,3,1,58,10,2,46,5,3,2,2,2,5,2,53,90,111,6,2,0.40431580992531274,0.44268893310619356,0.0,0.5,main,no_notice,3
33,0,0,0,0,0,0,56,6,2,48,3,2,1,1,2,3,2,55,90,111,5,5,0.4034071608849955,0.44268893310619356,0.0,0.48333333333333334,main,no_notice,3
34,0,0,0,2,0,2,55,6,2,47,4,2,2,2,1,2,1,56,90,111,3,5,0.4143387932577822,0.4421793518486799,0.0,0.4666666666666667,main,no_notice,3
35,3,3,3,3,2,1,54,6,2,46,5,5,0,0,2,2,4,60,93,114,4,3,0.41981920653796795,0.44126333745997903,0.0,0.48333333333333334,main,no_notice,3
36,3,3,3,2,1,0,57,9,2,46,7,5,2,2,0,3,0,60,94,117,5,2,0.42028063898837265,0.4457835429532582,0.0,0.475,main,no_notice,3
37,2,2,2,2,1,1,57,7,2,48,5,4,1,1,2,2,2,62,94,119,7,3,0.4130798478821232,0.44994738808199036,0.0,0.49166666666666664,main,no_notice,3
38,3,3,3,4,1,2,59,9,2,48,6,6,0,0,1,3,1,63,96,122,7,4,0.4103459169668431,0.4469854070483443,0.0,0.5,main,no_notice,3
39,2,2,2,1,3,2,61,9,2,50,5,5,0,0,0,4,0,63,97,124,8,3,0.4041663299270931,0.4424652015550651,0.0,0.5083333333333333,main,no_notice,3
40,1,1,1,2,2,3,62,12,2,48,7,3,4,4,0,5,0,63,98,125,7,5,0.40225237243377265,0.43565895699627427,0.0,0.5166666666666667,main,no_notice,3
41,1,1,1,1,1,1,60,8,2,50,4,3,1,1,3,4,3,66,99,126,7,6,0.40096439062920936,0.4376684437428409,0.0,0.525,main,no_notice,3
42,5,5,5,4,3,2,63,9,2,52,5,5,0,0,1,4,2,68,100,131,4,6,0.41054398219926796,0.43512351466024757,0.0,0.5416666666666666,main,no_notice,3
43,2,2,2,2,0,0,64,10,2,52,7,6,1,1,0,3,1,69,101,133,7,6,0.41301141295327926,0.4415629041053579,0.0,0.5416666666666666,main,no_notice,3
44,0,0,0,0,0,0,63,5,2,56,4,2,2,2,1,1,1,70,101,133,7,4,0.41301141295327926,0.4452112168438791,0.0,0.5333333333333333,main,no_notice,3
45,1,2,2,4,0,2,61,6,1,54,6,4,2,2,2,0,3,73,102,134,6,3,0.4020077819453341,0.44400510634614226,0.0,0.5333333333333333,main,no_notice,3
46,1,1,1,1,0,0,60,5,1,54,5,5,0,0,2,0,2,75,103,135,6,0,0.40625750379831865,0.4482746322541493,0.0,0.5166666666666667,main,no_notice,3
47,0,1,1,1,0,0,60,3,0,57,3,2,1,1,0,0,0,75,103,135,5,0,0.4131021446104801,0.44677290415360127,0.0,0.5,main,no_notice,3
48,0,0,0,0,1,1,59,3,0,56,2,1,1,1,1,1,1,76,103,135,6,0,0.4097534091575901,0.45113493158297835,0.0,0.5,main,no_notice,3
49,2,2,2,2,0,0,60,4,0,56,3,2,1,1,1,1,1,77,104,137,2,1,0.40779548419004846,0.4474515856916411,0.0,0.5083333333333333,main,no_notice,3
0,30,30,30,26,5,0,30,30,0,0,26,26,0,0,0,5,0,0,30,30,0,0,0.41180458069490433,0.43377695723079535,0.0,0.25,main,no_notice,4
1,0,0,0,0,0,0,30,30,0,0,26,26,0,0,0,5,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,no_notice,4
2,0,0,0,0,0,0,30,22,0,8,19,14,5,5,0,3,0,0,30,30,26,5,0.41180458069490433,0.43377695723079535,0.0,0.25,main,no_notice,4
3,3,3,3,2,3,1,29,9,0,20,7,4,3,3,3,3,4,4,33,33,26,5,0.3985942320920618,0.42914559928421675,0.0,0.275,main,no_notice,4
4,0,0,0,1,8,9,27,15,0,12,5,3,2,2,2,11,2,6,33,33,7,3,0.38985594915343935,0.4255563027505017,0.0,0.24166666666666667,main,no_notice,4
5,3,2,2,2,0,0,28,13,1,14,3,3,0,0,2,10,2,8,35,36,5,11,0.3939346286608731,0.4255563027505017,0.0,0.25,main,no_notice,4
6,1,1,1,1,1,1,28,10,1,17,3,3,0,0,0,7,1,9,36,37,5,11,0.4057153925938334,0.4265586535876545,0.0,0.24166666666666667,main,no_notice,4
7,3,3,3,3,1,1,28,7,1,20,5,4,1,1,0,2,3,12,39,40,4,9,0.41378312252245897,0.4260705807509755,0.0,0.25833333333333336,main,no_notice,4
8,6,6,6,3,4,1,33,13,1,19,7,6,1,1,1,6,1,13,45,46,6,2,0.40871189714019035,0.4242505462609951,0.0,0.2833333333333333,main,no_notice,4
9,4,4,4,5,1,1,35,14,1,20,10,8,2,2,1,5,2,15,48,50,7,6,0.41284319497549826,0.427484032596838,0.0,0.30833333333333335,main,no_notice,4
10,2,2,2,3,0,1,35,11,1,23,11,8,3,3,2,1,2,17,50,52,11,6,0.4167460279427307,0.4317536602594935,0.0,0.30833333333333335,main,no_notice,4
11,1,1,1,5,0,4,34,12,1,21,12,8,4,4,2,1,2,19,51,53,11,5,0.4256684303801555,0.42407393116847975,0.0,0.3,main,no_notice,4
12,6,6,6,5,2,1,36,14,1,21,12,10,2,2,4,2,4,23,55,59,13,1,0.4184602867051273,0.42407393116847975,0.0,0.3333333333333333,main,no_notice,4
13,3,3,3,3,1,0,37,13,1,23,11,8,3,3,2,3,2,25,58,62,13,2,0.4301158105973324,0.4212879685941626,0.0,0.325,main,no_notice,4
14,0,0,0,0,1,1,34,7,1,26,5,3,2,2,3,3,3,28,58,62,13,3,0.42402408637388317,0.43057922809457544,0.0,0.30833333333333335,main,no_notice,4
15,1,1,1,1,1,1,32,6,1,25,4,1,3,3,2,3,3,31,59,63,8,4,0.42672066147096527,0.4284872743802569,0.0,0.2916666666666667,main,no_notice,4
16,2,2,2,2,0,0,32,5,1,26,3,3,0,0,2,2,2,33,60,65,4,3,0.41965346913455254,0.4332806992114532,0.0,0.2833333333333333,main,no_notice,4
17,2,2,2,2,0,0,34,4,1,29,4,4,0,0,0,0,0,33,60,67,3,2,0.4233276109321925,0.4335869767263796,0.0,0.2833333333333333,main,no_notice,4
18,4,4,4,4,2,1,38,9,1,28,8,6,2,2,0,2,0,33,64,71,5,1,0.4203558553546069,0.4329393513042312,0.0,0.31666666666666665,main,no_notice,4
19,2,2,2,2,0,0,39,8,1,30,7,6,1,1,1,2,1,34,65,73,8,2,0.41398336181129264,0.4311926507034533,0.0,0.3333333333333333,main,no_notice,4
20,2,2,2,1,1,0,40,8,1,31,5,3,2,2,1,3,1,35,67,75,8,2,0.40689532828389213,0.43088637318852696,0.0,0.3416666666666667,main,no_notice,4
21,2,2,2,2,2,2,41,8,1,32,5,3,2,2,0,3,1,36,69,77,7,3,0.4070833377184878,0.43377695723079535,0.0,0.35,main,no_notice,4
22,2,1,1,1,0,0,41,7,2,32,4,3,1,1,2,3,2,38,70,79,5,3,0.4016415541582134,0.4372198797102681,0.0,0.35833333333333334,main,no_notice,4
23,3,3,3,3,1,0,42,5,2,35,5,4,1,1,1,1,2,40,72,82,4,3,0.4089523190036762,0.4372198797102681,0.0,0.36666666666666664,main,no_notice,4
24,4,4,4,4,0,0,45,7,2,36,7,7,0,0,1,1,1,41,75,86,6,3,0.41008035617701083,0.43632326868633714,0.0,0.38333333333333336,main,no_notice,4
25,1,2,2,2,1,1,46,10,1,35,9,6,3,3,0,2,0,41,76,87,8,1,0.41957752182704827,0.4333243314583247,0.0,0.38333333333333336,main,no_notice,4
26,2,2,2,2,1,1,45,8,1,36,7,4,3,3,3,1,3,44,77,89,9,2,0.41598569645390693,0.4333243314583247,0.0,0.4,main,no_notice,4
27,5,4,4,3,5,1,48,8,2,38,5,5,0,0,2,6,2,46,78,94,8,2,0.4192472326944846,0.4326366986839212,0.0,0.4166666666666667,main,no_notice,4
28,3,3,3,3,1,1,50,10,2,38,7,6,1,1,0,6,1,47,80,97,7,7,0.41332333148769546,0.4326366986839212,0.0,0.425,main,no_notice,4
29,1,1,1,1,2,2,50,11,2,37,7,4,3,3,1,5,1,48,80,98,8,7,0.4118671746529289,0.43303328866679985,0.0,0.425,main,no_notice,4
30,5,6,6,3,3,0,51,11,1,39,7,4,3,3,3,4,4,52,85,103,7,8,0.41262530603805103,0.4305507894030128,0.0,0.4583333333333333,main,no_notice,4
31,5,5,5,3,2,0,54,11,1,42,6,6,0,0,2,5,2,54,89,108,7,6,0.4225600815405098,0.43355929507535607,0.0,0.4666666666666667,main,no_notice,4
32,2,2,2,2,1,1,56,12,1,43,8,5,3,3,0,4,0,54,91,110,7,7,0.4237902125936538,0.43117837851690743,0.0,0.4666666666666667,main,no_notice,4
33,2,2,2,4,0,2,54,10,1,43,7,6,1,1,3,3,4,58,92,112,8,6,0.42029967522803197,0.43107848361086687,0.0,0.48333333333333334,main,no_notice,4
34,2,2,2,2,0,0,55,8,1,46,7,6,1,1,1,1,1,59,93,114,9,3,0.4201448002848123,0.43019884167939104,0.0,0.4666666666666667,main,no_notice,4
35,5,5,5,6,2,3,59,14,1,44,12,8,4,4,0,2,1,60,94,119,8,1,0.422573018150693,0.4277225397256085,0.0,0.5,main,no_notice,4
36,3,3,3,3,0,0,59,12,1,46,10,9,1,1,3,2,3,63,96,122,12,2,0.4198966111540538,0.43620504684573114,0.0,0.5166666666666667,main,no_notice,4
37,1,1,1,1,1,1,59,9,1,49,8,4,4,4,1,1,1,64,96,123,11,2,0.4114225578629889,0.43445834624495316,0.0,0.5,main,no_notice,4
38,0,0,0,0,0,0,55,2,1,52,2,1,1,1,4,0,4,68,96,123,10,3,0.40851150270736747,0.4361111721232566,0.0,0.49166666666666664,main,no_notice,4
39,2,2,2,3,0,1,57,4,1,52,4,3,1,1,0,0,0,68,96,125,4,1,0.41818153663100355,0.42750991310215597,0.0,0.475,main,no_notice,4
40,3,2,2,2,0,0,59,5,2,52,5,5,0,0,1,0,1,69,96,128,4,1,0.4138858455967982,0.42750991310215597,0.0,0.5,main,no_notice,4
