time,expected_wait_d,expected_wait_e,scenario,seed
14,3.0,3.0,grid_r1.0_c1.0,0
15,3.0,3.0,grid_r1.0_c1.0,0
16,3.0,3.0,grid_r1.0_c1.0,0
17,3.0,3.0,grid_r1.0_c1.0,0
18,3.0,3.0,grid_r1.0_c1.0,0
19,3.0,3.0,grid_r1.0_c1.0,0
20,3.0,3.0,grid_r1.0_c1.0,0
21,3.0,3.0,grid_r1.0_c1.0,0
22,3.0,3.0,grid_r1.0_c1.0,0
23,3.0,3.0,grid_r1.0_c1.0,0
24,3.0,3.0,grid_r1.0_c1.0,0
25,3.0,3.0,grid_r1.0_c1.0,0
26,3.0,3.0,grid_r1.0_c1.0,0
27,3.0,3.0,grid_r1.0_c1.0,0
28,3.0,3.0,grid_r1.0_c1.0,0
29,3.0,3.0,grid_r1.0_c1.0,0
30,3.0,3.0,grid_r1.0_c1.0,0
31,3.0,3.0,grid_r1.0_c1.0,0
32,3.0,3.0,grid_r1.0_c1.0,0
33,3.0,3.0,grid_r1.0_c1.0,0
34,3.0,3.0,grid_r1.0_c1.0,0
35,3.0,3.0,grid_r1.0_c1.0,0
36,3.0,3.0,grid_r1.0_c1.0,0
37,3.0,3.0,grid_r1.0_c1.0,0
38,3.0,3.0,grid_r1.0_c1.0,0
39,3.0,3.0,grid_r1.0_c1.0,0
40,3.0,3.0,grid_r1.0_c1.0,0
41,3.0,3.0,grid_r1.0_c1.0,0
42,3.0,3.0,grid_r1.0_c1.0,0
43,3.0,3.0,grid_r1.0_c1.0,0
44,3.0,3.0,grid_r1.0_c1.0,0
45,3.0,3.0,grid_r1.0_c1.0,0
46,3.0,3.0,grid_r1.0_c1.0,0
47,3.0,3.0,grid_r1.0_c1.0,0
48,3.0,3.0,grid_r1.0_c1.0,0
49,3.0,3.0,grid_r1.0_c1.0,0
50,3.0,3.0,grid_r1.0_c1.0,0
51,3.0,3.0,grid_r1.0_c1.0,0
52,3.0,3.0,grid_r1.0_c1.0,0
53,3.0,3.0,grid_r1.0_c1.0,0
54,3.0,3.0,grid_r1.0_c1.0,0
55,3.0,3.0,grid_r1.0_c1.0,0
56,3.0,3.0,grid_r1.0_c1.0,0
57,3.0,3.0,grid_r1.0_c1.0,0
58,3.0,3.0,grid_r1.0_c1.0,0
59,3.0,3.0,grid_r1.0_c1.0,0
60,3.0,3.0,grid_r1.0_c1.0,0
61,3.0,3.0,grid_r1.0_c1.0,0
62,3.0,3.0,grid_r1.0_c1.0,0
63,3.0,3.0,grid_r1.0_c1.0,0
64,3.0,3.0,grid_r1.0_c1.0,0
65,3.0,3.0,grid_r1.0_c1.0,0
0,3.0,3.0,grid_r1.0_c1.5,0
1,3.0,3.0,grid_r1.0_c1.5,0
2,3.0,3.0,grid_r1.0_c1.5,0
3,3.0,3.0,grid_r1.0_c1.5,0
4,3.0,3.0,grid_r1.0_c1.5,0
5,3.0,3.0,grid_r1.0_c1.5,0
6,3.0,3.0,grid_r1.0_c1.5,0
7,3.0,3.0,grid_r1.0_c1.5,0
8,3.0,3.0,grid_r1.0_c1.5,0
9,3.0,3.0,grid_r1.0_c1.5,0
10,3.0,3.0,grid_r1.0_c1.5,0
11,3.0,3.0,grid_r1.0_c1.5,0
12,3.0,3.0,grid_r1.0_c1.5,0
13,3.0,3.0,grid_r1.0_c1.5,0
14,3.0,3.0,grid_r1.0_c1.5,0
15,3.0,3.0,grid_r1.0_c1.5,0
16,3.0,3.0,grid_r1.0_c1.5,0
17,3.0,3.0,grid_r1.0_c1.5,0
18,3.0,3.0,grid_r1.0_c1.5,0
19,3.0,3.0,grid_r1.0_c1.5,0
20,3.0,3.0,grid_r1.0_c1.5,0
21,3.0,3.0,grid_r1.0_c1.5,0
22,3.0,3.0,grid_r1.0_c1.5,0
23,3.0,3.0,grid_r1.0_c1.5,0
24,3.0,3.0,grid_r1.0_c1.5,0
25,3.0,3.0,grid_r1.0_c1.5,0
26,3.0,3.0,grid_r1.0_c1.5,0
27,3.0,3.0,grid_r1.0_c1.5,0
28,3.0,3.0,grid_r1.0_c1.5,0
29,3.0,3.0,grid_r1.0_c1.5,0
30,3.0,3.0,grid_r1.0_c1.5,0
31,3.0,3.0,grid_r1.0_c1.5,0
32,3.0,3.0,grid_r1.0_c1.5,0
33,3.0,3.0,grid_r1.0_c1.5,0
34,3.0,3.0,grid_r1.0_c1.5,0
35,3.0,3.0,grid_r1.0_c1.5,0
36,3.0,3.0,grid_r1.0_c1.5,0
37,3.0,3.0,grid_r1.0_c1.5,0
38,3.0,3.0,grid_r1.0_c1.5,0
39,3.0,3.0,grid_r1.0_c1.5,0
40,3.0,3.0,grid_r1.0_c1.5,0
41,3.0,3.0,grid_r1.0_c1.5,0
42,3.0,3.0,grid_r1.0_c1.5,0
43,3.0,3.0,grid_r1.0_c1.5,0
44,3.0,3.0,grid_r1.0_c1.5,0
45,3.0,3.0,grid_r1.0_c1.5,0
46,3.0,3.0,grid_r1.0_c1.5,0
47,3.0,3.0,grid_r1.0_c1.5,0
48,3.0,3.0,grid_r1.0_c1.5,0
49,3.0,3.0,grid_r1.0_c1.5,0
50,3.0,3.0,grid_r1.0_c1.5,0
51,3.0,3.0,grid_r1.0_c1.5,0
52,3.0,3.0,grid_r1.0_c1.5,0
53,3.0,3.0,grid_r1.0_c1.5,0
54,3.0,3.0,grid_r1.0_c1.5,0
55,3.0,3.0,grid_r1.0_c1.5,0
56,3.0,3.0,grid_r1.0_c1.5,0
57,3.0,3.0,grid_r1.0_c1.5,0
58,3.0,3.0,grid_r1.0_c1.5,0
59,3.0,3.0,grid_r1.0_c1.5,0
60,3.0,3.0,grid_r1.0_c1.5,0
61,3.0,3.0,grid_r1.0_c1.5,0
62,3.0,3.0,grid_r1.0_c1.5,0
63,3.0,3.0,grid_r1.0_c1.5,0
64,3.0,3.0,grid_r1.0_c1.5,0
65,3.0,3.0,grid_r1.0_c1.5,0
0,3.0,3.0,objective_0.2,0
1,3.0,3.0,objective_0.2,0
2,3.0,3.0,objective_0.2,0
3,3.0,3.0,objective_0.2,0
4,3.0,3.0,objective_0.2,0
5,3.0,3.0,objective_0.2,0
6,3.0,3.0,objective_0.2,0
7,3.0,3.0,objective_0.2,0
8,3.0,3.0,objective_0.2,0
9,3.0,3.0,objective_0.2,0
10,3.0,3.0,objective_0.2,0
11,3.0,3.0,objective_0.2,0
12,3.0,3.0,objective_0.2,0
13,3.0,3.0,objective_0.2,0
14,3.0,3.0,objective_0.2,0
15,3.0,3.0,objective_0.2,0
16,3.0,3.0,objective_0.2,0
17,3.0,3.0,objective_0.2,0
18,3.0,3.0,objective_0.2,0
19,3.0,3.0,objective_0.2,0
20,3.0,3.0,objective_0.2,0
21,3.0,3.0,objective_0.2,0
22,3.0,3.0,objective_0.2,0
23,3.0,3.0,objective_0.2,0
24,3.0,3.0,objective_0.2,0
25,3.0,3.0,objective_0.2,0
26,3.0,3.0,objective_0.2,0
27,3.0,3.0,objective_0.2,0
28,3.0,3.0,objective_0.2,0
29,3.0,3.0,objective_0.2,0
30,3.0,3.0,objective_0.2,0
31,3.0,3.0,objective_0.2,0
32,3.0,3.0,objective_0.2,0
33,3.0,3.0,objective_0.2,0
34,3.0,3.0,objective_0.2,0
35,3.0,3.0,objective_0.2,0
36,3.0,3.0,objective_0.2,0
37,3.0,3.0,objective_0.2,0
38,3.0,3.0,objective_0.2,0
39,3.0,3.0,objective_0.2,0
40,3.0,3.0,objective_0.2,0
41,3.0,3.0,objective_0.2,0
42,3.0,3.0,objective_0.2,0
43,3.0,3.0,objective_0.2,0
44,3.0,3.0,objective_0.2,0
45,3.0,3.0,objective_0.2,0
46,3.0,3.0,objective_0.2,0
47,3.0,3.0,objective_0.2,0
48,3.0,3.0,objective_0.2,0
49,3.0,3.0,objective_0.2,0
50,3.0,3.0,objective_0.2,0
51,3.0,3.0,objective_0.2,0
52,3.0,3.0,objective_0.2,0
53,3.0,3.0,objective_0.2,0
54,3.0,3.0,objective_0.2,0
55,3.0,3.0,objective_0.2,0
56,3.0,3.0,objective_0.2,0
57,3.0,3.0,objective_0.2,0
58,3.0,3.0,objective_0.2,0
59,3.0,3.0,objective_0.2,0
60,3.0,3.0,objective_0.2,0
61,3.0,3.0,objective_0.2,0
62,3.0,3.0,objective_0.2,0
63,3.0,3.0,objective_0.2,0
64,3.0,3.0,objective_0.2,0
65,3.0,3.0,objective_0.2,0
0,3.0,3.0,objective_0.5,0
1,3.0,3.0,objective_0.5,0
2,3.0,3.0,objective_0.5,0
3,3.0,3.0,objective_0.5,0
4,3.0,3.0,objective_0.5,0
5,3.0,3.0,objective_0.5,0
6,3.0,3.0,objective_0.5,0
7,3.0,3.0,objective_0.5,0
8,3.0,3.0,objective_0.5,0
9,3.0,3.0,objective_0.5,0
10,3.0,3.0,objective_0.5,0
11,3.0,3.0,objective_0.5,0
12,3.0,3.0,objective_0.5,0
13,3.0,3.0,objective_0.5,0
14,3.0,3.0,objective_0.5,0
15,3.0,3.0,objective_0.5,0
16,3.0,3.0,objective_0.5,0
17,3.0,3.0,objective_0.5,0
18,3.0,3.0,objective_0.5,0
19,3.0,3.0,objective_0.5,0
20,3.0,3.0,objective_0.5,0
21,3.0,3.0,objective_0.5,0
22,3.0,3.0,objective_0.5,0
23,3.0,3.0,objective_0.5,0
24,3.0,3.0,objective_0.5,0
25,3.0,3.0,objective_0.5,0
26,3.0,3.0,objective_0.5,0
27,3.0,3.0,objective_0.5,0
28,3.0,3.0,objective_0.5,0
29,3.0,3.0,objective_0.5,0
30,3.0,3.0,objective_0.5,0
31,3.0,3.0,objective_0.5,0
32,3.0,3.0,objective_0.5,0
33,3.0,3.0,objective_0.5,0
34,3.0,3.0,objective_0.5,0
35,3.0,3.0,objective_0.5,0
36,3.0,3.0,objective_0.5,0
37,3.0,3.0,objective_0.5,0
38,3.0,3.0,objective_0.5,0
39,3.0,3.0,objective_0.5,0
40,3.0,3.0,objective_0.5,0
41,3.0,3.0,objective_0.5,0
42,3.0,3.0,objective_0.5,0
43,3.0,3.0,objective_0.5,0
44,3.0,3.0,objective_0.5,0
45,3.0,3.0,objective_0.5,0
46,3.0,3.0,objective_0.5,0
47,3.0,3.0,objective_0.5,0
48,3.0,3.0,objective_0.5,0
49,3.0,3.0,objective_0.5,0
50,3.0,3.0,objective_0.5,0
51,3.0,3.0,objective_0.5,0
52,3.0,3.0,objective_0.5,0
53,3.0,3.0,objective_0.5,0
54,3.0,3.0,objective_0.5,0
55,3.0,3.0,objective_0.5,0
56,3.0,3.0,objective_0.5,0
57,3.0,3.0,objective_0.5,0
58,3.0,3.0,objective_0.5,0
59,3.0,3.0,objective_0.5,0
60,3.0,3.0,objective_0.5,0
61,3.0,3.0,objective_0.5,0
62,3.0,3.0,objective_0.5,0
63,3.0,3.0,objective_0.5,0
64,3.0,3.0,objective_0.5,0
65,3.0,3.0,objective_0.5,0
0,3.0,3.0,objective_0.8,0
1,3.0,3.0,objective_0.8,0
2,3.0,3.0,objective_0.8,0
3,3.0,3.0,objective_0.8,0
4,3.0,3.0,objective_0.8,0
5,3.0,3.0,objective_0.8,0
6,3.0,3.0,objective_0.8,0
7,3.0,3.0,objective_0.8,0
8,3.0,3.0,objective_0.8,0
9,3.0,3.0,objective_0.8,0
10,3.0,3.0,objective_0.8,0
11,3.0,3.0,objective_0.8,0
12,3.0,3.0,objective_0.8,0
13,3.0,3.0,objective_0.8,0
14,3.0,3.0,objective_0.8,0
15,3.0,3.0,objective_0.8,0
16,3.0,3.0,objective_0.8,0
17,3.0,3.0,objective_0.8,0
18,3.0,3.0,objective_0.8,0
19,3.0,3.0,objective_0.8,0
20,3.0,3.0,objective_0.8,0
21,3.0,3.0,objective_0.8,0
22,3.0,3.0,objective_0.8,0
23,3.0,3.0,objective_0.8,0
24,3.0,3.0,objective_0.8,0
25,3.0,3.0,objective_0.8,0
26,3.0,3.0,objective_0.8,0
27,3.0,3.0,objective_0.8,0
28,3.0,3.0,objective_0.8,0
29,3.0,3.0,objective_0.8,0
30,3.0,3.0,objective_0.8,0
31,3.0,3.0,objective_0.8,0
32,3.0,3.0,objective_0.8,0
33,3.0,3.0,objective_0.8,0
34,3.0,3.0,objective_0.8,0
35,3.0,3.0,objective_0.8,0
36,3.0,3.0,objective_0.8,0
37,3.0,3.0,objective_0.8,0
38,3.0,3.0,objective_0.8,0
39,3.0,3.0,objective_0.8,0
40,3.0,3.0,objective_0.8,0
41,3.0,3.0,objective_0.8,0
42,3.0,3.0,objective_0.8,0
43,3.0,3.0,objective_0.8,0
44,3.0,3.0,objective_0.8,0
45,3.0,3.0,objective_0.8,0
46,3.0,3.0,objective_0.8,0
47,3.0,3.0,objective_0.8,0
48,3.0,3.0,objective_0.8,0
49,3.0,3.0,objective_0.8,0
50,3.0,3.0,objective_0.8,0
51,3.0,3.0,objective_0.8,0
52,3.0,3.0,objective_0.8,0
53,3.0,3.0,objective_0.8,0
54,3.0,3.0,objective_0.8,0
55,3.0,3.0,objective_0.8,0
56,3.0,3.0,objective_0.8,0
57,3.0,3.0,objective_0.8,0
58,3.0,3.0,objective_0.8,0
59,3.0,3.0,objective_0.8,0
60,3.0,3.0,objective_0.8,0
61,3.0,3.0,objective_0.8,0
62,3.0,3.0,objective_0.8,0
63,3.0,3.0,objective_0.8,0
64,3.0,3.0,objective_0.8,0
65,3.0,3.0,objective_0.8,0
0,3.0,3.0,prior_0.25,0
1,3.0,3.0,prior_0.25,0
2,3.0,3.0,prior_0.25,0
3,3.0,3.0,prior_0.25,0
4,3.0,3.0,prior_0.25,0
5,3.0,3.0,prior_0.25,0
6,3.0,3.0,prior_0.25,0
7,3.0,3.0,prior_0.25,0
8,3.0,3.0,prior_0.25,0
9,3.0,3.0,prior_0.25,0
10,3.0,3.0,prior_0.25,0
11,3.0,3.0,prior_0.25,0
12,3.0,3.0,prior_0.25,0
13,3.0,3.0,prior_0.25,0
14,3.0,3.0,prior_0.25,0
15,3.0,3.0,prior_0.25,0
16,3.0,3.0,prior_0.25,0
17,3.0,3.0,prior_0.25,0
18,3.0,3.0,prior_0.25,0
19,3.0,3.0,prior_0.25,0
20,3.0,3.0,prior_0.25,0
21,3.0,3.0,prior_0.25,0
22,3.0,3.0,prior_0.25,0
23,3.0,3.0,prior_0.25,0
24,3.0,3.0,prior_0.25,0
25,3.0,3.0,prior_0.25,0
26,3.0,3.0,prior_0.25,0
27,3.0,3.0,prior_0.25,0
28,3.0,3.0,prior_0.25,0
29,3.0,3.0,prior_0.25,0
30,3.0,3.0,prior_0.25,0
31,3.0,3.0,prior_0.25,0
32,3.0,3.0,prior_0.25,0
33,3.0,3.0,prior_0.25,0
34,3.0,3.0,prior_0.25,0
35,3.0,3.0,prior_0.25,0
36,3.0,3.0,prior_0.25,0
37,3.0,3.0,prior_0.25,0
38,3.0,3.0,prior_0.25,0
39,3.0,3.0,prior_0.25,0
40,3.0,3.0,prior_0.25,0
41,3.0,3.0,prior_0.25,0
42,3.0,3.0,prior_0.25,0
43,3.0,3.0,prior_0.25,0
44,3.0,3.0,prior_0.25,0
45,3.0,3.0,prior_0.25,0
46,3.0,3.0,prior_0.25,0
47,3.0,3.0,prior_0.25,0
48,3.0,3.0,prior_0.25,0
49,3.0,3.0,prior_0.25,0
50,3.0,3.0,prior_0.25,0
51,3.0,3.0,prior_0.25,0
52,3.0,3.0,prior_0.25,0
53,3.0,3.0,prior_0.25,0
54,3.0,3.0,prior_0.25,0
55,3.0,3.0,prior_0.25,0
56,3.0,3.0,prior_0.25,0
57,3.0,3.0,prior_0.25,0
58,3.0,3.0,prior_0.25,0
59,3.0,3.0,prior_0.25,0
60,3.0,3.0,prior_0.25,0
61,3.0,3.0,prior_0.25,0
62,3.0,3.0,prior_0.25,0
63,3.0,3.0,prior_0.25,0
64,3.0,3.0,prior_0.25,0
65,3.0,3.0,prior_0.25,0
0,3.0,3.0,prior_0.5,0
1,3.0,3.0,prior_0.5,0
2,3.0,3.0,prior_0.5,0
3,3.0,3.0,prior_0.5,0
4,3.0,3.0,prior_0.5,0
5,3.0,3.0,prior_0.5,0
6,3.0,3.0,prior_0.5,0
7,3.0,3.0,prior_0.5,0
8,3.0,3.0,prior_0.5,0
9,3.0,3.0,prior_0.5,0
10,3.0,3.0,prior_0.5,0
11,3.0,3.0,prior_0.5,0
12,3.0,3.0,prior_0.5,0
13,3.0,3.0,prior_0.5,0
14,3.0,3.0,prior_0.5,0
15,3.0,3.0,prior_0.5,0
16,3.0,3.0,prior_0.5,0
17,3.0,3.0,prior_0.5,0
18,3.0,3.0,prior_0.5,0
19,3.0,3.0,prior_0.5,0
20,3.0,3.0,prior_0.5,0
21,3.0,3.0,prior_0.5,0
22,3.0,3.0,prior_0.5,0
23,3.0,3.0,prior_0.5,0
24,3.0,3.0,prior_0.5,0
25,3.0,3.0,prior_0.5,0
26,3.0,3.0,prior_0.5,0
27,3.0,3.0,prior_0.5,0
28,3.0,3.0,prior_0.5,0
29,3.0,3.0,prior_0.5,0
30,3.0,3.0,prior_0.5,0
31,3.0,3.0,prior_0.5,0
32,3.0,3.0,prior_0.5,0
33,3.0,3.0,prior_0.5,0
34,3.0,3.0,prior_0.5,0
35,3.0,3.0,prior_0.5,0
36,3.0,3.0,prior_0.5,0
37,3.0,3.0,prior_0.5,0
38,3.0,3.0,prior_0.5,0
39,3.0,3.0,prior_0.5,0
40,3.0,3.0,prior_0.5,0
41,3.0,3.0,prior_0.5,0
42,3.0,3.0,prior_0.5,0
43,3.0,3.0,prior_0.5,0
44,3.0,3.0,prior_0.5,0
45,3.0,3.0,prior_0.5,0
46,3.0,3.0,prior_0.5,0
47,3.0,3.0,prior_0.5,0
48,3.0,3.0,prior_0.5,0
49,3.0,3.0,prior_0.5,0
50,3.0,3.0,prior_0.5,0
51,3.0,3.0,prior_0.5,0
52,3.0,3.0,prior_0.5,0
53,3.0,3.0,prior_0.5,0
54,3.0,3.0,prior_0.5,0
55,3.0,3.0,prior_0.5,0
56,3.0,3.0,prior_0.5,0
57,3.0,3.0,prior_0.5,0
58,3.0,3.0,prior_0.5,0
59,3.0,3.0,prior_0.5,0
60,3.0,3.0,prior_0.5,0
61,3.0,3.0,prior_0.5,0
62,3.0,3.0,prior_0.5,0
63,3.0,3.0,prior_0.5,0
64,3.0,3.0,prior_0.5,0
65,3.0,3.0,prior_0.5,0
0,3.0,3.0,prior_0.75,0
1,3.0,3.0,prior_0.75,0
2,3.0,3.0,prior_0.75,0
3,3.0,3.0,prior_0.75,0
4,3.0,3.0,prior_0.75,0
5,3.0,3.0,prior_0.75,0
6,3.0,3.0,prior_0.75,0
7,3.0,3.0,prior_0.75,0
8,3.0,3.0,prior_0.75,0
9,3.0,3.0,prior_0.75,0
10,3.0,3.0,prior_0.75,0
11,3.0,3.0,prior_0.75,0
12,3.0,3.0,prior_0.75,0
13,3.0,3.0,prior_0.75,0
14,3.0,3.0,prior_0.75,0
15,3.0,3.0,prior_0.75,0
16,3.0,3.0,prior_0.75,0
17,3.0,3.0,prior_0.75,0
18,3.0,3.0,prior_0.75,0
19,3.0,3.0,prior_0.75,0
20,3.0,3.0,prior_0.75,0
21,3.0,3.0,prior_0.75,0
22,3.0,3.0,prior_0.75,0
23,3.0,3.0,prior_0.75,0
24,3.0,3.0,prior_0.75,0
25,3.0,3.0,prior_0.75,0
26,3.0,3.0,prior_0.75,0
27,3.0,3.0,prior_0.75,0
28,3.0,3.0,prior_0.75,0
29,3.0,3.0,prior_0.75,0
30,3.0,3.0,prior_0.75,0
31,3.0,3.0,prior_0.75,0
32,3.0,3.0,prior_0.75,0
33,3.0,3.0,prior_0.75,0
34,3.0,3.0,prior_0.75,0
35,3.0,3.0,prior_0.75,0
36,3.0,3.0,prior_0.75,0
37,3.0,3.0,prior_0.75,0
38,3.0,3.0,prior_0.75,0
39,3.0,3.0,prior_0.75,0
40,3.0,3.0,prior_0.75,0
41,3.0,3.0,prior_0.75,0
42,3.0,3.0,prior_0.75,0
43,3.0,3.0,prior_0.75,0
44,3.0,3.0,prior_0.75,0
45,3.0,3.0,prior_0.75,0
46,3.0,3.0,prior_0.75,0
47,3.0,3.0,prior_0.75,0
48,3.0,3.0,prior_0.75,0
49,3.0,3.0,prior_0.75,0
50,3.0,3.0,prior_0.75,0
51,3.0,3.0,prior_0.75,0
52,3.0,3.0,prior_0.75,0
53,3.0,3.0,prior_0.75,0
54,3.0,3.0,prior_0.75,0
55,3.0,3.0,prior_0.75,0
56,3.0,3.0,prior_0.75,0
57,3.0,3.0,prior_0.75,0
58,3.0,3.0,prior_0.75,0
59,3.0,3.0,prior_0.75,0
60,3.0,3.0,prior_0.75,0
61,3.0,3.0,prior_0.75,0
62,3.0,3.0,prior_0.75,0
63,3.0,3.0,prior_0.75,0
64,3.0,3.0,prior_0.75,0
65,3.0,3.0,prior_0.75,0
0,3.0,3.0,legacy,1
1,3.0,3.0,legacy,1
2,3.0,3.0,legacy,1
3,3.0,3.0,legacy,1
4,3.0,3.0,legacy,1
5,3.0,3.0,legacy,1
6,3.0,3.0,legacy,1
7,3.0,3.0,legacy,1
8,3.0,3.0,legacy,1
9,3.0,3.0,legacy,1
10,3.0,3.0,legacy,1
11,3.0,3.0,legacy,1
12,3.0,3.0,legacy,1
13,3.0,3.0,legacy,1
14,3.0,3.0,legacy,1
15,3.0,3.0,legacy,1
16,3.0,3.0,legacy,1
17,3.0,3.0,legacy,1
18,3.0,3.0,legacy,1
19,3.0,3.0,legacy,1
20,3.0,3.0,legacy,1
21,3.0,3.0,legacy,1
22,3.0,3.0,legacy,1
23,3.0,3.0,legacy,1
24,3.0,3.0,legacy,1
25,3.0,3.0,legacy,1
26,3.0,3.0,legacy,1
27,3.0,3.0,legacy,1
28,3.0,3.0,legacy,1
29,3.0,3.0,legacy,1
30,3.0,3.0,legacy,1
31,3.0,3.0,legacy,1
32,3.0,3.0,legacy,1
33,3.0,3.0,legacy,1
34,3.0,3.0,legacy,1
35,3.0,3.0,legacy,1
36,3.0,3.0,legacy,1
37,3.0,3.0,legacy,1
38,3.0,3.0,legacy,1
39,3.0,3.0,legacy,1
40,3.0,3.0,legacy,1
41,3.0,3.0,legacy,1
42,3.0,3.0,legacy,1
43,3.0,3.0,legacy,1
44,3.0,3.0,legacy,1
45,3.0,3.0,legacy,1
46,3.0,3.0,legacy,1
47,3.0,3.0,legacy,1
48,3.0,3.0,legacy,1
49,3.0,3.0,legacy,1
50,3.0,3.0,legacy,1
51,3.0,3.0,legacy,1
52,3.0,3.0,legacy,1
53,3.0,3.0,legacy,1
54,3.0,3.0,legacy,1
55,3.0,3.0,legacy,1
56,3.0,3.0,legacy,1
57,3.0,3.0,legacy,1
58,3.0,3.0,legacy,1
59,3.0,3.0,legacy,1
60,3.0,3.0,legacy,1
61,3.0,3.0,legacy,1
62,3.0,3.0,legacy,1
63,3.0,3.0,legacy,1
64,3.0,3.0,legacy,1
65,3.0,3.0,legacy,1
0,3.0,3.0,base,1
1,3.0,3.0,base,1
2,3.0,3.0,base,1
3,3.0,3.0,base,1
4,3.0,3.0,base,1
5,3.0,3.0,base,1
6,3.0,3.0,base,1
7,3.0,3.0,base,1
8,3.0,3.0,base,1
9,3.0,3.0,base,1
10,3.0,3.0,base,1
11,3.0,3.0,base,1
12,3.0,3.0,base,1
13,3.0,3.0,base,1
14,3.0,3.0,base,1
15,3.0,3.0,base,1
16,3.0,3.0,base,1
17,3.0,3.0,base,1
18,3.0,3.0,base,1
19,3.0,3.0,base,1
20,3.0,3.0,base,1
21,3.0,3.0,base,1
22,3.0,3.0,base,1
23,3.0,3.0,base,1
24,3.0,3.0,base,1
25,3.0,3.0,base,1
26,3.0,3.0,base,1
27,3.0,3.0,base,1
28,3.0,3.0,base,1
29,3.0,3.0,base,1
30,3.0,3.0,base,1
31,3.0,3.0,base,1
32,3.0,3.0,base,1
33,3.0,3.0,base,1
34,3.0,3.0,base,1
35,3.0,3.0,base,1
36,3.0,3.0,base,1
37,3.0,3.0,base,1
38,3.0,3.0,base,1
39,3.0,3.0,base,1
40,3.0,3.0,base,1
41,3.0,3.0,base,1
42,3.0,3.0,base,1
43,3.0,3.0,base,1
44,3.0,3.0,base,1
45,3.0,3.0,base,1
46,3.0,3.0,base,1
47,3.0,3.0,base,1
48,3.0,3.0,base,1
49,3.0,3.0,base,1
50,3.0,3.0,base,1
51,3.0,3.0,base,1
52,3.0,3.0,base,1
53,3.0,3.0,base,1
54,3.0,3.0,base,1
55,3.0,3.0,base,1
56,3.0,3.0,base,1
57,3.0,3.0,base,1
58,3.0,3.0,base,1
59,3.0,3.0,base,1
60,3.0,3.0,base,1
61,3.0,3.0,base,1
62,3.0,3.0,base,1
63,3.0,3.0,base,1
64,3.0,3.0,base,1
65,3.0,3.0,base,1
0,3.0,3.0,wait_learning,1
1,2.9523809523809526,3.0,wait_learning,1
2,2.9166666666666665,2.9444444444444446,wait_learning,1
3,2.9053030303030303,2.924242424242424,wait_learning,1
4,2.7895833333333333,2.90625,wait_learning,1
5,2.852222222222222,2.9138888888888888,wait_learning,1
6,2.8631944444444444,2.8854166666666665,wait_learning,1
7,2.8316666666666666,2.8758333333333335,wait_learning,1
8,2.8023809523809526,2.871031746031746,wait_learning,1
9,2.7840476190476187,2.860333333333333,wait_learning,1
10,2.8036190476190472,2.8739999999999997,wait_learning,1
11,2.815927750410509,2.8715517241379307,wait_learning,1
12,2.791020408163265,2.892142857142857,wait_learning,1
13,2.7900418275418275,2.882207207207207,wait_learning,1
14,2.778205128205128,2.86517094017094,wait_learning,1
15,2.7702228327228324,2.8792735042735043,wait_learning,1
16,2.7554639804639804,2.9,wait_learning,1
17,2.77891156462585,2.87281746031746,wait_learning,1
18,2.7986030126336248,2.8569727891156464,wait_learning,1
19,2.8000485908649178,2.8727891156462584,wait_learning,1
20,2.7978427895981084,2.867021276595745,wait_learning,1
21,2.810835537918871,2.8588403880070548,wait_learning,1
22,2.780380036630037,2.8752289377289375,wait_learning,1
23,2.8049603174603175,2.881302521008403,wait_learning,1
24,2.8434704184704183,2.8771212121212124,wait_learning,1
25,2.816468253968254,2.88375,wait_learning,1
26,2.814328231292517,2.858184523809524,wait_learning,1
27,2.8015624999999997,2.895684523809524,wait_learning,1
28,2.8059941520467837,2.873099415204678,wait_learning,1
29,2.8012005649717517,2.8843220338983047,wait_learning,1
30,2.78525641025641,2.885164835164835,wait_learning,1
31,2.812329931972789,2.860449735449736,wait_learning,1
32,2.8314980158730156,2.8666335978835975,wait_learning,1
33,2.7860660173160174,2.826641414141414,wait_learning,1
34,2.779027777777778,2.8565277777777776,wait_learning,1
35,2.80006038647343,2.869806763285024,wait_learning,1
36,2.8131220506220505,2.8608268983268985,wait_learning,1
37,2.780416938464884,2.8619699934768428,wait_learning,1
38,2.7881448412698413,2.879398148148148,wait_learning,1
39,2.789535070785071,2.903072715572715,wait_learning,1
40,2.7974259974259974,2.865259009009009,wait_learning,1
41,2.8150106837606836,2.8854700854700854,wait_learning,1
42,2.8201140873015875,2.8565625,wait_learning,1
43,2.8044900058788946,2.875411522633745,wait_learning,1
44,2.810093065003779,2.8651785714285714,wait_learning,1
45,2.791703580657069,2.8374031007751936,wait_learning,1
46,2.796075581395349,2.838538205980066,wait_learning,1
47,2.832433712121212,2.8670589826839827,wait_learning,1
48,2.8325026164311877,2.8786891679748825,wait_learning,1
49,2.8225789192081328,2.880791867308721,wait_learning,1
50,2.7978896103896105,2.9065476190476187,wait_learning,1
51,2.808824750830565,2.916486710963455,wait_learning,1
52,2.8213235294117647,2.9150140056022407,wait_learning,1
53,2.8473497732426303,2.93125,wait_learning,1
54,2.8495748299319725,2.930257936507936,wait_learning,1
55,2.851020408163265,2.930257936507936,wait_learning,1
56,2.862599206349206,2.930257936507936,wait_learning,1
