case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,retired_at,scenario,seed
114:62,114,2,62,62.0,65.0,62.0,67.0,64.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.7368563962916175,True,0.5790911969660624,67.0,64.0,no_remedy,,,101.0,101.0,2,110.0,none_r0.6_f0,5
94:63,94,1,63,107.0,107.0,,110.0,,,,111.0,,observation_expired,unused,,,0.0,d,archived_unresolved,0.5194029621960443,True,0.5562406634519823,111.0,,remedy_supported,,,56.0,100.0,1,111.0,none_r0.6_f0,5
61:64,61,5,64,64.0,,64.0,,66.0,,66.0,,67.0,unused,successful,67.0,e,1.0,e,resolved,0.409507322708686,True,0.4537663788066825,,67.0,,,3.0,3.0,3.0,2,,none_r0.6_f0,5
54:65,54,5,65,65.0,,65.0,,67.0,,67.0,,68.0,unused,successful,68.0,e,1.0,e,resolved,0.6702299107818999,True,0.4537663788066825,,68.0,,,3.0,3.0,3.0,2,,none_r0.6_f0,5
83:66,83,3,66,66.0,97.0,66.0,99.0,68.0,,,100.0,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.5317834394886942,True,0.4851340351056348,100.0,68.0,remedy_supported,100.0,,97.0,97.0,1,114.0,none_r0.6_f0,5
85:66,85,4,66,66.0,69.0,66.0,71.0,68.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.531624524002742,True,0.4,71.0,68.0,no_remedy,,,97.0,97.0,0,114.0,none_r0.6_f0,5
36:67,36,0,67,83.0,83.0,,85.0,,,,86.0,,successful,unused,86.0,d,1.0,d,resolved,0.43411807107420675,False,0.525767725669638,86.0,,remedy_supported,86.0,3.0,3.0,19.0,-1,,none_r0.6_f0,5
4:68,4,0,68,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.43573829264932107,False,0.525767725669638,,,,,,,95.0,-1,116.0,none_r0.6_f0,5
98:68,98,1,68,68.0,68.0,71.0,70.0,73.0,,73.0,,74.0,closed_unresolved,successful,74.0,e,1.0,d,resolved,0.45221883462988743,True,0.5562406634519823,70.0,74.0,no_remedy,,6.0,6.0,6.0,1,,none_r0.6_f0,5
96:69,96,4,69,69.0,69.0,72.0,71.0,74.0,,74.0,,75.0,closed_unresolved,successful,75.0,e,1.0,d,resolved,0.46882605551221057,True,0.4,71.0,75.0,no_remedy,,6.0,6.0,6.0,0,,none_r0.6_f0,5
22:70,22,2,70,70.0,74.0,70.0,76.0,72.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.750514983322397,True,0.5790911969660624,76.0,72.0,no_remedy,,,93.0,93.0,2,118.0,none_r0.6_f0,5
24:70,24,5,70,70.0,74.0,70.0,76.0,72.0,,72.0,77.0,73.0,successful,closed_unresolved,77.0,d,1.0,e,resolved,0.5306727708572114,True,0.4537663788066825,77.0,73.0,remedy_supported,77.0,7.0,7.0,7.0,2,,none_r0.6_f0,5
99:70,99,2,70,70.0,75.0,70.0,77.0,73.0,,73.0,,74.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.6685896637951014,True,0.5790911969660624,77.0,74.0,no_remedy,,,93.0,93.0,2,118.0,none_r0.6_f0,5
106:70,106,4,70,70.0,78.0,70.0,80.0,72.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.43646789575604983,True,0.4,80.0,72.0,no_remedy,,,93.0,93.0,0,118.0,none_r0.6_f0,5
61:71,61,5,71,71.0,99.0,71.0,101.0,73.0,,73.0,,74.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.409507322708686,True,0.4537663788066825,101.0,74.0,no_remedy,,,92.0,92.0,2,119.0,none_r0.6_f0,5
77:71,77,2,71,71.0,,71.0,,74.0,,74.0,,75.0,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.36021212574993355,True,0.5790911969660624,,75.0,,,,92.0,92.0,2,119.0,none_r0.6_f0,5
113:71,113,3,71,71.0,71.0,74.0,73.0,76.0,,76.0,,77.0,closed_unresolved,successful,77.0,e,1.0,d,resolved,0.6501224705168026,True,0.4851340351056348,73.0,77.0,no_remedy,,6.0,6.0,6.0,1,,none_r0.6_f0,5
117:72,117,0,72,78.0,78.0,,80.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.2667936720432968,False,0.525767725669638,80.0,,no_remedy,,,85.0,91.0,-1,120.0,none_r0.6_f0,5
104:73,104,2,73,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.8042612219042125,True,0.5790911969660624,,,,,,,90.0,2,121.0,none_r0.6_f0,5
11:74,11,5,74,74.0,74.0,,76.0,,,,77.0,,successful,unused,77.0,d,1.0,d,resolved,0.8567216920846885,True,0.4537663788066825,77.0,,remedy_supported,77.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
23:74,23,3,74,88.0,88.0,,90.0,,,,91.0,,successful,unused,91.0,d,1.0,d,resolved,0.9959893751325166,True,0.4851340351056348,91.0,,remedy_supported,91.0,3.0,3.0,17.0,1,,none_r0.6_f0,5
46:74,46,5,74,74.0,74.0,,77.0,,,,78.0,,successful,unused,78.0,d,1.0,d,resolved,0.9392949347284161,True,0.4537663788066825,78.0,,remedy_supported,78.0,4.0,4.0,4.0,2,,none_r0.6_f0,5
28:75,28,4,75,75.0,,75.0,,77.0,,,,,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.5162765861121377,True,0.4,,77.0,,,,88.0,88.0,0,123.0,none_r0.6_f0,5
68:75,68,3,75,75.0,75.0,78.0,77.0,80.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.30301706495127906,True,0.4851340351056348,77.0,80.0,no_remedy,,,88.0,88.0,1,123.0,none_r0.6_f0,5
90:76,90,1,76,98.0,98.0,,100.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.24254543753124694,True,0.5562406634519823,100.0,,no_remedy,,,65.0,87.0,1,124.0,none_r0.6_f0,5
100:76,100,4,76,76.0,76.0,,78.0,,,,79.0,,successful,unused,79.0,d,1.0,d,resolved,0.4444054970230402,True,0.4,79.0,,remedy_supported,79.0,3.0,3.0,3.0,0,,none_r0.6_f0,5
16:77,16,2,77,77.0,77.0,81.0,79.0,83.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.6776980831498018,True,0.5790911969660624,79.0,83.0,no_remedy,,,86.0,86.0,2,125.0,none_r0.6_f0,5
13:79,13,0,79,79.0,79.0,,81.0,,,,82.0,,successful,unused,82.0,d,1.0,d,resolved,0.8216216023570968,False,0.525767725669638,82.0,,remedy_supported,82.0,3.0,3.0,3.0,-1,,none_r0.6_f0,5
18:79,18,4,79,79.0,79.0,82.0,81.0,85.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.7882941976609654,True,0.4,81.0,85.0,no_remedy,,,84.0,84.0,0,127.0,none_r0.6_f0,5
119:79,119,4,79,79.0,79.0,82.0,81.0,86.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.6120892001142826,True,0.4,81.0,86.0,no_remedy,,,84.0,84.0,0,127.0,none_r0.6_f0,5
21:80,21,4,80,80.0,99.0,80.0,101.0,82.0,,82.0,,83.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.5894477903871187,True,0.4,101.0,83.0,no_remedy,,,83.0,83.0,0,128.0,none_r0.6_f0,5
52:80,52,3,80,101.0,101.0,,104.0,,,,105.0,,successful,unused,105.0,d,1.0,d,resolved,0.7716056647716916,True,0.4851340351056348,105.0,,remedy_supported,105.0,4.0,4.0,25.0,1,,none_r0.6_f0,5
115:80,115,2,80,80.0,84.0,80.0,86.0,82.0,,82.0,,83.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.6378855946892175,True,0.5790911969660624,86.0,83.0,no_remedy,,,83.0,83.0,2,128.0,none_r0.6_f0,5
8:82,8,4,82,82.0,100.0,82.0,102.0,84.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.285120733198635,True,0.4,102.0,84.0,no_remedy,,,81.0,81.0,0,130.0,none_r0.6_f0,5
48:82,48,3,82,82.0,82.0,,84.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.619100470940563,True,0.4851340351056348,84.0,,no_remedy,,,81.0,81.0,1,130.0,none_r0.6_f0,5
51:82,51,0,82,82.0,82.0,,84.0,,,,85.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.7409482685284021,False,0.525767725669638,85.0,,remedy_supported,85.0,,81.0,81.0,-1,130.0,none_r0.6_f0,5
11:83,11,5,83,83.0,83.0,108.0,85.0,110.0,,110.0,,111.0,closed_unresolved,successful,111.0,e,1.0,d,resolved,0.8567216920846885,True,0.4537663788066825,85.0,111.0,no_remedy,,28.0,28.0,28.0,2,,none_r0.6_f0,5
66:83,66,1,83,83.0,99.0,83.0,102.0,85.0,,85.0,,86.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.24495529838036836,True,0.5562406634519823,102.0,86.0,no_remedy,,,80.0,80.0,1,131.0,none_r0.6_f0,5
40:84,40,3,84,99.0,99.0,,101.0,,,,102.0,,successful,unused,102.0,d,1.0,d,resolved,0.6112187316853248,True,0.4851340351056348,102.0,,remedy_supported,102.0,3.0,3.0,18.0,1,,none_r0.6_f0,5
50:84,50,3,84,84.0,84.0,,86.0,,,,87.0,,successful,unused,87.0,d,1.0,d,resolved,0.65723427641037,True,0.4851340351056348,87.0,,remedy_supported,87.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
98:84,98,1,84,84.0,84.0,120.0,86.0,122.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.45221883462988743,True,0.5562406634519823,86.0,122.0,no_remedy,,,79.0,79.0,1,132.0,none_r0.6_f0,5
64:85,64,4,85,85.0,85.0,,87.0,,,,88.0,,successful,unused,88.0,d,1.0,d,resolved,0.8804798189698897,True,0.4,88.0,,remedy_supported,88.0,3.0,3.0,3.0,0,,none_r0.6_f0,5
110:85,110,0,85,85.0,85.0,,87.0,,,,88.0,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.31668837171346775,False,0.525767725669638,88.0,,remedy_supported,88.0,,78.0,78.0,-1,133.0,none_r0.6_f0,5
112:85,112,3,85,85.0,89.0,85.0,91.0,87.0,,,92.0,,successful,closed_unresolved,92.0,d,1.0,e,resolved,0.2761155792476864,True,0.4851340351056348,92.0,87.0,remedy_supported,92.0,7.0,7.0,7.0,1,,none_r0.6_f0,5
25:86,25,0,86,86.0,86.0,,88.0,,,,89.0,,successful,unused,89.0,d,1.0,d,resolved,0.44480073301620804,False,0.525767725669638,89.0,,remedy_supported,89.0,3.0,3.0,3.0,-1,,none_r0.6_f0,5
116:87,116,5,87,87.0,,87.0,,89.0,,89.0,,90.0,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.2010752381667854,True,0.4537663788066825,,90.0,,,,76.0,76.0,2,135.0,none_r0.6_f0,5
39:88,39,4,88,88.0,,88.0,,90.0,,90.0,,91.0,unused,closed_unresolved,,,0.0,e,archived_unresolved,0.8477216040337494,True,0.4,,91.0,,,,75.0,75.0,0,136.0,none_r0.6_f0,5
9:89,9,0,89,101.0,101.0,,103.0,,,,104.0,,successful,unused,104.0,d,1.0,d,resolved,0.5343500346015908,False,0.525767725669638,104.0,,remedy_supported,104.0,3.0,3.0,15.0,-1,,none_r0.6_f0,5
70:89,70,1,89,89.0,89.0,94.0,91.0,96.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.48490974803163367,True,0.5562406634519823,91.0,96.0,no_remedy,,,74.0,74.0,1,137.0,none_r0.6_f0,5
29:90,29,1,90,90.0,100.0,90.0,103.0,92.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.5143822173466019,True,0.5562406634519823,103.0,92.0,no_remedy,,,73.0,73.0,1,138.0,none_r0.6_f0,5
69:90,69,4,90,90.0,90.0,93.0,92.0,95.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.5350960569670977,True,0.4,92.0,95.0,no_remedy,,,73.0,73.0,0,138.0,none_r0.6_f0,5
19:92,19,0,92,92.0,92.0,,94.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.3864383491232656,False,0.525767725669638,94.0,,no_remedy,,,71.0,71.0,-1,140.0,none_r0.6_f0,5
25:92,25,0,92,92.0,92.0,,94.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.44480073301620804,False,0.525767725669638,94.0,,no_remedy,,,71.0,71.0,-1,140.0,none_r0.6_f0,5
12:93,12,3,93,93.0,96.0,93.0,,95.0,,95.0,,96.0,cancelled_by_resolution,successful,96.0,e,1.0,e,resolved,0.8614334949569293,True,0.4851340351056348,96.0,96.0,,,3.0,3.0,3.0,1,,none_r0.6_f0,5
63:94,63,5,94,94.0,94.0,,96.0,,,,97.0,,successful,unused,97.0,d,1.0,d,resolved,0.5513124687737446,False,0.4537663788066825,97.0,,remedy_supported,97.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
113:95,113,3,95,95.0,95.0,,97.0,,,,98.0,,successful,unused,98.0,d,1.0,d,resolved,0.6501224705168026,True,0.4851340351056348,98.0,,remedy_supported,98.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
80:96,80,5,96,96.0,96.0,99.0,98.0,101.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.5986096896716449,True,0.4537663788066825,98.0,101.0,no_remedy,,,67.0,67.0,2,144.0,none_r0.6_f0,5
32:97,32,1,97,97.0,97.0,,99.0,,,,100.0,,successful,unused,100.0,d,1.0,d,resolved,0.6430116179493464,True,0.5562406634519823,100.0,,remedy_supported,100.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
57:97,57,1,97,97.0,97.0,,99.0,,,,100.0,,successful,unused,100.0,d,1.0,d,resolved,0.7047034057208541,True,0.5562406634519823,100.0,,remedy_supported,100.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
103:98,103,5,98,98.0,108.0,98.0,111.0,100.0,,100.0,,101.0,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.8297707342949543,True,0.4537663788066825,111.0,101.0,no_remedy,,,65.0,65.0,2,146.0,none_r0.6_f0,5
24:100,24,5,100,100.0,100.0,120.0,102.0,122.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.5306727708572114,True,0.4537663788066825,102.0,122.0,no_remedy,,,63.0,63.0,2,148.0,none_r0.6_f0,5
49:100,49,2,100,100.0,103.0,100.0,105.0,102.0,,,106.0,,successful,closed_unresolved,106.0,d,1.0,e,resolved,0.8704041322861245,True,0.5790911969660624,106.0,102.0,remedy_supported,106.0,6.0,6.0,6.0,2,,none_r0.6_f0,5
34:101,34,3,101,101.0,101.0,115.0,103.0,117.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.7675305416698699,True,0.4851340351056348,103.0,117.0,no_remedy,,,62.0,62.0,1,149.0,none_r0.6_f0,5
46:104,46,5,104,104.0,104.0,,106.0,,,,107.0,,successful,unused,107.0,d,1.0,d,resolved,0.9392949347284161,True,0.4537663788066825,107.0,,remedy_supported,107.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
60:104,60,4,104,115.0,138.0,115.0,140.0,117.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.47639563837230403,True,0.4,140.0,117.0,no_remedy,,,48.0,59.0,0,152.0,none_r0.6_f0,5
89:104,89,0,104,104.0,104.0,,106.0,,,,107.0,,successful,unused,107.0,d,1.0,d,resolved,0.39705088478231,False,0.525767725669638,107.0,,remedy_supported,107.0,3.0,3.0,3.0,-1,,none_r0.6_f0,5
91:104,91,2,104,104.0,,104.0,,106.0,,106.0,,107.0,unused,successful,107.0,e,1.0,e,resolved,0.6109493516499223,True,0.5790911969660624,,107.0,,,3.0,3.0,3.0,2,,none_r0.6_f0,5
75:105,75,3,105,105.0,105.0,,107.0,,,,108.0,,successful,unused,108.0,d,1.0,d,resolved,0.7841178583474071,True,0.4851340351056348,108.0,,remedy_supported,108.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
23:106,23,3,106,121.0,121.0,,123.0,,,,124.0,,successful,unused,124.0,d,1.0,d,resolved,0.9959893751325166,True,0.4851340351056348,124.0,,remedy_supported,124.0,3.0,3.0,18.0,1,,none_r0.6_f0,5
73:106,73,0,106,130.0,130.0,,132.0,,,,133.0,,successful,unused,133.0,d,1.0,d,resolved,0.3005024990719804,False,0.525767725669638,133.0,,remedy_supported,133.0,3.0,3.0,27.0,-1,,none_r0.6_f0,5
96:106,96,4,106,106.0,106.0,109.0,108.0,111.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.46882605551221057,True,0.4,108.0,111.0,no_remedy,,,57.0,57.0,0,154.0,none_r0.6_f0,5
45:107,45,1,107,107.0,107.0,142.0,109.0,144.0,,144.0,,145.0,closed_unresolved,successful,145.0,e,1.0,d,resolved,0.6588212180977153,True,0.5562406634519823,109.0,145.0,no_remedy,,38.0,38.0,38.0,1,,none_r0.6_f0,5
52:107,52,3,107,107.0,107.0,,109.0,,,,110.0,,successful,unused,110.0,d,1.0,d,resolved,0.7716056647716916,True,0.4851340351056348,110.0,,remedy_supported,110.0,3.0,3.0,3.0,1,,none_r0.6_f0,5
93:107,93,2,107,107.0,107.0,110.0,109.0,112.0,,112.0,,113.0,closed_unresolved,successful,113.0,e,1.0,d,resolved,0.9353403946043548,True,0.5790911969660624,109.0,113.0,no_remedy,,6.0,6.0,6.0,2,,none_r0.6_f0,5
0:108,0,3,108,108.0,108.0,,110.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.6961856957118676,False,0.4851340351056348,110.0,,no_remedy,,,55.0,55.0,1,156.0,none_r0.6_f0,5
59:108,59,3,108,,,,,,,,,,unused,unused,,,0.0,,archived_unresolved,0.5092412202528882,False,0.4851340351056348,,,,,,,55.0,1,156.0,none_r0.6_f0,5
76:108,76,1,108,108.0,108.0,111.0,110.0,113.0,,113.0,,114.0,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.6790703305491947,True,0.5562406634519823,110.0,114.0,no_remedy,,,55.0,55.0,1,156.0,none_r0.6_f0,5
105:110,105,2,110,110.0,110.0,,112.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8611438848662669,False,0.5790911969660624,112.0,,no_remedy,,,53.0,53.0,2,158.0,none_r0.6_f0,5
62:111,62,5,111,111.0,111.0,114.0,113.0,116.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.23126094110067888,True,0.4537663788066825,113.0,116.0,no_remedy,,,52.0,52.0,2,159.0,none_r0.6_f0,5
100:111,100,4,111,111.0,114.0,111.0,116.0,113.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.4444054970230402,True,0.4,116.0,113.0,no_remedy,,,52.0,52.0,0,159.0,none_r0.6_f0,5
118:112,118,5,112,112.0,112.0,115.0,114.0,117.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,archived_unresolved,0.6574395576115994,True,0.4537663788066825,114.0,117.0,no_remedy,,,51.0,51.0,2,160.0,none_r0.6_f0,5
13:113,13,0,113,113.0,113.0,,115.0,,,,116.0,,successful,unused,116.0,d,1.0,d,resolved,0.8216216023570968,False,0.525767725669638,116.0,,remedy_supported,116.0,3.0,3.0,3.0,-1,,none_r0.6_f0,5
74:113,74,0,113,113.0,113.0,,115.0,,,,,,closed_unresolved,unused,,,0.0,d,archived_unresolved,0.8612317133657534,False,0.525767725669638,115.0,,no_remedy,,,50.0,50.0,-1,161.0,none_r0.6_f0,5
47:115,47,2,115,115.0,118.0,115.0,120.0,117.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,archived_unresolved,0.4157035594293523,True,0.5790911969660624,120.0,117.0,no_remedy,,,48.0,48.0,2,163.0,none_r0.6_f0,5
82:115,82,4,115,115.0,120.0,115.0,122.0,118.0,,118.0,123.0,119.0,successful,closed_unresolved,123.0,d,1.0,e,resolved,0.44129449016651173,True,0.4,123.0,119.0,remedy_supported,123.0,8.0,8.0,8.0,0,,none_r0.6_f0,5
113:115,113,3,115,115.0,118.0,115.0,120.0,117.0,,,121.0,,successful,closed_unresolved,121.0,d,1.0,e,resolved,0.6501224705168026,True,0.4851340351056348,121.0,117.0,remedy_supported,121.0,6.0,6.0,6.0,1,,none_r0.6_f0,5
7:116,7,0,116,116.0,116.0,,118.0,,,,119.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3736852208269995,False,0.525767725669638,119.0,,remedy_supported,119.0,,47.0,47.0,-1,,none_r0.6_f0,5
56:116,56,0,116,138.0,138.0,,140.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2374084853392877,False,0.525767725669638,140.0,,no_remedy,,,25.0,47.0,-1,,none_r0.6_f0,5
14:118,14,3,118,118.0,,118.0,,120.0,,120.0,,121.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7270369304114379,True,0.4851340351056348,,121.0,,,,45.0,45.0,1,,none_r0.6_f0,5
79:118,79,1,118,122.0,122.0,,124.0,,,,125.0,,successful,unused,125.0,d,1.0,d,resolved,0.5265717498724123,True,0.5562406634519823,125.0,,remedy_supported,125.0,3.0,3.0,7.0,1,,none_r0.6_f0,5
101:118,101,0,118,118.0,118.0,,120.0,,,,121.0,,successful,unused,121.0,d,1.0,d,resolved,0.3160387101457919,False,0.525767725669638,121.0,,remedy_supported,121.0,3.0,3.0,3.0,-1,,none_r0.6_f0,5
43:119,43,1,119,119.0,122.0,119.0,124.0,121.0,,,125.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4050784417401733,True,0.5562406634519823,125.0,121.0,remedy_supported,125.0,,44.0,44.0,1,,none_r0.6_f0,5
111:120,111,3,120,120.0,,120.0,,122.0,,122.0,,123.0,unused,successful,123.0,e,1.0,e,resolved,0.8778095866030811,True,0.4851340351056348,,123.0,,,3.0,3.0,3.0,1,,none_r0.6_f0,5
49:121,49,2,121,130.0,,130.0,,132.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8704041322861245,True,0.5790911969660624,,132.0,,,,33.0,42.0,2,,none_r0.6_f0,5
81:122,81,2,122,122.0,122.0,140.0,124.0,142.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5334706196596912,True,0.5790911969660624,124.0,142.0,no_remedy,,,41.0,41.0,2,,none_r0.6_f0,5
93:123,93,2,123,123.0,123.0,130.0,125.0,132.0,,132.0,,133.0,closed_unresolved,successful,133.0,e,1.0,d,resolved,0.9353403946043548,True,0.5790911969660624,125.0,133.0,no_remedy,,10.0,10.0,10.0,2,,none_r0.6_f0,5
40:124,40,3,124,124.0,124.0,,126.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6112187316853248,True,0.4851340351056348,126.0,,no_remedy,,,39.0,39.0,1,,none_r0.6_f0,5
50:125,50,3,125,125.0,125.0,,127.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.65723427641037,True,0.4851340351056348,127.0,,no_remedy,,,38.0,38.0,1,,none_r0.6_f0,5
99:126,99,2,126,126.0,126.0,129.0,128.0,131.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6685896637951014,True,0.5790911969660624,128.0,131.0,no_remedy,,,37.0,37.0,2,,none_r0.6_f0,5
58:128,58,4,128,128.0,,128.0,,130.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.36328691907288446,True,0.4,,130.0,,,,35.0,35.0,0,,none_r0.6_f0,5
92:128,92,2,128,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6594873225361813,True,0.5790911969660624,,,,,,,35.0,2,,none_r0.6_f0,5
4:129,4,0,129,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.43573829264932107,False,0.525767725669638,,,,,,,34.0,-1,,none_r0.6_f0,5
6:129,6,0,129,129.0,129.0,,131.0,,,,132.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8086603515264288,False,0.525767725669638,132.0,,remedy_supported,132.0,,34.0,34.0,-1,,none_r0.6_f0,5
79:129,79,1,129,136.0,,136.0,,138.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5265717498724123,True,0.5562406634519823,,138.0,,,,27.0,34.0,1,,none_r0.6_f0,5
88:129,88,4,129,129.0,,129.0,,131.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.32879722191313066,True,0.4,,131.0,,,,34.0,34.0,0,,none_r0.6_f0,5
65:130,65,2,130,130.0,130.0,,132.0,,,,133.0,,successful,unused,133.0,d,1.0,d,resolved,0.5228356897569906,True,0.5790911969660624,133.0,,remedy_supported,133.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
109:130,109,5,130,130.0,144.0,130.0,146.0,133.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7647117422918135,True,0.4537663788066825,146.0,133.0,no_remedy,,,33.0,33.0,2,,none_r0.6_f0,5
113:130,113,3,130,130.0,130.0,133.0,132.0,135.0,,135.0,,136.0,closed_unresolved,successful,136.0,e,1.0,d,resolved,0.6501224705168026,True,0.4851340351056348,132.0,136.0,no_remedy,,6.0,6.0,6.0,1,,none_r0.6_f0,5
66:131,66,1,131,137.0,161.0,137.0,163.0,139.0,,139.0,,140.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.24495529838036836,True,0.5562406634519823,163.0,140.0,no_remedy,,,26.0,32.0,1,,none_r0.6_f0,5
78:131,78,3,131,131.0,134.0,131.0,136.0,133.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.40824797232386967,True,0.4851340351056348,136.0,133.0,no_remedy,,,32.0,32.0,1,,none_r0.6_f0,5
46:133,46,5,133,133.0,133.0,,135.0,,,,136.0,,successful,unused,136.0,d,1.0,d,resolved,0.9392949347284161,True,0.4537663788066825,136.0,,remedy_supported,136.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
75:133,75,3,133,133.0,133.0,142.0,135.0,144.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7841178583474071,True,0.4851340351056348,135.0,144.0,no_remedy,,,30.0,30.0,1,,none_r0.6_f0,5
33:134,33,0,134,134.0,134.0,,136.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4821857400362687,False,0.525767725669638,136.0,,no_remedy,,,29.0,29.0,-1,,none_r0.6_f0,5
16:135,16,2,135,135.0,135.0,,137.0,,,,138.0,,successful,unused,138.0,d,1.0,d,resolved,0.6776980831498018,True,0.5790911969660624,138.0,,remedy_supported,138.0,3.0,3.0,3.0,2,,none_r0.6_f0,5
31:135,31,5,135,135.0,135.0,,137.0,,,,138.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7164428806505749,False,0.4537663788066825,138.0,,remedy_supported,138.0,,28.0,28.0,2,,none_r0.6_f0,5
42:137,42,2,137,137.0,137.0,,139.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8193428626183688,True,0.5790911969660624,139.0,,no_remedy,,,26.0,26.0,2,,none_r0.6_f0,5
