scenario,contrast,metric,n,mean,low,high
objective_r0.6_f1_h96,late_minus_before,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1_h96,late_minus_early_after,knowledge_share,20,0.0,0.0,0.0
information_r0.0_f1,feedback_minus_off_late,cases,20,-2.95,-4.35,-1.5
information_r0.0_f1,feedback_minus_off_late,customer_users,20,-0.65,-1.35,-0.1
information_r0.0_f1,feedback_minus_off_late,customer_employees,20,-0.65,-1.25,-0.15
information_r0.0_f1,feedback_minus_off_late,domestic_use,20,0.005392427646990633,-0.004990503145407934,0.014878650477054747
information_r0.0_f1,feedback_minus_off_late,customer_use,20,-0.002793758763673145,-0.016901542168943434,0.010728972536155613
information_r0.0_f1,feedback_minus_off_late,both_use,20,0.0024504149387452553,-0.007701712949603291,0.01294710265059534
information_r0.0_f1,feedback_minus_off_late,first_customer,20,-0.005908962642215433,-0.015935492738745536,0.0025851200775631224
information_r0.0_f1,feedback_minus_off_late,d_to_e,20,0.0031668834651056,-0.004889369773470605,0.01062685953507636
information_r0.0_f1,feedback_minus_off_late,resolved,20,-0.001923444300230119,-0.015240920232125983,0.008893702360081785
information_r0.0_f1,feedback_minus_off_late,unresolved,20,0.0019234443002301093,-0.00889370236008178,0.01524092023212596
information_r0.0_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
information_r0.0_f1,feedback_minus_off_late,blocked,20,-3.15,-4.45,-2.05
information_r0.0_f1,feedback_minus_off_late,prevented,20,6.1,4.3,8.05
information_r0.0_f1,feedback_minus_off_late,mean_prevention,20,0.16751046572623632,0.12744693217166148,0.20975619580873325
information_r0.0_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
information_r0.6_f1,feedback_minus_off_late,cases,20,-11.45,-14.551250000000001,-8.498750000000006
information_r0.6_f1,feedback_minus_off_late,customer_users,20,-7.5,-9.65,-5.55
information_r0.6_f1,feedback_minus_off_late,customer_employees,20,-7.15,-9.05,-5.35
information_r0.6_f1,feedback_minus_off_late,domestic_use,20,-0.017651207200233242,-0.05257533418148668,0.015419041463511581
information_r0.6_f1,feedback_minus_off_late,customer_use,20,-0.043789517711674615,-0.07007329394080726,-0.019717903476410465
information_r0.6_f1,feedback_minus_off_late,both_use,20,-0.03505632511614444,-0.06288008738732766,-0.004481000279964182
information_r0.6_f1,feedback_minus_off_late,first_customer,20,-0.018258215751836938,-0.05311989768527632,0.01347590207744738
information_r0.6_f1,feedback_minus_off_late,d_to_e,20,-0.023707564345492656,-0.048291910001312076,0.00020685423511507552
information_r0.6_f1,feedback_minus_off_late,resolved,20,-0.01568846684771723,-0.06430308881665368,0.028160827951290573
information_r0.6_f1,feedback_minus_off_late,unresolved,20,0.015688466847717252,-0.028160827951290573,0.06430308881665368
information_r0.6_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
information_r0.6_f1,feedback_minus_off_late,blocked,20,-6.0,-7.601249999999999,-4.4
information_r0.6_f1,feedback_minus_off_late,prevented,20,17.45,13.95,21.15
information_r0.6_f1,feedback_minus_off_late,mean_prevention,20,0.43514903942641026,0.37175520007922075,0.4978105645626362
information_r0.6_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,cases,20,-1.6,-2.65,-0.65
none_r0.0_f1,feedback_minus_off_late,customer_users,20,-0.15,-0.45,0.1
none_r0.0_f1,feedback_minus_off_late,customer_employees,20,-0.1,-0.4,0.15
none_r0.0_f1,feedback_minus_off_late,domestic_use,20,0.007425263997369735,0.0008496704494210384,0.014333729893804876
none_r0.0_f1,feedback_minus_off_late,customer_use,20,-0.001831032195452754,-0.008867441541844753,0.003606929321588207
none_r0.0_f1,feedback_minus_off_late,both_use,20,0.00044434437141394436,-0.0037193163869424432,0.004295497485934342
none_r0.0_f1,feedback_minus_off_late,first_customer,20,-0.004606568356679096,-0.010997660759225978,0.0005192696376072205
none_r0.0_f1,feedback_minus_off_late,d_to_e,20,0.0027755361612263343,0.0005766904147505661,0.005637387094470967
none_r0.0_f1,feedback_minus_off_late,resolved,20,-0.0038721072607416987,-0.016834756043693257,0.00791966045206887
none_r0.0_f1,feedback_minus_off_late,unresolved,20,0.003872107260741703,-0.00791966045206889,0.01683475604369326
none_r0.0_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
none_r0.0_f1,feedback_minus_off_late,blocked,20,-1.75,-2.8,-0.9
none_r0.0_f1,feedback_minus_off_late,prevented,20,3.35,1.95,4.9
none_r0.0_f1,feedback_minus_off_late,mean_prevention,20,0.08781906653356572,0.062070924644798874,0.11520699075052736
none_r0.0_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
none_r0.6_f1,feedback_minus_off_late,cases,20,-11.45,-14.551250000000001,-8.498750000000006
none_r0.6_f1,feedback_minus_off_late,customer_users,20,-7.5,-9.65,-5.55
none_r0.6_f1,feedback_minus_off_late,customer_employees,20,-7.15,-9.05,-5.35
none_r0.6_f1,feedback_minus_off_late,domestic_use,20,-0.017651207200233242,-0.05257533418148668,0.015419041463511581
none_r0.6_f1,feedback_minus_off_late,customer_use,20,-0.043789517711674615,-0.07007329394080726,-0.019717903476410465
none_r0.6_f1,feedback_minus_off_late,both_use,20,-0.03505632511614444,-0.06288008738732766,-0.004481000279964182
none_r0.6_f1,feedback_minus_off_late,first_customer,20,-0.018258215751836938,-0.05311989768527632,0.01347590207744738
none_r0.6_f1,feedback_minus_off_late,d_to_e,20,-0.023707564345492656,-0.048291910001312076,0.00020685423511507552
none_r0.6_f1,feedback_minus_off_late,resolved,20,-0.01568846684771723,-0.06430308881665368,0.028160827951290573
none_r0.6_f1,feedback_minus_off_late,unresolved,20,0.015688466847717252,-0.028160827951290573,0.06430308881665368
none_r0.6_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
none_r0.6_f1,feedback_minus_off_late,blocked,20,-6.0,-7.601249999999999,-4.4
none_r0.6_f1,feedback_minus_off_late,prevented,20,17.45,13.95,21.15
none_r0.6_f1,feedback_minus_off_late,mean_prevention,20,0.43514903942641026,0.37175520007922075,0.4978105645626362
none_r0.6_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,cases,20,-2.7,-3.8012499999999996,-1.7
objective_r0.0_f1,feedback_minus_off_late,customer_users,20,-0.5,-0.85,-0.15
objective_r0.0_f1,feedback_minus_off_late,customer_employees,20,-0.35,-0.65,-0.1
objective_r0.0_f1,feedback_minus_off_late,domestic_use,20,0.0028890609968016843,-0.005814109880926357,0.011424339198544178
objective_r0.0_f1,feedback_minus_off_late,customer_use,20,-0.007585699773008131,-0.015436998874891377,-0.0005834743340411701
objective_r0.0_f1,feedback_minus_off_late,both_use,20,-0.003988284502204044,-0.00968075100315734,0.0012220509854009578
objective_r0.0_f1,feedback_minus_off_late,first_customer,20,-0.006641976462596845,-0.013519524803242236,-0.0006895385939801654
objective_r0.0_f1,feedback_minus_off_late,d_to_e,20,-0.0009437233104112848,-0.005480293170483256,0.002748803050916325
objective_r0.0_f1,feedback_minus_off_late,resolved,20,-0.008947186308639665,-0.02024590683992109,0.0017115760815688893
objective_r0.0_f1,feedback_minus_off_late,unresolved,20,0.008947186308639655,-0.0017115760815689135,0.02024590683992107
objective_r0.0_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
objective_r0.0_f1,feedback_minus_off_late,blocked,20,-1.9,-2.9,-1.1
objective_r0.0_f1,feedback_minus_off_late,prevented,20,4.6,3.2,6.15
objective_r0.0_f1,feedback_minus_off_late,mean_prevention,20,0.12850198880380254,0.09701140759477991,0.16036663738608817
objective_r0.0_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1,feedback_minus_off_late,cases,20,-15.95,-18.55125,-13.55
objective_r0.6_f1,feedback_minus_off_late,customer_users,20,-12.2,-14.85,-9.85
objective_r0.6_f1,feedback_minus_off_late,customer_employees,20,-11.1,-13.5,-8.85
objective_r0.6_f1,feedback_minus_off_late,domestic_use,20,0.017545277628445217,-0.021060447708543307,0.06074346302298803
objective_r0.6_f1,feedback_minus_off_late,customer_use,20,-0.09879701648344107,-0.13009560838933296,-0.07087762491367981
objective_r0.6_f1,feedback_minus_off_late,both_use,20,-0.05259848400726956,-0.08271848914001227,-0.019555736123873794
objective_r0.6_f1,feedback_minus_off_late,first_customer,20,-0.07824659172897327,-0.1118098886469335,-0.04788999128159017
objective_r0.6_f1,feedback_minus_off_late,d_to_e,20,-0.012824917326925483,-0.03481973791433111,0.00974317991422487
objective_r0.6_f1,feedback_minus_off_late,resolved,20,-0.057236251753624214,-0.106892451900165,-0.0072033917061977695
objective_r0.6_f1,feedback_minus_off_late,unresolved,20,0.057236251753624234,0.007203391706197735,0.10689245190016498
objective_r0.6_f1,feedback_minus_off_late,potential,20,0.0,0.0,0.0
objective_r0.6_f1,feedback_minus_off_late,blocked,20,-7.75,-9.7,-5.85
objective_r0.6_f1,feedback_minus_off_late,prevented,20,23.7,20.2,27.40124999999999
objective_r0.6_f1,feedback_minus_off_late,mean_prevention,20,0.5481217565031812,0.49080121641051916,0.6040573739412046
objective_r0.6_f1,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
objective_r0.6_f1_h96,feedback_minus_off_late,cases,20,-8.85,-11.3,-6.25
objective_r0.6_f1_h96,feedback_minus_off_late,customer_users,20,-6.55,-8.3,-4.85
objective_r0.6_f1_h96,feedback_minus_off_late,customer_employees,20,-5.9,-7.45,-4.4
objective_r0.6_f1_h96,feedback_minus_off_late,domestic_use,20,-0.0007104731324675484,-0.028665682557525538,0.027463512859119073
objective_r0.6_f1_h96,feedback_minus_off_late,customer_use,20,-0.05860438963242069,-0.10593648381120198,-0.010770696584765156
objective_r0.6_f1_h96,feedback_minus_off_late,both_use,20,-0.04390342457195696,-0.07567206164882748,-0.014139471973256415
objective_r0.6_f1_h96,feedback_minus_off_late,first_customer,20,-0.03462587607908928,-0.08413212479893717,0.0156646949656406
objective_r0.6_f1_h96,feedback_minus_off_late,d_to_e,20,-0.01999653084472474,-0.045926937519154894,0.008729360991793592
objective_r0.6_f1_h96,feedback_minus_off_late,resolved,20,0.005893844173174403,-0.030511063260307135,0.04276004690817666
objective_r0.6_f1_h96,feedback_minus_off_late,unresolved,20,-0.005893844173174417,-0.0427600469081767,0.030511063260307104
objective_r0.6_f1_h96,feedback_minus_off_late,potential,20,0.0,0.0,0.0
objective_r0.6_f1_h96,feedback_minus_off_late,blocked,20,-9.85,-11.85,-8.0
objective_r0.6_f1_h96,feedback_minus_off_late,prevented,20,18.7,16.25,21.3
objective_r0.6_f1_h96,feedback_minus_off_late,mean_prevention,20,0.5182640414509079,0.4694876812012975,0.5615848730621149
objective_r0.6_f1_h96,feedback_minus_off_late,knowledge_share,20,0.0,0.0,0.0
