scenario,seed,period,rho,feedback,cases,employees,domestic_users,customer_users,customer_employees,domestic_employees,domestic_use,customer_use,both_use,first_customer,d_to_e,resolved,unresolved,potential,blocked,prevented,mean_prevention,knowledge_share
information_r0.6_f1,11,before,0.6,True,50,49,37,21,21,36,0.74,0.42,0.26,0.2,0.2,0.26,0.74,76,18,8,0.2628172106812319,1.0
information_r0.6_f1,11,early_after,0.6,True,30,29,27,9,9,26,0.9,0.3,0.3,0.16666666666666666,0.13333333333333333,0.4666666666666667,0.5333333333333333,66,16,20,0.45721113463667995,1.0
information_r0.6_f1,11,late_after,0.6,True,24,22,15,10,9,14,0.625,0.4166666666666667,0.25,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.7083333333333334,76,23,29,0.5732917327884148,1.0
objective_r0.6_f0_h96,11,before,0.6,False,55,53,40,25,24,39,0.7272727272727273,0.45454545454545453,0.2727272727272727,0.23636363636363636,0.2,0.2727272727272727,0.7272727272727273,76,21,0,0.0,1.0
objective_r0.6_f0_h96,11,early_after,0.6,False,28,27,24,10,10,23,0.8571428571428571,0.35714285714285715,0.25,0.25,0.07142857142857142,0.5357142857142857,0.4642857142857143,66,38,0,0.0,1.0
objective_r0.6_f0_h96,11,late_after,0.6,False,34,32,30,17,16,28,0.8823529411764706,0.5,0.4411764705882353,0.23529411764705882,0.20588235294117646,0.38235294117647056,0.6176470588235294,76,42,0,0.0,1.0
objective_r0.6_f1_h96,11,before,0.6,True,50,49,37,21,21,36,0.74,0.42,0.26,0.2,0.2,0.26,0.74,76,18,8,0.2628172106812319,1.0
objective_r0.6_f1_h96,11,early_after,0.6,True,20,19,16,7,7,16,0.8,0.35,0.3,0.15,0.15,0.55,0.45,66,28,18,0.5172389458721911,1.0
objective_r0.6_f1_h96,11,late_after,0.6,True,21,20,17,8,7,17,0.8095238095238095,0.38095238095238093,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.42857142857142855,0.5714285714285714,76,26,29,0.5539736035786346,1.0
none_r0.0_f0,12,before,0.0,False,52,51,44,3,3,43,0.8461538461538461,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.36538461538461536,0.6346153846153846,65,13,0,0.0,0.125
none_r0.0_f0,12,early_after,0.0,False,43,39,37,5,4,33,0.8604651162790697,0.11627906976744186,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.2558139534883721,0.7441860465116279,65,22,0,0.0,0.125
none_r0.0_f0,12,late_after,0.0,False,42,39,35,3,2,33,0.8333333333333334,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.40476190476190477,0.5952380952380952,66,24,0,0.0,0.125
none_r0.0_f1,12,before,0.0,True,45,44,41,2,2,40,0.9111111111111111,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.4,0.6,65,13,7,0.10486928347659324,0.125
none_r0.0_f1,12,early_after,0.0,True,38,35,32,5,4,29,0.8421052631578947,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.23684210526315788,0.7631578947368421,65,21,6,0.07919528249419765,0.125
none_r0.0_f1,12,late_after,0.0,True,40,38,35,2,2,33,0.875,0.05,0.025,0.025,0.025,0.375,0.625,66,22,4,0.14737075819609702,0.125
none_r0.6_f0,12,before,0.6,False,53,52,41,30,30,40,0.7735849056603774,0.5660377358490566,0.39622641509433965,0.32075471698113206,0.20754716981132076,0.49056603773584906,0.5094339622641509,65,12,0,0.0,1.0
none_r0.6_f0,12,early_after,0.6,False,43,39,37,22,20,34,0.8604651162790697,0.5116279069767442,0.4186046511627907,0.3023255813953488,0.20930232558139536,0.3488372093023256,0.6511627906976745,65,22,0,0.0,1.0
none_r0.6_f0,12,late_after,0.6,False,41,39,35,22,22,34,0.8536585365853658,0.5365853658536586,0.3902439024390244,0.36585365853658536,0.14634146341463414,0.4634146341463415,0.5365853658536586,66,25,0,0.0,1.0
none_r0.6_f1,12,before,0.6,True,30,29,22,16,16,21,0.7333333333333333,0.5333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.4,0.6,65,11,24,0.47592643086725306,1.0
none_r0.6_f1,12,early_after,0.6,True,35,32,25,17,15,25,0.7142857142857143,0.4857142857142857,0.2571428571428571,0.34285714285714286,0.14285714285714285,0.45714285714285713,0.5428571428571428,65,13,17,0.346163037290504,1.0
none_r0.6_f1,12,late_after,0.6,True,33,32,27,18,18,26,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.3939393939393939,0.15151515151515152,0.18181818181818182,0.8181818181818182,66,17,16,0.46918062271795374,1.0
objective_r0.0_f0,12,before,0.0,False,52,51,44,3,3,43,0.8461538461538461,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.36538461538461536,0.6346153846153846,65,13,0,0.0,0.125
objective_r0.0_f0,12,early_after,0.0,False,43,39,35,5,4,32,0.813953488372093,0.11627906976744186,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.27906976744186046,0.7209302325581395,65,22,0,0.0,0.125
objective_r0.0_f0,12,late_after,0.0,False,42,39,35,3,2,33,0.8333333333333334,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.40476190476190477,0.5952380952380952,66,24,0,0.0,0.125
objective_r0.0_f1,12,before,0.0,True,45,44,41,2,2,40,0.9111111111111111,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.4,0.6,65,13,7,0.10486928347659324,0.125
objective_r0.0_f1,12,early_after,0.0,True,35,32,27,5,4,25,0.7714285714285715,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.2857142857142857,0.7142857142857143,65,21,9,0.1252229946485805,0.125
objective_r0.0_f1,12,late_after,0.0,True,40,38,35,2,2,33,0.875,0.05,0.025,0.025,0.025,0.375,0.625,66,22,4,0.15110991805060195,0.125
objective_r0.6_f0,12,before,0.6,False,53,52,41,30,30,40,0.7735849056603774,0.5660377358490566,0.39622641509433965,0.32075471698113206,0.20754716981132076,0.49056603773584906,0.5094339622641509,65,12,0,0.0,1.0
objective_r0.6_f0,12,early_after,0.6,False,46,40,33,30,25,31,0.717391304347826,0.6521739130434783,0.391304347826087,0.41304347826086957,0.2391304347826087,0.391304347826087,0.6086956521739131,65,19,0,0.0,1.0
objective_r0.6_f0,12,late_after,0.6,False,43,40,34,21,20,32,0.7906976744186046,0.4883720930232558,0.27906976744186046,0.3488372093023256,0.11627906976744186,0.5813953488372093,0.4186046511627907,66,23,0,0.0,1.0
objective_r0.6_f1,12,before,0.6,True,30,29,22,16,16,21,0.7333333333333333,0.5333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.4,0.6,65,11,24,0.47592643086725306,1.0
objective_r0.6_f1,12,early_after,0.6,True,34,30,23,17,14,23,0.6764705882352942,0.5,0.23529411764705882,0.38235294117647056,0.11764705882352941,0.5,0.5,65,13,18,0.45766570118897004,1.0
objective_r0.6_f1,12,late_after,0.6,True,25,24,19,12,12,18,0.76,0.48,0.36,0.36,0.12,0.36,0.64,66,12,29,0.5861062668457999,1.0
information_r0.0_f0,12,before,0.0,False,52,51,44,5,5,43,0.8461538461538461,0.09615384615384616,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.36538461538461536,0.6346153846153846,65,13,0,0.0,0.125
information_r0.0_f0,12,early_after,0.0,False,44,40,35,13,11,32,0.7954545454545454,0.29545454545454547,0.1590909090909091,0.20454545454545456,0.09090909090909091,0.2727272727272727,0.7272727272727273,65,21,0,0.0,0.34999999999999987
information_r0.0_f0,12,late_after,0.0,False,41,39,31,10,9,30,0.7560975609756098,0.24390243902439024,0.07317073170731707,0.21951219512195122,0.024390243902439025,0.36585365853658536,0.6341463414634146,66,25,0,0.0,0.34999999999999987
information_r0.0_f1,12,before,0.0,True,45,44,41,3,3,40,0.9111111111111111,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.4,0.6,65,13,7,0.10486928347659324,0.125
information_r0.0_f1,12,early_after,0.0,True,32,30,25,9,8,23,0.78125,0.28125,0.15625,0.1875,0.09375,0.3125,0.6875,65,19,14,0.3212302540179089,0.34999999999999987
information_r0.0_f1,12,late_after,0.0,True,35,34,28,6,6,27,0.8,0.17142857142857143,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.37142857142857144,0.6285714285714286,66,24,7,0.31785500437750497,0.34999999999999987
information_r0.6_f0,12,before,0.6,False,53,52,41,30,30,40,0.7735849056603774,0.5660377358490566,0.39622641509433965,0.32075471698113206,0.20754716981132076,0.49056603773584906,0.5094339622641509,65,12,0,0.0,1.0
information_r0.6_f0,12,early_after,0.6,False,43,39,37,22,20,34,0.8604651162790697,0.5116279069767442,0.4186046511627907,0.3023255813953488,0.20930232558139536,0.3488372093023256,0.6511627906976745,65,22,0,0.0,1.0
information_r0.6_f0,12,late_after,0.6,False,41,39,35,22,22,34,0.8536585365853658,0.5365853658536586,0.3902439024390244,0.36585365853658536,0.14634146341463414,0.4634146341463415,0.5365853658536586,66,25,0,0.0,1.0
information_r0.6_f1,12,before,0.6,True,30,29,22,16,16,21,0.7333333333333333,0.5333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.4,0.6,65,11,24,0.47592643086725306,1.0
information_r0.6_f1,12,early_after,0.6,True,35,32,25,17,15,25,0.7142857142857143,0.4857142857142857,0.2571428571428571,0.34285714285714286,0.14285714285714285,0.45714285714285713,0.5428571428571428,65,13,17,0.346163037290504,1.0
information_r0.6_f1,12,late_after,0.6,True,33,32,27,18,18,26,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.3939393939393939,0.15151515151515152,0.18181818181818182,0.8181818181818182,66,17,16,0.46918062271795374,1.0
objective_r0.6_f0_h96,12,before,0.6,False,53,52,41,30,30,40,0.7735849056603774,0.5660377358490566,0.39622641509433965,0.32075471698113206,0.20754716981132076,0.49056603773584906,0.5094339622641509,65,12,0,0.0,1.0
objective_r0.6_f0_h96,12,early_after,0.6,False,36,30,24,23,18,22,0.6666666666666666,0.6388888888888888,0.3611111111111111,0.4166666666666667,0.2222222222222222,0.3611111111111111,0.6388888888888888,65,29,0,0.0,1.0
objective_r0.6_f0_h96,12,late_after,0.6,False,28,27,25,14,14,24,0.8928571428571429,0.5,0.39285714285714285,0.25,0.21428571428571427,0.5357142857142857,0.4642857142857143,66,38,0,0.0,1.0
objective_r0.6_f1_h96,12,before,0.6,True,30,29,22,16,16,21,0.7333333333333333,0.5333333333333333,0.3,0.3333333333333333,0.16666666666666666,0.4,0.6,65,11,24,0.47592643086725306,1.0
objective_r0.6_f1_h96,12,early_after,0.6,True,28,24,18,15,12,18,0.6428571428571429,0.5357142857142857,0.21428571428571427,0.42857142857142855,0.10714285714285714,0.5,0.5,65,22,15,0.4120390248429848,1.0
objective_r0.6_f1_h96,12,late_after,0.6,True,23,22,17,14,14,16,0.7391304347826086,0.6086956521739131,0.34782608695652173,0.4782608695652174,0.13043478260869565,0.43478260869565216,0.5652173913043478,66,29,14,0.5607501773674792,1.0
none_r0.0_f0,13,before,0.0,False,48,43,39,3,2,35,0.8125,0.0625,0.0,0.0625,0.0,0.3125,0.6875,71,23,0,0.0,0.13333333333333333
none_r0.0_f0,13,early_after,0.0,False,46,44,38,4,4,36,0.8260869565217391,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.0,0.2391304347826087,0.7608695652173914,75,29,0,0.0,0.13333333333333333
none_r0.0_f0,13,late_after,0.0,False,41,40,33,3,3,32,0.8048780487804879,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.0,0.4146341463414634,0.5853658536585366,67,26,0,0.0,0.13333333333333333
none_r0.0_f1,13,before,0.0,True,43,40,36,2,2,33,0.8372093023255814,0.046511627906976744,0.0,0.046511627906976744,0.0,0.32558139534883723,0.6744186046511628,71,23,5,0.11575007189172219,0.13333333333333333
none_r0.0_f1,13,early_after,0.0,True,44,42,35,5,5,33,0.7954545454545454,0.11363636363636363,0.022727272727272728,0.11363636363636363,0.0,0.20454545454545456,0.7954545454545454,75,25,6,0.11796596934681712,0.13333333333333333
none_r0.0_f1,13,late_after,0.0,True,36,35,30,1,1,29,0.8333333333333334,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.4166666666666667,0.5833333333333334,67,23,8,0.14803131709661896,0.13333333333333333
none_r0.6_f0,13,before,0.6,False,46,42,33,27,23,30,0.717391304347826,0.5869565217391305,0.3695652173913043,0.41304347826086957,0.17391304347826086,0.41304347826086957,0.5869565217391305,71,25,0,0.0,1.0
none_r0.6_f0,13,early_after,0.6,False,50,45,40,34,29,39,0.8,0.68,0.48,0.52,0.16,0.48,0.52,75,25,0,0.0,1.0
none_r0.6_f0,13,late_after,0.6,False,41,40,31,23,23,30,0.7560975609756098,0.5609756097560976,0.34146341463414637,0.4146341463414634,0.14634146341463414,0.3902439024390244,0.6097560975609756,67,26,0,0.0,1.0
none_r0.6_f1,13,before,0.6,True,35,33,28,20,19,26,0.8,0.5714285714285714,0.4,0.37142857142857144,0.2,0.42857142857142855,0.5714285714285714,71,24,12,0.3344593048846738,1.0
none_r0.6_f1,13,early_after,0.6,True,32,32,22,20,20,22,0.6875,0.625,0.34375,0.46875,0.15625,0.46875,0.53125,75,19,24,0.495018766430005,1.0
none_r0.6_f1,13,late_after,0.6,True,38,37,33,14,14,32,0.868421052631579,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.13157894736842105,0.3684210526315789,0.631578947368421,67,21,8,0.22386230766113507,1.0
objective_r0.0_f0,13,before,0.0,False,48,43,39,3,2,35,0.8125,0.0625,0.0,0.0625,0.0,0.3125,0.6875,71,23,0,0.0,0.13333333333333333
objective_r0.0_f0,13,early_after,0.0,False,46,44,38,4,4,36,0.8260869565217391,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.0,0.2608695652173913,0.7391304347826086,75,29,0,0.0,0.13333333333333333
objective_r0.0_f0,13,late_after,0.0,False,41,40,32,3,3,31,0.7804878048780488,0.07317073170731707,0.0,0.07317073170731707,0.0,0.4146341463414634,0.5853658536585366,67,26,0,0.0,0.13333333333333333
objective_r0.0_f1,13,before,0.0,True,43,40,36,2,2,33,0.8372093023255814,0.046511627906976744,0.0,0.046511627906976744,0.0,0.32558139534883723,0.6744186046511628,71,23,5,0.11575007189172219,0.13333333333333333
objective_r0.0_f1,13,early_after,0.0,True,43,41,34,5,5,32,0.7906976744186046,0.11627906976744186,0.023255813953488372,0.11627906976744186,0.0,0.23255813953488372,0.7674418604651163,75,25,7,0.1196102423245467,0.13333333333333333
objective_r0.0_f1,13,late_after,0.0,True,35,34,28,1,1,27,0.8,0.02857142857142857,0.0,0.02857142857142857,0.0,0.42857142857142855,0.5714285714285714,67,23,9,0.19356910128172677,0.13333333333333333
objective_r0.6_f0,13,before,0.6,False,46,42,33,27,23,30,0.717391304347826,0.5869565217391305,0.3695652173913043,0.41304347826086957,0.17391304347826086,0.41304347826086957,0.5869565217391305,71,25,0,0.0,1.0
objective_r0.6_f0,13,early_after,0.6,False,52,46,32,42,36,32,0.6153846153846154,0.8076923076923077,0.4230769230769231,0.6538461538461539,0.15384615384615385,0.6346153846153846,0.36538461538461536,75,23,0,0.0,1.0
objective_r0.6_f0,13,late_after,0.6,False,45,43,31,33,32,29,0.6888888888888889,0.7333333333333333,0.4222222222222222,0.5555555555555556,0.17777777777777778,0.6,0.4,67,22,0,0.0,1.0
objective_r0.6_f1,13,before,0.6,True,35,33,28,20,19,26,0.8,0.5714285714285714,0.4,0.37142857142857144,0.2,0.42857142857142855,0.5714285714285714,71,24,12,0.3344593048846738,1.0
objective_r0.6_f1,13,early_after,0.6,True,28,28,20,15,15,20,0.7142857142857143,0.5357142857142857,0.2857142857142857,0.39285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,75,17,30,0.5615459290655384,1.0
objective_r0.6_f1,13,late_after,0.6,True,29,28,21,17,17,20,0.7241379310344828,0.5862068965517241,0.3103448275862069,0.41379310344827586,0.1724137931034483,0.4482758620689655,0.5517241379310345,67,21,17,0.5850606369268444,1.0
information_r0.0_f0,13,before,0.0,False,48,43,39,3,2,35,0.8125,0.0625,0.0,0.0625,0.0,0.3125,0.6875,71,23,0,0.0,0.13333333333333333
information_r0.0_f0,13,early_after,0.0,False,46,44,37,7,7,35,0.8043478260869565,0.15217391304347827,0.06521739130434782,0.13043478260869565,0.021739130434782608,0.2826086956521739,0.717391304347826,75,29,0,0.0,0.36666666666666675
information_r0.0_f0,13,late_after,0.0,False,41,40,31,10,10,30,0.7560975609756098,0.24390243902439024,0.12195121951219512,0.1951219512195122,0.04878048780487805,0.43902439024390244,0.5609756097560976,67,26,0,0.0,0.36666666666666675
information_r0.0_f1,13,before,0.0,True,43,40,36,2,2,33,0.8372093023255814,0.046511627906976744,0.0,0.046511627906976744,0.0,0.32558139534883723,0.6744186046511628,71,23,5,0.11575007189172219,0.13333333333333333
information_r0.0_f1,13,early_after,0.0,True,39,38,30,7,7,29,0.7692307692307693,0.1794871794871795,0.07692307692307693,0.15384615384615385,0.02564102564102564,0.2564102564102564,0.7435897435897436,75,24,12,0.2589745820130528,0.36666666666666675
information_r0.0_f1,13,late_after,0.0,True,34,33,26,6,6,25,0.7647058823529411,0.17647058823529413,0.08823529411764706,0.17647058823529413,0.0,0.4411764705882353,0.5588235294117647,67,22,11,0.21888453497609653,0.36666666666666675
information_r0.6_f0,13,before,0.6,False,46,42,33,27,23,30,0.717391304347826,0.5869565217391305,0.3695652173913043,0.41304347826086957,0.17391304347826086,0.41304347826086957,0.5869565217391305,71,25,0,0.0,1.0
information_r0.6_f0,13,early_after,0.6,False,50,45,40,34,29,39,0.8,0.68,0.48,0.52,0.16,0.48,0.52,75,25,0,0.0,1.0
information_r0.6_f0,13,late_after,0.6,False,41,40,31,23,23,30,0.7560975609756098,0.5609756097560976,0.34146341463414637,0.4146341463414634,0.14634146341463414,0.3902439024390244,0.6097560975609756,67,26,0,0.0,1.0
information_r0.6_f1,13,before,0.6,True,35,33,28,20,19,26,0.8,0.5714285714285714,0.4,0.37142857142857144,0.2,0.42857142857142855,0.5714285714285714,71,24,12,0.3344593048846738,1.0
information_r0.6_f1,13,early_after,0.6,True,32,32,22,20,20,22,0.6875,0.625,0.34375,0.46875,0.15625,0.46875,0.53125,75,19,24,0.495018766430005,1.0
information_r0.6_f1,13,late_after,0.6,True,38,37,33,14,14,32,0.868421052631579,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.13157894736842105,0.3684210526315789,0.631578947368421,67,21,8,0.22386230766113507,1.0
objective_r0.6_f0_h96,13,before,0.6,False,46,42,33,27,23,30,0.717391304347826,0.5869565217391305,0.3695652173913043,0.41304347826086957,0.17391304347826086,0.41304347826086957,0.5869565217391305,71,25,0,0.0,1.0
objective_r0.6_f0_h96,13,early_after,0.6,False,30,26,21,23,20,21,0.7,0.7666666666666667,0.4666666666666667,0.6333333333333333,0.13333333333333333,0.5333333333333333,0.4666666666666667,75,45,0,0.0,1.0
objective_r0.6_f0_h96,13,late_after,0.6,False,34,33,24,24,23,23,0.7058823529411765,0.7058823529411765,0.4411764705882353,0.4411764705882353,0.23529411764705882,0.5,0.5,67,33,0,0.0,1.0
objective_r0.6_f1_h96,13,before,0.6,True,35,33,28,20,19,26,0.8,0.5714285714285714,0.4,0.37142857142857144,0.2,0.42857142857142855,0.5714285714285714,71,24,12,0.3344593048846738,1.0
objective_r0.6_f1_h96,13,early_after,0.6,True,20,20,13,12,12,13,0.65,0.6,0.3,0.5,0.1,0.5,0.5,75,37,18,0.5071448523790175,1.0
objective_r0.6_f1_h96,13,late_after,0.6,True,24,24,16,16,16,16,0.6666666666666666,0.6666666666666666,0.375,0.5416666666666666,0.125,0.5,0.5,67,28,15,0.6321947578865876,1.0
none_r0.0_f0,14,before,0.0,False,50,47,41,4,4,38,0.82,0.08,0.02,0.08,0.0,0.44,0.56,74,24,0,0.0,0.14166666666666666
none_r0.0_f0,14,early_after,0.0,False,36,34,29,2,2,27,0.8055555555555556,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.2777777777777778,0.7222222222222222,66,30,0,0.0,0.14166666666666666
none_r0.0_f0,14,late_after,0.0,False,41,40,33,4,4,32,0.8048780487804879,0.0975609756097561,0.024390243902439025,0.0975609756097561,0.0,0.1951219512195122,0.8048780487804879,69,28,0,0.0,0.14166666666666666
none_r0.0_f1,14,before,0.0,True,47,44,38,4,4,35,0.8085106382978723,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.0,0.425531914893617,0.574468085106383,74,24,3,0.09863260076521838,0.14166666666666666
none_r0.0_f1,14,early_after,0.0,True,34,32,28,2,2,26,0.8235294117647058,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.29411764705882354,0.7058823529411765,66,26,6,0.19163046653110438,0.14166666666666666
none_r0.0_f1,14,late_after,0.0,True,38,37,31,4,4,30,0.8157894736842105,0.10526315789473684,0.02631578947368421,0.10526315789473684,0.0,0.21052631578947367,0.7894736842105263,69,29,2,0.12925624173165495,0.14166666666666666
none_r0.6_f0,14,before,0.6,False,51,48,46,25,25,43,0.9019607843137255,0.49019607843137253,0.4117647058823529,0.2549019607843137,0.23529411764705882,0.39215686274509803,0.6078431372549019,74,23,0,0.0,1.0
none_r0.6_f0,14,early_after,0.6,False,39,37,36,20,20,34,0.9230769230769231,0.5128205128205128,0.4358974358974359,0.28205128205128205,0.23076923076923078,0.2564102564102564,0.7435897435897436,66,27,0,0.0,1.0
none_r0.6_f0,14,late_after,0.6,False,42,41,34,24,24,33,0.8095238095238095,0.5714285714285714,0.38095238095238093,0.35714285714285715,0.19047619047619047,0.35714285714285715,0.6428571428571429,69,27,0,0.0,1.0
none_r0.6_f1,14,before,0.6,True,42,40,38,21,21,36,0.9047619047619048,0.5,0.42857142857142855,0.2619047619047619,0.23809523809523808,0.40476190476190477,0.5952380952380952,74,23,9,0.27761152279008855,1.0
none_r0.6_f1,14,early_after,0.6,True,30,29,29,17,17,28,0.9666666666666667,0.5666666666666667,0.5333333333333333,0.26666666666666666,0.3,0.3,0.7,66,24,12,0.44400246819878647,1.0
none_r0.6_f1,14,late_after,0.6,True,24,24,15,13,13,15,0.625,0.5416666666666666,0.2916666666666667,0.4166666666666667,0.125,0.4166666666666667,0.5833333333333334,69,27,18,0.5225482329642394,1.0
objective_r0.0_f0,14,before,0.0,False,50,47,41,4,4,38,0.82,0.08,0.02,0.08,0.0,0.44,0.56,74,24,0,0.0,0.14166666666666666
objective_r0.0_f0,14,early_after,0.0,False,36,34,29,2,2,27,0.8055555555555556,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.2777777777777778,0.7222222222222222,66,30,0,0.0,0.14166666666666666
objective_r0.0_f0,14,late_after,0.0,False,41,40,32,4,4,31,0.7804878048780488,0.0975609756097561,0.0,0.0975609756097561,0.0,0.24390243902439024,0.7560975609756098,69,28,0,0.0,0.14166666666666666
objective_r0.0_f1,14,before,0.0,True,47,44,38,4,4,35,0.8085106382978723,0.0851063829787234,0.02127659574468085,0.0851063829787234,0.0,0.425531914893617,0.574468085106383,74,24,3,0.09863260076521838,0.14166666666666666
objective_r0.0_f1,14,early_after,0.0,True,34,32,28,2,2,26,0.8235294117647058,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.29411764705882354,0.7058823529411765,66,26,6,0.19163046653110438,0.14166666666666666
objective_r0.0_f1,14,late_after,0.0,True,37,36,29,4,4,28,0.7837837837837838,0.10810810810810811,0.0,0.10810810810810811,0.0,0.24324324324324326,0.7567567567567568,69,28,4,0.1671059705541216,0.14166666666666666
objective_r0.6_f0,14,before,0.6,False,51,48,46,25,25,43,0.9019607843137255,0.49019607843137253,0.4117647058823529,0.2549019607843137,0.23529411764705882,0.39215686274509803,0.6078431372549019,74,23,0,0.0,1.0
objective_r0.6_f0,14,early_after,0.6,False,41,40,35,24,24,34,0.8536585365853658,0.5853658536585366,0.43902439024390244,0.36585365853658536,0.21951219512195122,0.4146341463414634,0.5853658536585366,66,25,0,0.0,1.0
objective_r0.6_f0,14,late_after,0.6,False,42,40,32,28,27,31,0.7619047619047619,0.6666666666666666,0.4523809523809524,0.38095238095238093,0.23809523809523808,0.4523809523809524,0.5476190476190477,69,27,0,0.0,1.0
objective_r0.6_f1,14,before,0.6,True,42,40,38,21,21,36,0.9047619047619048,0.5,0.42857142857142855,0.2619047619047619,0.23809523809523808,0.40476190476190477,0.5952380952380952,74,23,9,0.27761152279008855,1.0
objective_r0.6_f1,14,early_after,0.6,True,27,25,23,16,15,21,0.8518518518518519,0.5925925925925926,0.48148148148148145,0.2962962962962963,0.2962962962962963,0.4074074074074074,0.5925925925925926,66,19,20,0.6212985652196171,1.0
objective_r0.6_f1,14,late_after,0.6,True,27,27,15,16,16,15,0.5555555555555556,0.5925925925925926,0.25925925925925924,0.37037037037037035,0.2222222222222222,0.2962962962962963,0.7037037037037037,69,19,23,0.5868510864920872,1.0
information_r0.0_f0,14,before,0.0,False,50,47,41,6,6,38,0.82,0.12,0.04,0.1,0.02,0.48,0.52,74,24,0,0.0,0.14166666666666666
information_r0.0_f0,14,early_after,0.0,False,37,35,29,6,6,27,0.7837837837837838,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.2702702702702703,0.7297297297297297,66,29,0,0.0,0.2916666666666667
information_r0.0_f0,14,late_after,0.0,False,41,40,32,10,10,31,0.7804878048780488,0.24390243902439024,0.12195121951219512,0.1951219512195122,0.04878048780487805,0.21951219512195122,0.7804878048780488,69,28,0,0.0,0.2916666666666667
information_r0.0_f1,14,before,0.0,True,47,44,38,6,6,35,0.8085106382978723,0.1276595744680851,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.46808510638297873,0.5319148936170213,74,24,3,0.09863260076521838,0.14166666666666666
information_r0.0_f1,14,early_after,0.0,True,29,27,24,3,3,22,0.8275862068965517,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.27586206896551724,0.7241379310344828,66,23,14,0.364699225614573,0.2916666666666667
information_r0.0_f1,14,late_after,0.0,True,34,34,27,9,9,27,0.7941176470588235,0.2647058823529412,0.14705882352941177,0.20588235294117646,0.058823529411764705,0.20588235294117646,0.7941176470588235,69,30,5,0.18548627897088404,0.2916666666666667
information_r0.6_f0,14,before,0.6,False,51,48,46,25,25,43,0.9019607843137255,0.49019607843137253,0.4117647058823529,0.2549019607843137,0.23529411764705882,0.39215686274509803,0.6078431372549019,74,23,0,0.0,1.0
information_r0.6_f0,14,early_after,0.6,False,39,37,36,20,20,34,0.9230769230769231,0.5128205128205128,0.4358974358974359,0.28205128205128205,0.23076923076923078,0.2564102564102564,0.7435897435897436,66,27,0,0.0,1.0
information_r0.6_f0,14,late_after,0.6,False,42,41,34,24,24,33,0.8095238095238095,0.5714285714285714,0.38095238095238093,0.35714285714285715,0.19047619047619047,0.35714285714285715,0.6428571428571429,69,27,0,0.0,1.0
information_r0.6_f1,14,before,0.6,True,42,40,38,21,21,36,0.9047619047619048,0.5,0.42857142857142855,0.2619047619047619,0.23809523809523808,0.40476190476190477,0.5952380952380952,74,23,9,0.27761152279008855,1.0
information_r0.6_f1,14,early_after,0.6,True,30,29,29,17,17,28,0.9666666666666667,0.5666666666666667,0.5333333333333333,0.26666666666666666,0.3,0.3,0.7,66,24,12,0.44400246819878647,1.0
information_r0.6_f1,14,late_after,0.6,True,24,24,15,13,13,15,0.625,0.5416666666666666,0.2916666666666667,0.4166666666666667,0.125,0.4166666666666667,0.5833333333333334,69,27,18,0.5225482329642394,1.0
objective_r0.6_f0_h96,14,before,0.6,False,51,48,46,25,25,43,0.9019607843137255,0.49019607843137253,0.4117647058823529,0.2549019607843137,0.23529411764705882,0.39215686274509803,0.6078431372549019,74,23,0,0.0,1.0
