time,case_id,employee,selected,material_known,social_d,social_e,pending_d,pending_e,recent_d,recent_e,success_d,success_e,failure_d,failure_e,p_d,p_e,cost_d,cost_e,utilities,block,arm,seed
12,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
13,0:0,0,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576573841654312,0.7020555120072607,0.09467384850030977,0.17505935921307592,wait:0.000000,network_ws,unchanged,1
13,2:0,2,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5606380171168335,0.5999500605140444,0.23847854222967357,0.18421417015307368,wait:0.000000,network_ws,unchanged,1
13,6:2,6,no_addition,True,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5783067073691375,0.7771201894862287,0.22584777968192207,0.41989296509811014,wait:0.000000,network_ws,unchanged,1
13,7:2,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29306525313042237,0.6428865477838503,0.21626903671580483,0.3589701364907571,wait:0.000000,network_ws,unchanged,1
13,8:2,8,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724501130987251,0.30362754152570387,0.1469181085474448,0.3125531576682846,wait:0.000000,network_ws,unchanged,1
13,9:0,9,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243435006480117,0.30237193002765095,0.10307860613291799,0.2029184227419099,wait:0.000000,network_ws,unchanged,1
13,10:0,10,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662329118778273,0.31755139205995764,0.1763191594619,0.3945857158467473,wait:0.000000;e:-0.128686,network_ws,unchanged,1
13,13:8,13,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49912233707597253,0.4989689860483511,0.18006307405029945,0.32125689370285876,wait:0.000000,network_ws,unchanged,1
13,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
14,0:0,0,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576573841654312,0.7020555120072607,0.09467384850030977,0.17505935921307592,wait:0.000000,network_ws,unchanged,1
14,2:0,2,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5606380171168335,0.5999500605140444,0.23847854222967357,0.18421417015307368,wait:0.000000,network_ws,unchanged,1
14,3:14,3,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33951826515290806,0.4304142519082963,0.22323859637610782,0.16445365569599482,wait:0.000000;d:0.082438,network_ws,unchanged,1
14,6:2,6,no_addition,True,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5783067073691375,0.7771201894862287,0.22584777968192207,0.41989296509811014,wait:0.000000,network_ws,unchanged,1
14,7:2,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29306525313042237,0.6428865477838503,0.21626903671580483,0.3589701364907571,wait:0.000000,network_ws,unchanged,1
14,8:2,8,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724501130987251,0.30362754152570387,0.1469181085474448,0.3125531576682846,wait:0.000000,network_ws,unchanged,1
14,9:0,9,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243435006480117,0.30237193002765095,0.10307860613291799,0.2029184227419099,wait:0.000000,network_ws,unchanged,1
14,10:0,10,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662329118778273,0.31755139205995764,0.1763191594619,0.3945857158467473,wait:0.000000;e:-0.128686,network_ws,unchanged,1
14,13:8,13,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49912233707597253,0.4989689860483511,0.18006307405029945,0.32125689370285876,wait:0.000000,network_ws,unchanged,1
14,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
15,0:0,0,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576573841654312,0.7020555120072607,0.09467384850030977,0.17505935921307592,wait:0.000000,network_ws,unchanged,1
15,2:0,2,no_addition,False,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5606380171168335,0.5999500605140444,0.2259270400070592,0.18421417015307368,wait:0.000000,network_ws,unchanged,1
15,4:12,4,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28503473814696284,0.7798700858312337,0.1697451651823577,0.23829844810372405,wait:0.275231,network_ws,unchanged,1
15,6:2,6,no_addition,True,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5783067073691375,0.7771201894862287,0.22584777968192207,0.41989296509811014,wait:0.000000,network_ws,unchanged,1
15,7:2,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29306525313042237,0.6428865477838503,0.21626903671580483,0.3589701364907571,wait:0.000000,network_ws,unchanged,1
15,8:2,8,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724501130987251,0.30362754152570387,0.1469181085474448,0.3125531576682846,wait:0.000000,network_ws,unchanged,1
15,9:0,9,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243435006480117,0.30237193002765095,0.10307860613291799,0.2029184227419099,wait:0.000000,network_ws,unchanged,1
15,10:0,10,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662329118778273,0.31755139205995764,0.1763191594619,0.3945857158467473,wait:0.000000;e:-0.128686,network_ws,unchanged,1
15,13:8,13,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49912233707597253,0.4989689860483511,0.18006307405029945,0.32125689370285876,wait:0.000000,network_ws,unchanged,1
15,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
16,0:0,0,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576573841654312,0.7020555120072607,0.09467384850030977,0.17505935921307592,wait:0.000000,network_ws,unchanged,1
16,2:0,2,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.6045742154051501,0.5999500605140444,0.23847854222967357,0.18421417015307368,wait:0.000000,network_ws,unchanged,1
16,6:2,6,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6204760366322237,0.7771201894862287,0.23249036143727272,0.41989296509811014,wait:0.000000,network_ws,unchanged,1
16,7:2,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29306525313042237,0.6428865477838503,0.21626903671580483,0.3589701364907571,wait:0.000000,network_ws,unchanged,1
16,8:2,8,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724501130987251,0.30362754152570387,0.1469181085474448,0.3125531576682846,wait:0.000000,network_ws,unchanged,1
16,9:0,9,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243435006480117,0.30237193002765095,0.10307860613291799,0.2029184227419099,wait:0.000000,network_ws,unchanged,1
16,10:0,10,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662329118778273,0.31755139205995764,0.1763191594619,0.3945857158467473,wait:0.000000;e:-0.128686,network_ws,unchanged,1
16,13:8,13,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49912233707597253,0.4989689860483511,0.18006307405029945,0.32125689370285876,wait:0.000000,network_ws,unchanged,1
16,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
17,0:0,0,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576573841654312,0.7020555120072607,0.09467384850030977,0.17505935921307592,wait:0.000000,network_ws,unchanged,1
17,2:0,2,no_addition,False,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.5515423145493085,0.5999500605140444,0.23847854222967357,0.18421417015307368,wait:0.000000,network_ws,unchanged,1
17,3:14,3,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33951826515290806,0.4304142519082963,0.22323859637610782,0.16445365569599482,wait:0.000000,network_ws,unchanged,1
17,6:2,6,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6204760366322237,0.7771201894862287,0.23249036143727272,0.41989296509811014,wait:0.000000,network_ws,unchanged,1
17,7:2,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29306525313042237,0.6428865477838503,0.21626903671580483,0.3589701364907571,wait:0.000000,network_ws,unchanged,1
17,8:2,8,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724501130987251,0.30362754152570387,0.1469181085474448,0.3125531576682846,wait:0.000000,network_ws,unchanged,1
17,9:0,9,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243435006480117,0.30237193002765095,0.10307860613291799,0.2029184227419099,wait:0.000000,network_ws,unchanged,1
17,10:0,10,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662329118778273,0.31755139205995764,0.1763191594619,0.3945857158467473,wait:0.000000;e:-0.128686,network_ws,unchanged,1
17,13:8,13,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49912233707597253,0.4989689860483511,0.18006307405029945,0.32125689370285876,wait:0.000000,network_ws,unchanged,1
17,15:0,15,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291570589551542,0.5534856368803927,0.2355571526576957,0.3744530628626133,wait:0.000000,network_ws,unchanged,1
0,2:0,2,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27197079496082843,0.4683103840868439,0.2631195786566093,0.18530955760014894,wait:0.000000;d:-0.018258;e:0.236322;d+e:0.094823,network_ws,no_notice,0
0,4:0,4,d+e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734939162452191,0.6434168944540841,0.0931582133250654,0.3081183566110844,wait:0.000000;d:0.333140;e:0.271166;d+e:0.337358,network_ws,no_notice,0
0,5:0,5,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311328982886555,0.40798145905146355,0.2639240822345544,0.40927658994266675,wait:0.000000;d:0.124235,network_ws,no_notice,0
0,7:0,7,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.36285187506581434,0.26378219323620805,0.14589476006045327,wait:0.000000;d:0.129528;e:0.180790;d+e:0.161829,network_ws,no_notice,0
0,15:0,15,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000;d:0.292345;e:0.202231;d+e:0.245610,network_ws,no_notice,0
0,17:0,17,d+e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937842401883934,0.4940366936275521,0.18986681625049356,0.1773972015425624,wait:0.000000;d:0.254699;e:0.267396;d+e:0.304355,network_ws,no_notice,0
0,20:0,20,d+e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264950221095083,0.6126383028244748,0.15126403642668912,0.23575633653613837,wait:0.000000;d:0.322752;e:0.315817;d+e:0.357115,network_ws,no_notice,0
2,1:2,1,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346280060038413,0.6054011115602114,0.1825886846703812,0.4151275526197804,wait:0.000000;d:0.298750;e:0.129930;d+e:0.146323,network_ws,no_notice,0
3,2:0,2,no_addition,False,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.24477371546474558,0.4683103840868439,0.24557827341283534,0.17295558709347236,wait:0.452203;d:0.307346,network_ws,no_notice,0
3,4:0,4,no_addition,False,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.4734939162452191,0.6434168944540841,0.09005293954756322,0.29784774472404824,wait:0.621287,network_ws,no_notice,0
3,5:0,5,no_addition,True,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.0,1.0,1.0,0.38801960845978994,0.5471833131463172,0.2533671189451722,0.3765344627472534,wait:0.374674,network_ws,no_notice,0
3,7:0,7,d,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.36285187506581434,0.25059308357439763,0.14589476006045327,wait:0.000000;d:0.122717,network_ws,no_notice,0
3,15:0,15,e,False,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.5408308749253082,0.47006056998838386,0.23624659598322922,0.2099274010523578,wait:0.000000;e:0.193280,network_ws,no_notice,0
3,17:0,17,no_addition,True,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.44440581616955405,0.6740366936275521,0.1803734754379689,0.1773972015425624,wait:0.650853,network_ws,no_notice,0
3,19:3,19,d,False,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,2.0,0.0,0.36152395220144823,0.4820570177910964,0.18890340115261042,0.3665505648560066,wait:0.000000;d:0.136585;e:0.067457;d+e:0.042778,network_ws,no_notice,0
3,20:0,20,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264950221095083,0.6126383028244748,0.15126403642668912,0.23575633653613837,wait:0.591567,network_ws,no_notice,0
4,5:0,5,no_addition,True,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.38801960845978994,0.601784240193744,0.2533671189451722,0.40927658994266675,wait:0.000000,network_ws,no_notice,0
4,7:0,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3931686309486706,0.36285187506581434,0.26378219323620805,0.14589476006045327,wait:0.366588,network_ws,no_notice,0
4,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5408308749253082,0.4230545129895455,0.24868062735076762,0.22097621163406084,wait:0.394453,network_ws,no_notice,0
4,17:0,17,no_addition,True,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.44440581616955405,0.6740366936275521,0.1803734754379689,0.16852734146543427,wait:0.000000,network_ws,no_notice,0
4,18:4,18,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.18495066988319656,0.40099893941938297,0.1636443576163653,0.20159273423979746,wait:0.000000;d:0.002871;e:0.159436;d+e:0.082191,network_ws,no_notice,0
4,20:0,20,no_addition,False,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5264950221095083,0.6126383028244748,0.14370083460535465,0.23575633653613837,wait:0.000000,network_ws,no_notice,0
5,1:2,1,e,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346280060038413,0.6054011115602114,0.1825886846703812,0.4151275526197804,wait:0.000000;e:0.109930,network_ws,no_notice,0
5,5:0,5,no_addition,True,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.38801960845978994,0.601784240193744,0.2533671189451722,0.40927658994266675,wait:0.000000,network_ws,no_notice,0
5,7:0,7,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3931686309486706,0.36285187506581434,0.26378219323620805,0.14589476006045327,wait:0.379646,network_ws,no_notice,0
5,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5408308749253082,0.4230545129895455,0.24868062735076762,0.22097621163406084,wait:0.408504,network_ws,no_notice,0
5,17:0,17,no_addition,True,0.25,0.5,0.25,0.5,0.25,0.5,0.0,0.0,1.0,0.0,0.44440581616955405,0.6740366936275521,0.1803734754379689,0.15965748138830615,wait:0.000000,network_ws,no_notice,0
5,20:0,20,no_addition,False,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5264950221095083,0.6126383028244748,0.14370083460535465,0.22396851970933143,wait:0.000000,network_ws,no_notice,0
6,1:2,1,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346280060038413,0.6054011115602114,0.1825886846703812,0.4151275526197804,wait:0.564472,network_ws,no_notice,0
6,4:6,4,d+e,False,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.4261445246206972,0.6790752050086757,0.0931582133250654,0.29784774472404824,wait:0.000000;d:0.290510;e:0.313540;d+e:0.349480,network_ws,no_notice,0
6,5:0,5,no_addition,True,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.38801960845978994,0.6471833131463172,0.2533671189451722,0.40927658994266675,wait:0.000000,network_ws,no_notice,0
6,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3931686309486706,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
6,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6009231943614537,0.4230545129895455,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
6,17:0,17,no_addition,True,0.25,0.5,0.25,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.4937842401883934,0.6246330242647968,0.1803734754379689,0.15965748138830615,wait:0.000000,network_ws,no_notice,0
6,19:3,19,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42532229670758614,0.5897484651224318,0.2098926679473449,0.4072784053955629,wait:0.410694;e:0.296316,network_ws,no_notice,0
6,20:0,20,no_addition,False,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5264950221095083,0.6126383028244748,0.14370083460535465,0.22396851970933143,wait:0.000000,network_ws,no_notice,0
7,1:2,1,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346280060038413,0.6054011115602114,0.1825886846703812,0.4151275526197804,wait:0.584579,network_ws,no_notice,0
7,2:7,2,e,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.27197079496082843,0.4683103840868439,0.24557827341283534,0.17295558709347236,wait:0.000000;d:-0.000716;e:0.248676;d+e:0.124718,network_ws,no_notice,0
7,5:0,5,no_addition,True,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.38801960845978994,0.5879814590514636,0.2533671189451722,0.39290552634496007,wait:0.000000,network_ws,no_notice,0
7,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
7,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
7,17:0,17,no_addition,True,0.0,0.25,0.0,0.25,0.0,0.25,1.0,0.0,0.0,1.0,0.544405816169554,0.6246330242647968,0.18986681625049356,0.16852734146543427,wait:0.000000,network_ws,no_notice,0
7,18:4,18,no_addition,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.2255495974185324,0.415852365145589,0.1527347337752743,0.18815321862381096,wait:0.401549;d:0.350341,network_ws,no_notice,0
7,20:0,20,no_addition,False,0.0,0.25,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.5738455198985575,0.6126383028244748,0.15126403642668912,0.22396851970933143,wait:0.000000,network_ws,no_notice,0
8,1:2,1,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346280060038413,0.6054011115602114,0.1825886846703812,0.4151275526197804,wait:0.584579,network_ws,no_notice,0
8,5:0,5,no_addition,True,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.38801960845978994,0.5879814590514636,0.2533671189451722,0.39290552634496007,wait:0.000000,network_ws,no_notice,0
8,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
8,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
8,17:0,17,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.544405816169554,0.6749311895834192,0.18986681625049356,0.1773972015425624,wait:0.000000,network_ws,no_notice,0
8,20:0,20,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5738455198985575,0.6513744725420273,0.15126403642668912,0.23575633653613837,wait:0.000000,network_ws,no_notice,0
9,4:6,4,no_addition,True,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.4734939162452191,0.8590752050086756,0.0931582133250654,0.29784774472404824,wait:0.000000,network_ws,no_notice,0
9,5:0,5,no_addition,True,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,0.38801960845978994,0.5471833131463172,0.2533671189451722,0.39290552634496007,wait:0.000000,network_ws,no_notice,0
9,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
9,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
9,17:0,17,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.544405816169554,0.7246330242647969,0.18986681625049356,0.1773972015425624,wait:0.000000,network_ws,no_notice,0
9,20:0,20,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5738455198985575,0.6513744725420273,0.15126403642668912,0.23575633653613837,wait:0.000000,network_ws,no_notice,0
10,2:7,2,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24477371546474558,0.4214793456781595,0.2631195786566093,0.18530955760014894,wait:0.000000;d:-0.062744,network_ws,no_notice,0
10,4:6,4,no_addition,True,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.4734939162452191,0.8019043602859715,0.0931582133250654,0.29784774472404824,wait:0.000000,network_ws,no_notice,0
10,5:0,5,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38801960845978994,0.5471833131463172,0.2639240822345544,0.40927658994266675,wait:0.000000,network_ws,no_notice,0
10,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
10,10:10,10,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3372758933669481,0.2924528255254535,0.22542131329577003,0.3757287643844844,wait:0.000000;d:0.078236;e:-0.112426;d+e:-0.134144,network_ws,no_notice,0
10,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
10,17:0,17,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4937842401883934,0.7246330242647969,0.18986681625049356,0.1773972015425624,wait:0.000000,network_ws,no_notice,0
10,20:0,20,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5264950221095083,0.6513744725420273,0.15126403642668912,0.23575633653613837,wait:0.000000,network_ws,no_notice,0
11,2:7,2,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24477371546474558,0.4214793456781595,0.2631195786566093,0.18530955760014894,wait:0.000000;d:-0.062744,network_ws,no_notice,0
11,4:6,4,no_addition,True,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.4734939162452191,0.7590752050086755,0.09005293954756322,0.3081183566110844,wait:0.000000,network_ws,no_notice,0
11,5:0,5,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38801960845978994,0.5471833131463172,0.2639240822345544,0.40927658994266675,wait:0.000000,network_ws,no_notice,0
11,6:11,6,d,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46472024073120677,0.4758179225453264,0.2302959631869195,0.29481544895101186,wait:0.000000;d:0.188103;e:0.133575;d+e:0.122440,network_ws,no_notice,0
11,7:0,7,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368540343874118,0.5428518750658143,0.26378219323620805,0.14589476006045327,wait:0.000000,network_ws,no_notice,0
11,15:0,15,no_addition,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009231943614537,0.47006056998838386,0.24868062735076762,0.22097621163406084,wait:0.000000,network_ws,no_notice,0
11,17:0,17,no_addition,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937842401883934,0.6740366936275521,0.18986681625049356,0.1773972015425624,wait:0.000000,network_ws,no_notice,0
