time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,scenario,seed
20,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
21,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
22,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
23,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
24,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
25,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
26,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
27,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
28,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
29,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
30,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
31,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
32,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
33,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
34,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
35,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
36,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
37,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
38,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
39,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
40,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
41,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
42,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
43,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
44,0,0,0,0,0,0,31,0,0,31,0,0,0,47,78,78,0,0,dependence_low,15
0,81,81,81,76,5,0,81,81,0,0,76,5,0,0,81,81,0,0,dependence_low,16
1,0,0,0,0,0,0,81,81,0,0,76,5,0,0,81,81,76,5,dependence_low,16
2,0,0,0,0,0,0,81,77,0,4,76,1,0,0,81,81,76,5,dependence_low,16
3,0,0,0,4,0,4,77,69,0,8,68,1,4,4,81,81,76,5,dependence_low,16
4,0,0,0,0,5,5,71,61,0,10,57,4,6,10,81,81,4,0,dependence_low,16
5,0,0,0,1,4,5,65,54,0,11,48,7,6,16,81,81,4,5,dependence_low,16
6,0,0,0,0,5,5,58,46,0,12,36,11,7,23,81,81,5,9,dependence_low,16
7,0,0,0,0,4,4,50,34,0,16,24,11,8,31,81,81,1,14,dependence_low,16
8,0,0,0,0,2,2,45,20,0,25,12,8,5,36,81,81,1,13,dependence_low,16
9,0,0,0,0,2,2,41,10,0,31,4,7,4,40,81,81,0,11,dependence_low,16
10,0,0,0,0,0,0,38,6,0,32,0,6,3,43,81,81,0,8,dependence_low,16
11,0,0,0,0,0,0,37,1,0,36,0,1,1,44,81,81,0,4,dependence_low,16
12,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,2,dependence_low,16
13,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
14,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
15,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
16,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
17,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
18,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
19,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
20,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
21,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
22,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
23,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
24,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
25,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
26,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
27,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
28,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
29,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
30,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
31,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
32,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
33,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
34,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
35,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
36,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
37,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
38,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
39,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
40,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
41,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
42,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
43,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
44,0,0,0,0,0,0,37,0,0,37,0,0,0,44,81,81,0,0,dependence_low,16
0,85,85,85,80,8,0,85,85,0,0,80,8,0,0,85,85,0,0,dependence_low,17
1,0,0,0,0,0,0,85,85,0,0,80,8,0,0,85,85,80,8,dependence_low,17
2,0,0,0,0,0,0,85,84,0,1,80,5,0,0,85,85,80,8,dependence_low,17
3,0,0,0,1,0,1,79,72,0,7,71,1,6,6,85,85,80,8,dependence_low,17
4,0,0,0,2,3,5,76,64,0,12,62,3,3,9,85,85,1,0,dependence_low,17
5,0,0,0,1,5,6,69,57,0,12,51,8,7,16,85,85,3,3,dependence_low,17
6,0,0,0,0,4,4,63,46,0,17,37,11,6,22,85,85,4,8,dependence_low,17
7,0,0,0,0,7,7,57,33,0,24,25,10,6,28,85,85,3,12,dependence_low,17
8,0,0,0,0,3,3,51,24,0,27,15,10,6,34,85,85,1,16,dependence_low,17
9,0,0,0,0,1,1,42,10,0,32,3,8,9,43,85,85,0,14,dependence_low,17
10,0,0,0,0,0,0,41,4,0,37,0,4,1,44,85,85,0,11,dependence_low,17
11,0,0,0,0,1,1,40,1,0,39,0,1,1,45,85,85,0,4,dependence_low,17
12,0,0,0,0,0,0,40,1,0,39,0,1,0,45,85,85,0,2,dependence_low,17
13,0,0,0,0,0,0,40,1,0,39,0,1,0,45,85,85,0,1,dependence_low,17
14,0,0,0,0,0,0,39,0,0,39,0,0,1,46,85,85,0,1,dependence_low,17
15,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
16,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
17,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
18,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
19,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
20,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
21,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
22,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
23,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
24,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
25,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
26,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
27,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
28,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
29,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
30,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
31,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
32,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
33,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
34,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
35,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
36,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
37,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
38,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
39,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
40,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
41,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
42,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
43,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
44,0,0,0,0,0,0,39,0,0,39,0,0,0,46,85,85,0,0,dependence_low,17
0,71,71,71,70,3,0,71,71,0,0,70,3,0,0,71,71,0,0,dependence_low,18
1,0,0,0,0,0,0,71,71,0,0,70,3,0,0,71,71,70,3,dependence_low,18
2,0,0,0,0,0,0,71,71,0,0,70,2,0,0,71,71,70,3,dependence_low,18
3,0,0,0,0,0,0,64,58,0,6,58,0,7,7,71,71,70,3,dependence_low,18
4,0,0,0,0,5,5,58,50,0,8,46,4,6,13,71,71,0,0,dependence_low,18
5,0,0,0,0,7,7,54,42,0,12,34,9,4,17,71,71,0,5,dependence_low,18
6,0,0,0,0,5,5,49,34,0,15,23,14,5,22,71,71,0,12,dependence_low,18
7,0,0,0,0,3,3,46,19,0,27,12,9,3,25,71,71,0,17,dependence_low,18
8,0,0,0,0,9,9,42,13,0,29,3,11,4,29,71,71,0,15,dependence_low,18
9,0,0,0,0,2,2,40,10,0,30,0,10,2,31,71,71,0,17,dependence_low,18
10,0,0,0,0,0,0,39,7,0,32,0,7,1,32,71,71,0,14,dependence_low,18
11,0,0,0,0,0,0,39,2,0,37,0,2,0,32,71,71,0,11,dependence_low,18
12,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,2,dependence_low,18
13,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
14,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
15,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
16,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
17,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
18,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
19,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
20,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
21,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
22,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
23,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
24,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
25,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
26,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
27,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
28,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
29,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
30,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
31,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
32,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
33,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
34,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
35,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
36,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
37,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
38,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
39,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
40,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
41,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
42,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
43,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
44,0,0,0,0,0,0,39,0,0,39,0,0,0,32,71,71,0,0,dependence_low,18
0,75,75,75,74,4,0,75,75,0,0,74,4,0,0,75,75,0,0,dependence_low,19
1,0,0,0,0,0,0,75,75,0,0,74,4,0,0,75,75,74,4,dependence_low,19
2,0,0,0,0,0,0,75,75,0,0,74,1,0,0,75,75,74,4,dependence_low,19
3,0,0,0,0,0,0,69,64,0,5,63,1,6,6,75,75,74,4,dependence_low,19
4,0,0,0,0,6,6,63,56,0,7,51,5,6,12,75,75,0,0,dependence_low,19
5,0,0,0,1,6,7,57,51,0,6,42,11,6,18,75,75,0,6,dependence_low,19
6,0,0,0,0,6,6,50,40,0,10,28,13,7,25,75,75,1,12,dependence_low,19
7,0,0,0,0,9,9,48,32,0,16,18,17,2,27,75,75,1,18,dependence_low,19
8,0,0,0,0,4,4,39,18,0,21,5,13,9,36,75,75,1,21,dependence_low,19
9,0,0,0,0,1,1,39,9,0,30,0,9,0,36,75,75,0,19,dependence_low,19
10,0,0,0,0,2,2,37,5,0,32,0,5,2,38,75,75,0,14,dependence_low,19
11,0,0,0,0,0,0,37,2,0,35,0,2,0,38,75,75,0,7,dependence_low,19
12,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,3,dependence_low,19
13,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,2,dependence_low,19
14,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
15,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
16,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
17,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
18,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
19,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
20,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
21,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
22,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
23,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
24,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
25,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
26,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
27,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
28,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
29,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
30,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
31,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
32,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
33,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
34,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
35,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
36,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
37,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
38,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
39,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
40,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
41,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
42,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
43,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
44,0,0,0,0,0,0,37,0,0,37,0,0,0,38,75,75,0,0,dependence_low,19
0,69,69,69,57,21,0,69,69,0,0,57,21,0,0,69,69,0,0,dependence_high,0
1,0,0,0,0,0,0,69,69,0,0,57,21,0,0,69,69,57,21,dependence_high,0
2,0,0,0,0,0,0,69,66,0,3,57,17,0,0,69,69,57,21,dependence_high,0
3,0,0,0,4,0,4,58,51,0,7,49,5,11,11,69,69,57,21,dependence_high,0
4,0,0,0,4,5,9,54,48,0,6,43,7,4,15,69,69,4,0,dependence_high,0
5,0,0,0,0,10,10,47,40,0,7,31,13,7,22,69,69,8,5,dependence_high,0
6,0,0,0,0,5,5,39,29,0,10,18,11,8,30,69,69,8,15,dependence_high,0
7,0,0,0,0,5,5,35,18,0,17,8,12,4,34,69,69,4,20,dependence_high,0
8,0,0,0,0,1,1,30,8,0,22,0,8,5,39,69,69,0,20,dependence_high,0
9,0,0,0,0,1,1,28,5,0,23,0,5,2,41,69,69,0,11,dependence_high,0
10,0,0,0,0,0,0,26,2,0,24,0,2,2,43,69,69,0,7,dependence_high,0
11,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,2,dependence_high,0
12,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,1,dependence_high,0
13,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
14,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
15,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
16,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
17,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
18,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
19,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
20,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
21,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
22,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
23,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
24,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
25,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
26,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
27,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
28,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
29,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
30,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
31,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
32,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
33,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
34,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
35,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
36,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
37,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
38,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
39,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
40,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
41,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
42,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
43,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
44,0,0,0,0,0,0,26,0,0,26,0,0,0,43,69,69,0,0,dependence_high,0
0,81,81,81,70,25,0,81,81,0,0,70,25,0,0,81,81,0,0,dependence_high,1
1,0,0,0,0,0,0,81,81,0,0,70,25,0,0,81,81,70,25,dependence_high,1
2,0,0,0,0,0,0,81,79,0,2,70,19,0,0,81,81,70,25,dependence_high,1
3,0,0,0,2,1,3,71,63,0,8,60,10,10,10,81,81,70,25,dependence_high,1
4,0,0,0,4,4,8,63,56,0,7,52,6,8,18,81,81,2,1,dependence_high,1
5,0,0,0,1,5,6,59,45,0,14,40,10,4,22,81,81,6,5,dependence_high,1
6,0,0,0,0,8,8,51,36,0,15,27,13,8,30,81,81,7,10,dependence_high,1
7,0,0,0,0,6,6,48,31,0,17,18,17,3,33,81,81,5,17,dependence_high,1
8,0,0,0,0,1,1,41,16,0,25,5,12,7,40,81,81,1,19,dependence_high,1
9,0,0,0,0,0,0,35,5,0,30,0,5,6,46,81,81,0,15,dependence_high,1
10,0,0,0,0,0,0,32,1,0,31,0,1,3,49,81,81,0,7,dependence_high,1
11,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,1,dependence_high,1
12,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
13,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
14,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
15,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
16,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
17,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
18,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
19,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
20,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
21,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
22,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
23,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
24,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
25,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
26,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
27,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
28,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
29,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
30,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
31,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
32,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
33,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
34,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
35,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
36,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
37,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
38,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
39,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
40,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
41,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
42,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
43,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
44,0,0,0,0,0,0,32,0,0,32,0,0,0,49,81,81,0,0,dependence_high,1
0,75,75,75,65,19,0,75,75,0,0,65,19,0,0,75,75,0,0,dependence_high,2
1,0,0,0,0,0,0,75,75,0,0,65,19,0,0,75,75,65,19,dependence_high,2
2,0,0,0,0,0,0,75,69,0,6,65,10,0,0,75,75,65,19,dependence_high,2
3,0,0,0,6,1,7,68,61,0,7,59,3,7,7,75,75,65,19,dependence_high,2
4,0,0,0,2,4,6,60,52,0,8,49,4,8,15,75,75,6,1,dependence_high,2
5,0,0,0,0,7,7,57,46,0,11,39,10,3,18,75,75,8,5,dependence_high,2
