time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,mean_belief_d,mean_belief_e,informed_share,disputed_share,block,arm,seed
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7081598199661742,0.4675723531046178,1.0,0.25,network_ba,immediate,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7066365579270353,0.4675723531046178,1.0,0.25,network_ba,immediate,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.702747753210656,0.4675723531046178,1.0,0.25,network_ba,immediate,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,network_ba,immediate,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,network_ba,immediate,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,network_ba,immediate,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43322164769873983,0.0,0.3333333333333333,network_ba,immediate,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.6971158989647827,0.43322164769873983,1.0,0.2916666666666667,network_ba,immediate,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.6971158989647827,0.43322164769873983,1.0,0.2916666666666667,network_ba,immediate,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.7136083818745399,0.451172748634774,1.0,0.20833333333333334,network_ba,immediate,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.7513528925597077,0.451172748634774,1.0,0.16666666666666666,network_ba,immediate,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.7513528925597077,0.4467145880554821,1.0,0.20833333333333334,network_ba,immediate,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.7376778548869111,0.4467145880554821,1.0,0.25,network_ba,immediate,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.7362126788683924,0.4467145880554821,1.0,0.20833333333333334,network_ba,immediate,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.7362126788683924,0.451172748634774,1.0,0.20833333333333334,network_ba,immediate,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.7281753940266195,0.451172748634774,1.0,0.25,network_ba,immediate,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.6894308831145267,0.451172748634774,1.0,0.25,network_ba,immediate,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.6894308831145267,0.451172748634774,1.0,0.2916666666666667,network_ba,immediate,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.6960111882202443,0.451172748634774,1.0,0.3333333333333333,network_ba,immediate,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.71279317478999,0.43322164769873983,1.0,0.3333333333333333,network_ba,immediate,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.71279317478999,0.43322164769873983,1.0,0.3333333333333333,network_ba,immediate,1
0,7,7,7,5,5,0,7,7,0,0,5,5,0,0,7,7,0,0,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,network_ba,network_notice,0
1,0,0,0,0,0,0,7,7,0,0,5,5,0,0,7,7,5,5,0.4367490581253664,0.4675723531046178,0.0,0.2916666666666667,network_ba,network_notice,0
2,1,1,1,1,0,0,8,7,0,1,6,4,0,0,8,8,5,5,0.4367490581253664,0.4675723531046178,0.0,0.3333333333333333,network_ba,network_notice,0
3,1,1,1,2,0,1,4,3,0,1,3,0,5,5,9,9,6,5,0.4367490581253664,0.45833792135227774,0.0,0.375,network_ba,network_notice,0
4,1,1,1,1,0,0,5,4,0,1,4,0,0,5,10,10,3,0,0.4766678700821058,0.46702476361948236,0.125,0.20833333333333334,network_ba,network_notice,0
5,0,0,0,0,0,0,5,3,0,2,3,0,0,5,10,10,4,0,0.5186678700821058,0.46702476361948236,0.2916666666666667,0.20833333333333334,network_ba,network_notice,0
6,1,1,1,1,1,1,5,3,0,2,2,1,1,6,10,11,3,0,0.5047867806524836,0.4768088479863894,0.2916666666666667,0.25,network_ba,network_notice,0
7,1,1,1,0,1,0,6,3,0,3,1,2,0,6,10,12,2,1,0.5138668900022677,0.4675723531046178,0.375,0.25,network_ba,network_notice,0
8,0,0,0,0,1,1,6,4,0,2,1,3,0,6,10,12,1,2,0.5402130261534137,0.4675723531046178,0.5,0.25,network_ba,network_notice,0
9,1,1,1,1,1,0,5,2,0,3,1,2,2,8,10,13,1,3,0.6149951327200733,0.4675723531046178,0.7083333333333334,0.2916666666666667,network_ba,network_notice,0
10,1,1,1,2,0,1,6,4,0,2,3,2,0,8,11,14,1,3,0.668826587258662,0.4716837548659554,0.8333333333333334,0.25,network_ba,network_notice,0
11,2,2,2,2,0,0,8,5,0,3,5,1,0,8,12,16,3,2,0.6891471177741826,0.4716837548659554,0.875,0.3333333333333333,network_ba,network_notice,0
12,0,0,0,0,0,0,7,4,0,3,4,0,1,9,12,16,5,1,0.7008137844408493,0.4668093528793967,0.9166666666666666,0.3333333333333333,network_ba,network_notice,0
13,1,1,1,1,0,0,6,3,0,3,3,0,2,11,13,17,4,0,0.7066056534978387,0.45805846168288217,0.9583333333333334,0.3333333333333333,network_ba,network_notice,0
14,0,0,0,0,0,0,5,1,0,4,1,0,1,12,13,17,3,0,0.7177906991534536,0.45805846168288217,0.9583333333333334,0.25,network_ba,network_notice,0
15,1,1,1,1,1,1,6,3,0,3,2,1,0,12,14,18,1,0,0.7121415666654026,0.4629328636694408,1.0,0.25,network_ba,network_notice,0
16,0,0,0,0,0,0,5,2,0,3,1,1,1,13,14,18,2,1,0.7111318589674197,0.4675723531046178,1.0,0.25,network_ba,network_notice,0
17,1,1,1,1,0,0,6,3,0,3,2,1,0,13,14,19,1,1,0.702747753210656,0.4675723531046178,1.0,0.25,network_ba,network_notice,0
0,5,5,5,4,1,0,5,5,0,0,4,1,0,0,5,5,0,0,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,network_ba,network_notice,1
1,0,0,0,0,0,0,5,5,0,0,4,1,0,0,5,5,4,1,0.447479446485868,0.451172748634774,0.0,0.20833333333333334,network_ba,network_notice,1
2,3,3,3,3,0,0,8,7,0,1,7,0,0,0,8,8,4,1,0.447479446485868,0.451172748634774,0.0,0.3333333333333333,network_ba,network_notice,1
3,0,0,0,1,0,1,7,4,0,3,4,0,1,1,8,8,7,1,0.447479446485868,0.43322164769873983,0.0,0.3333333333333333,network_ba,network_notice,1
4,0,0,0,0,1,1,7,5,0,2,4,1,0,1,8,8,4,0,0.45514923229811605,0.43322164769873983,0.08333333333333333,0.2916666666666667,network_ba,network_notice,1
5,0,0,0,0,0,0,4,2,0,2,1,1,3,4,8,8,4,1,0.4889825656314493,0.43322164769873983,0.20833333333333334,0.2916666666666667,network_ba,network_notice,1
6,1,1,1,1,0,0,4,2,0,2,1,1,1,5,8,9,1,1,0.5348750485412066,0.451172748634774,0.2916666666666667,0.20833333333333334,network_ba,network_notice,1
7,0,0,0,0,0,0,4,1,0,3,1,0,0,5,8,9,1,1,0.635036225893041,0.451172748634774,0.5416666666666666,0.16666666666666666,network_ba,network_notice,1
8,1,1,1,1,0,0,5,2,0,3,2,0,0,5,9,10,1,0,0.6881195592263744,0.4467145880554821,0.75,0.20833333333333334,network_ba,network_notice,1
9,1,1,1,1,0,0,5,2,0,3,2,0,1,6,9,11,2,0,0.7376778548869111,0.4467145880554821,1.0,0.25,network_ba,network_notice,1
10,0,0,0,0,0,0,5,2,0,3,2,0,0,6,9,11,2,0,0.7362126788683924,0.4467145880554821,1.0,0.20833333333333334,network_ba,network_notice,1
11,0,0,0,0,0,0,5,1,0,4,1,0,0,6,9,11,2,0,0.7362126788683924,0.451172748634774,1.0,0.20833333333333334,network_ba,network_notice,1
12,1,1,1,1,0,0,6,1,0,5,1,0,0,6,10,12,1,0,0.7281753940266195,0.451172748634774,1.0,0.25,network_ba,network_notice,1
13,0,0,0,0,1,1,6,2,0,4,1,1,0,6,10,12,1,0,0.6894308831145267,0.451172748634774,1.0,0.25,network_ba,network_notice,1
14,1,1,1,1,0,0,7,3,0,4,2,1,0,6,11,13,1,1,0.6894308831145267,0.451172748634774,1.0,0.2916666666666667,network_ba,network_notice,1
15,1,1,1,1,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.6960111882202443,0.451172748634774,1.0,0.3333333333333333,network_ba,network_notice,1
16,0,0,0,0,0,0,8,2,0,6,2,0,0,6,11,14,2,1,0.71279317478999,0.43322164769873983,1.0,0.3333333333333333,network_ba,network_notice,1
17,0,0,0,0,0,0,7,1,0,6,1,0,1,7,11,14,2,0,0.71279317478999,0.43322164769873983,1.0,0.3333333333333333,network_ba,network_notice,1
