block,seed,single,path_single,path_both,count,total,share
population_double,1,domestic_only,e_only,d_only,0,29,0.0
population_double,1,domestic_only,e_only,e_only,0,29,0.0
population_double,1,domestic_only,e_only,simultaneous,0,29,0.0
population_double,1,domestic_only,e_only,d_to_e,0,29,0.0
population_double,1,domestic_only,e_only,e_to_d,0,29,0.0
population_double,1,domestic_only,simultaneous,none,0,29,0.0
population_double,1,domestic_only,simultaneous,d_only,0,29,0.0
population_double,1,domestic_only,simultaneous,e_only,0,29,0.0
population_double,1,domestic_only,simultaneous,simultaneous,0,29,0.0
population_double,1,domestic_only,simultaneous,d_to_e,0,29,0.0
population_double,1,domestic_only,simultaneous,e_to_d,0,29,0.0
population_double,1,domestic_only,d_to_e,none,0,29,0.0
population_double,1,domestic_only,d_to_e,d_only,0,29,0.0
population_double,1,domestic_only,d_to_e,e_only,0,29,0.0
population_double,1,domestic_only,d_to_e,simultaneous,0,29,0.0
population_double,1,domestic_only,d_to_e,d_to_e,0,29,0.0
population_double,1,domestic_only,d_to_e,e_to_d,0,29,0.0
population_double,1,domestic_only,e_to_d,none,0,29,0.0
population_double,1,domestic_only,e_to_d,d_only,0,29,0.0
population_double,1,domestic_only,e_to_d,e_only,0,29,0.0
population_double,1,domestic_only,e_to_d,simultaneous,0,29,0.0
population_double,1,domestic_only,e_to_d,d_to_e,0,29,0.0
population_double,1,domestic_only,e_to_d,e_to_d,0,29,0.0
population_double,1,customer_only,none,none,0,29,0.0
population_double,1,customer_only,none,d_only,14,29,0.4827586206896552
population_double,1,customer_only,none,e_only,0,29,0.0
population_double,1,customer_only,none,simultaneous,0,29,0.0
population_double,1,customer_only,none,d_to_e,0,29,0.0
population_double,1,customer_only,none,e_to_d,0,29,0.0
population_double,1,customer_only,d_only,none,0,29,0.0
population_double,1,customer_only,d_only,d_only,0,29,0.0
population_double,1,customer_only,d_only,e_only,0,29,0.0
population_double,1,customer_only,d_only,simultaneous,0,29,0.0
population_double,1,customer_only,d_only,d_to_e,0,29,0.0
population_double,1,customer_only,d_only,e_to_d,0,29,0.0
population_double,1,customer_only,e_only,none,0,29,0.0
population_double,1,customer_only,e_only,d_only,6,29,0.20689655172413793
population_double,1,customer_only,e_only,e_only,1,29,0.034482758620689655
population_double,1,customer_only,e_only,simultaneous,3,29,0.10344827586206896
population_double,1,customer_only,e_only,d_to_e,4,29,0.13793103448275862
population_double,1,customer_only,e_only,e_to_d,1,29,0.034482758620689655
population_double,1,customer_only,simultaneous,none,0,29,0.0
population_double,1,customer_only,simultaneous,d_only,0,29,0.0
population_double,1,customer_only,simultaneous,e_only,0,29,0.0
population_double,1,customer_only,simultaneous,simultaneous,0,29,0.0
population_double,1,customer_only,simultaneous,d_to_e,0,29,0.0
population_double,1,customer_only,simultaneous,e_to_d,0,29,0.0
population_double,1,customer_only,d_to_e,none,0,29,0.0
population_double,1,customer_only,d_to_e,d_only,0,29,0.0
population_double,1,customer_only,d_to_e,e_only,0,29,0.0
population_double,1,customer_only,d_to_e,simultaneous,0,29,0.0
population_double,1,customer_only,d_to_e,d_to_e,0,29,0.0
population_double,1,customer_only,d_to_e,e_to_d,0,29,0.0
population_double,1,customer_only,e_to_d,none,0,29,0.0
population_double,1,customer_only,e_to_d,d_only,0,29,0.0
population_double,1,customer_only,e_to_d,e_only,0,29,0.0
population_double,1,customer_only,e_to_d,simultaneous,0,29,0.0
population_double,1,customer_only,e_to_d,d_to_e,0,29,0.0
population_double,1,customer_only,e_to_d,e_to_d,0,29,0.0
horizon_double,0,domestic_only,none,none,0,14,0.0
horizon_double,0,domestic_only,none,d_only,0,14,0.0
horizon_double,0,domestic_only,none,e_only,0,14,0.0
horizon_double,0,domestic_only,none,simultaneous,0,14,0.0
horizon_double,0,domestic_only,none,d_to_e,0,14,0.0
horizon_double,0,domestic_only,none,e_to_d,0,14,0.0
horizon_double,0,domestic_only,d_only,none,0,14,0.0
horizon_double,0,domestic_only,d_only,d_only,3,14,0.21428571428571427
horizon_double,0,domestic_only,d_only,e_only,1,14,0.07142857142857142
horizon_double,0,domestic_only,d_only,simultaneous,1,14,0.07142857142857142
horizon_double,0,domestic_only,d_only,d_to_e,8,14,0.5714285714285714
horizon_double,0,domestic_only,d_only,e_to_d,1,14,0.07142857142857142
horizon_double,0,domestic_only,e_only,none,0,14,0.0
horizon_double,0,domestic_only,e_only,d_only,0,14,0.0
horizon_double,0,domestic_only,e_only,e_only,0,14,0.0
horizon_double,0,domestic_only,e_only,simultaneous,0,14,0.0
horizon_double,0,domestic_only,e_only,d_to_e,0,14,0.0
horizon_double,0,domestic_only,e_only,e_to_d,0,14,0.0
horizon_double,0,domestic_only,simultaneous,none,0,14,0.0
horizon_double,0,domestic_only,simultaneous,d_only,0,14,0.0
horizon_double,0,domestic_only,simultaneous,e_only,0,14,0.0
horizon_double,0,domestic_only,simultaneous,simultaneous,0,14,0.0
horizon_double,0,domestic_only,simultaneous,d_to_e,0,14,0.0
horizon_double,0,domestic_only,simultaneous,e_to_d,0,14,0.0
horizon_double,0,domestic_only,d_to_e,none,0,14,0.0
horizon_double,0,domestic_only,d_to_e,d_only,0,14,0.0
horizon_double,0,domestic_only,d_to_e,e_only,0,14,0.0
horizon_double,0,domestic_only,d_to_e,simultaneous,0,14,0.0
horizon_double,0,domestic_only,d_to_e,d_to_e,0,14,0.0
horizon_double,0,domestic_only,d_to_e,e_to_d,0,14,0.0
horizon_double,0,domestic_only,e_to_d,none,0,14,0.0
horizon_double,0,domestic_only,e_to_d,d_only,0,14,0.0
horizon_double,0,domestic_only,e_to_d,e_only,0,14,0.0
horizon_double,0,domestic_only,e_to_d,simultaneous,0,14,0.0
horizon_double,0,domestic_only,e_to_d,d_to_e,0,14,0.0
horizon_double,0,domestic_only,e_to_d,e_to_d,0,14,0.0
horizon_double,0,customer_only,none,none,0,14,0.0
horizon_double,0,customer_only,none,d_only,3,14,0.21428571428571427
horizon_double,0,customer_only,none,e_only,0,14,0.0
horizon_double,0,customer_only,none,simultaneous,0,14,0.0
horizon_double,0,customer_only,none,d_to_e,0,14,0.0
horizon_double,0,customer_only,none,e_to_d,0,14,0.0
horizon_double,0,customer_only,d_only,none,0,14,0.0
horizon_double,0,customer_only,d_only,d_only,0,14,0.0
horizon_double,0,customer_only,d_only,e_only,0,14,0.0
horizon_double,0,customer_only,d_only,simultaneous,0,14,0.0
horizon_double,0,customer_only,d_only,d_to_e,0,14,0.0
horizon_double,0,customer_only,d_only,e_to_d,0,14,0.0
horizon_double,0,customer_only,e_only,none,0,14,0.0
horizon_double,0,customer_only,e_only,d_only,0,14,0.0
horizon_double,0,customer_only,e_only,e_only,1,14,0.07142857142857142
horizon_double,0,customer_only,e_only,simultaneous,1,14,0.07142857142857142
horizon_double,0,customer_only,e_only,d_to_e,8,14,0.5714285714285714
horizon_double,0,customer_only,e_only,e_to_d,1,14,0.07142857142857142
horizon_double,0,customer_only,simultaneous,none,0,14,0.0
horizon_double,0,customer_only,simultaneous,d_only,0,14,0.0
horizon_double,0,customer_only,simultaneous,e_only,0,14,0.0
horizon_double,0,customer_only,simultaneous,simultaneous,0,14,0.0
horizon_double,0,customer_only,simultaneous,d_to_e,0,14,0.0
horizon_double,0,customer_only,simultaneous,e_to_d,0,14,0.0
horizon_double,0,customer_only,d_to_e,none,0,14,0.0
horizon_double,0,customer_only,d_to_e,d_only,0,14,0.0
horizon_double,0,customer_only,d_to_e,e_only,0,14,0.0
horizon_double,0,customer_only,d_to_e,simultaneous,0,14,0.0
horizon_double,0,customer_only,d_to_e,d_to_e,0,14,0.0
horizon_double,0,customer_only,d_to_e,e_to_d,0,14,0.0
horizon_double,0,customer_only,e_to_d,none,0,14,0.0
horizon_double,0,customer_only,e_to_d,d_only,0,14,0.0
horizon_double,0,customer_only,e_to_d,e_only,0,14,0.0
horizon_double,0,customer_only,e_to_d,simultaneous,0,14,0.0
horizon_double,0,customer_only,e_to_d,d_to_e,0,14,0.0
horizon_double,0,customer_only,e_to_d,e_to_d,0,14,0.0
horizon_double,1,domestic_only,none,none,0,16,0.0
horizon_double,1,domestic_only,none,d_only,0,16,0.0
horizon_double,1,domestic_only,none,e_only,0,16,0.0
horizon_double,1,domestic_only,none,simultaneous,0,16,0.0
horizon_double,1,domestic_only,none,d_to_e,0,16,0.0
horizon_double,1,domestic_only,none,e_to_d,0,16,0.0
horizon_double,1,domestic_only,d_only,none,0,16,0.0
horizon_double,1,domestic_only,d_only,d_only,12,16,0.75
horizon_double,1,domestic_only,d_only,e_only,0,16,0.0
horizon_double,1,domestic_only,d_only,simultaneous,1,16,0.0625
horizon_double,1,domestic_only,d_only,d_to_e,3,16,0.1875
horizon_double,1,domestic_only,d_only,e_to_d,0,16,0.0
horizon_double,1,domestic_only,e_only,none,0,16,0.0
horizon_double,1,domestic_only,e_only,d_only,0,16,0.0
horizon_double,1,domestic_only,e_only,e_only,0,16,0.0
horizon_double,1,domestic_only,e_only,simultaneous,0,16,0.0
horizon_double,1,domestic_only,e_only,d_to_e,0,16,0.0
horizon_double,1,domestic_only,e_only,e_to_d,0,16,0.0
horizon_double,1,domestic_only,simultaneous,none,0,16,0.0
horizon_double,1,domestic_only,simultaneous,d_only,0,16,0.0
horizon_double,1,domestic_only,simultaneous,e_only,0,16,0.0
horizon_double,1,domestic_only,simultaneous,simultaneous,0,16,0.0
horizon_double,1,domestic_only,simultaneous,d_to_e,0,16,0.0
horizon_double,1,domestic_only,simultaneous,e_to_d,0,16,0.0
horizon_double,1,domestic_only,d_to_e,none,0,16,0.0
horizon_double,1,domestic_only,d_to_e,d_only,0,16,0.0
horizon_double,1,domestic_only,d_to_e,e_only,0,16,0.0
horizon_double,1,domestic_only,d_to_e,simultaneous,0,16,0.0
horizon_double,1,domestic_only,d_to_e,d_to_e,0,16,0.0
horizon_double,1,domestic_only,d_to_e,e_to_d,0,16,0.0
horizon_double,1,domestic_only,e_to_d,none,0,16,0.0
horizon_double,1,domestic_only,e_to_d,d_only,0,16,0.0
horizon_double,1,domestic_only,e_to_d,e_only,0,16,0.0
horizon_double,1,domestic_only,e_to_d,simultaneous,0,16,0.0
horizon_double,1,domestic_only,e_to_d,d_to_e,0,16,0.0
horizon_double,1,domestic_only,e_to_d,e_to_d,0,16,0.0
horizon_double,1,customer_only,none,none,0,16,0.0
horizon_double,1,customer_only,none,d_only,9,16,0.5625
horizon_double,1,customer_only,none,e_only,0,16,0.0
horizon_double,1,customer_only,none,simultaneous,0,16,0.0
horizon_double,1,customer_only,none,d_to_e,0,16,0.0
horizon_double,1,customer_only,none,e_to_d,0,16,0.0
horizon_double,1,customer_only,d_only,none,0,16,0.0
horizon_double,1,customer_only,d_only,d_only,0,16,0.0
horizon_double,1,customer_only,d_only,e_only,0,16,0.0
horizon_double,1,customer_only,d_only,simultaneous,0,16,0.0
horizon_double,1,customer_only,d_only,d_to_e,0,16,0.0
horizon_double,1,customer_only,d_only,e_to_d,0,16,0.0
horizon_double,1,customer_only,e_only,none,0,16,0.0
horizon_double,1,customer_only,e_only,d_only,3,16,0.1875
horizon_double,1,customer_only,e_only,e_only,0,16,0.0
horizon_double,1,customer_only,e_only,simultaneous,1,16,0.0625
horizon_double,1,customer_only,e_only,d_to_e,3,16,0.1875
horizon_double,1,customer_only,e_only,e_to_d,0,16,0.0
horizon_double,1,customer_only,simultaneous,none,0,16,0.0
horizon_double,1,customer_only,simultaneous,d_only,0,16,0.0
horizon_double,1,customer_only,simultaneous,e_only,0,16,0.0
horizon_double,1,customer_only,simultaneous,simultaneous,0,16,0.0
horizon_double,1,customer_only,simultaneous,d_to_e,0,16,0.0
horizon_double,1,customer_only,simultaneous,e_to_d,0,16,0.0
horizon_double,1,customer_only,d_to_e,none,0,16,0.0
horizon_double,1,customer_only,d_to_e,d_only,0,16,0.0
horizon_double,1,customer_only,d_to_e,e_only,0,16,0.0
horizon_double,1,customer_only,d_to_e,simultaneous,0,16,0.0
horizon_double,1,customer_only,d_to_e,d_to_e,0,16,0.0
horizon_double,1,customer_only,d_to_e,e_to_d,0,16,0.0
horizon_double,1,customer_only,e_to_d,none,0,16,0.0
horizon_double,1,customer_only,e_to_d,d_only,0,16,0.0
horizon_double,1,customer_only,e_to_d,e_only,0,16,0.0
horizon_double,1,customer_only,e_to_d,simultaneous,0,16,0.0
horizon_double,1,customer_only,e_to_d,d_to_e,0,16,0.0
horizon_double,1,customer_only,e_to_d,e_to_d,0,16,0.0
costs_up20,0,domestic_only,none,none,0,14,0.0
costs_up20,0,domestic_only,none,d_only,0,14,0.0
costs_up20,0,domestic_only,none,e_only,0,14,0.0
costs_up20,0,domestic_only,none,simultaneous,0,14,0.0
costs_up20,0,domestic_only,none,d_to_e,0,14,0.0
costs_up20,0,domestic_only,none,e_to_d,0,14,0.0
costs_up20,0,domestic_only,d_only,none,0,14,0.0
costs_up20,0,domestic_only,d_only,d_only,4,14,0.2857142857142857
costs_up20,0,domestic_only,d_only,e_only,1,14,0.07142857142857142
costs_up20,0,domestic_only,d_only,simultaneous,0,14,0.0
costs_up20,0,domestic_only,d_only,d_to_e,8,14,0.5714285714285714
costs_up20,0,domestic_only,d_only,e_to_d,1,14,0.07142857142857142
costs_up20,0,domestic_only,e_only,none,0,14,0.0
costs_up20,0,domestic_only,e_only,d_only,0,14,0.0
costs_up20,0,domestic_only,e_only,e_only,0,14,0.0
costs_up20,0,domestic_only,e_only,simultaneous,0,14,0.0
costs_up20,0,domestic_only,e_only,d_to_e,0,14,0.0
costs_up20,0,domestic_only,e_only,e_to_d,0,14,0.0
costs_up20,0,domestic_only,simultaneous,none,0,14,0.0
costs_up20,0,domestic_only,simultaneous,d_only,0,14,0.0
costs_up20,0,domestic_only,simultaneous,e_only,0,14,0.0
costs_up20,0,domestic_only,simultaneous,simultaneous,0,14,0.0
costs_up20,0,domestic_only,simultaneous,d_to_e,0,14,0.0
costs_up20,0,domestic_only,simultaneous,e_to_d,0,14,0.0
costs_up20,0,domestic_only,d_to_e,none,0,14,0.0
costs_up20,0,domestic_only,d_to_e,d_only,0,14,0.0
costs_up20,0,domestic_only,d_to_e,e_only,0,14,0.0
costs_up20,0,domestic_only,d_to_e,simultaneous,0,14,0.0
costs_up20,0,domestic_only,d_to_e,d_to_e,0,14,0.0
costs_up20,0,domestic_only,d_to_e,e_to_d,0,14,0.0
costs_up20,0,domestic_only,e_to_d,none,0,14,0.0
costs_up20,0,domestic_only,e_to_d,d_only,0,14,0.0
costs_up20,0,domestic_only,e_to_d,e_only,0,14,0.0
costs_up20,0,domestic_only,e_to_d,simultaneous,0,14,0.0
costs_up20,0,domestic_only,e_to_d,d_to_e,0,14,0.0
costs_up20,0,domestic_only,e_to_d,e_to_d,0,14,0.0
costs_up20,0,customer_only,none,none,0,14,0.0
costs_up20,0,customer_only,none,d_only,4,14,0.2857142857142857
costs_up20,0,customer_only,none,e_only,0,14,0.0
costs_up20,0,customer_only,none,simultaneous,0,14,0.0
costs_up20,0,customer_only,none,d_to_e,0,14,0.0
costs_up20,0,customer_only,none,e_to_d,0,14,0.0
costs_up20,0,customer_only,d_only,none,0,14,0.0
costs_up20,0,customer_only,d_only,d_only,0,14,0.0
costs_up20,0,customer_only,d_only,e_only,0,14,0.0
costs_up20,0,customer_only,d_only,simultaneous,0,14,0.0
costs_up20,0,customer_only,d_only,d_to_e,0,14,0.0
costs_up20,0,customer_only,d_only,e_to_d,0,14,0.0
costs_up20,0,customer_only,e_only,none,0,14,0.0
costs_up20,0,customer_only,e_only,d_only,0,14,0.0
costs_up20,0,customer_only,e_only,e_only,1,14,0.07142857142857142
costs_up20,0,customer_only,e_only,simultaneous,0,14,0.0
costs_up20,0,customer_only,e_only,d_to_e,8,14,0.5714285714285714
costs_up20,0,customer_only,e_only,e_to_d,1,14,0.07142857142857142
costs_up20,0,customer_only,simultaneous,none,0,14,0.0
costs_up20,0,customer_only,simultaneous,d_only,0,14,0.0
costs_up20,0,customer_only,simultaneous,e_only,0,14,0.0
costs_up20,0,customer_only,simultaneous,simultaneous,0,14,0.0
costs_up20,0,customer_only,simultaneous,d_to_e,0,14,0.0
costs_up20,0,customer_only,simultaneous,e_to_d,0,14,0.0
costs_up20,0,customer_only,d_to_e,none,0,14,0.0
costs_up20,0,customer_only,d_to_e,d_only,0,14,0.0
costs_up20,0,customer_only,d_to_e,e_only,0,14,0.0
costs_up20,0,customer_only,d_to_e,simultaneous,0,14,0.0
costs_up20,0,customer_only,d_to_e,d_to_e,0,14,0.0
costs_up20,0,customer_only,d_to_e,e_to_d,0,14,0.0
costs_up20,0,customer_only,e_to_d,none,0,14,0.0
costs_up20,0,customer_only,e_to_d,d_only,0,14,0.0
costs_up20,0,customer_only,e_to_d,e_only,0,14,0.0
costs_up20,0,customer_only,e_to_d,simultaneous,0,14,0.0
costs_up20,0,customer_only,e_to_d,d_to_e,0,14,0.0
costs_up20,0,customer_only,e_to_d,e_to_d,0,14,0.0
costs_up20,1,domestic_only,none,none,0,16,0.0
costs_up20,1,domestic_only,none,d_only,0,16,0.0
costs_up20,1,domestic_only,none,e_only,0,16,0.0
costs_up20,1,domestic_only,none,simultaneous,0,16,0.0
costs_up20,1,domestic_only,none,d_to_e,0,16,0.0
costs_up20,1,domestic_only,none,e_to_d,0,16,0.0
costs_up20,1,domestic_only,d_only,none,0,16,0.0
costs_up20,1,domestic_only,d_only,d_only,14,16,0.875
costs_up20,1,domestic_only,d_only,e_only,0,16,0.0
costs_up20,1,domestic_only,d_only,simultaneous,0,16,0.0
costs_up20,1,domestic_only,d_only,d_to_e,2,16,0.125
costs_up20,1,domestic_only,d_only,e_to_d,0,16,0.0
costs_up20,1,domestic_only,e_only,none,0,16,0.0
costs_up20,1,domestic_only,e_only,d_only,0,16,0.0
costs_up20,1,domestic_only,e_only,e_only,0,16,0.0
costs_up20,1,domestic_only,e_only,simultaneous,0,16,0.0
costs_up20,1,domestic_only,e_only,d_to_e,0,16,0.0
costs_up20,1,domestic_only,e_only,e_to_d,0,16,0.0
costs_up20,1,domestic_only,simultaneous,none,0,16,0.0
costs_up20,1,domestic_only,simultaneous,d_only,0,16,0.0
costs_up20,1,domestic_only,simultaneous,e_only,0,16,0.0
costs_up20,1,domestic_only,simultaneous,simultaneous,0,16,0.0
costs_up20,1,domestic_only,simultaneous,d_to_e,0,16,0.0
costs_up20,1,domestic_only,simultaneous,e_to_d,0,16,0.0
costs_up20,1,domestic_only,d_to_e,none,0,16,0.0
costs_up20,1,domestic_only,d_to_e,d_only,0,16,0.0
costs_up20,1,domestic_only,d_to_e,e_only,0,16,0.0
costs_up20,1,domestic_only,d_to_e,simultaneous,0,16,0.0
costs_up20,1,domestic_only,d_to_e,d_to_e,0,16,0.0
costs_up20,1,domestic_only,d_to_e,e_to_d,0,16,0.0
costs_up20,1,domestic_only,e_to_d,none,0,16,0.0
costs_up20,1,domestic_only,e_to_d,d_only,0,16,0.0
costs_up20,1,domestic_only,e_to_d,e_only,0,16,0.0
costs_up20,1,domestic_only,e_to_d,simultaneous,0,16,0.0
costs_up20,1,domestic_only,e_to_d,d_to_e,0,16,0.0
costs_up20,1,domestic_only,e_to_d,e_to_d,0,16,0.0
costs_up20,1,customer_only,none,none,0,16,0.0
costs_up20,1,customer_only,none,d_only,10,16,0.625
costs_up20,1,customer_only,none,e_only,0,16,0.0
costs_up20,1,customer_only,none,simultaneous,0,16,0.0
costs_up20,1,customer_only,none,d_to_e,0,16,0.0
costs_up20,1,customer_only,none,e_to_d,0,16,0.0
costs_up20,1,customer_only,d_only,none,0,16,0.0
costs_up20,1,customer_only,d_only,d_only,0,16,0.0
costs_up20,1,customer_only,d_only,e_only,0,16,0.0
costs_up20,1,customer_only,d_only,simultaneous,0,16,0.0
costs_up20,1,customer_only,d_only,d_to_e,0,16,0.0
costs_up20,1,customer_only,d_only,e_to_d,0,16,0.0
costs_up20,1,customer_only,e_only,none,0,16,0.0
costs_up20,1,customer_only,e_only,d_only,4,16,0.25
costs_up20,1,customer_only,e_only,e_only,0,16,0.0
costs_up20,1,customer_only,e_only,simultaneous,0,16,0.0
costs_up20,1,customer_only,e_only,d_to_e,2,16,0.125
costs_up20,1,customer_only,e_only,e_to_d,0,16,0.0
costs_up20,1,customer_only,simultaneous,none,0,16,0.0
costs_up20,1,customer_only,simultaneous,d_only,0,16,0.0
costs_up20,1,customer_only,simultaneous,e_only,0,16,0.0
costs_up20,1,customer_only,simultaneous,simultaneous,0,16,0.0
costs_up20,1,customer_only,simultaneous,d_to_e,0,16,0.0
costs_up20,1,customer_only,simultaneous,e_to_d,0,16,0.0
costs_up20,1,customer_only,d_to_e,none,0,16,0.0
costs_up20,1,customer_only,d_to_e,d_only,0,16,0.0
costs_up20,1,customer_only,d_to_e,e_only,0,16,0.0
costs_up20,1,customer_only,d_to_e,simultaneous,0,16,0.0
costs_up20,1,customer_only,d_to_e,d_to_e,0,16,0.0
costs_up20,1,customer_only,d_to_e,e_to_d,0,16,0.0
costs_up20,1,customer_only,e_to_d,none,0,16,0.0
costs_up20,1,customer_only,e_to_d,d_only,0,16,0.0
costs_up20,1,customer_only,e_to_d,e_only,0,16,0.0
costs_up20,1,customer_only,e_to_d,simultaneous,0,16,0.0
costs_up20,1,customer_only,e_to_d,d_to_e,0,16,0.0
costs_up20,1,customer_only,e_to_d,e_to_d,0,16,0.0
priors_down10,0,domestic_only,none,none,0,14,0.0
priors_down10,0,domestic_only,none,d_only,0,14,0.0
priors_down10,0,domestic_only,none,e_only,0,14,0.0
priors_down10,0,domestic_only,none,simultaneous,0,14,0.0
priors_down10,0,domestic_only,none,d_to_e,0,14,0.0
priors_down10,0,domestic_only,none,e_to_d,0,14,0.0
priors_down10,0,domestic_only,d_only,none,0,14,0.0
priors_down10,0,domestic_only,d_only,d_only,4,14,0.2857142857142857
priors_down10,0,domestic_only,d_only,e_only,1,14,0.07142857142857142
priors_down10,0,domestic_only,d_only,simultaneous,0,14,0.0
priors_down10,0,domestic_only,d_only,d_to_e,7,14,0.5
priors_down10,0,domestic_only,d_only,e_to_d,2,14,0.14285714285714285
priors_down10,0,domestic_only,e_only,none,0,14,0.0
priors_down10,0,domestic_only,e_only,d_only,0,14,0.0
priors_down10,0,domestic_only,e_only,e_only,0,14,0.0
priors_down10,0,domestic_only,e_only,simultaneous,0,14,0.0
priors_down10,0,domestic_only,e_only,d_to_e,0,14,0.0
priors_down10,0,domestic_only,e_only,e_to_d,0,14,0.0
priors_down10,0,domestic_only,simultaneous,none,0,14,0.0
priors_down10,0,domestic_only,simultaneous,d_only,0,14,0.0
priors_down10,0,domestic_only,simultaneous,e_only,0,14,0.0
priors_down10,0,domestic_only,simultaneous,simultaneous,0,14,0.0
priors_down10,0,domestic_only,simultaneous,d_to_e,0,14,0.0
priors_down10,0,domestic_only,simultaneous,e_to_d,0,14,0.0
priors_down10,0,domestic_only,d_to_e,none,0,14,0.0
priors_down10,0,domestic_only,d_to_e,d_only,0,14,0.0
priors_down10,0,domestic_only,d_to_e,e_only,0,14,0.0
priors_down10,0,domestic_only,d_to_e,simultaneous,0,14,0.0
priors_down10,0,domestic_only,d_to_e,d_to_e,0,14,0.0
priors_down10,0,domestic_only,d_to_e,e_to_d,0,14,0.0
priors_down10,0,domestic_only,e_to_d,none,0,14,0.0
priors_down10,0,domestic_only,e_to_d,d_only,0,14,0.0
priors_down10,0,domestic_only,e_to_d,e_only,0,14,0.0
priors_down10,0,domestic_only,e_to_d,simultaneous,0,14,0.0
priors_down10,0,domestic_only,e_to_d,d_to_e,0,14,0.0
priors_down10,0,domestic_only,e_to_d,e_to_d,0,14,0.0
priors_down10,0,customer_only,none,none,0,14,0.0
priors_down10,0,customer_only,none,d_only,4,14,0.2857142857142857
priors_down10,0,customer_only,none,e_only,0,14,0.0
priors_down10,0,customer_only,none,simultaneous,0,14,0.0
priors_down10,0,customer_only,none,d_to_e,0,14,0.0
priors_down10,0,customer_only,none,e_to_d,0,14,0.0
priors_down10,0,customer_only,d_only,none,0,14,0.0
priors_down10,0,customer_only,d_only,d_only,0,14,0.0
priors_down10,0,customer_only,d_only,e_only,0,14,0.0
priors_down10,0,customer_only,d_only,simultaneous,0,14,0.0
priors_down10,0,customer_only,d_only,d_to_e,0,14,0.0
priors_down10,0,customer_only,d_only,e_to_d,0,14,0.0
priors_down10,0,customer_only,e_only,none,0,14,0.0
priors_down10,0,customer_only,e_only,d_only,0,14,0.0
priors_down10,0,customer_only,e_only,e_only,1,14,0.07142857142857142
priors_down10,0,customer_only,e_only,simultaneous,0,14,0.0
priors_down10,0,customer_only,e_only,d_to_e,7,14,0.5
priors_down10,0,customer_only,e_only,e_to_d,2,14,0.14285714285714285
priors_down10,0,customer_only,simultaneous,none,0,14,0.0
priors_down10,0,customer_only,simultaneous,d_only,0,14,0.0
priors_down10,0,customer_only,simultaneous,e_only,0,14,0.0
priors_down10,0,customer_only,simultaneous,simultaneous,0,14,0.0
priors_down10,0,customer_only,simultaneous,d_to_e,0,14,0.0
priors_down10,0,customer_only,simultaneous,e_to_d,0,14,0.0
priors_down10,0,customer_only,d_to_e,none,0,14,0.0
priors_down10,0,customer_only,d_to_e,d_only,0,14,0.0
priors_down10,0,customer_only,d_to_e,e_only,0,14,0.0
priors_down10,0,customer_only,d_to_e,simultaneous,0,14,0.0
priors_down10,0,customer_only,d_to_e,d_to_e,0,14,0.0
priors_down10,0,customer_only,d_to_e,e_to_d,0,14,0.0
priors_down10,0,customer_only,e_to_d,none,0,14,0.0
priors_down10,0,customer_only,e_to_d,d_only,0,14,0.0
priors_down10,0,customer_only,e_to_d,e_only,0,14,0.0
priors_down10,0,customer_only,e_to_d,simultaneous,0,14,0.0
priors_down10,0,customer_only,e_to_d,d_to_e,0,14,0.0
priors_down10,0,customer_only,e_to_d,e_to_d,0,14,0.0
priors_down10,1,domestic_only,none,none,0,16,0.0
priors_down10,1,domestic_only,none,d_only,0,16,0.0
priors_down10,1,domestic_only,none,e_only,0,16,0.0
priors_down10,1,domestic_only,none,simultaneous,0,16,0.0
priors_down10,1,domestic_only,none,d_to_e,0,16,0.0
priors_down10,1,domestic_only,none,e_to_d,0,16,0.0
priors_down10,1,domestic_only,d_only,none,0,16,0.0
priors_down10,1,domestic_only,d_only,d_only,15,16,0.9375
priors_down10,1,domestic_only,d_only,e_only,0,16,0.0
priors_down10,1,domestic_only,d_only,simultaneous,1,16,0.0625
priors_down10,1,domestic_only,d_only,d_to_e,0,16,0.0
priors_down10,1,domestic_only,d_only,e_to_d,0,16,0.0
priors_down10,1,domestic_only,e_only,none,0,16,0.0
priors_down10,1,domestic_only,e_only,d_only,0,16,0.0
priors_down10,1,domestic_only,e_only,e_only,0,16,0.0
priors_down10,1,domestic_only,e_only,simultaneous,0,16,0.0
priors_down10,1,domestic_only,e_only,d_to_e,0,16,0.0
priors_down10,1,domestic_only,e_only,e_to_d,0,16,0.0
priors_down10,1,domestic_only,simultaneous,none,0,16,0.0
priors_down10,1,domestic_only,simultaneous,d_only,0,16,0.0
priors_down10,1,domestic_only,simultaneous,e_only,0,16,0.0
priors_down10,1,domestic_only,simultaneous,simultaneous,0,16,0.0
priors_down10,1,domestic_only,simultaneous,d_to_e,0,16,0.0
priors_down10,1,domestic_only,simultaneous,e_to_d,0,16,0.0
priors_down10,1,domestic_only,d_to_e,none,0,16,0.0
priors_down10,1,domestic_only,d_to_e,d_only,0,16,0.0
priors_down10,1,domestic_only,d_to_e,e_only,0,16,0.0
priors_down10,1,domestic_only,d_to_e,simultaneous,0,16,0.0
priors_down10,1,domestic_only,d_to_e,d_to_e,0,16,0.0
priors_down10,1,domestic_only,d_to_e,e_to_d,0,16,0.0
priors_down10,1,domestic_only,e_to_d,none,0,16,0.0
priors_down10,1,domestic_only,e_to_d,d_only,0,16,0.0
