scenario,population,metric,contrast,n,mean,low,high
followup_48,all,first_d,change,20,0.007664709594141344,-0.03523435412330584,0.0516694257594831
followup_48,all,first_d,late_minus_base,20,0.009329762614646336,0.00405902777777778,0.014845433313456568
followup_48,all,first_e,late,20,0.31455857191675884,0.28024156239623454,0.34892967561941324
followup_48,all,first_e,change,20,-0.02317250133421212,-0.06475768053111296,0.01604846431625437
followup_48,all,first_e,late_minus_base,20,0.0,0.0,0.0
followup_48,all,first_both,late,20,0.013044232898884059,0.004769762698541767,0.022953979160374498
followup_48,all,first_both,change,20,0.0033907310232076694,-0.0043598878131606384,0.012843152331204909
followup_48,all,first_both,late_minus_base,20,0.0,0.0,0.0
followup_48,all,domestic_only,late,20,0.45972882850809416,0.4239882224335063,0.4990433200846345
followup_48,all,domestic_only,change,20,0.016598322366635544,-0.02291625250159884,0.05650850053582351
followup_48,all,domestic_only,late_minus_base,20,-0.010170485265829615,-0.027038714177457936,0.005887617463836985
followup_48,all,customer_only,late,20,0.13807857502144488,0.11649655328254438,0.1595140455469838
followup_48,all,customer_only,change,20,0.014119007653023485,-0.019651020152816234,0.04590560533966945
followup_48,all,customer_only,late_minus_base,20,-0.017651678357002716,-0.026358200818459382,-0.00986428251980578
followup_48,all,both_use,late,20,0.372311871575201,0.33601840246316994,0.4096529108811085
followup_48,all,both_use,change,20,-0.042834390736522135,-0.08716855532899319,-0.0022449767546653615
followup_48,all,both_use,late_minus_base,20,0.037151926237478684,0.02052872410802785,0.05815996122562195
followup_48,all,no_submission,late,20,0.02988072489525977,0.015919999130391563,0.04536917616459766
followup_48,all,no_submission,change,20,0.0121170607168631,-0.004595224705220955,0.029162383486339837
followup_48,all,no_submission,late_minus_base,20,-0.00932976261464633,-0.015083926974188588,-0.003940568475452195
followup_48,all,d_to_e,late,20,0.1827876417810031,0.14701271217265324,0.21999085232998855
followup_48,all,d_to_e,change,20,-0.008933612772494173,-0.04565144139884421,0.02652168736175854
followup_48,all,d_to_e,late_minus_base,20,0.01950024788047595,0.008009485508032014,0.03404851348833268
followup_48,all,e_to_d,late,20,0.17647999689531393,0.14828338932923718,0.20515771415004877
followup_48,all,e_to_d,change,20,-0.03729150898723562,-0.06509914321146713,-0.00879571335155474
followup_48,all,e_to_d,late_minus_base,20,0.01765167835700271,0.00940146679700688,0.026362694246797654
followup_48,all,resolved,late,20,0.4077701233167674,0.3679474290180953,0.4484162934285811
followup_48,all,resolved,change,20,-0.038724797917308665,-0.08905749066855376,0.016628006522421947
followup_48,all,resolved,late_minus_base,20,0.027204548892750435,0.016788789780274083,0.03813788724446299
followup_48,both_reachable,domestic_use,late,20,0.7984786368804995,0.7637458118069411,0.8307593834526972
followup_48,both_reachable,domestic_use,change,20,-0.026199956311983845,-0.07649309726310714,0.025162437841996562
followup_48,both_reachable,domestic_use,late_minus_base,20,0.0306443555697588,0.01914070662946673,0.0422511382826403
followup_48,both_reachable,customer_use,late,20,0.7061703895784729,0.6732654769588863,0.7377713559923503
followup_48,both_reachable,customer_use,change,20,-0.041242919348092336,-0.07666443265276031,-0.005912116514444349
followup_48,both_reachable,customer_use,late_minus_base,20,0.02596208914958916,0.010669642857142864,0.04591170567889319
followup_48,both_reachable,customer_minus_domestic,late,20,-0.09230824730202661,-0.14670933584475193,-0.03905858787016308
followup_48,both_reachable,customer_minus_domestic,change,20,-0.015042963036108473,-0.0810567432184292,0.04550635341417146
