time,employee,initial_dispute,informed,prior_d,p_d,p_e,success_d,failure_d,has_dispute,case_id,first_unsubmitted
4,12,False,False,0.49438455480871246,0.4943845548087124,0.5372162056501735,0.0,0.0,False,,False
4,13,False,False,0.36852883912597545,0.3316759552133779,0.48105991178033186,0.0,1.0,False,,False
4,14,False,False,0.5274656736356903,0.43252185238126606,0.34000631798452774,0.0,3.0,False,,False
4,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
4,16,False,False,0.4382109202493441,0.3724792822119425,0.36865610590411985,0.0,2.0,False,,False
4,17,True,False,0.4937842401883934,0.44440581616955405,0.5446330242647969,0.0,1.0,True,17:0,False
4,18,False,False,0.2255495974185324,0.20299463767667913,0.415852365145589,0.0,1.0,True,18:4,True
4,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,True,19:3,False
4,20,True,False,0.5264950221095083,0.47384551989855744,0.5513744725420273,0.0,1.0,True,20:0,False
4,21,False,False,0.3518338180470433,0.2990587453399868,0.5959515666998725,0.0,2.0,False,,False
4,22,False,False,0.40538716148526593,0.40538716148526593,0.458730651686604,0.0,0.0,False,,False
4,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
5,0,False,False,0.44299443211746453,0.4429944321174645,0.5121997287470643,0.0,0.0,False,,False
5,1,False,False,0.5346280060038413,0.48116520540345714,0.6448610004041901,0.0,1.0,True,1:2,False
5,2,True,False,0.27197079496082843,0.23117517571670415,0.4730638264738173,0.0,2.0,False,,False
5,3,False,False,0.5612846419844832,0.5051561777860348,0.5959377351894852,0.0,1.0,False,,False
5,4,True,False,0.4734939162452191,0.4024698288084362,0.6219043602859714,0.0,2.0,False,,False
5,5,True,False,0.4311328982886555,0.38801960845978994,0.3945447964222001,0.0,1.0,True,5:0,False
5,6,False,False,0.46472024073120677,0.4182482166580861,0.4758179225453264,0.0,1.0,False,,False
5,7,True,False,0.4368540343874118,0.3713259292293001,0.38342409380594217,0.0,2.0,True,7:0,False
5,8,False,False,0.3515794095525231,0.31642146859727077,0.4418680554917618,0.0,1.0,False,,False
5,9,False,False,0.26208224073486897,0.21490743740259252,0.38124484592069774,0.0,3.0,False,,False
5,10,False,False,0.3747509926299424,0.3747509926299423,0.39245282552545346,0.0,0.0,False,,False
5,11,False,False,0.4365050838387813,0.39285457545490315,0.35063042823650986,0.0,1.0,False,,False
5,12,False,False,0.49438455480871246,0.4943845548087124,0.5372162056501735,0.0,0.0,False,,False
5,13,False,False,0.36852883912597545,0.3316759552133779,0.48105991178033186,0.0,1.0,False,,False
5,14,False,False,0.5274656736356903,0.42197253890855224,0.34000631798452774,0.0,4.0,False,,False
5,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
5,16,False,False,0.4382109202493441,0.35933295460446213,0.36865610590411985,0.0,3.0,False,,False
5,17,True,False,0.4937842401883934,0.44440581616955405,0.5446330242647969,0.0,1.0,True,17:0,False
5,18,False,False,0.2255495974185324,0.19171715780575255,0.415852365145589,0.0,2.0,True,18:4,False
5,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,True,19:3,False
5,20,True,False,0.5264950221095083,0.47384551989855744,0.5513744725420273,0.0,1.0,True,20:0,False
5,21,False,False,0.3518338180470433,0.2990587453399868,0.5959515666998725,0.0,2.0,False,,False
5,22,False,False,0.40538716148526593,0.40538716148526593,0.458730651686604,0.0,0.0,False,,False
5,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
6,0,False,False,0.44299443211746453,0.39869498890571803,0.5629173598498328,0.0,1.0,False,,False
6,1,False,False,0.5346280060038413,0.5346280060038413,0.6448610004041901,0.0,0.0,True,1:2,False
6,2,True,False,0.27197079496082843,0.23117517571670415,0.5214793456781595,0.0,2.0,False,,False
6,3,False,False,0.5612846419844832,0.5612846419844832,0.5959377351894852,0.0,0.0,False,,False
6,4,True,False,0.4734939162452191,0.4261445246206972,0.6219043602859714,0.0,1.0,True,4:6,True
6,5,True,False,0.4311328982886555,0.38801960845978994,0.421784240193744,0.0,1.0,True,5:0,False
6,6,False,False,0.46472024073120677,0.46472024073120677,0.4758179225453264,0.0,0.0,False,,False
6,7,True,False,0.4368540343874118,0.3931686309486706,0.38342409380594217,0.0,1.0,True,7:0,False
6,8,False,False,0.3515794095525231,0.3515794095525231,0.4418680554917618,0.0,0.0,False,,False
6,9,False,False,0.26208224073486897,0.22276990462463858,0.38124484592069774,0.0,2.0,False,,False
6,10,False,False,0.3747509926299424,0.3747509926299423,0.39245282552545346,0.0,0.0,False,,False
6,11,False,False,0.4365050838387813,0.4365050838387813,0.35063042823650986,0.0,0.0,False,,False
6,12,False,False,0.49438455480871246,0.4449460993278412,0.5969068951668594,0.0,1.0,False,,False
6,13,False,False,0.36852883912597545,0.3685288391259754,0.48105991178033186,0.0,0.0,False,,False
6,14,False,False,0.5274656736356903,0.44834582259033673,0.301672633652054,0.0,2.0,False,,False
6,15,True,False,0.6009231943614537,0.6009231943614537,0.47006056998838386,0.0,0.0,True,15:0,False
6,16,False,False,0.4382109202493441,0.3724792822119425,0.36865610590411985,0.0,2.0,False,,False
6,17,True,False,0.4937842401883934,0.4937842401883934,0.5446330242647969,0.0,0.0,True,17:0,False
6,18,False,False,0.2255495974185324,0.20299463767667913,0.37426712863103007,0.0,1.0,True,18:4,False
6,19,False,False,0.4253222967075862,0.42532229670758614,0.4820570177910964,0.0,0.0,True,19:3,False
6,20,True,False,0.5264950221095083,0.447520768793082,0.6126383028244748,0.0,2.0,True,20:0,False
6,21,False,False,0.3518338180470433,0.3518338180470433,0.5959515666998725,0.0,0.0,False,,False
6,22,False,False,0.40538716148526593,0.40538716148526593,0.458730651686604,0.0,0.0,False,,False
6,23,False,False,0.5820953853960631,0.5820953853960631,0.45952067232538657,0.0,0.0,False,,False
7,0,False,False,0.44299443211746453,0.39869498890571803,0.5143526220553698,0.0,1.0,False,,False
7,1,False,False,0.5346280060038413,0.5346280060038413,0.6054011115602114,0.0,0.0,True,1:2,False
