treatment,control,metric,mean_difference,sd_difference,n,se_difference
domestic_slow_known,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,cumulative_resolved,-1.15,5.431632496676056,20,1.2145499491364562
domestic_slow_known,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,unique_domestic_cases,-1.55,1.3168942730211068,20,0.2944665113655362
domestic_slow_known,domestic_0.55_help_on,unique_customer_cases,0.5,4.382981441415133,20,0.9800644447124248
domestic_slow_known,domestic_0.55_help_on,multi_cases,-1.05,4.430456790041074,20,0.9906802553907353
domestic_slow_known,domestic_0.55_help_on,customer_share_all_cases,0.007270660508679033,0.05659627615723878,20,0.012655312076093647
domestic_slow_known,domestic_0.55_help_on,customer_share_submitted,0.007270660508679033,0.05659627615723878,20,0.012655312076093647
domestic_slow_known,domestic_0.55_help_on,domestic_share_submitted,-0.02040451338956075,0.018303467929846943,20,0.004092779851512511
domestic_slow_known,domestic_0.55_help_on,first_domestic_share,-0.0578715374742523,0.03045045680750087,20,0.006808929136749317
domestic_slow_known,domestic_0.55_help_on,first_customer_share,0.04839472914536541,0.02516499024364809,20,0.005627062883791612
domestic_slow_known,domestic_0.55_help_on,first_both_share,0.009476808328886893,0.02752070041123269,20,0.006153815690792271
domestic_slow_known,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
domestic_slow_known,domestic_0.55_help_on,domestic_then_customer_share,-0.028905628066892765,0.06825237047802202,20,0.015261694001435703
domestic_slow_known,domestic_0.55_help_on,mean_escalation_time,3.8554054766271726,0.4102604532707495,20,0.09173702619932718
domestic_slow_known,domestic_0.55_help_on,external_path_trigger_rate,0.010003767207252982,0.0947897296783665,20,0.021195627912965677
domestic_slow_known,domestic_0.55_help_on,external_user_case_resolution_rate,-0.015245453743740246,0.0909818197108726,20,0.020344153359014138
domestic_slow_known,domestic_0.55_help_on,customer_intervention_rate,-0.028942862058947964,0.09309800774855023,20,0.020817347389556047
domestic_slow_known,domestic_0.55_help_on,material_at_customer_review_share,-0.04146570192169152,0.11717806024024195,20,0.026201810816874633
domestic_slow_known,domestic_0.55_help_on,external_user_mean_merit,-0.00432109669031952,0.021005977562320647,20,0.0046970793763184285
domestic_slow_known,domestic_0.55_help_on,external_user_mean_dependence,0.0036644806745961766,0.0061326379900143975,20,0.0013712995427069869
domestic_slow_known,domestic_0.55_help_on,unresolved_fraction,0.013879697756528775,0.0695398673907106,20,0.01554958706319498
domestic_slow_known,domestic_0.55_help_on,submitted_unresolved_fraction,0.013879697756528775,0.0695398673907106,20,0.01554958706319498
domestic_slow_known,domestic_0.55_help_on,external_user_unresolved_fraction,0.015245453743740247,0.0909818197108726,20,0.020344153359014138
domestic_slow_known,domestic_0.55_help_on,mean_processing_time,3.3527684461652454,0.5000222952063283,20,0.11180838423468174
domestic_slow_known,domestic_0.55_help_on,median_processing_time,3.75,0.7344887229975191,20,0.1642366713329466
domestic_slow_known,domestic_0.55_help_on,unresolved_case_rounds,184.7,209.9566621948444,20,46.94773689966323
domestic_slow_known,domestic_0.55_help_on,pending_case_rounds,270.65,28.720568459408646,20,6.422114342767414
domestic_expected_slow_only,domestic_0.55_help_on,time,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,unresolved,1.05,3.2032056312059445,20,0.7162585537286613
domestic_expected_slow_only,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,closed_unresolved,1.05,3.2032056312059445,20,0.7162585537286613
domestic_expected_slow_only,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,cumulative_resolved,-1.05,3.2032056312059445,20,0.7162585537286613
domestic_expected_slow_only,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,unique_domestic_cases,-1.35,1.3869694338832113,20,0.31013579368772604
domestic_expected_slow_only,domestic_0.55_help_on,unique_customer_cases,-3.75,2.971354466976475,20,0.6644150573407052
domestic_expected_slow_only,domestic_0.55_help_on,multi_cases,-5.1,3.143916431191483,20,0.7030010855722696
domestic_expected_slow_only,domestic_0.55_help_on,customer_share_all_cases,-0.048369071089863394,0.03799177179565826,20,0.008495218432075112
domestic_expected_slow_only,domestic_0.55_help_on,customer_share_submitted,-0.048369071089863394,0.03799177179565826,20,0.008495218432075112
domestic_expected_slow_only,domestic_0.55_help_on,domestic_share_submitted,-0.017700349630421865,0.018606166153600723,20,0.004160465232010701
domestic_expected_slow_only,domestic_0.55_help_on,first_domestic_share,-0.0578715374742523,0.03045045680750087,20,0.006808929136749317
domestic_expected_slow_only,domestic_0.55_help_on,first_customer_share,0.04839472914536541,0.02516499024364809,20,0.005627062883791612
domestic_expected_slow_only,domestic_0.55_help_on,first_both_share,0.009476808328886893,0.02752070041123269,20,0.006153815690792271
domestic_expected_slow_only,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
domestic_expected_slow_only,domestic_0.55_help_on,domestic_then_customer_share,-0.10075450456879889,0.04822880216730516,20,0.010784288011948352
domestic_expected_slow_only,domestic_0.55_help_on,mean_escalation_time,0.18981328382532509,0.35671133927617565,20,0.07976308029665194
domestic_expected_slow_only,domestic_0.55_help_on,external_path_trigger_rate,0.014177787293578908,0.05922399535018167,20,0.013242887950213767
domestic_expected_slow_only,domestic_0.55_help_on,external_user_case_resolution_rate,-0.05913259070390433,0.07160731906612151,20,0.016011883311836447
domestic_expected_slow_only,domestic_0.55_help_on,customer_intervention_rate,0.00466143400157876,0.08375014628962744,20,0.018727102022915873
domestic_expected_slow_only,domestic_0.55_help_on,material_at_customer_review_share,-0.04599167067730897,0.07314819003528379,20,0.016356432534996728
domestic_expected_slow_only,domestic_0.55_help_on,external_user_mean_merit,-0.007535129747427904,0.02000526434831841,20,0.004473313099069299
domestic_expected_slow_only,domestic_0.55_help_on,external_user_mean_dependence,0.00014407091100754332,0.004776891405255004,20,0.0010681453903284685
domestic_expected_slow_only,domestic_0.55_help_on,unresolved_fraction,0.014780944329404636,0.044506098781975444,20,0.009951866228981768
domestic_expected_slow_only,domestic_0.55_help_on,submitted_unresolved_fraction,0.014780944329404636,0.044506098781975444,20,0.009951866228981768
domestic_expected_slow_only,domestic_0.55_help_on,external_user_unresolved_fraction,0.05913259070390434,0.07160731906612153,20,0.01601188331183645
domestic_expected_slow_only,domestic_0.55_help_on,mean_processing_time,-0.15867237041748639,0.3057427701007895,20,0.06836616175744555
domestic_expected_slow_only,domestic_0.55_help_on,median_processing_time,-0.275,0.4993416718672275,20,0.1116561922293515
domestic_expected_slow_only,domestic_0.55_help_on,unresolved_case_rounds,34.3,120.87840780587827,20,27.0292336865885
domestic_expected_slow_only,domestic_0.55_help_on,pending_case_rounds,-12.65,10.970174877462314,20,2.453005675106616
signal_low_only,domestic_0.55_help_on,time,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,unresolved,7.5,6.716045202192637,20,1.5017533612064056
signal_low_only,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,unsubmitted,3.95,3.0517466957034363,20,0.6823913061703248
signal_low_only,domestic_0.55_help_on,closed_unresolved,3.55,6.10844971287616,20,1.3658908795130167
signal_low_only,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,cumulative_resolved,-7.5,6.716045202192637,20,1.5017533612064056
signal_low_only,domestic_0.55_help_on,cumulative_complainants,-3.95,3.0517466957034363,20,0.6823913061703248
signal_low_only,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
signal_low_only,domestic_0.55_help_on,unique_submitted_cases,-3.95,3.0517466957034363,20,0.6823913061703248
signal_low_only,domestic_0.55_help_on,unique_domestic_cases,-18.8,5.615767276629541,20,1.2557237376362518
signal_low_only,domestic_0.55_help_on,unique_customer_cases,6.0,4.255027985559524,20,0.9514531821875089
signal_low_only,domestic_0.55_help_on,multi_cases,-8.85,5.967235099846671,20,1.33431433209799
signal_low_only,domestic_0.55_help_on,customer_share_all_cases,0.07844758830094171,0.05651570751115012,20,0.012637296379142711
signal_low_only,domestic_0.55_help_on,customer_share_submitted,0.10885073170805157,0.04956904170879377,20,0.01108397468403852
signal_low_only,domestic_0.55_help_on,domestic_share_submitted,-0.200731719918954,0.062355968379728455,20,0.013943218409990023
signal_low_only,domestic_0.55_help_on,first_domestic_share,-0.33069277741991293,0.056430234365114004,20,0.012618184002663959
signal_low_only,domestic_0.55_help_on,first_customer_share,0.3568476563893536,0.06830042977661943,20,0.015272440387297182
signal_low_only,domestic_0.55_help_on,first_both_share,-0.02615487896944075,0.03828746441073246,20,0.00856133731085017
signal_low_only,domestic_0.55_help_on,no_submission_share,0.049667959627291605,0.037885403057787766,20,0.008471433659219183
signal_low_only,domestic_0.55_help_on,domestic_then_customer_share,-0.12684631122945023,0.07794361921307415,20,0.017428723097279244
signal_low_only,domestic_0.55_help_on,mean_escalation_time,-1.3737231459549606,0.48531774950152384,20,0.1085203478572622
signal_low_only,domestic_0.55_help_on,external_path_trigger_rate,-0.007633857958020823,0.09756288350014719,20,0.021815723958722173
signal_low_only,domestic_0.55_help_on,external_user_case_resolution_rate,-0.03313315623945186,0.10096506137926002,20,0.02257647405964641
signal_low_only,domestic_0.55_help_on,customer_intervention_rate,-0.06013987592009862,0.09334260915057252,20,0.020872041925787406
signal_low_only,domestic_0.55_help_on,material_at_customer_review_share,-0.24897720859781924,0.09709328543288387,20,0.02171071863867184
signal_low_only,domestic_0.55_help_on,external_user_mean_merit,0.004688287931685941,0.01478754547087339,20,0.0033065956893242035
signal_low_only,domestic_0.55_help_on,external_user_mean_dependence,0.0004244209058568843,0.004228362056034204,20,0.0009454904990773254
signal_low_only,domestic_0.55_help_on,unresolved_fraction,0.09548019944593189,0.08790191410459088,20,0.019655465529021275
signal_low_only,domestic_0.55_help_on,submitted_unresolved_fraction,0.07223874197779497,0.08494010493647743,20,0.018993184865392896
signal_low_only,domestic_0.55_help_on,external_user_unresolved_fraction,0.03313315623945186,0.10096506137926001,20,0.022576474059646405
signal_low_only,domestic_0.55_help_on,mean_processing_time,-1.0426816905775875,0.47302400397667405,20,0.10577138278809739
signal_low_only,domestic_0.55_help_on,median_processing_time,-1.3,0.6958523739384593,20,0.1555973210430998
signal_low_only,domestic_0.55_help_on,unresolved_case_rounds,263.55,255.88494022036338,20,57.21761207512025
signal_low_only,domestic_0.55_help_on,pending_case_rounds,-139.7,38.447640403951695,20,8.597153751770346
signal_high_only,domestic_0.55_help_on,time,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,unresolved,-0.2,3.27028085064651,20,0.7312570287561434
signal_high_only,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,closed_unresolved,-0.2,3.27028085064651,20,0.7312570287561434
signal_high_only,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,cumulative_resolved,0.2,3.27028085064651,20,0.7312570287561434
signal_high_only,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,unique_domestic_cases,0.95,1.2763022245616642,20,0.2853898533954083
signal_high_only,domestic_0.55_help_on,unique_customer_cases,-6.6,3.03315017762062,20,0.6782329983125267
signal_high_only,domestic_0.55_help_on,multi_cases,-5.65,2.8704483420208984,20,0.6418517618660294
signal_high_only,domestic_0.55_help_on,customer_share_all_cases,-0.08599055070295007,0.04179608412787353,20,0.009345888530322522
signal_high_only,domestic_0.55_help_on,customer_share_submitted,-0.08599055070295007,0.04179608412787353,20,0.009345888530322522
signal_high_only,domestic_0.55_help_on,domestic_share_submitted,0.011489520331439667,0.015046717937399366,20,0.0033645484146290405
signal_high_only,domestic_0.55_help_on,first_domestic_share,0.14103683612129186,0.034525993996677086,20,0.007720246956731961
signal_high_only,domestic_0.55_help_on,first_customer_share,-0.07304232428937074,0.030777119434430233,20,0.006881973120701588
signal_high_only,domestic_0.55_help_on,first_both_share,-0.06799451183192111,0.04186641945610087,20,0.00936161598783613
signal_high_only,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
signal_high_only,domestic_0.55_help_on,domestic_then_customer_share,-0.012143209345076733,0.05551655631077859,20,0.012413879378759587
signal_high_only,domestic_0.55_help_on,mean_escalation_time,0.37381315508695456,0.342996238358936,20,0.07669629049973017
signal_high_only,domestic_0.55_help_on,external_path_trigger_rate,0.015091216178288569,0.09604497961509992,20,0.0214763103316945
signal_high_only,domestic_0.55_help_on,external_user_case_resolution_rate,-0.06602279566553193,0.07515762098898156,20,0.01680575495585277
signal_high_only,domestic_0.55_help_on,customer_intervention_rate,0.03940017988690911,0.10335908261754034,20,0.023111793482483708
signal_high_only,domestic_0.55_help_on,material_at_customer_review_share,0.15666626205479103,0.06937559964463957,20,0.015512855678522433
signal_high_only,domestic_0.55_help_on,external_user_mean_merit,-0.01066216150826103,0.02196552346582917,20,0.00491164036309608
signal_high_only,domestic_0.55_help_on,external_user_mean_dependence,0.0006832258488011528,0.004334844387251245,20,0.0009693006721777206
signal_high_only,domestic_0.55_help_on,unresolved_fraction,-0.0019531643256875896,0.04360788372466449,20,0.009751019236325651
signal_high_only,domestic_0.55_help_on,submitted_unresolved_fraction,-0.0019531643256875896,0.04360788372466449,20,0.009751019236325651
signal_high_only,domestic_0.55_help_on,external_user_unresolved_fraction,0.06602279566553194,0.07515762098898156,20,0.01680575495585277
signal_high_only,domestic_0.55_help_on,mean_processing_time,0.3083154371547695,0.31419895666067366,20,0.07025702255527766
signal_high_only,domestic_0.55_help_on,median_processing_time,0.35,0.5642880936468347,20,0.12617865362880895
signal_high_only,domestic_0.55_help_on,unresolved_case_rounds,6.7,128.9463780842744,20,28.833286684882662
signal_high_only,domestic_0.55_help_on,pending_case_rounds,24.95,13.93396078499917,20,3.1157283511074474
objective_and_signal_low,domestic_0.55_help_on,time,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,unresolved,24.0,6.087087282021457,20,1.3611140947574412
objective_and_signal_low,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,unsubmitted,6.4,3.844339653103124,20,0.8596204792936546
objective_and_signal_low,domestic_0.55_help_on,closed_unresolved,17.6,5.245549492063173,20,1.1729405243592748
objective_and_signal_low,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,cumulative_resolved,-24.0,6.087087282021457,20,1.3611140947574412
objective_and_signal_low,domestic_0.55_help_on,cumulative_complainants,-6.4,3.844339653103124,20,0.8596204792936546
objective_and_signal_low,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
objective_and_signal_low,domestic_0.55_help_on,unique_submitted_cases,-6.4,3.844339653103124,20,0.8596204792936546
objective_and_signal_low,domestic_0.55_help_on,unique_domestic_cases,-25.15,5.1837296063335465,20,1.1591171776740035
objective_and_signal_low,domestic_0.55_help_on,unique_customer_cases,8.3,4.1434793414027755,20,0.9265101470742665
objective_and_signal_low,domestic_0.55_help_on,multi_cases,-10.45,5.977809843606251,20,1.3366789166870963
objective_and_signal_low,domestic_0.55_help_on,customer_share_all_cases,0.10800325873491734,0.05498177949570869,20,0.012294299647630874
objective_and_signal_low,domestic_0.55_help_on,customer_share_submitted,0.16266454295293592,0.04903317585387498,20,0.010964151436196575
objective_and_signal_low,domestic_0.55_help_on,domestic_share_submitted,-0.2622318333417472,0.06740257783680903,20,0.015071674590182571
objective_and_signal_low,domestic_0.55_help_on,first_domestic_share,-0.3490114985897562,0.059218187451341484,20,0.013241589264552458
objective_and_signal_low,domestic_0.55_help_on,first_customer_share,0.3734494749789401,0.07347072925994441,20,0.016428554498171852
objective_and_signal_low,domestic_0.55_help_on,first_both_share,-0.024437976389183925,0.03776318257203947,20,0.00844410432778156
objective_and_signal_low,domestic_0.55_help_on,no_submission_share,0.0809839765062297,0.04797520762167131,20,0.010727582547672306
objective_and_signal_low,domestic_0.55_help_on,domestic_then_customer_share,-0.04188231050954681,0.07910889457472178,20,0.017689286589394223
objective_and_signal_low,domestic_0.55_help_on,mean_escalation_time,-1.1884073682420735,0.5087080095178018,20,0.11375056899804148
objective_and_signal_low,domestic_0.55_help_on,external_path_trigger_rate,0.011618041919006809,0.09020417828180267,20,0.020170267449262095
objective_and_signal_low,domestic_0.55_help_on,external_user_case_resolution_rate,-0.20480464175585866,0.07680060047622636,20,0.017173136337764485
objective_and_signal_low,domestic_0.55_help_on,customer_intervention_rate,-0.04565071699498672,0.08523537824733296,20,0.019059209984894337
objective_and_signal_low,domestic_0.55_help_on,material_at_customer_review_share,-0.20411488916581963,0.08792402524442434,20,0.019660409730194037
objective_and_signal_low,domestic_0.55_help_on,external_user_mean_merit,0.007600118636739683,0.016870307219166398,20,0.0037723153743361507
objective_and_signal_low,domestic_0.55_help_on,external_user_mean_dependence,0.0003723069234287307,0.004682650189201259,20,0.0010470724137906266
objective_and_signal_low,domestic_0.55_help_on,unresolved_fraction,0.30906568634718484,0.07945634164465831,20,0.01776697811609034
objective_and_signal_low,domestic_0.55_help_on,submitted_unresolved_fraction,0.28885786298105753,0.08028764160695702,20,0.017952862438629633
objective_and_signal_low,domestic_0.55_help_on,external_user_unresolved_fraction,0.20480464175585866,0.07680060047622636,20,0.017173136337764485
objective_and_signal_low,domestic_0.55_help_on,mean_processing_time,-1.0051083454182939,0.6695199408057206,20,0.14970920999332266
objective_and_signal_low,domestic_0.55_help_on,median_processing_time,-1.2,1.1630269037934455,20,0.2600607216543252
objective_and_signal_low,domestic_0.55_help_on,unresolved_case_rounds,910.75,238.73281145070507,20,53.38227948634167
objective_and_signal_low,domestic_0.55_help_on,pending_case_rounds,-145.8,41.42412213598306,20,9.262715300431191
objective_and_signal_high,domestic_0.55_help_on,time,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,unresolved,-18.8,3.941680111990718,20,0.8813864675970229
objective_and_signal_high,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,closed_unresolved,-18.8,3.941680111990718,20,0.8813864675970229
objective_and_signal_high,domestic_0.55_help_on,pending_domestic,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,pending_customer,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,new_resolved,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,cumulative_resolved,18.8,3.941680111990718,20,0.8813864675970229
objective_and_signal_high,domestic_0.55_help_on,cumulative_complainants,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,total_cases,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,visible_domestic,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,visible_customer,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,unique_submitted_cases,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,unique_domestic_cases,0.95,1.2763022245616642,20,0.2853898533954083
objective_and_signal_high,domestic_0.55_help_on,unique_customer_cases,-20.2,4.384182093797992,20,0.9803329187469668
objective_and_signal_high,domestic_0.55_help_on,multi_cases,-19.25,4.115119746291205,20,0.9201687488258822
objective_and_signal_high,domestic_0.55_help_on,customer_share_all_cases,-0.2603660770839036,0.05477481006063951,20,0.012248019875022931
objective_and_signal_high,domestic_0.55_help_on,customer_share_submitted,-0.2603660770839036,0.05477481006063951,20,0.012248019875022931
objective_and_signal_high,domestic_0.55_help_on,domestic_share_submitted,0.011489520331439667,0.015046717937399366,20,0.0033645484146290405
objective_and_signal_high,domestic_0.55_help_on,first_domestic_share,0.14103683612129186,0.034525993996677086,20,0.007720246956731961
objective_and_signal_high,domestic_0.55_help_on,first_customer_share,-0.07304232428937074,0.030777119434430233,20,0.006881973120701588
objective_and_signal_high,domestic_0.55_help_on,first_both_share,-0.06799451183192111,0.04186641945610087,20,0.00936161598783613
objective_and_signal_high,domestic_0.55_help_on,no_submission_share,0.0,0.0,20,0.0
objective_and_signal_high,domestic_0.55_help_on,domestic_then_customer_share,-0.18940193936148275,0.06739141293068486,20,0.015069178041276967
objective_and_signal_high,domestic_0.55_help_on,mean_escalation_time,0.4362205880585816,0.4694266593644869,20,0.1049669920789631
objective_and_signal_high,domestic_0.55_help_on,external_path_trigger_rate,-0.08898880199877646,0.1103555133429208,20,0.024676242952665597
objective_and_signal_high,domestic_0.55_help_on,external_user_case_resolution_rate,0.0903219726010123,0.1181067936615435,20,0.026409481923175254
objective_and_signal_high,domestic_0.55_help_on,customer_intervention_rate,-0.01232281340560632,0.14297414367254863,20,0.03196999042766401
objective_and_signal_high,domestic_0.55_help_on,material_at_customer_review_share,0.04648336554405821,0.11718270163311399,20,0.02620284866387185
objective_and_signal_high,domestic_0.55_help_on,external_user_mean_merit,-0.032239862693857015,0.03589230709490069,20,0.008025763853349594
objective_and_signal_high,domestic_0.55_help_on,external_user_mean_dependence,0.0032228243171735587,0.006954742756306303,20,0.0015551277569125148
objective_and_signal_high,domestic_0.55_help_on,unresolved_fraction,-0.24235069466613987,0.052360947276963096,20,0.011708263747757198
objective_and_signal_high,domestic_0.55_help_on,submitted_unresolved_fraction,-0.24235069466613987,0.052360947276963096,20,0.011708263747757198
objective_and_signal_high,domestic_0.55_help_on,external_user_unresolved_fraction,-0.09032197260101231,0.11810679366154352,20,0.026409481923175257
objective_and_signal_high,domestic_0.55_help_on,mean_processing_time,-0.31886215987548805,0.3231663962852613,20,0.07226220301374797
objective_and_signal_high,domestic_0.55_help_on,median_processing_time,-0.3,0.5477225575051661,20,0.12247448713915889
objective_and_signal_high,domestic_0.55_help_on,unresolved_case_rounds,-746.45,155.6891217509398,20,34.81314595923424
objective_and_signal_high,domestic_0.55_help_on,pending_case_rounds,-19.05,12.14159878486485,20,2.714944023848665
subjective_overlap_high,domestic_0.55_help_on,time,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_disputes,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_complaints,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_complainants,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_domestic,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_customer,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,new_additional_channel,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,unresolved,-0.4,3.4549735317746157,20,0.772555567751057
subjective_overlap_high,domestic_0.55_help_on,pending,0.0,0.0,20,0.0
subjective_overlap_high,domestic_0.55_help_on,unsubmitted,0.0,0.0,20,0.0
