time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,seed,pooled,active_customers,arm
28,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
29,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
30,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
31,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
32,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
33,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
34,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
35,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
36,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
37,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
38,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
39,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
40,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
41,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
42,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
43,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,6,domestic_only
0,75,61,61,0,61,0,75,61,14,0,0,0,0,0,0,61,0,0,61,75,0,0,0.0,0.8133333333333334,0.0,0.0,11,False,6,customer_only
1,0,5,5,0,5,0,75,66,9,0,0,0,0,0,0,66,0,0,66,75,0,61,0.0,0.88,0.0,0.0,11,False,6,customer_only
2,0,0,0,0,0,0,75,58,9,8,0,0,0,0,0,58,0,0,66,75,0,66,0.0,0.88,0.0,0.0,11,False,6,customer_only
3,0,0,0,0,0,0,74,49,9,16,0,0,0,0,0,49,1,1,66,75,0,66,0.0,0.88,0.0,0.0,11,False,6,customer_only
4,0,0,0,0,0,0,71,33,9,29,0,0,0,0,0,33,3,4,66,75,0,49,0.0,0.88,0.0,0.0,11,False,6,customer_only
5,0,0,0,0,0,0,69,24,9,36,0,0,0,0,0,24,2,6,66,75,0,33,0.0,0.88,0.0,0.0,11,False,6,customer_only
6,0,0,0,0,0,0,65,13,9,43,0,0,0,0,0,13,4,10,66,75,0,24,0.0,0.88,0.0,0.0,11,False,6,customer_only
7,0,0,0,0,0,0,61,4,9,48,0,0,0,0,0,4,4,14,66,75,0,13,0.0,0.88,0.0,0.0,11,False,6,customer_only
8,0,0,0,0,0,0,59,0,9,50,0,0,0,0,0,0,2,16,66,75,0,4,0.0,0.88,0.0,0.0,11,False,6,customer_only
9,0,1,1,0,1,0,59,1,8,50,0,0,0,0,0,1,0,16,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
10,0,0,0,0,0,0,59,1,8,50,0,0,0,0,0,1,0,16,67,75,0,1,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
11,0,0,0,0,0,0,59,1,8,50,0,0,0,0,0,1,0,16,67,75,0,1,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
12,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,1,17,67,75,0,1,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
13,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
14,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
15,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
16,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
17,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
18,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
19,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
20,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
21,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
22,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
23,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
24,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
25,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
26,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
27,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
28,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
29,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
30,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
31,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
32,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
33,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
34,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
35,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
36,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
37,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
38,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
39,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
40,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
41,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
42,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
43,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
44,0,0,0,0,0,0,58,0,8,50,0,0,0,0,0,0,0,17,67,75,0,0,0.0,0.8933333333333333,0.0,0.0,11,False,6,customer_only
0,75,75,75,66,16,0,75,75,0,0,66,66,0,0,0,16,0,0,75,75,0,0,0.88,0.21333333333333335,0.0,0.0,11,False,6,both
1,0,0,0,0,0,0,75,75,0,0,66,66,0,0,0,16,0,0,75,75,66,16,0.88,0.21333333333333335,0.0,0.0,11,False,6,both
2,0,0,0,0,0,0,75,65,0,10,60,54,6,6,0,10,0,0,75,75,66,16,0.88,0.21333333333333335,0.0,0.0,11,False,6,both
3,0,0,0,4,6,10,68,56,0,12,50,45,5,5,5,9,7,7,75,75,66,16,0.9333333333333333,0.29333333333333333,6.0,4.0,11,False,6,both
4,0,0,0,3,8,11,62,47,0,15,39,35,4,4,4,13,6,13,75,75,50,9,0.9733333333333334,0.4,8.0,3.0,11,False,6,both
5,0,0,0,0,9,9,58,42,0,16,27,23,4,4,4,19,4,17,75,75,39,14,0.9733333333333334,0.52,9.0,0.0,11,False,6,both
6,0,0,0,0,6,6,54,33,0,21,18,11,7,7,4,17,4,21,75,75,27,23,0.9733333333333334,0.6,6.0,0.0,11,False,6,both
7,0,0,0,0,3,3,48,14,0,34,3,0,3,3,5,12,6,27,75,75,18,23,0.9733333333333334,0.64,3.0,0.0,11,False,6,both
8,0,0,0,0,1,1,43,2,0,41,0,0,0,0,2,2,5,32,75,75,3,18,0.9733333333333334,0.6533333333333333,1.0,0.0,11,False,6,both
9,0,0,0,0,0,0,43,2,0,41,0,0,0,0,0,2,0,32,75,75,0,10,0.9733333333333334,0.6533333333333333,0.0,0.0,11,False,6,both
10,0,0,0,0,0,0,43,1,0,42,0,0,0,0,0,1,0,32,75,75,0,4,0.9733333333333334,0.6533333333333333,0.0,0.0,11,False,6,both
11,0,0,0,0,1,1,42,1,0,41,0,0,0,0,0,1,1,33,75,75,0,1,0.9733333333333334,0.6666666666666666,1.0,0.0,11,False,6,both
12,0,0,0,0,0,0,42,1,0,41,0,0,0,0,0,1,0,33,75,75,0,1,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
13,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,1,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
14,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,1,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
15,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
16,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
17,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
18,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
19,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
20,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
21,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
22,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
23,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
24,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
25,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
26,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
27,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
28,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
29,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
30,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
31,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
32,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
33,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
34,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
35,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
36,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
37,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
38,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
39,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
40,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
41,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
42,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
43,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,33,75,75,0,0,0.9733333333333334,0.6666666666666666,0.0,0.0,11,False,6,both
0,75,75,75,75,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
1,0,0,0,0,0,0,75,75,0,0,75,75,0,0,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
2,0,0,0,0,0,0,75,69,0,6,69,63,6,6,0,0,0,0,75,75,75,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
3,0,0,0,0,0,0,70,57,0,13,57,51,6,6,5,0,5,5,75,75,75,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
4,0,0,0,0,0,0,65,44,0,21,44,39,5,5,5,0,5,10,75,75,57,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
5,0,0,0,0,0,0,60,32,0,28,32,27,5,5,5,0,5,15,75,75,44,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
6,0,0,0,0,0,0,55,22,0,33,22,15,7,7,5,0,5,20,75,75,32,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
7,0,0,0,0,0,0,51,6,0,45,6,3,3,3,4,0,4,24,75,75,22,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
8,0,0,0,0,0,0,48,0,0,48,0,0,0,0,3,0,3,27,75,75,6,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
9,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
10,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
11,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
12,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
13,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
14,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
15,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
16,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
17,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
18,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
19,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
20,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
21,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
22,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
23,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
24,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
25,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
26,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
27,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
28,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
29,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
30,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
31,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
32,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
33,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
34,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
35,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
36,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
37,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
38,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
39,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
40,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
41,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
42,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
43,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
44,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,27,75,75,0,0,1.0,0.0,0.0,0.0,11,False,3,domestic_only
0,75,61,61,0,61,0,75,61,14,0,0,0,0,0,0,61,0,0,61,75,0,0,0.0,0.8133333333333334,0.0,0.0,11,False,3,customer_only
1,0,5,5,0,5,0,75,66,9,0,0,0,0,0,0,66,0,0,66,75,0,61,0.0,0.88,0.0,0.0,11,False,3,customer_only
2,0,0,0,0,0,0,75,61,9,5,0,0,0,0,0,61,0,0,66,75,0,66,0.0,0.88,0.0,0.0,11,False,3,customer_only
3,0,0,0,0,0,0,75,58,9,8,0,0,0,0,0,58,0,0,66,75,0,66,0.0,0.88,0.0,0.0,11,False,3,customer_only
4,0,0,0,0,0,0,71,53,9,9,0,0,0,0,0,53,4,4,66,75,0,58,0.0,0.88,0.0,0.0,11,False,3,customer_only
5,0,0,0,0,0,0,69,45,9,15,0,0,0,0,0,45,2,6,66,75,0,53,0.0,0.88,0.0,0.0,11,False,3,customer_only
6,0,0,0,0,0,0,67,41,9,17,0,0,0,0,0,41,2,8,66,75,0,45,0.0,0.88,0.0,0.0,11,False,3,customer_only
7,0,1,1,0,1,0,62,34,8,20,0,0,0,0,0,34,5,13,67,75,0,41,0.0,0.8933333333333333,0.0,0.0,11,False,3,customer_only
8,0,0,0,0,0,0,60,27,8,25,0,0,0,0,0,27,2,15,67,75,0,34,0.0,0.8933333333333333,0.0,0.0,11,False,3,customer_only
9,0,0,0,0,0,0,58,21,8,29,0,0,0,0,0,21,2,17,67,75,0,27,0.0,0.8933333333333333,0.0,0.0,11,False,3,customer_only
10,0,1,1,0,1,0,57,15,7,35,0,0,0,0,0,15,1,18,68,75,0,21,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
11,0,0,0,0,0,0,57,11,7,39,0,0,0,0,0,11,0,18,68,75,0,15,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
12,0,0,0,0,0,0,54,4,7,43,0,0,0,0,0,4,3,21,68,75,0,11,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
13,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,1,22,68,75,0,4,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
14,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
15,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
16,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
17,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
18,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
19,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
20,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
21,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
22,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
23,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
24,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
25,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
26,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
27,0,0,0,0,0,0,53,0,7,46,0,0,0,0,0,0,0,22,68,75,0,0,0.0,0.9066666666666666,0.0,0.0,11,False,3,customer_only
