time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,seed,pooled,active_customers,arm
43,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
44,0,0,0,0,0,0,52,0,4,48,0,0,0,0,0,0,0,17,65,69,0,0,0.0,0.9420289855072463,0.0,0.0,0,False,1,customer_only
0,69,69,69,63,15,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,0,0,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,1,both
1,0,0,0,0,0,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,1,both
2,0,0,0,0,0,0,69,63,0,6,57,51,6,6,0,15,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,False,1,both
3,0,0,0,0,4,4,63,55,0,8,44,39,5,5,6,17,6,6,69,69,63,15,0.9130434782608695,0.2753623188405797,4.0,0.0,0,False,1,both
4,0,0,0,1,12,13,58,51,0,7,34,28,6,6,4,26,5,11,69,69,44,17,0.927536231884058,0.4492753623188406,12.0,1.0,0,False,1,both
5,0,0,0,1,8,9,52,46,0,6,24,17,7,7,6,31,6,17,69,69,34,26,0.9420289855072463,0.5652173913043478,8.0,1.0,0,False,1,both
6,0,0,0,2,3,5,44,36,0,8,12,6,6,6,6,29,8,25,69,69,24,32,0.9710144927536232,0.6086956521739131,3.0,2.0,0,False,1,both
7,0,0,0,0,3,3,37,29,0,8,4,1,3,3,6,27,7,32,69,69,13,32,0.9710144927536232,0.6521739130434783,3.0,0.0,0,False,1,both
8,0,0,0,0,1,1,34,25,0,9,0,0,0,1,2,25,3,35,69,69,6,29,0.9710144927536232,0.6666666666666666,1.0,0.0,0,False,1,both
9,0,0,0,1,0,1,33,23,0,10,0,0,0,0,0,23,1,36,69,69,2,26,0.9855072463768116,0.6666666666666666,0.0,1.0,0,False,1,both
10,0,0,0,0,0,0,33,21,0,12,0,0,0,0,0,21,0,36,69,69,1,23,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
11,0,0,0,0,0,0,33,18,0,15,0,0,0,0,0,18,0,36,69,69,1,21,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
12,0,0,0,0,0,0,33,16,0,17,0,0,0,0,0,16,0,36,69,69,1,18,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
13,0,0,0,0,0,0,33,14,0,19,0,0,0,0,0,14,0,36,69,69,0,16,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
14,0,0,0,0,0,0,33,13,0,20,0,0,0,0,0,13,0,36,69,69,0,14,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
15,0,0,0,0,0,0,32,11,0,21,0,0,0,0,0,11,1,37,69,69,0,13,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
16,0,0,0,0,0,0,32,10,0,22,0,0,0,0,0,10,0,37,69,69,0,11,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
17,0,0,0,0,0,0,30,7,0,23,0,0,0,0,0,7,2,39,69,69,0,10,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
18,0,0,0,0,0,0,29,5,0,24,0,0,0,0,0,5,1,40,69,69,0,7,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
19,0,0,0,0,0,0,29,3,0,26,0,0,0,0,0,3,0,40,69,69,0,5,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
20,0,0,0,0,0,0,28,1,0,27,0,0,0,0,0,1,1,41,69,69,0,3,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
21,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,1,42,69,69,0,1,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
22,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
23,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
24,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
25,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
26,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
27,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
28,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
29,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
30,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
31,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
32,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
33,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
34,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
35,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
36,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
37,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
38,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
39,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
40,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
41,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
42,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
43,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
44,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,42,69,69,0,0,0.9855072463768116,0.6666666666666666,0.0,0.0,0,False,1,both
0,69,69,69,69,0,0,69,69,0,0,69,69,0,0,0,0,0,0,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
1,0,0,0,0,0,0,69,69,0,0,69,69,0,0,0,0,0,0,69,69,69,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
2,0,0,0,0,0,0,69,63,0,6,63,57,6,6,0,0,0,0,69,69,69,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
3,0,0,0,0,0,0,63,50,0,13,50,45,5,5,6,0,6,6,69,69,69,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
4,0,0,0,0,0,0,59,39,0,20,39,33,6,6,4,0,4,10,69,69,50,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
5,0,0,0,0,0,0,53,27,0,26,27,21,6,6,6,0,6,16,69,69,39,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
6,0,0,0,0,0,0,48,16,0,32,16,9,7,7,5,0,5,21,69,69,27,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
7,0,0,0,0,0,0,41,4,0,37,4,0,4,4,7,0,7,28,69,69,16,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
8,0,0,0,0,0,0,39,0,0,39,0,0,0,0,2,0,2,30,69,69,4,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
9,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
10,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
11,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
12,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
13,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
14,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
15,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
16,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
17,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
18,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
19,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
20,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
21,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
22,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
23,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
24,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
25,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
26,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
27,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
28,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
29,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
31,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
32,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
33,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
34,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
35,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
36,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
37,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
38,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
39,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
40,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
41,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
42,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
43,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
44,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,30,69,69,0,0,1.0,0.0,0.0,0.0,0,True,6,domestic_only
0,69,61,61,0,61,0,69,61,8,0,0,0,0,0,0,61,0,0,61,69,0,0,0.0,0.8840579710144928,0.0,0.0,0,True,6,customer_only
1,0,3,3,0,3,0,69,64,5,0,0,0,0,0,0,64,0,0,64,69,0,61,0.0,0.927536231884058,0.0,0.0,0,True,6,customer_only
2,0,0,0,0,0,0,69,60,5,4,0,0,0,0,0,60,0,0,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,True,6,customer_only
3,0,0,0,0,0,0,62,48,5,9,0,0,0,0,0,48,7,7,64,69,0,64,0.0,0.927536231884058,0.0,0.0,0,True,6,customer_only
4,0,1,1,0,1,0,59,33,4,22,0,0,0,0,0,33,3,10,65,69,0,48,0.0,0.9420289855072463,0.0,0.0,0,True,6,customer_only
5,0,1,1,0,1,0,56,22,3,31,0,0,0,0,0,22,3,13,66,69,0,33,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
6,0,0,0,0,0,0,56,13,3,40,0,0,0,0,0,13,0,13,66,69,0,22,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
7,0,0,0,0,0,0,53,3,3,47,0,0,0,0,0,3,3,16,66,69,0,13,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
8,0,0,0,0,0,0,51,0,3,48,0,0,0,0,0,0,2,18,66,69,0,3,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
9,0,0,0,0,0,0,51,0,3,48,0,0,0,0,0,0,0,18,66,69,0,0,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
10,0,0,0,0,0,0,51,0,3,48,0,0,0,0,0,0,0,18,66,69,0,0,0.0,0.9565217391304348,0.0,0.0,0,True,6,customer_only
11,0,1,1,0,1,0,51,1,2,48,0,0,0,0,0,1,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
12,0,0,0,0,0,0,51,1,2,48,0,0,0,0,0,1,0,18,67,69,0,1,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
13,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,1,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
14,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,1,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
15,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
16,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
17,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
18,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
19,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
20,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
21,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
22,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
23,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
24,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
25,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
26,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
27,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
28,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
29,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
30,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
31,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
32,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
33,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
34,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
35,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
36,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
37,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
38,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
39,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
40,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
41,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
42,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
43,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
44,0,0,0,0,0,0,51,0,2,49,0,0,0,0,0,0,0,18,67,69,0,0,0.0,0.9710144927536232,0.0,0.0,0,True,6,customer_only
0,69,69,69,63,15,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,0,0,0.9130434782608695,0.21739130434782608,0.0,0.0,0,True,6,both
1,0,0,0,0,0,0,69,69,0,0,63,63,0,0,0,15,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,True,6,both
2,0,0,0,0,0,0,69,59,0,10,57,51,6,6,0,9,0,0,69,69,63,15,0.9130434782608695,0.21739130434782608,0.0,0.0,0,True,6,both
3,0,0,0,4,4,8,62,51,0,11,47,43,4,5,6,5,7,7,69,69,63,15,0.9710144927536232,0.2753623188405797,4.0,4.0,0,True,6,both
4,0,0,0,2,10,12,58,48,0,10,38,32,6,6,3,14,4,11,69,69,47,5,1.0,0.42028985507246375,10.0,2.0,0,True,6,both
5,0,0,0,0,7,7,52,40,0,12,27,20,7,7,6,17,6,17,69,69,38,14,1.0,0.5217391304347826,7.0,0.0,0,True,6,both
6,0,0,0,0,5,5,45,27,0,18,14,8,6,6,6,15,7,24,69,69,27,21,1.0,0.5942028985507246,5.0,0.0,0,True,6,both
7,0,0,0,0,2,2,37,12,0,25,2,0,2,2,6,10,8,32,69,69,14,22,1.0,0.6231884057971014,2.0,0.0,0,True,6,both
8,0,0,0,0,1,1,32,5,0,27,0,0,0,0,1,5,5,37,69,69,2,14,1.0,0.6376811594202898,1.0,0.0,0,True,6,both
9,0,0,0,0,0,0,32,3,0,29,0,0,0,0,0,3,0,37,69,69,0,8,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
10,0,0,0,0,0,0,31,1,0,30,0,0,0,0,0,1,1,38,69,69,0,3,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
11,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,1,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
12,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
13,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
14,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
15,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
16,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
17,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
18,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
19,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
20,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
21,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
22,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
23,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
24,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
25,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
26,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
27,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
28,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
29,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
30,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
31,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
32,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
33,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
34,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
35,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
36,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
37,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
38,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
39,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
40,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
41,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,38,69,69,0,0,1.0,0.6376811594202898,0.0,0.0,0,True,6,both
