axis,mode,population,level,contrast,metric,mean,low,high,n
delay,full,both_reachable,0.0,full_minus_disabled,customer_route_success,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,customer_only_resolution,-0.0050000000000000044,-0.010000000000000009,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,joint_resolution,0.0,0.0,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,customer_user_any_resolution,-0.006666666666666654,-0.013333333333333308,0.0,2
delay,full,both_reachable,0.0,full_minus_disabled,customer_unresolved,0.00666666666666671,0.0,0.01333333333333342,2
delay,full,both_reachable,0.0,full_minus_disabled,material_at_review,0.0191666666666667,0.0,0.0383333333333334,2
delay,full,both_reachable,0.0,full_minus_disabled,standardized_no_material_score,0.0022224481859129674,0.0,0.004444896371825935,2
delay,full,both_reachable,0.0,full_minus_disabled,mechanical_material_increment,0.011074278475934951,0.0079964889000458,0.0141520680518241,2
delay,full,both_reachable,0.0,full_minus_disabled,mean_customer_merit,0.005751706539743606,0.0,0.011503413079487212,2
delay,full,both_reachable,0.0,full_minus_disabled,mean_customer_dependence,0.0022290566515069665,0.0,0.004458113303013933,2
delay,objective,all,2.0,objective_minus_disabled,domestic_use,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,customer_use,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,first_d,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,first_e,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,first_both,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,neither,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,d_to_e,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,e_to_d,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,both_use,0.0,0.0,0.0,2
delay,objective,all,2.0,objective_minus_disabled,resolved,0.0,0.0,0.0,2
