case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,scenario,seed
35:0,35,5,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.24004808460833615,True,0.506188904761806,,4.0,,,,44.0,44.0,customer_only,0
37:0,37,5,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.9605148714067651,False,0.506188904761806,,,,,,,44.0,customer_only,0
39:0,39,3,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.29980267696089175,True,0.40760183202748823,,3.0,,,,44.0,44.0,customer_only,0
42:0,42,2,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5181381035783981,True,0.6,,3.0,,,,44.0,44.0,customer_only,0
45:0,45,0,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,successful,4.0,e,1.0,e,resolved,0.9062133005588473,True,0.47042565019858995,,4.0,,,4.0,4.0,4.0,customer_only,0
46:0,46,2,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,successful,4.0,e,1.0,e,resolved,0.6022381767052344,True,0.6,,4.0,,,4.0,4.0,4.0,customer_only,0
49:0,49,2,0,0.0,,0.0,,3.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5966172958732835,True,0.6,,3.0,,,,44.0,44.0,customer_only,0
50:0,50,5,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9418125466328746,True,0.506188904761806,,4.0,,,,44.0,44.0,customer_only,0
52:0,52,1,0,0.0,,0.0,,3.0,,3.0,,4.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9696043638289182,True,0.5994915417836008,,4.0,,,,44.0,44.0,customer_only,0
54:0,54,3,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9312490218410299,True,0.40760183202748823,,4.0,,,,44.0,44.0,customer_only,0
57:0,57,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5835548832989768,False,0.40760183202748823,,,,,,,44.0,customer_only,0
58:0,58,0,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6648866098493449,True,0.47042565019858995,,4.0,,,,44.0,44.0,customer_only,0
59:0,59,2,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6943385467328902,True,0.6,,4.0,,,,44.0,44.0,customer_only,0
60:0,60,2,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6451244971410584,True,0.6,,4.0,,,,44.0,44.0,customer_only,0
61:0,61,0,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.9596398737119458,True,0.47042565019858995,,5.0,,,5.0,5.0,5.0,customer_only,0
62:0,62,1,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5080031486909644,True,0.5994915417836008,,4.0,,,,44.0,44.0,customer_only,0
68:0,68,5,0,0.0,,0.0,,4.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.6434450740162051,True,0.506188904761806,,4.0,,,,44.0,44.0,customer_only,0
69:0,69,0,0,0.0,,0.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.9149858922629852,True,0.47042565019858995,,5.0,,,5.0,5.0,5.0,customer_only,0
