time,new_disputes,new_complaints,new_complainants,new_domestic,new_customer,new_additional_channel,unresolved,pending,unsubmitted,closed_unresolved,pending_domestic,pending_domestic_institution,pending_domestic_implementation,new_domestic_supported,new_domestic_implemented,pending_customer,new_resolved,cumulative_resolved,cumulative_complainants,total_cases,visible_domestic,visible_customer,cumulative_domestic_share,cumulative_customer_share,new_d_to_e,new_e_to_d,scenario,seed
1,0,0,0,0,0,0,71,71,0,0,71,71,0,0,0,0,0,0,71,71,71,0,1.0,0.0,0.0,0.0,domestic_only,8
2,0,0,0,0,0,0,71,65,0,6,65,59,6,6,0,0,0,0,71,71,71,0,1.0,0.0,0.0,0.0,domestic_only,8
3,0,0,0,0,0,0,67,54,0,13,54,47,7,7,4,0,4,4,71,71,71,0,1.0,0.0,0.0,0.0,domestic_only,8
4,0,0,0,0,0,0,64,44,0,20,44,35,9,9,3,0,3,7,71,71,54,0,1.0,0.0,0.0,0.0,domestic_only,8
5,0,0,0,0,0,0,55,30,0,25,30,23,7,7,9,0,9,16,71,71,44,0,1.0,0.0,0.0,0.0,domestic_only,8
6,0,0,0,0,0,0,49,18,0,31,18,11,7,7,6,0,6,22,71,71,30,0,1.0,0.0,0.0,0.0,domestic_only,8
7,0,0,0,0,0,0,44,3,0,41,3,0,3,3,5,0,5,27,71,71,18,0,1.0,0.0,0.0,0.0,domestic_only,8
8,0,0,0,0,0,0,42,0,0,42,0,0,0,0,2,0,2,29,71,71,3,0,1.0,0.0,0.0,0.0,domestic_only,8
9,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
10,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
11,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
12,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
13,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
14,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
15,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
16,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
17,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
18,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
19,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
20,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
21,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
22,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
23,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
24,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
25,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
26,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
27,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
28,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
29,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
30,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
31,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
32,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
33,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
34,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
35,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
36,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
37,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
38,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
39,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
40,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
41,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
42,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
43,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
44,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,29,71,71,0,0,1.0,0.0,0.0,0.0,domestic_only,8
0,71,35,35,0,35,0,71,35,36,0,0,0,0,0,0,35,0,0,35,71,0,0,0.0,0.49295774647887325,0.0,0.0,customer_only,8
1,0,3,3,0,3,0,71,38,33,0,0,0,0,0,0,38,0,0,38,71,0,35,0.0,0.5352112676056338,0.0,0.0,customer_only,8
2,0,0,0,0,0,0,71,31,33,7,0,0,0,0,0,31,0,0,38,71,0,38,0.0,0.5352112676056338,0.0,0.0,customer_only,8
3,0,0,0,0,0,0,71,19,33,19,0,0,0,0,0,19,0,0,38,71,0,38,0.0,0.5352112676056338,0.0,0.0,customer_only,8
4,0,0,0,0,0,0,69,9,33,27,0,0,0,0,0,9,2,2,38,71,0,19,0.0,0.5352112676056338,0.0,0.0,customer_only,8
5,0,1,1,0,1,0,65,2,32,31,0,0,0,0,0,2,4,6,39,71,0,9,0.0,0.5492957746478874,0.0,0.0,customer_only,8
6,0,0,0,0,0,0,65,1,32,32,0,0,0,0,0,1,0,6,39,71,0,2,0.0,0.5492957746478874,0.0,0.0,customer_only,8
7,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,1,0.0,0.5492957746478874,0.0,0.0,customer_only,8
8,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,1,0.0,0.5492957746478874,0.0,0.0,customer_only,8
9,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
10,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
11,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
12,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
13,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
14,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
15,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
16,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
17,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
18,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
19,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
20,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
21,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
22,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
23,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
24,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
25,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
26,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
27,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
28,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
29,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
30,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
31,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
32,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
33,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
34,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
35,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
36,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
37,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
38,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
39,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
40,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
41,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
42,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
43,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
44,0,0,0,0,0,0,65,0,32,33,0,0,0,0,0,0,0,6,39,71,0,0,0.0,0.5492957746478874,0.0,0.0,customer_only,8
0,71,71,71,70,10,0,71,71,0,0,70,70,0,0,0,10,0,0,71,71,0,0,0.9859154929577465,0.14084507042253522,0.0,0.0,both,8
1,0,0,0,0,0,0,71,71,0,0,70,70,0,0,0,10,0,0,71,71,70,10,0.9859154929577465,0.14084507042253522,0.0,0.0,both,8
2,0,0,0,0,0,0,71,64,0,7,64,58,6,6,0,4,0,0,71,71,70,10,0.9859154929577465,0.14084507042253522,0.0,0.0,both,8
3,0,0,0,1,2,3,65,55,0,10,53,45,8,8,4,2,6,6,71,71,70,10,1.0,0.16901408450704225,2.0,1.0,both,8
4,0,0,0,0,2,2,61,45,0,16,41,33,8,8,4,4,4,10,71,71,53,2,1.0,0.19718309859154928,2.0,0.0,both,8
5,0,0,0,0,4,4,53,35,0,18,30,21,9,9,8,6,8,18,71,71,41,4,1.0,0.2535211267605634,4.0,0.0,both,8
6,0,0,0,0,2,2,45,20,0,25,15,9,6,6,8,5,8,26,71,71,30,8,1.0,0.28169014084507044,2.0,0.0,both,8
7,0,0,0,0,2,2,38,5,0,33,2,0,2,2,5,3,7,33,71,71,15,8,1.0,0.30985915492957744,2.0,0.0,both,8
8,0,0,0,0,4,4,35,4,0,31,0,0,0,0,2,4,3,36,71,71,2,8,1.0,0.36619718309859156,4.0,0.0,both,8
9,0,0,0,0,0,0,35,4,0,31,0,0,0,0,0,4,0,36,71,71,0,8,1.0,0.36619718309859156,0.0,0.0,both,8
10,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,1,37,71,71,0,6,1.0,0.36619718309859156,0.0,0.0,both,8
11,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,4,1.0,0.36619718309859156,0.0,0.0,both,8
12,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
13,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
14,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
15,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
16,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
17,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
18,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
19,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
20,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
21,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
22,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
23,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
24,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
25,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
26,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
27,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
28,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
29,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
30,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
31,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
32,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
33,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
34,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
35,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
36,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
37,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
38,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
39,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
40,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
41,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
42,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
43,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
44,0,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,37,71,71,0,0,1.0,0.36619718309859156,0.0,0.0,both,8
0,64,64,64,64,0,0,64,64,0,0,64,64,0,0,0,0,0,0,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
1,0,0,0,0,0,0,64,64,0,0,64,64,0,0,0,0,0,0,64,64,64,0,1.0,0.0,0.0,0.0,domestic_only,9
2,0,0,0,0,0,0,64,58,0,6,58,52,6,6,0,0,0,0,64,64,64,0,1.0,0.0,0.0,0.0,domestic_only,9
3,0,0,0,0,0,0,59,45,0,14,45,40,5,5,5,0,5,5,64,64,64,0,1.0,0.0,0.0,0.0,domestic_only,9
4,0,0,0,0,0,0,54,33,0,21,33,28,5,5,5,0,5,10,64,64,45,0,1.0,0.0,0.0,0.0,domestic_only,9
5,0,0,0,0,0,0,49,21,0,28,21,16,5,5,5,0,5,15,64,64,33,0,1.0,0.0,0.0,0.0,domestic_only,9
6,0,0,0,0,0,0,46,8,0,38,8,4,4,4,3,0,3,18,64,64,21,0,1.0,0.0,0.0,0.0,domestic_only,9
7,0,0,0,0,0,0,44,3,0,41,3,0,3,3,2,0,2,20,64,64,8,0,1.0,0.0,0.0,0.0,domestic_only,9
8,0,0,0,0,0,0,41,0,0,41,0,0,0,0,3,0,3,23,64,64,3,0,1.0,0.0,0.0,0.0,domestic_only,9
9,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
10,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
11,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
12,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
13,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
14,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
15,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
16,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
17,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
18,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
19,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
20,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
21,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
22,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
23,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
24,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
25,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
26,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
27,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
28,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
29,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
30,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
31,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
32,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
33,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
34,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
35,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
36,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
37,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
38,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
39,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
40,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
41,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
42,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
43,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
44,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,23,64,64,0,0,1.0,0.0,0.0,0.0,domestic_only,9
0,64,43,43,0,43,0,64,43,21,0,0,0,0,0,0,43,0,0,43,64,0,0,0.0,0.671875,0.0,0.0,customer_only,9
1,0,1,1,0,1,0,64,44,20,0,0,0,0,0,0,44,0,0,44,64,0,43,0.0,0.6875,0.0,0.0,customer_only,9
2,0,0,0,0,0,0,64,39,20,5,0,0,0,0,0,39,0,0,44,64,0,44,0.0,0.6875,0.0,0.0,customer_only,9
3,0,0,0,0,0,0,63,27,20,16,0,0,0,0,0,27,1,1,44,64,0,44,0.0,0.6875,0.0,0.0,customer_only,9
4,0,0,0,0,0,0,58,14,20,24,0,0,0,0,0,14,5,6,44,64,0,27,0.0,0.6875,0.0,0.0,customer_only,9
5,0,0,0,0,0,0,55,2,20,33,0,0,0,0,0,2,3,9,44,64,0,14,0.0,0.6875,0.0,0.0,customer_only,9
6,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,2,11,44,64,0,2,0.0,0.6875,0.0,0.0,customer_only,9
7,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
8,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
9,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
10,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
11,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
12,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
13,0,0,0,0,0,0,53,0,20,33,0,0,0,0,0,0,0,11,44,64,0,0,0.0,0.6875,0.0,0.0,customer_only,9
