time,case_id,employee,event,scenario,seed
0,96:0,96,customer_received,customer_only,4
0,97:0,97,customer_received,customer_only,4
0,106:0,106,customer_received,customer_only,4
0,108:0,108,customer_received,customer_only,4
0,110:0,110,customer_received,customer_only,4
0,115:0,115,customer_received,customer_only,4
0,119:0,119,customer_received,customer_only,4
1,13:0,13,customer_received,customer_only,4
2,1:0,1,customer_reviewed,customer_only,4
2,1:0,1,customer_declined,customer_only,4
2,6:0,6,customer_reviewed,customer_only,4
2,6:0,6,customer_declined,customer_only,4
2,11:0,11,customer_reviewed,customer_only,4
2,11:0,11,customer_intervened,customer_only,4
2,18:0,18,customer_reviewed,customer_only,4
2,18:0,18,customer_declined,customer_only,4
2,30:0,30,customer_reviewed,customer_only,4
2,30:0,30,customer_declined,customer_only,4
2,34:0,34,customer_reviewed,customer_only,4
2,34:0,34,customer_declined,customer_only,4
2,35:0,35,customer_reviewed,customer_only,4
2,35:0,35,customer_intervened,customer_only,4
2,37:0,37,customer_reviewed,customer_only,4
2,37:0,37,customer_intervened,customer_only,4
2,38:0,38,customer_reviewed,customer_only,4
2,38:0,38,customer_declined,customer_only,4
2,45:0,45,customer_reviewed,customer_only,4
2,45:0,45,customer_intervened,customer_only,4
2,47:0,47,customer_reviewed,customer_only,4
2,47:0,47,customer_declined,customer_only,4
2,51:0,51,customer_reviewed,customer_only,4
2,51:0,51,customer_intervened,customer_only,4
3,52:0,52,customer_reviewed,customer_only,4
3,52:0,52,customer_intervened,customer_only,4
3,53:0,53,customer_reviewed,customer_only,4
3,53:0,53,customer_declined,customer_only,4
3,58:0,58,customer_reviewed,customer_only,4
3,58:0,58,customer_declined,customer_only,4
3,62:0,62,customer_reviewed,customer_only,4
3,62:0,62,customer_intervened,customer_only,4
3,63:0,63,customer_reviewed,customer_only,4
3,63:0,63,customer_intervened,customer_only,4
3,64:0,64,customer_reviewed,customer_only,4
3,64:0,64,customer_declined,customer_only,4
3,67:0,67,customer_reviewed,customer_only,4
3,67:0,67,customer_declined,customer_only,4
3,69:0,69,customer_reviewed,customer_only,4
3,69:0,69,customer_declined,customer_only,4
3,70:0,70,customer_reviewed,customer_only,4
3,70:0,70,customer_intervened,customer_only,4
3,72:0,72,customer_reviewed,customer_only,4
3,72:0,72,customer_intervened,customer_only,4
3,73:0,73,customer_reviewed,customer_only,4
3,73:0,73,customer_intervened,customer_only,4
3,75:0,75,customer_reviewed,customer_only,4
3,75:0,75,customer_declined,customer_only,4
3,11:0,11,firm_case_processed,customer_only,4
3,11:0,11,customer_firm_success,customer_only,4
3,35:0,35,firm_case_processed,customer_only,4
3,35:0,35,customer_firm_failure,customer_only,4
3,37:0,37,firm_case_processed,customer_only,4
3,37:0,37,customer_firm_failure,customer_only,4
3,51:0,51,firm_case_processed,customer_only,4
3,51:0,51,customer_firm_success,customer_only,4
3,11:0,11,case_resolved,customer_only,4
3,51:0,51,case_resolved,customer_only,4
4,77:0,77,customer_reviewed,customer_only,4
4,77:0,77,customer_declined,customer_only,4
4,81:0,81,customer_reviewed,customer_only,4
4,81:0,81,customer_declined,customer_only,4
4,89:0,89,customer_reviewed,customer_only,4
4,89:0,89,customer_declined,customer_only,4
4,90:0,90,customer_reviewed,customer_only,4
4,90:0,90,customer_declined,customer_only,4
4,94:0,94,customer_reviewed,customer_only,4
4,94:0,94,customer_intervened,customer_only,4
4,96:0,96,customer_reviewed,customer_only,4
4,96:0,96,customer_intervened,customer_only,4
4,97:0,97,customer_reviewed,customer_only,4
4,97:0,97,customer_intervened,customer_only,4
4,106:0,106,customer_reviewed,customer_only,4
4,106:0,106,customer_declined,customer_only,4
4,108:0,108,customer_reviewed,customer_only,4
4,108:0,108,customer_declined,customer_only,4
4,110:0,110,customer_reviewed,customer_only,4
4,110:0,110,customer_declined,customer_only,4
4,115:0,115,customer_reviewed,customer_only,4
4,115:0,115,customer_declined,customer_only,4
4,119:0,119,customer_reviewed,customer_only,4
4,119:0,119,customer_declined,customer_only,4
4,52:0,52,firm_case_processed,customer_only,4
4,52:0,52,customer_firm_failure,customer_only,4
4,70:0,70,firm_case_processed,customer_only,4
4,70:0,70,customer_firm_success,customer_only,4
4,72:0,72,firm_case_processed,customer_only,4
4,72:0,72,customer_firm_success,customer_only,4
4,45:0,45,firm_case_processed,customer_only,4
4,45:0,45,customer_firm_success,customer_only,4
4,62:0,62,firm_case_processed,customer_only,4
4,62:0,62,customer_firm_failure,customer_only,4
4,63:0,63,firm_case_processed,customer_only,4
4,63:0,63,customer_firm_failure,customer_only,4
4,45:0,45,case_resolved,customer_only,4
4,70:0,70,case_resolved,customer_only,4
4,72:0,72,case_resolved,customer_only,4
5,13:0,13,customer_reviewed,customer_only,4
5,13:0,13,customer_declined,customer_only,4
5,73:0,73,firm_case_processed,customer_only,4
5,73:0,73,customer_firm_success,customer_only,4
5,94:0,94,firm_case_processed,customer_only,4
5,94:0,94,customer_firm_success,customer_only,4
5,96:0,96,firm_case_processed,customer_only,4
5,96:0,96,customer_firm_failure,customer_only,4
5,97:0,97,firm_case_processed,customer_only,4
5,97:0,97,customer_firm_failure,customer_only,4
5,73:0,73,case_resolved,customer_only,4
5,94:0,94,case_resolved,customer_only,4
0,1:0,1,dispute_created,both,4
0,2:0,2,dispute_created,both,4
0,3:0,3,dispute_created,both,4
0,4:0,4,dispute_created,both,4
0,6:0,6,dispute_created,both,4
0,8:0,8,dispute_created,both,4
0,9:0,9,dispute_created,both,4
0,11:0,11,dispute_created,both,4
0,12:0,12,dispute_created,both,4
0,13:0,13,dispute_created,both,4
0,14:0,14,dispute_created,both,4
0,15:0,15,dispute_created,both,4
0,17:0,17,dispute_created,both,4
0,18:0,18,dispute_created,both,4
0,19:0,19,dispute_created,both,4
0,21:0,21,dispute_created,both,4
0,22:0,22,dispute_created,both,4
0,23:0,23,dispute_created,both,4
0,25:0,25,dispute_created,both,4
0,30:0,30,dispute_created,both,4
0,33:0,33,dispute_created,both,4
0,34:0,34,dispute_created,both,4
0,35:0,35,dispute_created,both,4
0,37:0,37,dispute_created,both,4
0,38:0,38,dispute_created,both,4
0,39:0,39,dispute_created,both,4
0,42:0,42,dispute_created,both,4
0,45:0,45,dispute_created,both,4
0,47:0,47,dispute_created,both,4
0,49:0,49,dispute_created,both,4
0,50:0,50,dispute_created,both,4
0,51:0,51,dispute_created,both,4
0,52:0,52,dispute_created,both,4
0,53:0,53,dispute_created,both,4
0,56:0,56,dispute_created,both,4
0,58:0,58,dispute_created,both,4
0,59:0,59,dispute_created,both,4
0,60:0,60,dispute_created,both,4
0,62:0,62,dispute_created,both,4
0,63:0,63,dispute_created,both,4
0,64:0,64,dispute_created,both,4
0,66:0,66,dispute_created,both,4
0,67:0,67,dispute_created,both,4
0,69:0,69,dispute_created,both,4
0,70:0,70,dispute_created,both,4
0,72:0,72,dispute_created,both,4
0,73:0,73,dispute_created,both,4
0,74:0,74,dispute_created,both,4
0,75:0,75,dispute_created,both,4
0,77:0,77,dispute_created,both,4
0,78:0,78,dispute_created,both,4
0,79:0,79,dispute_created,both,4
0,80:0,80,dispute_created,both,4
0,81:0,81,dispute_created,both,4
0,82:0,82,dispute_created,both,4
0,83:0,83,dispute_created,both,4
0,86:0,86,dispute_created,both,4
0,87:0,87,dispute_created,both,4
0,89:0,89,dispute_created,both,4
0,90:0,90,dispute_created,both,4
0,91:0,91,dispute_created,both,4
0,94:0,94,dispute_created,both,4
0,95:0,95,dispute_created,both,4
0,96:0,96,dispute_created,both,4
0,97:0,97,dispute_created,both,4
0,98:0,98,dispute_created,both,4
0,99:0,99,dispute_created,both,4
0,100:0,100,dispute_created,both,4
0,101:0,101,dispute_created,both,4
0,103:0,103,dispute_created,both,4
0,105:0,105,dispute_created,both,4
0,106:0,106,dispute_created,both,4
0,108:0,108,dispute_created,both,4
0,110:0,110,dispute_created,both,4
0,112:0,112,dispute_created,both,4
0,113:0,113,dispute_created,both,4
0,114:0,114,dispute_created,both,4
0,115:0,115,dispute_created,both,4
0,116:0,116,dispute_created,both,4
0,117:0,117,dispute_created,both,4
0,118:0,118,dispute_created,both,4
0,119:0,119,dispute_created,both,4
0,1:0,1,customer_received,both,4
0,2:0,2,domestic_received,both,4
0,3:0,3,domestic_received,both,4
0,4:0,4,domestic_received,both,4
0,6:0,6,domestic_received,both,4
0,8:0,8,domestic_received,both,4
0,9:0,9,domestic_received,both,4
0,11:0,11,domestic_received,both,4
0,12:0,12,domestic_received,both,4
0,13:0,13,domestic_received,both,4
0,14:0,14,domestic_received,both,4
0,15:0,15,domestic_received,both,4
0,17:0,17,domestic_received,both,4
0,18:0,18,domestic_received,both,4
0,19:0,19,domestic_received,both,4
0,21:0,21,domestic_received,both,4
0,22:0,22,domestic_received,both,4
0,23:0,23,domestic_received,both,4
0,25:0,25,domestic_received,both,4
0,30:0,30,domestic_received,both,4
0,30:0,30,customer_received,both,4
0,33:0,33,domestic_received,both,4
0,34:0,34,domestic_received,both,4
0,35:0,35,domestic_received,both,4
0,37:0,37,domestic_received,both,4
0,38:0,38,domestic_received,both,4
0,39:0,39,domestic_received,both,4
0,42:0,42,domestic_received,both,4
0,45:0,45,domestic_received,both,4
0,47:0,47,domestic_received,both,4
0,49:0,49,domestic_received,both,4
0,50:0,50,domestic_received,both,4
0,51:0,51,domestic_received,both,4
0,52:0,52,domestic_received,both,4
0,53:0,53,domestic_received,both,4
0,53:0,53,customer_received,both,4
0,56:0,56,domestic_received,both,4
0,58:0,58,domestic_received,both,4
0,58:0,58,customer_received,both,4
0,59:0,59,domestic_received,both,4
0,60:0,60,domestic_received,both,4
0,62:0,62,domestic_received,both,4
0,63:0,63,domestic_received,both,4
0,64:0,64,domestic_received,both,4
0,66:0,66,domestic_received,both,4
0,67:0,67,domestic_received,both,4
0,69:0,69,domestic_received,both,4
0,69:0,69,customer_received,both,4
0,70:0,70,customer_received,both,4
0,72:0,72,domestic_received,both,4
0,73:0,73,domestic_received,both,4
0,74:0,74,domestic_received,both,4
0,75:0,75,domestic_received,both,4
0,77:0,77,domestic_received,both,4
0,78:0,78,domestic_received,both,4
0,79:0,79,domestic_received,both,4
0,80:0,80,domestic_received,both,4
0,81:0,81,domestic_received,both,4
0,82:0,82,domestic_received,both,4
0,83:0,83,domestic_received,both,4
0,86:0,86,domestic_received,both,4
0,87:0,87,domestic_received,both,4
0,89:0,89,customer_received,both,4
0,90:0,90,customer_received,both,4
0,91:0,91,domestic_received,both,4
0,94:0,94,customer_received,both,4
0,95:0,95,domestic_received,both,4
0,96:0,96,domestic_received,both,4
0,96:0,96,customer_received,both,4
0,97:0,97,customer_received,both,4
0,98:0,98,domestic_received,both,4
0,99:0,99,domestic_received,both,4
0,100:0,100,domestic_received,both,4
0,101:0,101,domestic_received,both,4
0,103:0,103,domestic_received,both,4
0,105:0,105,domestic_received,both,4
0,106:0,106,domestic_received,both,4
0,108:0,108,domestic_received,both,4
0,110:0,110,domestic_received,both,4
0,112:0,112,domestic_received,both,4
0,113:0,113,domestic_received,both,4
0,114:0,114,domestic_received,both,4
0,115:0,115,domestic_received,both,4
0,116:0,116,domestic_received,both,4
0,117:0,117,domestic_received,both,4
0,118:0,118,domestic_received,both,4
0,119:0,119,domestic_received,both,4
2,2:0,2,domestic_responded,both,4
2,2:0,2,domestic_material_not_issued,both,4
2,2:0,2,domestic_no_remedy,both,4
2,3:0,3,domestic_responded,both,4
2,3:0,3,domestic_material_not_issued,both,4
2,3:0,3,domestic_remedy_supported,both,4
2,4:0,4,domestic_responded,both,4
2,4:0,4,domestic_material_not_issued,both,4
2,4:0,4,domestic_remedy_supported,both,4
2,6:0,6,domestic_responded,both,4
2,6:0,6,domestic_material_not_issued,both,4
2,6:0,6,domestic_remedy_supported,both,4
2,8:0,8,domestic_responded,both,4
2,8:0,8,domestic_material_not_issued,both,4
2,8:0,8,domestic_remedy_supported,both,4
2,9:0,9,domestic_responded,both,4
2,9:0,9,domestic_material_not_issued,both,4
2,9:0,9,domestic_remedy_supported,both,4
2,11:0,11,domestic_responded,both,4
2,11:0,11,domestic_material_not_issued,both,4
2,11:0,11,domestic_no_remedy,both,4
2,12:0,12,domestic_responded,both,4
2,12:0,12,domestic_material_not_issued,both,4
2,12:0,12,domestic_remedy_supported,both,4
2,13:0,13,domestic_responded,both,4
2,13:0,13,domestic_material_not_issued,both,4
2,13:0,13,domestic_remedy_supported,both,4
2,14:0,14,domestic_responded,both,4
2,14:0,14,domestic_material_not_issued,both,4
2,14:0,14,domestic_remedy_supported,both,4
2,15:0,15,domestic_responded,both,4
2,15:0,15,domestic_material_not_issued,both,4
2,15:0,15,domestic_remedy_supported,both,4
2,17:0,17,domestic_responded,both,4
2,17:0,17,domestic_material_not_issued,both,4
2,17:0,17,domestic_remedy_supported,both,4
2,1:0,1,customer_reviewed,both,4
2,1:0,1,customer_declined,both,4
2,30:0,30,customer_reviewed,both,4
2,30:0,30,customer_declined,both,4
2,53:0,53,customer_reviewed,both,4
2,53:0,53,customer_intervened,both,4
2,58:0,58,customer_reviewed,both,4
2,58:0,58,customer_intervened,both,4
2,69:0,69,customer_reviewed,both,4
2,69:0,69,customer_declined,both,4
2,70:0,70,customer_reviewed,both,4
2,70:0,70,customer_declined,both,4
2,89:0,89,customer_reviewed,both,4
2,89:0,89,customer_intervened,both,4
2,90:0,90,customer_reviewed,both,4
2,90:0,90,customer_intervened,both,4
2,94:0,94,customer_reviewed,both,4
2,94:0,94,customer_intervened,both,4
2,96:0,96,customer_reviewed,both,4
2,96:0,96,customer_intervened,both,4
2,97:0,97,customer_reviewed,both,4
2,97:0,97,customer_declined,both,4
3,1:0,1,domestic_received,both,4
3,11:0,11,customer_received,both,4
3,70:0,70,domestic_received,both,4
3,94:0,94,domestic_received,both,4
3,97:0,97,domestic_received,both,4
3,18:0,18,domestic_responded,both,4
3,18:0,18,domestic_material_not_issued,both,4
3,18:0,18,domestic_remedy_supported,both,4
3,19:0,19,domestic_responded,both,4
3,19:0,19,domestic_material_not_issued,both,4
3,19:0,19,domestic_no_remedy,both,4
3,21:0,21,domestic_responded,both,4
3,21:0,21,domestic_material_not_issued,both,4
3,21:0,21,domestic_no_remedy,both,4
3,22:0,22,domestic_responded,both,4
3,22:0,22,domestic_material_not_issued,both,4
3,22:0,22,domestic_no_remedy,both,4
3,23:0,23,domestic_responded,both,4
3,23:0,23,domestic_material_not_issued,both,4
3,23:0,23,domestic_no_remedy,both,4
3,25:0,25,domestic_responded,both,4
3,25:0,25,domestic_material_not_issued,both,4
3,25:0,25,domestic_no_remedy,both,4
3,30:0,30,domestic_responded,both,4
3,30:0,30,domestic_material_not_issued,both,4
3,30:0,30,domestic_no_remedy,both,4
3,33:0,33,domestic_responded,both,4
3,33:0,33,domestic_material_not_issued,both,4
3,33:0,33,domestic_no_remedy,both,4
3,34:0,34,domestic_responded,both,4
3,34:0,34,domestic_material_not_issued,both,4
3,34:0,34,domestic_no_remedy,both,4
3,35:0,35,domestic_responded,both,4
3,35:0,35,domestic_material_not_issued,both,4
3,35:0,35,domestic_no_remedy,both,4
3,37:0,37,domestic_responded,both,4
3,37:0,37,domestic_material_not_issued,both,4
3,37:0,37,domestic_no_remedy,both,4
3,38:0,38,domestic_responded,both,4
3,38:0,38,domestic_material_not_issued,both,4
3,38:0,38,domestic_no_remedy,both,4
3,3:0,3,domestic_implementation_success,both,4
3,4:0,4,domestic_implementation_failure,both,4
3,6:0,6,domestic_implementation_success,both,4
3,8:0,8,domestic_implementation_success,both,4
3,9:0,9,domestic_implementation_success,both,4
3,12:0,12,domestic_implementation_success,both,4
3,13:0,13,domestic_implementation_failure,both,4
3,14:0,14,domestic_implementation_success,both,4
3,15:0,15,domestic_implementation_failure,both,4
3,17:0,17,domestic_implementation_success,both,4
3,90:0,90,firm_case_processed,both,4
3,90:0,90,customer_firm_success,both,4
3,53:0,53,firm_case_processed,both,4
3,53:0,53,customer_firm_success,both,4
3,58:0,58,firm_case_processed,both,4
3,58:0,58,customer_firm_success,both,4
3,94:0,94,firm_case_processed,both,4
3,94:0,94,customer_firm_success,both,4
3,89:0,89,firm_case_processed,both,4
3,89:0,89,customer_firm_success,both,4
3,96:0,96,firm_case_processed,both,4
3,96:0,96,customer_firm_failure,both,4
3,3:0,3,case_resolved,both,4
3,6:0,6,case_resolved,both,4
3,8:0,8,case_resolved,both,4
3,9:0,9,case_resolved,both,4
3,12:0,12,case_resolved,both,4
3,14:0,14,case_resolved,both,4
3,17:0,17,case_resolved,both,4
3,53:0,53,d_cancelled_by_resolution,both,4
3,53:0,53,case_resolved,both,4
3,58:0,58,d_cancelled_by_resolution,both,4
3,58:0,58,case_resolved,both,4
3,89:0,89,case_resolved,both,4
3,90:0,90,case_resolved,both,4
3,94:0,94,d_cancelled_by_resolution,both,4
3,94:0,94,case_resolved,both,4
4,35:0,35,customer_received,both,4
4,37:0,37,customer_received,both,4
4,38:0,38,customer_received,both,4
4,62:0,62,customer_received,both,4
4,73:0,73,customer_received,both,4
4,119:0,119,customer_received,both,4
4,39:0,39,domestic_responded,both,4
4,39:0,39,domestic_material_not_issued,both,4
4,39:0,39,domestic_no_remedy,both,4
4,42:0,42,domestic_responded,both,4
4,42:0,42,domestic_material_not_issued,both,4
4,42:0,42,domestic_no_remedy,both,4
4,45:0,45,domestic_responded,both,4
4,45:0,45,domestic_material_not_issued,both,4
4,45:0,45,domestic_no_remedy,both,4
4,47:0,47,domestic_responded,both,4
4,47:0,47,domestic_material_not_issued,both,4
4,47:0,47,domestic_remedy_supported,both,4
4,49:0,49,domestic_responded,both,4
4,49:0,49,domestic_material_not_issued,both,4
4,49:0,49,domestic_remedy_supported,both,4
4,50:0,50,domestic_responded,both,4
4,50:0,50,domestic_material_not_issued,both,4
4,50:0,50,domestic_remedy_supported,both,4
4,51:0,51,domestic_responded,both,4
4,51:0,51,domestic_material_not_issued,both,4
4,51:0,51,domestic_no_remedy,both,4
4,52:0,52,domestic_responded,both,4
4,52:0,52,domestic_material_not_issued,both,4
4,52:0,52,domestic_remedy_supported,both,4
4,56:0,56,domestic_responded,both,4
4,56:0,56,domestic_material_not_issued,both,4
4,56:0,56,domestic_no_remedy,both,4
4,59:0,59,domestic_responded,both,4
4,59:0,59,domestic_material_not_issued,both,4
4,59:0,59,domestic_remedy_supported,both,4
4,60:0,60,domestic_responded,both,4
4,60:0,60,domestic_material_not_issued,both,4
4,60:0,60,domestic_remedy_supported,both,4
4,62:0,62,domestic_responded,both,4
4,62:0,62,domestic_material_not_issued,both,4
4,62:0,62,domestic_remedy_supported,both,4
4,18:0,18,domestic_implementation_success,both,4
4,18:0,18,case_resolved,both,4
5,47:0,47,customer_received,both,4
5,51:0,51,customer_received,both,4
5,63:0,63,domestic_responded,both,4
5,63:0,63,domestic_material_not_issued,both,4
5,63:0,63,domestic_no_remedy,both,4
5,64:0,64,domestic_responded,both,4
5,64:0,64,domestic_material_not_issued,both,4
5,64:0,64,domestic_no_remedy,both,4
5,66:0,66,domestic_responded,both,4
5,66:0,66,domestic_material_not_issued,both,4
5,66:0,66,domestic_remedy_supported,both,4
5,67:0,67,domestic_responded,both,4
5,67:0,67,domestic_material_not_issued,both,4
5,67:0,67,domestic_no_remedy,both,4
5,69:0,69,domestic_responded,both,4
5,69:0,69,domestic_material_not_issued,both,4
5,69:0,69,domestic_remedy_supported,both,4
5,72:0,72,domestic_responded,both,4
5,72:0,72,domestic_material_not_issued,both,4
5,72:0,72,domestic_no_remedy,both,4
5,73:0,73,domestic_responded,both,4
5,73:0,73,domestic_material_not_issued,both,4
5,73:0,73,domestic_no_remedy,both,4
5,74:0,74,domestic_responded,both,4
5,74:0,74,domestic_material_not_issued,both,4
5,74:0,74,domestic_remedy_supported,both,4
5,75:0,75,domestic_responded,both,4
5,75:0,75,domestic_material_not_issued,both,4
5,75:0,75,domestic_remedy_supported,both,4
5,77:0,77,domestic_responded,both,4
5,77:0,77,domestic_material_not_issued,both,4
5,77:0,77,domestic_remedy_supported,both,4
5,78:0,78,domestic_responded,both,4
5,78:0,78,domestic_material_not_issued,both,4
5,78:0,78,domestic_no_remedy,both,4
5,79:0,79,domestic_responded,both,4
5,79:0,79,domestic_material_not_issued,both,4
5,79:0,79,domestic_remedy_supported,both,4
5,11:0,11,customer_reviewed,both,4
5,11:0,11,customer_intervened,both,4
5,47:0,47,domestic_implementation_success,both,4
5,49:0,49,domestic_implementation_success,both,4
5,50:0,50,domestic_implementation_success,both,4
5,52:0,52,domestic_implementation_success,both,4
5,59:0,59,domestic_implementation_success,both,4
5,60:0,60,domestic_implementation_success,both,4
5,62:0,62,domestic_implementation_failure,both,4
5,47:0,47,e_cancelled_by_resolution,both,4
5,47:0,47,case_resolved,both,4
5,49:0,49,case_resolved,both,4
5,50:0,50,case_resolved,both,4
5,52:0,52,case_resolved,both,4
5,59:0,59,case_resolved,both,4
5,60:0,60,case_resolved,both,4
6,34:0,34,customer_received,both,4
6,45:0,45,customer_received,both,4
6,63:0,63,customer_received,both,4
6,64:0,64,customer_received,both,4
6,67:0,67,customer_received,both,4
6,80:0,80,domestic_responded,both,4
6,80:0,80,domestic_material_not_issued,both,4
6,80:0,80,domestic_remedy_supported,both,4
6,81:0,81,domestic_responded,both,4
6,81:0,81,domestic_material_not_issued,both,4
6,81:0,81,domestic_remedy_supported,both,4
6,82:0,82,domestic_responded,both,4
6,82:0,82,domestic_material_not_issued,both,4
6,82:0,82,domestic_no_remedy,both,4
6,83:0,83,domestic_responded,both,4
6,83:0,83,domestic_material_not_issued,both,4
6,83:0,83,domestic_no_remedy,both,4
6,86:0,86,domestic_responded,both,4
6,86:0,86,domestic_material_not_issued,both,4
6,86:0,86,domestic_no_remedy,both,4
6,87:0,87,domestic_responded,both,4
6,87:0,87,domestic_material_not_issued,both,4
6,87:0,87,domestic_remedy_supported,both,4
6,91:0,91,domestic_responded,both,4
6,91:0,91,domestic_material_not_issued,both,4
6,91:0,91,domestic_remedy_supported,both,4
6,95:0,95,domestic_responded,both,4
6,95:0,95,domestic_material_not_issued,both,4
6,95:0,95,domestic_no_remedy,both,4
6,96:0,96,domestic_responded,both,4
6,96:0,96,domestic_material_not_issued,both,4
6,96:0,96,domestic_remedy_supported,both,4
6,98:0,98,domestic_responded,both,4
6,98:0,98,domestic_material_not_issued,both,4
6,98:0,98,domestic_no_remedy,both,4
6,99:0,99,domestic_responded,both,4
6,99:0,99,domestic_material_not_issued,both,4
6,99:0,99,domestic_remedy_supported,both,4
6,100:0,100,domestic_responded,both,4
6,100:0,100,domestic_material_not_issued,both,4
6,100:0,100,domestic_remedy_supported,both,4
6,35:0,35,customer_reviewed,both,4
6,35:0,35,customer_declined,both,4
6,37:0,37,customer_reviewed,both,4
6,37:0,37,customer_intervened,both,4
6,38:0,38,customer_reviewed,both,4
6,38:0,38,customer_intervened,both,4
6,62:0,62,customer_reviewed,both,4
6,62:0,62,customer_declined,both,4
6,73:0,73,customer_reviewed,both,4
6,73:0,73,customer_declined,both,4
6,119:0,119,customer_reviewed,both,4
6,119:0,119,customer_declined,both,4
6,66:0,66,domestic_implementation_failure,both,4
6,69:0,69,domestic_implementation_success,both,4
6,74:0,74,domestic_implementation_success,both,4
6,75:0,75,domestic_implementation_failure,both,4
6,77:0,77,domestic_implementation_success,both,4
6,79:0,79,domestic_implementation_success,both,4
6,11:0,11,firm_case_processed,both,4
6,11:0,11,customer_firm_success,both,4
6,11:0,11,case_resolved,both,4
6,69:0,69,case_resolved,both,4
6,74:0,74,case_resolved,both,4
6,77:0,77,case_resolved,both,4
6,79:0,79,case_resolved,both,4
7,75:0,75,customer_received,both,4
7,101:0,101,domestic_responded,both,4
7,101:0,101,domestic_material_not_issued,both,4
7,101:0,101,domestic_remedy_supported,both,4
7,103:0,103,domestic_responded,both,4
7,103:0,103,domestic_material_not_issued,both,4
7,103:0,103,domestic_no_remedy,both,4
7,105:0,105,domestic_responded,both,4
7,105:0,105,domestic_material_not_issued,both,4
7,105:0,105,domestic_remedy_supported,both,4
7,106:0,106,domestic_responded,both,4
7,106:0,106,domestic_material_not_issued,both,4
7,106:0,106,domestic_remedy_supported,both,4
7,108:0,108,domestic_responded,both,4
7,108:0,108,domestic_material_not_issued,both,4
7,108:0,108,domestic_remedy_supported,both,4
7,110:0,110,domestic_responded,both,4
7,110:0,110,domestic_material_not_issued,both,4
7,110:0,110,domestic_no_remedy,both,4
7,112:0,112,domestic_responded,both,4
7,112:0,112,domestic_material_not_issued,both,4
7,112:0,112,domestic_remedy_supported,both,4
7,113:0,113,domestic_responded,both,4
7,113:0,113,domestic_material_not_issued,both,4
7,113:0,113,domestic_remedy_supported,both,4
7,114:0,114,domestic_responded,both,4
7,114:0,114,domestic_material_not_issued,both,4
7,114:0,114,domestic_remedy_supported,both,4
7,115:0,115,domestic_responded,both,4
7,115:0,115,domestic_material_not_issued,both,4
7,115:0,115,domestic_no_remedy,both,4
7,116:0,116,domestic_responded,both,4
7,116:0,116,domestic_material_not_issued,both,4
7,116:0,116,domestic_no_remedy,both,4
7,117:0,117,domestic_responded,both,4
7,117:0,117,domestic_material_not_issued,both,4
7,117:0,117,domestic_no_remedy,both,4
7,51:0,51,customer_reviewed,both,4
7,51:0,51,customer_declined,both,4
7,80:0,80,domestic_implementation_success,both,4
7,81:0,81,domestic_implementation_failure,both,4
7,87:0,87,domestic_implementation_failure,both,4
7,91:0,91,domestic_implementation_success,both,4
7,96:0,96,domestic_implementation_success,both,4
7,99:0,99,domestic_implementation_success,both,4
7,100:0,100,domestic_implementation_success,both,4
7,37:0,37,firm_case_processed,both,4
7,37:0,37,customer_firm_success,both,4
7,38:0,38,firm_case_processed,both,4
7,38:0,38,customer_firm_failure,both,4
7,37:0,37,case_resolved,both,4
7,80:0,80,case_resolved,both,4
7,91:0,91,case_resolved,both,4
7,96:0,96,case_resolved,both,4
7,99:0,99,case_resolved,both,4
7,100:0,100,case_resolved,both,4
8,81:0,81,customer_received,both,4
8,110:0,110,customer_received,both,4
8,115:0,115,customer_received,both,4
8,118:0,118,domestic_responded,both,4
8,118:0,118,domestic_material_not_issued,both,4
8,118:0,118,domestic_remedy_supported,both,4
8,119:0,119,domestic_responded,both,4
8,119:0,119,domestic_material_not_issued,both,4
8,119:0,119,domestic_no_remedy,both,4
8,1:0,1,domestic_responded,both,4
8,1:0,1,domestic_material_not_issued,both,4
8,1:0,1,domestic_remedy_supported,both,4
8,70:0,70,domestic_responded,both,4
8,70:0,70,domestic_material_not_issued,both,4
8,70:0,70,domestic_remedy_supported,both,4
8,97:0,97,domestic_responded,both,4
8,97:0,97,domestic_material_not_issued,both,4
8,97:0,97,domestic_no_remedy,both,4
8,34:0,34,customer_reviewed,both,4
8,34:0,34,customer_intervened,both,4
8,45:0,45,customer_reviewed,both,4
8,45:0,45,customer_intervened,both,4
8,63:0,63,customer_reviewed,both,4
8,63:0,63,customer_intervened,both,4
8,64:0,64,customer_reviewed,both,4
8,64:0,64,customer_intervened,both,4
8,67:0,67,customer_reviewed,both,4
8,67:0,67,customer_declined,both,4
8,101:0,101,domestic_implementation_success,both,4
8,105:0,105,domestic_implementation_success,both,4
8,106:0,106,domestic_implementation_success,both,4
8,108:0,108,domestic_implementation_success,both,4
8,112:0,112,domestic_implementation_success,both,4
8,113:0,113,domestic_implementation_success,both,4
8,114:0,114,domestic_implementation_success,both,4
8,101:0,101,case_resolved,both,4
8,105:0,105,case_resolved,both,4
8,106:0,106,case_resolved,both,4
8,108:0,108,case_resolved,both,4
8,112:0,112,case_resolved,both,4
8,113:0,113,case_resolved,both,4
8,114:0,114,case_resolved,both,4
9,75:0,75,customer_reviewed,both,4
9,75:0,75,customer_intervened,both,4
9,1:0,1,domestic_implementation_success,both,4
9,70:0,70,domestic_implementation_success,both,4
9,118:0,118,domestic_implementation_success,both,4
